Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,P10,P90,Gini coefficient,$1 a day - total shortfall,$1.90 a day - total shortfall,$3.20 a day - total shortfall,$5.50 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$1.90 - total number of people above poverty line,$3.20 - total number of people above poverty line,$5.50 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$1.90 - share of population above poverty line,$3.20 - share of population above poverty line,$5.50 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$1-$1.90 - total number of people between poverty lines,$1.90-$3.20 - total number of people between poverty lines,$3.20-$5.50 - total number of people between poverty lines,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$1-$1.90 - share of population between poverty lines,$1.90-$3.20 - share of population between poverty lines,$3.20-$5.50 - share of population between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$1.90-$10 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$1.90-$10 - share of population between poverty lines,$10-$30 - share of population between poverty lines,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,Share of the richest decile in total income or expenditure,$21.70 - total number of people below poverty line,$21.70 a day - share of population below poverty line,$21.70 a day - poverty gap index,$21.70 a day - total shortfall,$21.70 - total number of people above poverty line,$21.70 - share of population above poverty line
Albania,2019,12.9056410819085,10.83164622096564,0.0,0.0,34210.0,284336.0,1251393.0,2444445.0,2734523.0,2820573.0,0.0,0.0,1.19859392310577,9.96206199539626,43.84404639324294,85.64406841111867,95.80728326378272,98.82216787568939,0.0,0.0,0.16198841024165,2.033910165106,13.016585713205158,41.102603349830105,58.016581987515316,67.95233663887288,113512.0,263014.0,473125.0,3.97701957590948,9.21500694943522,16.57650595552002,5.51,22.82,0.3077173903513968,0.0,0.0,14795.067603712809,319284.24484297325,3715182.179335875,23462936.111530986,49677121.847858496,77579579.0654565,2854191.0,2854191.0,2819981.0,2569855.0,1602798.0,409746.0,119668.0,33618.0,100.0,100.0,98.80141167847562,90.03794770567211,56.155947517177374,14.355941841313353,4.192711700092952,1.177846892517004,0.0,34210.0,250126.0,967057.0,1193052.0,290078.0,86050.0,0.0,1.1985883215243829,8.763463972803502,33.88200018849474,41.80000567586402,10.163230141220401,3.014864807575947,1251393.0,1483130.0,43.84404639324294,51.96323687053978,8.25680322787538,12.73053418338429,16.87481695509149,22.96202713377494,39.17581849987385,23.75788003269408,2518355.0,88.23357193143451,44.70134960466212,27686203.171297196,335836.0,11.766416473179266
Algeria,1988,6.642689990495442,4.942825772725843,0.0,1527940.0,5980495.0,13943819.0,21245511.0,23822760.0,24206244.0,24325935.0,0.0,6.250912528243931,24.466636319702058,57.04516382234305,86.91691091509529,97.46062090562984,99.02948164020016,99.51914956437734,0.0,0.8467619593142,6.6347259193010295,21.16667924601549,45.54661706276501,69.8328872289485,79.36176204337399,84.34942634580588,1767552.0,3387119.0,5126961.0,7.231180978445311,13.85694878471936,20.97476710680364,2.19,11.22,0.4019490917151458,0.0,393258.2426200739,5189623.591555487,28456292.231562845,111331745.88684186,341391644.731992,581963102.5133624,824717136.4399074,24443472.0,22915532.0,18462977.0,10499653.0,3197961.0,620712.0,237228.0,117537.0,100.0,93.74908769097942,75.53336530915085,42.95483473051619,13.083088196308609,2.539377384685776,0.9705167907406935,0.4808523109973902,1527940.0,4452555.0,7963324.0,7301692.0,2577249.0,383484.0,119691.0,6.250912309020585,18.215722381828574,32.578530578634656,29.871746534207578,10.543710811622834,1.5688605939450828,0.48966447974330324,19717571.0,2960733.0,80.66599838685136,12.112570725104874,6.53914052369727,10.73732625011605,14.93297400217249,20.63880785594884,47.151751368065305,32.812365151613385,23931764.0,97.9065650666777,72.01554150135168,381987242.2789287,511708.0,2.0934341897092197
Algeria,1995,6.328702527096444,5.119379112993882,102904.0,1617370.0,6769712.0,15699342.0,24590682.0,28109268.0,28659297.0,28757500.0,0.35783081054687,5.62411132812499,23.54044921874999,54.59161880224782,85.50964482226026,97.74488965984513,99.6575140552302,99.99900000000001,0.0928407056676944,1.10465611223558,6.42699871401238,20.24587489192331,44.07692374094625,68.93638072515587,78.9281369473184,99.998,2108738.0,4074209.0,6222188.0,7.33275390625,14.16732421875,21.636533203125,2.26,11.68,0.3533005431139451,26698.93331361954,603581.8594829253,5914440.527802901,32022461.790904935,126755482.8634299,396491564.4762637,680939588.869785,1150288513.7696002,28654884.0,27140418.0,21988076.0,13058446.0,4167106.0,648520.0,98491.0,288.0,99.64216997496469,94.37588871578023,76.45955245236526,45.40838120094633,14.490356490561792,2.2551108590132176,0.3424846166888775,0.0010014678458579638,1514466.0,5152342.0,8929630.0,8891340.0,3518586.0,550029.0,98203.0,5.266281259184469,17.916336263414976,31.051171251418918,30.91802471038454,12.235245631548572,1.91262624232434,0.3414831488430195,22973312.0,4068615.0,79.88553349413526,14.147869232969938,6.96580119788827,11.55164505966552,16.23655414136085,22.62921578164794,42.61678381943738,26.888585661938702,28264793.0,98.28570029309401,71.21541035054489,444415495.0830927,492995.0,1.714300835655371
Algeria,2011,8.210337791720338,7.15852568018615,37224.0,164744.0,1372826.0,10482660.0,28115576.0,35602197.0,36437393.0,36661071.0,0.10153442382812,0.449365234375,3.74460449218749,28.593149414062502,76.68977908288103,97.11074817831225,99.3888816445744,99.99900000000001,0.07532355644726768,0.15092263856538,0.73678520828139,6.5406063118897295,28.546400888248293,59.80491756052888,72.7140296805001,99.998,822477.0,2294548.0,4844943.0,2.2434399414062502,6.258749999999989,13.215366210937498,4.0,13.4,0.2761573091623685,27614.698946310044,105127.77817466065,864371.3674472086,13188341.803216469,104655210.62876597,438506855.44808817,799740267.2585443,1466428190.8496,36624214.0,36496694.0,35288612.0,26178778.0,8545862.0,1059241.0,224045.0,367.0,99.89846552118333,99.55063410224116,96.25539511025181,71.40684988952152,23.310220401065557,2.889251098115682,0.6111189637460485,0.0010010518409016035,127520.0,1208082.0,9109834.0,17632916.0,7486621.0,835196.0,223678.0,0.3478314189421593,3.2952389919893488,24.848545220730294,48.09662948845596,20.420969302949874,2.278132134369634,0.6101179119051467,27950832.0,8321817.0,76.24041384850604,22.699102561693365,9.360581881057449,13.664897266401251,17.47138806140844,22.284391370008493,37.21874142112433,22.86235803489025,35852827.0,97.79438178099542,62.75567043053398,499254747.17832774,808611.0,2.205617248292334
Angola,2000,4.100424072830768,2.593653331259985,2753910.0,5963769.0,9784593.0,13206346.0,15258773.0,16066270.0,16244253.0,16311474.0,16.796767924832732,36.374477837800924,59.678611294677786,80.54871445737817,93.06696461079224,97.99208425587548,99.07764923342076,99.48764734999004,7.1762843951449895,16.36606188440904,29.59664378919636,47.289717522431744,65.81518963243964,81.1128792176871,86.94952753100932,90.03889581481847,2902624.0,3844097.0,4726988.0,17.70380957191337,23.44608054653903,28.83104912412886,0.66,8.06,0.5195689249112876,1176586.0574605858,5098258.432921696,15528034.960734777,42643561.17865396,107907142.78693025,265976869.12347338,427673693.63865906,590492258.174901,13641567.0,10431708.0,6610884.0,3189131.0,1136704.0,329207.0,151224.0,84003.0,83.20323342834124,63.62552306346439,40.32138863663436,19.451285253853854,6.933034031275821,2.0079135239554176,0.9223519388914393,0.512354718316521,3209859.0,3820824.0,3421753.0,2052427.0,807497.0,177983.0,67221.0,19.57771036487685,23.304134426830032,20.87010338278051,12.51825122257803,4.925120507320403,1.0855615850639784,0.4099972205749183,9295004.0,985480.0,56.692486772991316,6.010684622628517,3.1785532394746197,7.83776279610226,12.711532139028359,20.1579410002856,56.11421082511576,40.245515581011546,16097121.0,98.18025436697916,82.4420596389599,293313885.7035734,298356.0,1.8197457750085588
Angola,2008,3.621890586965346,2.6101818949414426,2062444.0,7473465.0,13148546.0,17990266.0,20741350.0,21528326.0,21632855.0,21678156.0,9.506262235166881,34.44685654028125,60.60456763425691,82.92112596469661,95.6014835943098,99.22883032775378,99.71062656435812,99.91943000356775,2.4993965022560403,11.649602226436249,26.6014729182311,46.24960797553685,66.4177540185003,82.25890011448486,88.01686232849784,90.97223391188408,2283886.0,3712685.0,5371976.0,10.52693893280091,17.1125910293619,24.76062914942478,1.02,6.98,0.427155149878257,542259.9673262023,4802165.059541458,18468347.95192959,55187806.28789694,144097541.512292,356931830.9288444,572874542.0823604,789480189.2236372,19633192.0,14222171.0,8547090.0,3705370.0,954286.0,167310.0,62781.0,17480.0,90.49373800334777,65.55314165484708,39.39543417856015,17.078872451584274,4.398515904304442,0.7711689115728159,0.289371558409258,0.08056919834016389,5411021.0,5675081.0,4841720.0,2751084.0,786976.0,104529.0,45301.0,24.940596348500684,26.157707476286934,22.316561726975877,12.68035654727983,3.627346992731626,0.4817973531635579,0.20880236006909406,13267885.0,891505.0,61.154627054028545,4.109142970048325,5.42865489513494,9.62017679955753,14.46295846365252,21.94314524478243,48.54506459687192,32.31173389803859,21570706.0,99.42417148715364,83.59563634548395,393564327.9227779,124930.0,0.5758300885947755
Angola,2018,3.048281649668525,1.9019545359638133,7593966.0,15374994.0,22024323.0,27260863.0,29840360.0,30596317.0,30701741.0,30741275.0,24.64790274700133,49.90295419834461,71.48482593603393,88.48117831075346,96.85351090993241,99.30713501278568,99.64931395418476,99.77762812019988,8.82313164245507,22.6975972660709,38.72437788527329,56.60008641960489,73.33067274707594,85.90349570502102,90.44472333269063,92.76281975905417,4842760.0,7021666.0,8979548.0,15.718253430674409,22.79037353043551,29.1451159883639,0.6,5.97,0.5127211119824917,2718388.0657700086,13286854.606409108,38178874.69928898,95911013.37232906,225930240.79041144,529333681.0454225,835974798.3462385,1143201087.31834,23215821.0,15434793.0,8785464.0,3548924.0,969427.0,213470.0,108046.0,68512.0,75.3520983445942,50.09704546156064,28.515172792333814,11.518820302133214,3.1464904317579347,0.6928642512199127,0.3506872670038258,0.2223708979227932,7781028.0,6649329.0,5236540.0,2579497.0,755957.0,105424.0,39534.0,25.255052883033564,21.581872669226826,16.996352490200596,8.37232987037528,2.4536261805380217,0.3421769842160869,0.1283163690810326,14465366.0,861381.0,46.9505567115878,2.7958030442523523,3.75763228088664,7.67579024884468,12.56563126014939,20.43749949669823,55.5634467134234,39.62442596773237,30630418.0,99.41781694396404,86.95718612201343,581371727.0108739,179369.0,0.5821818891510026
Argentina - urban,1980,22.94324651235494,17.543811149745625,40410.0,110960.0,412916.0,1746320.0,5533468.0,13210738.0,17859218.0,20152062.0,0.17476196289062002,0.47987670898437,1.7857678222656201,7.552436523437491,23.93099609375,57.13345161808012,77.23707213400249,87.1531048291125,0.14990003244221,0.22156625851627001,0.5457794638633601,2.13487950188494,8.18117361640083,24.68637687793651,39.22580636454434,50.114499308833246,2959787.0,4466745.0,5990635.0,12.800410156249988,19.31766113281249,25.9081396484375,6.23,44.9,0.4083086045604474,34660.7819034818,97340.56299467996,403834.8524661761,2715017.827528914,18916998.87002426,114162633.7250042,272100765.53796005,463510968.5957716,23082188.0,23011638.0,22709682.0,21376278.0,17589130.0,9911860.0,5263380.0,2970536.0,99.82523590125987,99.5201231280326,98.21423180907266,92.44756147211486,76.06900401070848,42.866549857416544,22.762926553495415,12.846895491587926,70550.0,301956.0,1333404.0,3787148.0,7677270.0,4648480.0,2292844.0,0.3051127732272991,1.3058913189599195,5.7666703369578105,16.37855746140637,33.202454153291946,20.103623303921125,9.916031061907491,5422508.0,12325750.0,23.45111938476563,53.30607604025249,5.2962918375009,10.19084620722909,15.36346738770238,22.59046083759209,46.5589337299755,30.17537072128842,14229789.0,61.540613900994465,27.40381071735775,137501463.8581654,8892809.0,38.45938505699057
Argentina - urban,1986,24.84716358484572,17.922938837467083,293557.0,321182.0,602425.0,1675229.0,5742328.0,14463516.0,19720912.0,22211153.0,1.1191321131303,1.22444789693584,2.29663652725275,6.38651151227182,21.89160386526767,55.139587370535345,75.1824764671713,84.6760751007811,1.10623626072815,1.1219338217589798,1.39600885531947,2.52767687589634,7.3335318722635,23.37783676404496,37.69489512634992,48.43972110818904,2770184.0,4620103.0,6452736.0,10.56083563795107,17.61332145115479,24.59991056044778,6.97,49.15,0.4280888699353999,290173.8467136971,559153.7199721306,1171786.6035678107,3646654.5312384223,19236389.448773835,122643544.8283474,296629384.9312802,508243698.26568294,25937173.0,25909548.0,25628305.0,24555501.0,20488402.0,11767214.0,6509818.0,4019577.0,98.88086606815746,98.77555066138075,97.70336166778432,93.61348692926198,78.10839423836089,44.860413720853366,24.81752509365923,15.323923504988231,27625.0,281243.0,1072804.0,4067099.0,8721188.0,5257396.0,2490241.0,0.10531540677670807,1.0721889935964422,4.089874738522336,15.505092690901092,33.24798051750752,20.042888627194134,9.493601588670998,5421146.0,13978584.0,20.66715596833183,53.29087260190363,5.12615505761702,9.87124266699296,14.645828859087992,21.8262055920352,48.53056782426569,32.208082755663206,15581207.0,59.40058434357923,26.062673905560242,148350522.81797078,10649523.0,40.599415265987645
Argentina - urban,1987,22.71202192820593,15.797886635848345,237392.0,382906.0,871950.0,2759298.0,7484926.0,16546728.0,21159994.0,23432984.0,0.88679479121482,1.43037465156472,3.25723519049183,10.30756556936133,27.96050867254296,61.8115588081678,79.0447653083701,87.53568971828881,0.79377371771231,0.9701376182616499,1.44686686854843,3.55483209205519,10.30964267680595,28.273147096753622,42.60586832236603,52.83399395473304,3449211.0,5012478.0,6878794.0,12.88478892880594,18.72449386082168,25.69625869167989,5.41,45.2,0.4527636607696199,212490.31901977854,493434.3504394256,1239427.0885685626,5233885.471967446,27598536.112887558,151372359.96165138,342163050.3725798,565738672.3705664,26532242.0,26386728.0,25897684.0,24010336.0,19284708.0,10222906.0,5609640.0,3336650.0,99.11320416259707,98.56962556903093,96.74276458168983,89.69243285134193,72.03949071548756,38.18844142583346,20.955236070840566,12.464309373822594,145514.0,489044.0,1887348.0,4725628.0,9061802.0,4613266.0,2272990.0,0.5435785935661279,1.8268609873411046,7.050331730347901,17.65294213585438,33.85104928965409,17.2332053549929,8.490926697017972,7102020.0,13675068.0,26.53013402097824,51.084256635827145,4.57597692573184,9.3124739928835,14.06625323826579,21.46200328947244,50.583292553646714,34.25188969813041,17311383.0,64.66798602978278,31.011986196557622,180148955.8605932,9458251.0,35.33201462522798
Argentina - urban,1991,16.116835528571066,10.679038562034735,221362.0,370218.0,1591298.0,5484650.0,13306909.0,22642281.0,25847052.0,27010376.0,0.7662974353536101,1.28159837452375,5.5086541486642595,18.98641766658016,46.06502035567348,78.38162568258731,89.47569954547942,93.502822682122,0.50548146875907,0.74024462263071,1.7795727348879802,5.97958192521014,18.01039233624798,41.81297472368462,55.95369632626854,64.87651403646557,3153120.0,4972717.0,6848138.0,10.91527199863028,17.21424057398389,23.7064551639078,4.06,30.95,0.4676173910594,146019.5995426254,406288.7307983818,1645021.717568347,9500346.039633352,52027036.38178251,241572211.92804778,484904205.32423127,749641138.9784493,28665869.0,28517013.0,27295933.0,23402581.0,15580322.0,6244950.0,3040179.0,1876855.0,99.23370294646794,98.71840260494335,94.49134463597429,81.01358347568862,53.93497909162702,21.618375260681788,10.524300511876683,6.497178632316819,148856.0,1221080.0,3893352.0,7822259.0,9335372.0,3204771.0,1163324.0,0.5153003415245996,4.227057968969058,13.477761160285665,27.078604384061595,32.31660383094523,11.094074748805104,4.027121879559865,12936691.0,12540143.0,44.78342198114973,43.41067918980593,4.79657045082951,9.06146155947228,13.29692867343875,20.2983845336743,52.546654782585414,36.60929128787888,23489849.0,81.31568186772006,44.76449503129981,280607540.9591496,5397382.0,18.684317648860148
Argentina - urban,1992,16.253492738345674,11.16858960665832,356858.0,722646.0,1793503.0,5394082.0,13107421.0,22233809.0,25731858.0,27295004.0,1.21577858187729,2.46197792338322,6.110275783632161,18.37707408062406,44.65561229585742,75.74826222124054,87.66574768413712,92.99122331324388,0.9587232945056199,1.3074340090949301,2.46645510920656,6.424445269791939,17.82212581049924,40.33864920126563,54.52013764952669,63.57241246496038,3628167.0,5740956.0,7558381.0,12.36078384945482,19.55883620332938,25.750614509944057,4.15,33.5,0.4546809298082466,281406.73357749754,729146.1450394762,2316671.197289339,10371451.208385408,52311926.06335908,236805918.32308188,480086400.46845907,746397006.9333085,28995379.0,28629591.0,27558734.0,23958155.0,16244816.0,7118428.0,3620379.0,2057233.0,98.78422213611861,97.5380206966849,93.88972295365427,81.62292707026045,55.34438823180666,24.25173931377019,12.334252411494225,7.008777559270866,365788.0,1070857.0,3600579.0,7713339.0,9126388.0,3498049.0,1563146.0,1.2462014394337304,3.648297743030625,12.266795883393828,26.27853883845378,31.09264891803647,11.917486902275966,5.325474852223358,12384775.0,12624437.0,42.1936343724742,43.01013538827969,4.60047201052871,9.19371411696689,13.863300212984448,21.48091590534283,50.86159775417699,34.28712165405976,23046525.0,78.51709763286375,43.22426452316091,275314161.8462889,6305712.0,21.48290094550545
Argentina - urban,1993,16.287674958188088,11.414919848189877,353839.0,840090.0,2094569.0,5318888.0,12736769.0,22395128.0,26275160.0,27883560.0,1.18700190006206,2.81819947224729,7.026528521873559,17.842961202941098,42.72729349676151,75.1276240085598,88.14374217033543,93.5393472772758,0.93904505839845,1.42944555420997,2.80626911786153,6.85641732546411,17.667900914108838,39.56930136838798,53.816498695287066,63.16253907816439,4058635.0,5989299.0,7790303.0,13.61526598965056,20.09194929613933,26.133674506802528,3.91,33.05,0.4485628585171292,279924.1202085038,809608.5939456157,2676906.3975709374,11241229.733825823,52667032.05645771,235907782.56587726,481271987.3849194,753136093.8843569,29455606.0,28969355.0,27714876.0,24490557.0,17072676.0,7414317.0,3534285.0,1925885.0,98.81299702158158,97.1817992585907,92.97347199855616,82.15703781133799,57.27270668742742,24.87237518175867,11.856258981004174,6.460653661951773,486251.0,1254479.0,3224319.0,7417881.0,9658359.0,3880032.0,1608400.0,1.6311977629908907,4.20832726003453,10.816434187218178,24.88433112391056,32.40033150566875,13.016116200754494,5.395605319052401,11896679.0,13538391.0,39.90909402451422,45.41644867357392,4.45052698950308,9.31416270169828,14.31938005558503,22.01117966022098,49.90475059299112,33.20138920033442,23199177.0,77.82492013266165,42.46441312341722,274687407.4787731,6610268.0,22.175079073092437
Argentina - urban,1994,16.09094655163961,11.03778898801034,456044.0,809338.0,2045816.0,6246660.0,13484093.0,22995513.0,26753609.0,28284704.0,1.50705579587208,2.67456148013629,6.760663240253651,20.64288921657324,44.55991610895106,75.99162733495346,88.41073674505509,93.47043618428442,1.23129828279667,1.5784789907519001,2.7940275075497003,7.20219490767273,18.62859743865614,40.74975545554448,54.909487843673155,63.988143438888955,4182834.0,6270749.0,8047386.0,13.82271372717579,20.7224954433599,26.59362093551851,3.78,32.35,0.4591680359255017,372598.1004081752,907548.3457101821,2705565.288532108,11986845.90382304,56371231.21090287,246622312.18819678,498478016.6785205,774527538.1956488,29804544.0,29451250.0,28214772.0,24013928.0,16776495.0,7265075.0,3506979.0,1975884.0,98.49294402342743,97.32543862002946,93.23933824418745,79.35710965034784,55.44008265801048,24.008373531935334,11.589262574805222,6.529562479089964,353294.0,1236478.0,4200844.0,7237433.0,9511420.0,3758096.0,1531095.0,1.1675054033979777,4.086100375842003,13.882228593839619,23.91702699233736,31.431709126075148,12.419110957130112,5.059700095715258,12674755.0,13269516.0,41.88535462881477,43.85082063610403,4.3775226269492,9.02365131985343,14.03245850545545,21.60503959574235,50.961327952000474,34.44659696165836,24141993.0,79.78031730251391,43.63898677141282,286557483.6756967,6118595.0,20.219683107281323
Argentina - urban,1995,15.28513358962214,10.203255210114715,757428.0,1512228.0,3124450.0,7540900.0,15138475.0,24228113.0,27236194.0,28788313.0,2.46671915193954,4.92487666124219,10.17540376580666,24.55846635848486,49.30150857123335,78.90375551588902,88.70017883542339,93.75497124814189,1.72241765787385,2.63598015060076,4.59366956498445,9.79571101810764,22.34854985699071,44.70805153917577,57.95416065511273,66.27885817133445,4801819.0,6507902.0,8606579.0,15.6380957954704,21.19430084422136,28.029067861833717,3.18,32.95,0.4890440325027265,528883.9469541459,1537863.0157220426,4513689.147439149,16543239.994884761,68623247.11450702,274560245.6010173,533860502.815437,814060955.518531,29948478.0,29193678.0,27581456.0,23165006.0,15567431.0,6477793.0,3469712.0,1917593.0,97.53328235942624,95.075123332951,89.82459595883606,75.4415323228046,50.69849103296284,21.09624448143624,11.29981965033046,6.245029864938687,754800.0,1612222.0,4416450.0,7597575.0,9089638.0,3008081.0,1552119.0,2.4581590264752324,5.2505273741149345,14.383063636031453,24.743041289841766,29.6022465515266,9.796424831105782,5.054789785391774,13626247.0,12097719.0,44.37663190999116,39.39867026419004,3.76218490670537,8.42036282546479,13.26896892798929,20.75952772307756,53.78895561676242,36.97560342798075,24973108.0,81.32998362857116,47.47897047872543,316361002.5757444,5732798.0,18.670017422706888
Argentina - urban,1996,14.973600555752492,9.788808750546515,932551.0,1651404.0,3746723.0,8194221.0,15731629.0,24555136.0,27610580.0,29222225.0,2.9941452992933,5.30216867285934,12.02962133202975,26.30922158300912,50.50961009634234,78.83928337292848,88.64941114070429,93.82392725019628,2.32802495765916,3.1498452477567502,5.24666973988949,10.95978322220631,23.732629959925543,45.5714412829201,58.53457332219399,66.82026006052449,5024748.0,7004444.0,8885014.0,16.13297976070728,22.489200953619783,28.527153064400157,2.89,31.6,0.4952442938019692,725082.2999058511,1863985.3302458378,5229177.426923415,18774324.73176563,73917205.47300385,283871917.6676619,546932062.4183528,832468529.7825856,30213262.0,29494409.0,27399090.0,22951592.0,15414184.0,6590677.0,3535233.0,1923588.0,97.00585436636379,94.69782984955313,87.97037983885667,73.6907782757188,49.49038896496296,21.160715888199803,11.350588279715158,6.176072526987817,718853.0,2095319.0,4447498.0,7537408.0,8823507.0,3055444.0,1611645.0,2.3080245168106543,6.727450010696462,14.279601563137875,24.20038931075583,28.329673076763157,9.810127608484647,5.174515752727341,14080225.0,11878951.0,45.207441423483004,38.139801044361946,3.5149977198378504,8.19753954169545,13.13705757762614,21.18069480049731,53.969710360341224,36.88060653953652,25335251.0,81.34400195875295,48.268907294496785,326232236.18699497,5810562.0,18.65599719615603
Argentina - urban,1997,15.689876667853364,10.481951041648808,772231.0,1522378.0,3531288.0,7937420.0,15251284.0,24272902.0,27691983.0,29292306.0,2.44534218080707,4.820756940074309,11.182163681884049,25.13460163292033,48.29465459396622,76.86247340138164,87.68931917853368,92.75689555097895,1.7838777696777002,2.61342824374152,4.71068615134317,10.25378224464281,22.29434930726257,43.8027373894409,56.86914103922559,65.26540059749478,5259974.0,7020019.0,9410769.0,16.65621228072938,22.22956284061027,29.80010381537803,3.06,34.05,0.4911047521919294,563342.4096083569,1568091.9844773759,4760378.68964233,17809598.68728596,70404781.49841423,276655049.4417339,538772322.128041,824423481.509951,30807422.0,30057275.0,28048365.0,23642233.0,16328369.0,7306751.0,3887670.0,2287347.0,97.55465647453441,95.17924405312496,88.8178378654129,74.86539829934166,51.7053464773663,23.137527825274077,12.310679917857236,7.243103652848877,750147.0,2008910.0,4406132.0,7313864.0,9021618.0,3419081.0,1600323.0,2.3754124214094436,6.36140618771207,13.952439566071229,23.160051821975372,28.56781865209222,10.826847907416843,5.067576265008358,13728906.0,12440699.0,43.47389765389191,39.39466458456746,3.54760283884369,8.20380388744983,13.24633797073953,21.34985977163521,53.65239553133054,36.37426934293088,25080659.0,79.42031165246173,46.49483229678016,318619075.43893576,6498994.0,20.579687813542474
Argentina - urban,1998,15.23561021715455,9.58972768298127,764439.0,1784806.0,4011078.0,8914723.0,16473921.0,25054979.0,28268968.0,29874916.0,2.38815707813072,5.57585388262287,12.530877286122191,27.850191142829427,51.46563253739858,78.27343090414458,88.31414685290937,93.33123633954656,1.50662529216169,2.61096278037417,5.08574551407642,11.33277310224944,24.36930562655021,45.830738832372994,58.6057880386365,66.74018121631498,5295507.0,7368719.0,9264588.0,16.543516876152882,23.020370813119868,28.94319402600804,2.75,32.4,0.507336437789718,482264.0967371656,1587939.526530337,5209358.912194208,19951638.185451135,78005070.18727852,293404338.5675391,562783611.4075323,854529480.6296581,31245119.0,30224752.0,27998480.0,23094835.0,15535637.0,6954579.0,3740590.0,2134642.0,97.61184143811046,94.42414668768622,87.46912406600553,72.1498091288858,48.53436901565464,21.726569920146975,11.685853331682992,6.668764373441208,1020367.0,2226272.0,4903645.0,7559198.0,8581058.0,3213989.0,1605948.0,3.1876947504242326,6.955022621680687,15.319314937119719,23.61544011323118,26.80779909550766,10.040716588463983,5.017088958241786,14689115.0,11795047.0,45.889778654775704,36.8485143155108,3.40800877292238,7.80005165179156,12.700498012019,21.013435404835448,55.07800615843157,38.05133958193823,25835163.0,80.71077700774211,48.47443559238694,336707020.9017549,6174395.0,19.28922292522752
Argentina - urban,1999,14.522638212458354,9.523834256150034,872413.0,1793640.0,4237548.0,9239626.0,16971407.0,25799715.0,28970782.0,30547206.0,2.6894525087498002,5.52938497353887,13.063400304451989,28.483677075311643,52.31900862863876,79.53468158783605,89.31036440376886,94.17012368417588,1.82534942022087,2.86469637633107,5.37371156127202,11.6838884971004,24.982564648668202,46.719692464082904,59.54148462520875,67.6557111401618,5416625.0,7290011.0,9538472.0,16.69822936353277,22.4734556445175,29.404949409012648,2.66,31.3,0.4979204137208139,592112.6860493905,1765592.8174070858,5578053.606791725,20845314.265229404,81039242.64941867,303101666.89030194,579427719.4642805,877855043.1168534,31565907.0,30644680.0,28200772.0,23198694.0,15466913.0,6638605.0,3467538.0,1891114.0,97.31054814182733,94.470613767914,86.93659844282935,71.51632390333408,47.68099272712027,20.46531694613038,10.689634974930884,5.829876516416387,921227.0,2443908.0,5002078.0,7731781.0,8828308.0,3171067.0,1576424.0,2.8399343739133225,7.534015325084653,15.420274539495264,23.83533117621381,27.21567578098989,9.775681971199495,4.859758458514498,15177767.0,11999375.0,46.789623655099895,36.991355775130096,3.48912791024311,7.986150468041378,13.08675031257212,21.27789016726701,54.16008114187538,37.04826959402905,26652248.0,82.16285009993607,49.38094090276011,347598143.5503462,5786072.0,17.837150629255767
