Entity,Year,Beef,Hides,Lamb,Pork,Coal,Natural gas,Petroleum,Barley,Corn,Rice,Rye,Wheat,Aluminum,Chromium,Copper,Lead,Manganese,Nickel,Steel,Tin,Zinc,Bauxite,Iron ore,Phosphate,Potash,Sulfur,Gold,Platinum,Silver,Cocoa,Coffee,Cotton,Cottonseed,Palm oil,Peanuts,Rubber,Sugar,Tea,Tobacco,Wool
World,1973,492.6341013,82.19806319,212.2234065,89.64361875,152.7429582,55.8820869,148.9769285,95.69769323,106.1680133,73.37143738,69.81492583,105.7651667,14.00070808,68.99967861,66.58799762,68.26449104,77.02280983,56.10348706,95.31709157,139.3604963,160.2099795,61.0423697,99.74582964,36.20254479,11.12141804,33.12473916,120.7587586,147.7616833,88.65273785,59.44338354,121.6914352,122.7843992,118.9694736,76.74953743,95.69868283,10.48287988,64.0085132,45.19828495,103.3181814,81.75938937
World,1974,349.2756333,50.96125531,195.7026145,69.86840011,252.985147,68.6644333,365.3878546,109.7260032,142.4331733,120.7089288,82.67025649,109.4392368,17.20755773,94.58674814,78.12279836,85.07388746,113.8599121,57.60389215,110.4857261,218.7122674,212.364368,110.4474627,108.8371411,129.3481577,14.34115165,48.16358318,135.4270266,161.8347998,111.8154255,73.9272361,115.8870273,116.0614014,143.8500379,122.5564298,95.28063143,10.47111668,181.0739026,56.51231418,122.3178197,51.8614767
World,1975,268.4151549,46.04938858,186.110848,88.81111858,286.5204012,92.27187084,345.6209392,91.31540884,112.7032912,74.17421848,71.21863257,74.79922278,18.40165241,158.4781628,59.33551282,74.48793026,137.8684909,62.67459138,107.3345916,171.8458924,117.2477957,81.84348687,124.811103,146.0005951,17.98156102,69.76745074,95.83574451,136.17156,95.30954772,54.0661784,105.4913328,89.1451157,90.66510064,72.86859645,95.59027944,7.159854288,114.289677,54.06894604,139.2879088,40.55114219
World,1976,302.360858,62.7957111,186.5175538,73.19390598,275.302031,115.0091071,343.436664,81.68170993,100.0363097,49.06940208,70.48004448,62.89733016,19.41085469,128.406468,60.76746613,75.56908193,151.9772439,64.46083597,100.5142168,181.6158387,105.9207454,90.73035944,137.4825311,73.65089036,18.05355206,67.144478,94.56208611,127.6367844,95.90065566,83.93590533,217.6461811,120.4543061,85.72899576,64.51579691,92.23064459,9.338802421,61.0480537,53.13726124,156.3529641,46.49012089
World,1977,270.6614502,64.93956699,190.2771252,65.8028507,264.8054201,147.164991,347.8557542,65.8601668,77.88315309,49.42440401,55.22168005,49.43689061,21.06931068,119.4322012,54.59095647,94.3500884,155.66352,61.04603201,105.7726776,240.1464055,82.34099671,90.60859044,142.8736919,59.21532165,16.73962106,61.28444405,113.8019715,119.4169162,97.53422509,146.0882367,335.8690379,105.456931,56.67489862,79.02027712,90.97827996,9.237658232,40.27116755,82.18782268,151.4002997,43.96345705
World,1978,357.0211346,77.64845843,228.1424895,71.84028206,270.5891856,157.5369013,322.7989531,70.24589599,76.34017765,62.13105788,49.57457058,57.22132183,20.26713239,102.5211372,50.50072722,96.10632109,155.1207407,51.05795768,108.6065129,262.828611,77.02873212,87.53224982,147.1145126,52.03858934,16.4321484,57.97879767,147.8991923,156.8844052,114.2150405,121.9029015,216.786169,96.68643042,84.54744345,83.17602114,84.95019339,10.38599858,36.03900066,55.08105602,141.5784015,42.34960955
World,1979,432.764676,107.3488695,221.55963,55.50048844,293.3454691,183.5889699,433.6743335,74.94769391,77.95318208,50.66109888,46.1207941,64.59328117,20.37520305,117.375342,63.91650959,135.1416414,154.1577877,59.75471958,97.60668004,267.2075382,86.42088497,76.2739424,147.011103,53.21910526,17.75559587,64.32631017,290.2545956,209.2371719,377.2326676,106.0047457,207.6452027,92.33917148,77.85281737,81.41349752,74.53715434,11.95236884,40.02835786,52.87122647,131.5261665,43.6667807
World,1980,364.8322413,59.37283614,237.0309366,47.69444524,276.0129438,217.9199736,602.3295826,79.15875188,79.67588523,57.88770137,52.06775088,60.26115503,20.97142893,112.5732667,62.48197106,95.9355861,150.899466,55.96261228,99.42412001,279.6044659,78.19500172,66.66407704,145.0620632,66.35618545,19.40112697,90.48310202,248.4122865,229.8683948,249.968941,73.83241708,165.7147615,98.23224327,70.35559517,64.02479301,80.00454229,11.88422079,104.5859429,51.33645046,112.4747801,40.05629256
World,1981,296.3238207,48.8699211,204.2457223,51.70809302,270.1195513,245.8553708,587.8521133,73.08805838,72.10863391,58.39048791,53.60443745,47.56905778,20.80515404,113.1781119,46.30911138,74.85276762,139.4295239,48.58462554,94.24559059,216.3260902,78.74424266,67.55731515,142.8501232,63.709712,21.25575045,102.1238907,162.3667151,225.4501576,116.4857515,53.42873082,124.2436375,80.7608115,45.52869499,56.71028009,73.70298294,8.486438118,56.1188058,41.20917397,103.9507947,33.05239502
World,1982,269.6581817,42.56923714,167.0355643,71.46117214,259.6979201,287.8256503,505.20613,55.03663613,52.57322637,33.43088239,40.40830257,38.77503819,19.60427623,102.1265729,37.97136283,46.08851803,161.759668,36.88497409,90.27271264,184.4633729,65.33518386,73.33029361,138.9121376,51.39168676,18.74496258,93.62848729,175.6813125,212.4371278,137.8015096,42.01836802,126.0105139,64.96368514,40.88190955,41.67738831,45.70394968,6.108193418,26.24190736,40.76163028,108.1719765,27.27193071
World,1983,266.7610187,48.27000024,131.4778938,55.91774921,243.4756199,293.6041072,446.2756476,59.33149501,67.19791695,30.56406356,35.39868055,40.48171414,19.41986346,94.71564831,39.29091435,37.97000765,128.148515,34.69678715,102.7931602,176.2257818,64.97242313,62.54832664,161.0193967,43.3781754,16.7932002,73.24343623,151.8870394,205.8251288,115.0356674,49.72352277,115.11723,73.05426094,79.21896127,45.49180014,51.65721736,7.342958209,25.57351251,53.66451053,108.5898507,24.68707375
World,1984,238.2449529,60.35220289,125.3876742,52.13047567,229.7980065,289.0598613,413.7567033,63.16005155,62.82137683,26.69732066,27.99137048,39.11513156,19.41542812,101.2883267,32.30577182,42.89548312,136.423152,33.97305101,107.4439709,163.4582254,75.11138947,62.257812,133.019065,43.08498646,16.09819769,75.92900518,121.6576962,197.3068608,80.93186706,53.87439891,120.8680078,67.42278903,47.34556392,63.38684811,42.91476161,6.334445564,15.05458863,67.25221095,109.1810413,23.31794976
World,1985,218.0083619,50.66228921,116.2609375,50.02179368,222.9826907,263.3802169,379.9130384,45.56618668,49.39893094,22.21941458,30.65282075,34.29437355,18.74779723,103.0738848,30.63770972,30.91511855,128.5445102,34.24907063,113.2408968,149.8134265,61.63048867,58.50309789,124.2600649,36.89004085,14.62347156,82.41479042,125.4834257,119.6278523,68.73927211,48.94868381,118.2539367,48.08582016,28.29053846,42.03882727,33.472398,4.845961124,11.34217224,41.44043622,98.82386047,21.5131041
World,1986,207.8707708,62.1629294,133.2333448,53.9729957,205.1159862,199.8540146,193.7523851,36.17310927,37.02018253,19.63171962,22.08830514,30.69318203,20.92310355,90.18508863,29.63076425,32.24666712,120.0907473,26.19708029,111.1744571,90.98860825,58.23545655,54.46472019,108.0866594,36.55056041,12.43486762,80.14756078,153.224694,183.9608544,61.47911598,44.11558483,154.2506865,37.82570093,34.66231112,21.18893101,48.31775947,5.057473281,16.6001163,38.59360098,98.77983743,22.83749311
World,1987,228.7139487,74.86701063,129.089739,49.87256866,193.4334385,165.9815595,246.14889,40.3600845,30.15275395,20.75545504,23.31288128,30.06909297,16.34651262,84.19454225,37.01522672,45.84252817,121.7635647,31.52816901,76.19455866,80.55932878,59.47057969,44.52159624,90.25471981,31.93682041,13.52391365,66.13168218,157.7916428,211.371727,75.08286602,41.01159805,86.84512289,56.95260511,35.37114224,27.25049384,35.58691143,5.956908054,17.88684426,37.04713955,98.3969789,27.56889438
World,1988,231.6981539,78.92501327,138.1960856,31.38325348,182.2561696,161.2960236,199.0311391,49.55996653,42.57045011,25.77145038,34.6100698,34.88008134,25.58676113,129.0152156,51.8800644,48.37201271,144.5053653,86.32290786,73.72298032,81.8471088,88.75116242,43.85370527,82.86253844,35.6144277,17.17584605,60.81703892,129.2329803,193.5373403,64.85801947,31.29302802,100.9968909,46.42775272,46.11123409,33.39248759,42.15878973,6.883869419,25.90604703,33.99775957,84.93241591,30.34667933
World,1989,225.6126477,77.32937356,126.9347229,24.68510541,172.2438345,153.8816096,231.9279486,50.51142308,41.68593565,26.58211651,26.99182281,36.42405119,18.6691375,145.3571429,54.18868458,47.34419254,171.9659934,79.37096774,79.91584853,94.50431232,127.5277035,46.9144086,87.43376802,38.53920106,17.18564344,58.42621755,121.715085,176.9576478,56.15295201,23.38161167,75.82383628,52.9922885,46.74108008,25.53580461,35.1381684,5.375546426,31.02876589,37.50876806,104.0007033,26.1095228
World,1990,213.5618707,75.1678151,137.8401101,36.83331693,163.5931171,147.7209948,278.8305973,50.97551309,39.84066255,22.77252762,25.98109061,27.60665639,14.87971738,99.20319161,48.03738689,54.12776636,184.923942,50.16373374,79.02987734,63.93214522,106.6459255,45.1737822,81.89161471,36.26509829,12.51288286,51.27061101,111.9353235,155.0384973,39.09801921,22.64119975,59.42843473,54.62751833,43.22707694,20.03246233,54.05267459,4.546726631,28.87630255,40.12300783,105.6660435,20.16934576
World,1991,212.9431409,62.13782158,116.0700243,31.28664924,157.330325,135.9528892,227.7730681,47.91431048,37.4885371,23.70989314,26.24413435,26.97117626,11.34468209,96.05097546,40.50840189,35.73795394,208.1845192,44.33480176,76.46956887,56.40670562,76.05085662,48.449535,76.55012966,36.5191451,14.82755461,43.91779214,101.1251945,117.9564581,36.05271387,20.49862257,54.17144261,48.33728199,25.21073323,22.49101568,48.43932802,4.166751335,19.7896799,31.32628259,104.623878,14.80880413
World,1992,190.515273,57.59880588,128.1566811,19.27553489,148.7879326,140.0274816,215.2954459,46.74483477,34.84624961,20.97918777,27.5616977,29.00107443,10.60802348,90.96476937,38.35515289,33.63676803,163.8421039,36.92088382,62.99154872,59.7105366,83.50833181,44.24880019,70.60978754,34.82629171,15.10071373,28.6813091,99.06236239,111.8049636,33.2174001,18.30950388,39.63422025,35.7598473,37.49208146,25.34390567,30.35803891,4.220432523,19.40581944,29.1431961,99.80998397,14.90427261
World,1993,197.2590415,58.99560747,136.4380781,21.37788698,141.0647988,159.3984233,188.1648583,41.17588702,33.72299106,18.05470615,28.67206763,26.09137292,9.353267611,69.30869995,31.23163513,24.53328022,147.1095131,27.09065744,64.51958993,49.04317297,62.08486434,41.76092272,61.84554222,26.72737228,13.63290199,18.46861809,103.5016369,112.873586,43.18800461,18.05796666,42.52372992,34.77387822,40.10999259,23.6223502,40.28337321,3.953653174,20.86039597,28.48328087,75.94104516,13.56054127
World,1994,171.415375,62.39957431,136.1410361,18.22414331,135.070847,140.9435564,172.7875777,40.8631649,34.08037209,19.99380564,29.60071759,26.98661558,11.82385318,68.06872952,36.7287683,32.24370988,142.7254819,31.65721997,64.64866179,50.62363989,63.02454702,37.4959964,58.89912999,26.06001006,13.29253939,16.9914271,102.1808985,118.8769865,40.42299778,22.00591984,87.90006075,46.68412429,33.52165373,32.21920211,34.33811829,5.220719783,24.57441566,25.66292207,72.57052271,16.52435418
World,1995,136.2644543,61.60544467,116.625074,19.72817412,130.7346444,114.8334551,177.5317574,56.89160125,38.46351019,23.147459,30.91716829,33.83003455,14.05846085,115.4082302,45.44033873,36.11762067,138.1004475,39.96194226,62.86700575,55.98546272,63.13472405,33.47156605,62.95806109,26.87764689,12.35713116,24.42792672,100.767807,119.7602142,42.43292505,21.95834515,86.11549634,54.80078571,35.15452107,37.2506631,31.82216305,7.125263269,26.20647669,24.89637023,70.61807715,19.99213929
World,1996,123.9039731,59.28410973,142.3963184,28.2228215,125.047519,156.1559336,202.9359865,63.57725521,50.69707716,23.69342727,38.31470265,33.22091809,11.38661202,86.52872621,34.5035188,43.04874139,145.5605352,35.37284895,61.06393676,53.95321488,61.35123511,37.21538135,63.80158117,29.09044959,11.52892855,18.18205638,88.38287457,108.6750605,37.86932779,21.67314017,67.62809534,44.35963578,40.04425647,30.57664937,32.67873016,6.104946696,22.91545707,26.97466671,79.28166057,16.75227444
World,1997,125.8871727,58.57215593,143.3779362,21.73475822,119.6686728,163.2054469,186.5028294,50.50298152,35.23268678,20.72328147,37.96146026,24.22630236,11.82366238,92.376502,33.46369893,33.92371063,139.0118807,31.95140187,62.21435344,48.30906816,76.18862172,33.27003115,64.52866706,29.89640231,11.19314168,18.81671165,73.54855086,106.4593306,46.52926811,23.56204359,102.2740655,42.73496919,34.59419922,30.73063221,32.82309513,4.356962657,21.30295867,32.71483706,89.58209359,16.90786038
World,1998,115.2864777,50.11978962,114.4233795,13.39960935,118.9331683,135.7657327,131.523779,43.49689767,28.52502841,20.60473602,24.81980824,18.58730266,9.881749055,81.06113059,23.93832328,28.29099192,127.3952123,21.0196319,58.15836604,46.6717432,58.3229814,30.22952965,66.30152722,30.87374588,13.22576127,14.93540312,70.35885514,98.70502992,42.76382262,24.02693713,72.03431461,34.78689099,39.14327498,37.20277421,32.33046387,3.042364301,16.46338757,31.99341054,83.32698613,12.64782759
World,1999,120.4880479,46.13235063,106.2396007,12.76175129,111.9182693,148.4194503,173.614941,37.99623916,24.37017672,16.4331447,22.13795698,15.12453347,9.69399782,61.85967244,22.27130642,26.31700177,112.8319297,26.69507803,49.5978497,44.53578084,60.56333691,28.14309724,55.72067125,30.90917761,12.04755875,18.98140551,66.15066927,98.07204605,39.34399686,15.92042651,54.14894805,27.58863735,23.68009767,23.64819348,26.70487641,2.592569171,11.30680043,28.13634745,74.31883332,10.17040505
World,2000,122.1826354,49.6262315,103.1187383,16.48445044,109.3197917,241.2883605,256.0258592,37.38788226,22.71141095,13.00765433,24.53165678,14.57596292,10.67452428,64.23739008,24.84318472,22.99532988,118.7525839,37.12891986,58.33782048,43.34359434,61.3091033,29.11869919,51.89710134,29.73403531,11.15212392,11.99983766,64.02925065,136.5836038,36.11387491,12.28875415,43.90475939,29.67894137,28.84964624,16.28040186,26.12073928,2.670114155,14.28730509,27.76651862,70.36591001,10.00002333
World,2001,130.9291214,50.88564801,111.4975403,16.60871679,111.6208937,255.013476,212.4336369,44.21515303,22.53805281,10.72354877,26.23820682,15.60648692,9.67228117,70.0931677,21.02302059,23.45350484,104.9519087,24.86166008,41.51617831,34.7691728,46.87940058,28.55817805,47.91859389,27.6006631,10.56373314,4.723816333,60.4576131,129.145362,30.99789127,14.09819379,30.53569451,23.4486816,25.43880106,14.57563498,25.07385767,2.126063569,14.66481629,22.99980983,69.07194214,11.50396444
World,2002,127.4062795,48.62766868,124.5244116,12.57791706,115.1264727,185.1452411,211.121339,50.49174408,25.01785792,11.72543408,29.98427825,18.51230488,8.903583381,63.8650134,20.44920719,21.95011806,91.99049893,27.84769316,46.56027552,30.99254816,40.53377089,24.61456365,49.86836659,26.27125704,11.2946225,5.487346802,68.01242794,129.5600781,32.11654795,23.08759367,29.69902842,22.23614217,27.88557017,19.60190256,22.23723559,3.052669891,11.51222791,21.33637026,62.10967399,19.26991878
World,2003,117.1655816,39.55014451,143.1393371,13.89540936,113.2389786,299.4495742,245.7718536,47.4516528,25.64381198,11.92046675,25.87238566,18.31211683,9.230015536,72.85256887,22.8099107,24.4169994,114.3831968,38.72934783,59.09504218,36.52874977,42.1269841,23.00434783,58.35800185,24.16992663,11.17761895,13.04895214,78.01522532,162.4291164,33.28721484,22.23056692,30.29533734,29.84386127,33.08762976,21.76794337,28.2615963,3.987595429,11.58761006,21.0083881,58.54909638,21.9494765
World,2004,144.8425245,37.87573485,165.0987017,17.99815023,126.1061304,326.3490747,319.0800069,43.68250574,27.29313652,14.30779164,27.69558818,18.45752803,10.77606157,106.189972,35.78957885,40.93988802,202.743888,54.06034939,90.33173422,61.87879177,51.94111975,25.85494971,67.47958506,25.38867686,11.93708992,14.43767318,85.68235125,193.460771,44.36238555,19.1677,36.98594511,28.37596438,26.81481771,22.54668382,27.46736772,4.667605272,11.40864603,22.74315705,59.05872666,17.9478935
World,2005,145.9163817,35.86185445,154.1181519,16.59408853,146.8792286,423.7633881,420.3162967,40.58152517,21.50000294,16.20531945,27.45354146,16.8025158,11.53329115,112.385707,44.43667439,43.61000239,128.0946469,55.69892473,110.1200355,51.88570529,66.17813047,27.45287592,77.68343302,25.16846308,16.93823108,13.1935005,89.95806766,198.5345608,47.05920616,18.39926788,51.06340648,24.45665816,25.18793698,19.52910939,24.23165117,5.187236064,15.22142898,21.49513185,58.15393593,16.65080065
World,2006,137.5919434,36.50244762,135.7603044,15.16987683,152.0329733,357.8755523,476.4947706,48.21906577,24.05142734,16.55549037,26.75680385,19.52323567,15.12569423,101.6634779,78.65854329,55.80564055,139.4288643,88.82936508,101.0641116,59.80608479,151.6753704,30.25582011,92.43752111,25.66388919,18.31406586,13.65264931,118.2480888,244.9640291,71.93832672,18.44754368,49.27099446,24.65776935,28.50788164,21.44102342,23.95028941,7.053910494,22.04978156,23.66795518,59.96249094,16.43377809
World,2007,136.708896,37.07599215,134.7395737,14.70189027,153.3881737,340.3444116,507.0193077,69.30449407,33.79663963,17.62873187,39.25918781,27.13167884,15.09771097,140.912442,80.98752625,108.5445593,201.6587625,132.7674351,90.07739855,96.26960629,146.7334091,32.66364426,99.23386195,40.03514821,17.92656978,13.2746894,132.4895169,271.6982567,81.08476326,21.99729508,51.73622625,26.40952154,36.41011674,34.00456009,32.43902524,7.597305523,14.61553757,25.02901875,65.09374526,22.608162
World,2008,158.7151974,31.66468514,144.4189122,14.3770574,186.0584486,417.9612241,672.6981094,77.63517355,45.6631257,35.76266585,47.69355854,36.38041232,14.17912232,235.6230509,76.21445431,84.70580428,388.4062036,72.52206224,139.321079,118.0502248,81.95843217,26.61662796,120.1802532,187.8587769,30.61446242,10.25820708,159.9884764,315.9656441,87.45425132,27.96421767,56.37039588,28.69163899,51.3517555,39.81061263,40.42496551,8.586927961,17.87566075,28.65390719,67.86243896,20.18793538
World,2009,133.8227596,22.26034972,135.1767923,12.44804553,201.4325974,193.1432295,418.1807203,49.85951183,35.5314687,30.20902527,37.33578801,24.12708597,9.207674528,137.5384544,56.62463554,69.90506384,224.3703789,50.35890743,108.1584787,86.87604266,72.36749969,30.15095864,150.47494,66.3643282,42.5616295,6.63,179.0401825,242.5174959,85.91498521,31.45679078,58.2138679,25.28290395,35.41520741,28.7602671,28.82620933,6.131570435,25.43487992,32.36148775,80.37054308,17.46433093
World,2010,167.3663089,35.15153689,165.2699008,16.3462918,230.3666485,231.9656654,529.5535827,60.54763099,36.34175622,26.25089141,37.47819412,22.93143494,11.82491543,176.646991,81.51245766,85.94538763,241.695454,73.97963863,111.4411888,128.49202,92.75023302,29.26607356,160.2771831,66.02550706,31.47696073,26.93,221.8347565,318.9947265,116.3241627,33.56580386,78.02552566,41.09820119,34.39681104,37.32973594,31.38151257,11.32928454,29.36061817,33.7200024,80.90337329,23.04977334
World,2011,195.6820114,38.83169889,199.9018226,18.95746208,259.3017186,198.2677626,614.5093909,76.78407384,56.19149841,26.97098898,56.05078631,32.30304952,12.65140679,167.9509224,92.23191717,93.14568103,263.1946268,75.33116891,119.5121084,159.4195567,91.377422,31.63350645,177.6878669,96.19880163,40.02277089,53.67,275.9874865,330.9329509,196.1224557,30.95085646,104.6339868,58.07687174,62.57554193,45.20985659,49.43053999,14.68044709,34.75840285,33.09217533,81.17682537,32.9452999
World,2012,196.4715823,38.58342194,179.9151064,17.26645082,208.3216091,130.5669497,596.3417688,87.24094415,60.99773075,27.79116463,54.27865468,32.32941921,10.43738174,171.0022441,81.6466238,78.34687088,214.557304,56.51350579,111.6090221,126.2742893,79.51544426,27.38508894,133.3551923,94.75472051,41.3450667,51.16,286.2741228,292.1474359,170.4316699,24.33900012,70.5194468,33.62745561,56.21683269,39.33167436,50.48001644,10.04,28.21606545,32.16940081,76.29290773,32.36804486
World,2013,190.3474175,43.29311632,164.4867984,17.78241249,206.3569693,167.0765705,611.1512786,72.32241965,55.4101712,24.48127049,55.77636783,30.63572898,9.398564461,146.2211864,74.43579227,80.18255735,175.3557928,47.70509915,102.9579309,131.5094659,76.73808826,26.28010134,138.3637423,74.38312158,33.65090468,33.6,238.4818279,275.8462671,128.2532905,24.44954284,51.98491983,33.5610251,61.27054508,33.22676595,31.50871977,8.75,22.83,31.3,80.17,29.67
World,2014,229.4920887,50.07,184.54,20.96,185.4454826,236.18,576.83,50.22,36.75,19.97,53.55846965,26.37,9.4,156.48,68.35,77.87,168.32,53.22,100.762635,128.18,86.16,26.96,98.25,54.94,26.17,41.69,212.4,255.14,102.07,30.47,74.14,30.18,44.18,31.61,29.42,6.1,21.79,29.53,86.6,26.9
World,2015,203.6673656,39.45066883,149.6822626,13.74763609,157.770794,122.7174656,299.7631744,68.49298613,32.904916,17.67001995,51.52193848,22.00942719,8.343980484,131.5444262,54.62,65.9,134.054465,37.09862256,94.55008038,93.37197823,76.46185461,23.84345117,55.60583799,58.12155308,26.49101899,27.41306018,193.1561911,192.5805362,83.27980694,30.96712084,58.71566875,25.84367952,46.15014902,23.78955658,28.12178484,4.817820503,17.08719034,29.17459997,84.78156877,23.91269766
