Entity,Year,Oil production (Etemad & Luciana)
Russia,1946,252.9059825
Russia,1947,302.635863
Russia,1948,340.1658733
Russia,1949,388.9537238
Russia,1950,440.5211443
Russia,1951,491.4023948
Russia,1952,550.2269354
Russia,1953,613.796516
Russia,1954,689.4380368
Russia,1955,823.3225981
Russia,1956,974.6637896
Russia,1957,1143.763991
Russia,1958,1316.702093
Russia,1959,1506.747925
Russia,1960,1719.600187
Russia,1961,1931.370859
Russia,1962,2166.017741
Russia,1963,2396.582494
Russia,1964,2600.502916
Russia,1965,2824.787468
Russia,1966,3083.40378
Russia,1967,3350.230873
Russia,1968,3595.414535
Russia,1969,3818.978028
Russia,1970,4105.84361
Russia,1971,4385.382293
Russia,1972,4657.117246
Russia,1973,4989.700359
Russia,1974,5336.402293
Russia,1975,5708.015686
Russia,1976,6046.169569
Russia,1977,6347.642432
Russia,1978,6646.905595
Russia,1979,6810.190797
Russia,1980,7069.610549
Russia,1981,7163.353195
Russia,1982,7208.750578
Russia,1983,7252.968807
Russia,1984,7193.421592
Russia,1985,7036.594271
Russia,1986,7208.220773
Russia,1987,7304.56851
Russia,1988,7325.22031
Russia,1989,7089.967743
Russia,1990,6662.766589
Russia,1991,6080.545732
Russia,1992,4609.730939
Russia,1993,4098.149352
Russia,1994,3718.375279
Russia,1995,3639.15377
Russia,1996,3547.220014
Russia,1997,3597.058852
Russia,1998,3578.531249
Russia,1999,3721.59268
Russia,2000,3964.098776
Russia,2001,4221.210607
Russia,2002,4515.501449
Russia,2003,5031.903967
Russia,2004,5467.5961
Russia,2005,5607.60352
Russia,2006,5705.5656
Russia,2007,5824.064748
Russia,2008,5776.170315
Russia,2009,5856.749678
Russia,2010,6069.005352
Russia,2011,6137.527406
Russia,2012,6246.444328
Russia,2013,6346.048461
Russia,2014,6398.635445
Rwanda,2009,0.005895764
Rwanda,2010,0.005895764
Rwanda,2011,0.005895764
Rwanda,2012,0.005895764
Rwanda,2013,0.005895764
Rwanda,2014,0.005895764
Saudi Arabia,1936,0.02326
Saudi Arabia,1937,0.093040001
Saudi Arabia,1938,0.779210008
Saudi Arabia,1939,6.268570062
Saudi Arabia,1940,8.14100008
Saudi Arabia,1941,6.861700068
Saudi Arabia,1942,7.210600071
Saudi Arabia,1943,7.559500074
Saudi Arabia,1944,12.36269012
Saudi Arabia,1945,33.40136033
Saudi Arabia,1946,95.36600094
Saudi Arabia,1947,143.0490014
Saudi Arabia,1948,221.8771422
Saudi Arabia,1949,270.2695727
Saudi Arabia,1950,309.927873
Saudi Arabia,1951,431.7288642
Saudi Arabia,1952,468.8401946
Saudi Arabia,1953,478.8303647
Saudi Arabia,1954,545.2260354
Saudi Arabia,1955,554.3323255
Saudi Arabia,1956,570.3003156
Saudi Arabia,1957,581.7791257
Saudi Arabia,1958,599.9451859
Saudi Arabia,1959,656.3041665
Saudi Arabia,1960,750.4141274
Saudi Arabia,1961,854.0723184
Saudi Arabia,1962,948.2520593
Saudi Arabia,1963,1031.91828
Saudi Arabia,1964,1099.802591
Saudi Arabia,1965,1274.066513
Saudi Arabia,1966,1503.072845
Saudi Arabia,1967,1618.919276
Saudi Arabia,1968,1760.479637
Saudi Arabia,1969,1855.519998
Saudi Arabia,1970,2191.185062
Saudi Arabia,1971,2761.229517
Saudi Arabia,1972,3491.302774
Saudi Arabia,1973,4393.674483
Saudi Arabia,1974,4916.059198
Saudi Arabia,1975,4098.34226
Saudi Arabia,1976,4952.100569
Saudi Arabia,1977,5333.471532
Saudi Arabia,1978,4823.623957
Saudi Arabia,1979,5472.880344
Saudi Arabia,1980,6063.793219
Saudi Arabia,1981,6052.001691
Saudi Arabia,1982,4085.174839
Saudi Arabia,1983,3201.399823
Saudi Arabia,1984,2967.337994
Saudi Arabia,1985,2227.425515
Saudi Arabia,1986,3098.011506
Saudi Arabia,1987,2755.513431
Saudi Arabia,1988,3288.187603
Saudi Arabia,1989,3275.203427
Saudi Arabia,1990,4138.138632
Saudi Arabia,1991,5182.318589
Saudi Arabia,1992,5327.456249
Saudi Arabia,1993,5243.438064
Saudi Arabia,1994,5365.831635
Saudi Arabia,1995,5444.760368
Saudi Arabia,1996,5446.466154
Saudi Arabia,1997,5542.09515
Saudi Arabia,1998,5584.263081
Saudi Arabia,1999,5251.36651
Saudi Arabia,2000,5586.677903
Saudi Arabia,2001,5398.538769
Saudi Arabia,2002,5193.877176
Saudi Arabia,2003,5941.049669
Saudi Arabia,2004,6188.336121
Saudi Arabia,2005,6542.1212
Saudi Arabia,2006,6288.090967
Saudi Arabia,2007,6042.346051
Saudi Arabia,2008,6356.987745
Saudi Arabia,2009,5789.152209
Saudi Arabia,2010,6431.308424
Saudi Arabia,2011,6760.502042
Saudi Arabia,2012,6980.983709
Saudi Arabia,2013,6898.931348
Saudi Arabia,2014,6853.057459
Senegal,1986,0.086414212
Senegal,1987,0.059623861
Senegal,1988,0.090034211
Senegal,1989,0.074044899
Senegal,1990,0.103576781
Senegal,1991,0.05599207
Senegal,1992,0.037166896
Senegal,1993,0.026866996
Senegal,1994,0.004144722
Senegal,1995,0.006072637
Senegal,1996,0.005170585
Senegal,1997,0.043793735
Senegal,1998,0.022079636
Senegal,1999,0.006827295
Senegal,2000,0.009126643
Senegal,2001,0.016231038
Senegal,2002,0.012457749
Senegal,2003,0.018447845
Senegal,2004,0.034643509
Senegal,2005,0.022787128
Senegal,2006,0.007912115
Senegal,2007,0.038393215
Senegal,2008,0.047743896
Senegal,2009,0.01913765
Senegal,2010,0.020110451
Senegal,2011,0.020110451
Senegal,2012,0.020110451
Senegal,2013,0.020110451
Senegal,2014,0.020110451
Serbia,1992,13.37395094
Serbia,1993,13.31112568
Serbia,1994,15.68584506
Serbia,1995,14.66825389
Serbia,1996,14.62145332
Serbia,1997,13.31309486
Serbia,1998,12.60598641
Serbia,1999,12.3429528
Serbia,2000,11.05040089
Serbia,2001,10.70629462
Serbia,2002,10.11876406
Serbia,2003,9.758603632
Serbia,2004,9.676074728
Serbia,2005,9.189173062
Serbia,2006,9.991845949
Serbia,2007,9.938701533
Serbia,2008,10.9144092
Serbia,2009,11.78633373
Serbia,2010,13.98774123
Serbia,2011,12.56144981
Serbia,2012,11.62782611
Serbia,2013,12.51137709
Serbia,2014,12.12371292
Sierra Leone,1986,0.00675065
Sierra Leone,1987,0.03176048
Sierra Leone,1988,0.023459245
Sierra Leone,1989,0.022539506
Sierra Leone,1990,0.022392111
Sierra Leone,1991,0.022150385
Sierra Leone,1992,0.00435697
Sierra Leone,1993,0.020405239
Sierra Leone,1994,0.075748775
Sierra Leone,1995,0.002151954
Sierra Leone,1996,0.002146058
Sierra Leone,1997,0.002299348
Sierra Leone,1998,0.001556482
Sierra Leone,1999,0.001556482
Sierra Leone,2000,0.001202736
Sierra Leone,2002,0.000495244
Sierra Leone,2003,0.00235241
Sierra Leone,2004,0.000412703
Sierra Leone,2005,0.001762833
Sierra Leone,2006,0.017085924
Sierra Leone,2007,0.014969345
Sierra Leone,2008,0.019444229
Sierra Leone,2011,0.014969345
Sierra Leone,2012,0.014969345
Sierra Leone,2013,0.014969345
Sierra Leone,2014,0.014969345
Singapore,1980,2.358305579
Singapore,1981,2.358305579
Singapore,1982,2.358305579
Singapore,1983,2.358305579
Singapore,1984,2.358305579
Singapore,1985,2.358305579
Singapore,1986,3.66373384
Singapore,1987,0.623618536
Singapore,1988,3.358227144
Singapore,1989,3.874890626
Singapore,1990,3.559030968
Singapore,1991,1.112353784
Singapore,1992,2.385779839
Singapore,1993,0.353869648
Singapore,1994,1.835663792
Singapore,1995,0.698889754
Singapore,1996,3.793871038
Singapore,1997,3.203828878
Singapore,1998,1.881008113
Singapore,1999,3.708264545
Singapore,2000,7.720249371
Singapore,2001,8.817728142
Singapore,2002,4.887835934
Singapore,2003,5.719280149
Singapore,2004,5.799102897
Singapore,2005,5.054574034
Singapore,2006,5.876048512
Singapore,2007,6.843985558
Singapore,2008,13.883398
Singapore,2009,12.13297517
Singapore,2010,11.89024067
Singapore,2011,11.89024067
Singapore,2012,11.89024067
Singapore,2013,11.89024067
Singapore,2014,11.89024067
Slovakia,1993,0.47146066
Slovakia,1994,0.645344426
Slovakia,1995,1.165533575
Slovakia,1996,1.222427697
Slovakia,1997,1.186846761
Slovakia,1998,1.005599186
Slovakia,1999,0.915034356
Slovakia,2000,1.881173194
Slovakia,2001,2.397571367
Slovakia,2002,5.301571169
Slovakia,2003,5.820592957
Slovakia,2004,6.580374161
Slovakia,2005,7.58588491
Slovakia,2006,7.858723178
Slovakia,2007,5.076246863
Slovakia,2008,6.073138005
Slovakia,2009,4.444114844
Slovakia,2010,4.528742639
Slovakia,2011,5.812002829
Slovakia,2012,5.190630579
Slovakia,2013,5.342151712
Slovakia,2014,5.342151712
Slovenia,1992,0.080058579
Slovenia,1993,0.002712051
Slovenia,1994,0.061652004
Slovenia,1995,0.026996703
Slovenia,1996,0.011431886
Slovenia,1997,0.03241491
Slovenia,1998,0.0428681
Slovenia,1999,0.013188824
Slovenia,2000,0.016702699
Slovenia,2001,0.009179704
Slovenia,2002,0.008873125
Slovenia,2003,0.00698648
Slovenia,2004,0.003537458
Slovenia,2005,0.061905521
Slovenia,2006,0.061905521
Slovenia,2007,0.061905521
Slovenia,2008,0.097280105
Slovenia,2009,0.085488577
Slovenia,2010,0.23877844
Slovenia,2011,0.1798208
Slovenia,2012,0.1798208
Slovenia,2013,0.1798208
Slovenia,2014,0.1798208
Somalia,1986,0.115462641
Somalia,1987,0.076202749
Somalia,1988,0.07617327
Somalia,1989,0.07756467
Somalia,1990,0.072641708
Somalia,1991,0.035174128
Somalia,1992,0.031725106
Somalia,1993,0.031683835
Somalia,1994,0.031683835
Somalia,1995,0.031683835
Somalia,1996,0.031683835
Somalia,1997,0.031683835
Somalia,1998,0.031683835
Somalia,1999,0.031683835
South Africa,1981,2.358305579
South Africa,1982,11.79152789
South Africa,1983,32.42670171
South Africa,1984,32.42670171
South Africa,1985,35.37458368
South Africa,1986,39.57918901
South Africa,1987,42.53249509
South Africa,1988,39.65220805
South Africa,1989,45.55841339
South Africa,1990,45.61047299
South Africa,1991,45.64188562
South Africa,1992,82.65477239
South Africa,1993,114.6847776
South Africa,1994,115.0215613
South Africa,1995,121.9177539
South Africa,1996,122.7379726
South Africa,1997,124.0563008
South Africa,1998,126.0555248
South Africa,1999,114.8673871
South Africa,2000,118.8766481
South Africa,2001,123.3899497
South Africa,2002,124.6625563
South Africa,2003,119.2768231
South Africa,2004,137.9854912
South Africa,2005,126.8831781
South Africa,2006,118.7446596
South Africa,2007,115.6723299
South Africa,2008,114.2087831
South Africa,2009,107.6664543
South Africa,2010,106.3974678
South Africa,2011,106.7375649
South Africa,2012,106.6860183
South Africa,2013,106.4904322
South Africa,2014,94.2798157
South Korea,1984,7.507329751
South Korea,1985,5.318096995
South Korea,1986,4.802111526
South Korea,1987,4.383252872
South Korea,1988,5.638620202
South Korea,1989,6.948635368
South Korea,1990,5.794681074
South Korea,1991,12.22957726
South Korea,1992,13.90741145
South Korea,1993,13.84098388
South Korea,1994,13.99973911
South Korea,1995,13.17254574
South Korea,1996,8.978340543
South Korea,1997,0.409431327
South Korea,1998,6.284489351
South Korea,1999,3.251843979
South Korea,2000,8.260737635
South Korea,2001,8.715230286
South Korea,2002,12.91954083
South Korea,2003,8.601223898
South Korea,2004,9.974359113
South Korea,2005,10.16905493
South Korea,2006,16.51719494
South Korea,2007,17.70684219
South Korea,2008,19.84354959
South Korea,2009,32.22036766
South Korea,2010,34.47532639
South Korea,2011,35.25045427
South Korea,2012,44.09848664
South Korea,2013,46.50755474
South Korea,2014,46.50755474
Spain,1950,0.01163
Spain,1951,0.01163
Spain,1952,0.093040001
Spain,1953,0.174450002
Spain,1954,0.255860003
Spain,1955,0.407050004
Spain,1956,0.686170007
Spain,1957,0.837360008
Spain,1958,0.837360008
Spain,1959,0.721060007
Spain,1960,0.744320007
Spain,1961,0.755950007
Spain,1962,0.755950007
Spain,1963,0.755950007
Spain,1964,0.755950007
Spain,1965,0.814100008
Spain,1966,0.872250009
Spain,1967,0.97692001
Spain,1968,1.477010015
Spain,1969,2.209700022
Spain,1970,1.756130017
Spain,1971,1.430490014
Spain,1972,1.604940016
Spain,1973,8.885320087
Spain,1974,22.98088023
Spain,1975,23.58564023
Spain,1976,20.6083602
Spain,1977,9.815720097
Spain,1978,11.39740011
Spain,1979,13.46754013
Spain,1980,7.617327019
Spain,1981,2.322930995
Spain,1982,7.416871045
Spain,1983,27.01497998
Spain,1984,21.87976369
Spain,1985,23.67622065
Spain,1986,27.56641078
Spain,1987,25.797263
Spain,1988,26.90482942
Spain,1989,22.8348008
Spain,1990,22.03762277
Spain,1991,24.62442457
Spain,1992,25.07846915
Spain,1993,20.18824543
Spain,1994,20.28722351
Spain,1995,19.02114358
Spain,1996,15.62237127
Spain,1997,13.45583131
Spain,1998,14.66089598
Spain,1999,12.93423307
Spain,2000,14.04816102
Spain,2001,16.30489438
Spain,2002,16.42418337
Spain,2003,19.55611341
Spain,2004,22.33738109
Spain,2005,22.13663033
Spain,2006,21.61158307
Spain,2007,16.63168478
Spain,2008,14.96952153
Spain,2009,17.3865784
Spain,2010,16.95105832
Spain,2011,16.7771097
Spain,2012,20.16512224
Spain,2013,24.1673201
Spain,2014,23.62620099
Sri Lanka,1986,0.206133595
Sri Lanka,1987,0.247050197
Sri Lanka,1988,0.236148929
Sri Lanka,1989,0.188800049
Sri Lanka,1990,0.178659335
Sri Lanka,1991,0.249933225
Sri Lanka,1992,0.217500628
Sri Lanka,1993,0.164108589
Sri Lanka,1994,0.228195544
Sri Lanka,1995,0.207631119
Sri Lanka,1996,0.332556461
Sri Lanka,1997,0.307788357
Sri Lanka,1998,0.239326746
Sri Lanka,1999,0.2167047
Sri Lanka,2000,0.259926545
Sri Lanka,2001,0.279453315
Sri Lanka,2002,0.310353014
Sri Lanka,2003,0.324821219
Sri Lanka,2004,0.29971116
Sri Lanka,2005,0.32648972
Sri Lanka,2006,0.250127785
Sri Lanka,2007,0.375271271
Sri Lanka,2008,0.356345869
Sri Lanka,2009,0.364564564
Sri Lanka,2010,0.320411187
Sri Lanka,2011,0.320411187
Sri Lanka,2012,0.320411187
Sri Lanka,2013,0.320411187
Sri Lanka,2014,0.320411187
Suriname,1985,0.589576395
Suriname,1986,1.179152789
Suriname,1987,1.179152789
Suriname,1988,1.768729184
Suriname,1989,2.358305579
Suriname,1990,2.299347939
Suriname,1991,2.063517381
Suriname,1992,2.947881973
Suriname,1993,2.947881973
Suriname,1994,3.537458368
Suriname,1995,4.127034763
Suriname,1996,4.420213417
Suriname,1997,2.947881973
Suriname,1998,4.127034763
Suriname,1999,5.895763947
Suriname,2000,5.651284303
Suriname,2001,5.598717672
Suriname,2002,5.598717672
Suriname,2003,5.578371391
Suriname,2004,5.578047124
Suriname,2005,5.565229733
Suriname,2006,6.496064736
Suriname,2007,7.64118128
Suriname,2008,9.000956694
Suriname,2009,9.090660742
Suriname,2010,9.104002856
Suriname,2011,9.104002856
Suriname,2012,9.005738159
Suriname,2013,8.514426462
Suriname,2014,8.514426462
Sweden,1950,0.604760006
Sweden,1951,0.465200005
Sweden,1952,0.465200005
Sweden,1953,0.767580008
Sweden,1954,0.721060007
Sweden,1955,0.965290009
Sweden,1956,1.02344001
Sweden,1957,1.104850011
Sweden,1958,1.093220011
Sweden,1959,1.081590011
Sweden,1960,1.186260012
Sweden,1961,1.244410012
Sweden,1962,1.174630012
Sweden,1963,0.918770009
Sweden,1964,0.942030009
Sweden,1965,0.662910007
Sweden,1966,0.314010003
Sweden,1976,0.03489
Sweden,1977,0.01163
Sweden,1978,0.01163
Sweden,1979,0.01163
Sweden,1980,3.640634237
Sweden,1981,2.55982279
Sweden,1982,2.020949966
Sweden,1983,2.201949919
Sweden,1984,0.034160056
Sweden,1985,0.158761132
Sweden,1986,1.166494584
Sweden,1987,1.468263366
Sweden,1988,1.39991967
Sweden,1989,0.970030042
Sweden,1990,0.937986565
Sweden,1991,0.531939406
Sweden,1992,0.73895147
Sweden,1993,0.657495595
Sweden,1994,0.456662292
Sweden,1995,1.241412057
Sweden,1996,1.25351606
Sweden,1997,1.036652175
Sweden,1998,1.135311889
Sweden,1999,1.366991829
Sweden,2000,0.923306113
Sweden,2001,1.220741508
Sweden,2002,2.064018521
Sweden,2003,2.428453378
Sweden,2004,2.716962587
Sweden,2005,2.328608616
Sweden,2006,3.461957215
Sweden,2007,4.287364168
Sweden,2008,4.993829978
Sweden,2009,6.598220638
Sweden,2010,6.143073557
Sweden,2011,6.642544991
Sweden,2012,7.249431349
Sweden,2013,6.898633394
Sweden,2014,6.898633394
Switzerland,1980,0.629078013
Switzerland,1981,0.762440194
Switzerland,1982,0.662801783
Switzerland,1983,0.63190798
Switzerland,1984,0.765004851
Switzerland,1985,0.939206988
Switzerland,1986,1.026900581
Switzerland,1987,0.95824441
Switzerland,1988,0.830524476
Switzerland,1989,0.713016004
Switzerland,1990,0.685995718
Switzerland,1991,0.810761875
Switzerland,1992,0.692693306
Switzerland,1993,0.849968705
Switzerland,1994,0.937538487
Switzerland,1995,0.922651683
Switzerland,1996,1.016535828
Switzerland,1997,1.158240515
Switzerland,1998,1.292380936
Switzerland,1999,1.206432489
Switzerland,2000,1.006129805
Switzerland,2001,1.072445358
Switzerland,2002,1.149491201
Switzerland,2003,0.959865745
Switzerland,2004,1.981578054
Switzerland,2005,1.958790926
Switzerland,2006,2.042198299
Switzerland,2007,2.065781355
Switzerland,2008,2.155968856
Switzerland,2009,2.286335988
Switzerland,2010,2.125870981
Switzerland,2011,2.130027495
Switzerland,2012,1.775804101
Switzerland,2013,2.281660647
Switzerland,2014,2.281660647
Syria,1968,11.94401012
Syria,1969,30.6334203
Syria,1970,49.19490048
Syria,1971,61.51107061
Syria,1972,68.17506067
Syria,1973,64.46509063
Syria,1974,74.73438074
Syria,1975,111.3223611
Syria,1976,116.7768311
Syria,1977,117.6607112
Syria,1978,115.4161211
Syria,1979,101.192631
Syria,1980,96.69052873
Syria,1981,97.86968152
Syria,1982,94.33222315
Syria,1983,98.45925791
Syria,1984,100.2279871
Syria,1985,104.9445983
Syria,1986,112.1045319
Syria,1987,133.0832165
Syria,1988,153.1953712
Syria,1989,198.7661067
Syria,1990,227.0210425
Syria,1991,289.2215408
Syria,1992,282.0863517
Syria,1993,328.7009087
Syria,1994,332.2177908
Syria,1995,344.1114333
Syria,1996,354.2359929
Syria,1997,341.6573865
Syria,1998,337.3127685
Syria,1999,328.9457126
Syria,2000,322.3713344
Syria,2001,302.673988
Syria,2002,306.4501363
Syria,2003,300.7800033
Syria,2004,287.7506126
Syria,2005,273.4419708
Syria,2006,258.7221703
Syria,2007,242.8289594
Syria,2008,236.0368978
Syria,2009,235.8940553
Syria,2010,247.9587398
Syria,2011,220.3084205
Syria,2012,100.5384344
Syria,2013,44.28836561
Syria,2014,19.28225517
Taiwan,1937,0.04652
Taiwan,1938,0.04652
Taiwan,1939,0.058150001
Taiwan,1940,0.058150001
Taiwan,1941,0.058150001
Taiwan,1942,0.04652
Taiwan,1943,0.03489
Taiwan,1944,0.03489
Taiwan,1945,0.02326
Taiwan,1946,0.02326
Taiwan,1947,0.03489
Taiwan,1948,0.03489
Taiwan,1949,0.03489
Taiwan,1950,0.03489
Taiwan,1951,0.03489
Taiwan,1952,0.03489
Taiwan,1953,0.03489
Taiwan,1954,0.058150001
Taiwan,1955,0.03489
Taiwan,1956,0.03489
Taiwan,1957,0.02326
Taiwan,1958,0.02326
Taiwan,1959,0.02326
Taiwan,1960,0.02326
Taiwan,1961,0.03489
Taiwan,1962,0.02326
Taiwan,1963,0.03489
Taiwan,1964,0.104670001
Taiwan,1965,0.220970002
Taiwan,1966,0.372160004
Taiwan,1967,0.407050004
Taiwan,1969,0.290750003
Taiwan,1970,1.01181001
Taiwan,1971,1.256040012
Taiwan,1972,1.442120014
Taiwan,1973,1.674720016
Taiwan,1974,2.093400021
Taiwan,1975,2.139920021
Taiwan,1976,2.465560024
Taiwan,1977,2.535340025
Taiwan,1978,2.465560024
Taiwan,1980,5.306187552
Taiwan,1981,5.895763947
Taiwan,1982,4.716611158
Taiwan,1983,4.716611158
Taiwan,1984,4.716611158
Taiwan,1985,3.537458368
Taiwan,1986,1.299143377
Taiwan,1987,0.042148816
Taiwan,1988,1.621016714
Taiwan,1989,3.124583915
Taiwan,1990,3.154398793
Taiwan,1991,3.594889005
Taiwan,1992,2.693792235
Taiwan,1993,2.769399511
Taiwan,1994,2.55349074
Taiwan,1995,4.124776685
Taiwan,1996,3.736210467
Taiwan,1997,4.155393387
Taiwan,1998,4.186198754
Taiwan,1999,4.53017531
Taiwan,2000,3.758520037
Taiwan,2001,2.125894564
Taiwan,2002,4.931193382
Taiwan,2003,4.654711532
Taiwan,2004,6.247976885
Taiwan,2005,9.267321413
Taiwan,2006,12.20920739
Taiwan,2007,15.49573615
Taiwan,2008,9.513033272
Taiwan,2009,16.79796891
Taiwan,2010,12.2228443
Taiwan,2011,12.78294187
Taiwan,2012,12.78353145
Taiwan,2013,12.78353145
Taiwan,2014,12.78353145
Tajikistan,1992,0.772934653
Tajikistan,1993,0.471661116
Tajikistan,1994,0.353745837
Tajikistan,1995,0.412703476
Tajikistan,1996,0.368880263
Tajikistan,1997,0.369410882
Tajikistan,1998,0.296574614
Tajikistan,1999,0.293626732
Tajikistan,2000,0.231125738
Tajikistan,2001,0.193988321
Tajikistan,2002,0.183818128
Tajikistan,2003,0.209169913
Tajikistan,2004,0.149027225
Tajikistan,2005,0.166319501
Tajikistan,2006,0.178659335
Tajikistan,2007,0.166950348
Tajikistan,2008,0.140283807
Tajikistan,2009,0.131357621
Tajikistan,2010,0.129588892
Tajikistan,2011,0.129588892
Tajikistan,2012,0.128851921
Tajikistan,2013,0.124282704
Tajikistan,2014,0.124282704
Tanzania,1986,0.00979876
Tanzania,1987,0.046134353
Tanzania,1988,0.018878236
Tanzania,1989,0.135089639
Tanzania,1990,0.095729519
Tanzania,1991,0.078743823
Tanzania,1992,0.001073029
Tanzania,1993,0.094915904
Tanzania,1994,0.093076425
Tanzania,1995,0.093447859
Tanzania,1996,0.092451474
Tanzania,1997,0.091767566
Tanzania,1998,0.092522224
Tanzania,1999,0.097692809
Tanzania,2009,0.005895764
Tanzania,2010,0.005895764
Tanzania,2011,0.005895764
Tanzania,2012,0.005895764
Tanzania,2013,0.005895764
Tanzania,2014,0.005895764
Thailand,1960,0.069780001
Thailand,1961,0.162820002
Thailand,1962,0.081410001
Thailand,1963,0.069780001
Thailand,1964,0.02326
Thailand,1965,0.02326
Thailand,1966,0.02326
Thailand,1967,0.02326
Thailand,1968,0.04652
Thailand,1969,0.02326
Thailand,1970,0.116300001
Thailand,1971,0.151190001
Thailand,1972,0.069780001
Thailand,1973,0.069780001
Thailand,1974,0.069780001
Thailand,1975,0.069780001
Thailand,1976,0.093040001
Thailand,1977,0.162820002
Thailand,1978,0.174450002
Thailand,1979,0.174450002
Thailand,1980,0.766449313
Thailand,1981,1.356025708
Thailand,1982,7.074916736
Thailand,1983,10.6123751
Thailand,1984,17.68729184
Thailand,1985,31.24754892
Thailand,1986,30.82228747
Thailand,1987,28.67305747
Thailand,1988,31.29255718
Thailand,1989,30.16149024
Thailand,1990,34.0850504
Thailand,1991,35.83140516
Thailand,1992,39.27365284
Thailand,1993,41.09369285
Thailand,1994,47.75072374
Thailand,1995,53.95365699
Thailand,1996,59.02446206
Thailand,1997,78.31800172
Thailand,1998,86.75244036
Thailand,1999,93.20837263
Thailand,2000,107.216354
Thailand,2001,113.076313
Thailand,2002,121.7014029
Thailand,2003,153.9178853
Thailand,2004,152.4701628
Thailand,2005,182.4917996
Thailand,2006,200.5999016
Thailand,2007,220.165236
Thailand,2008,239.9295819
Thailand,2009,252.7392669
Thailand,2010,253.670155
Thailand,2011,264.5957249
Thailand,2012,238.3215535
Thailand,2013,247.1792431
Thailand,2014,248.8693818
Timor,2004,30.60481632
Timor,2005,55.67055061
Timor,2006,59.48906594
Timor,2007,46.27188337
Timor,2008,58.96207898
Timor,2009,56.75613763
Timor,2010,51.58712682
Timor,2011,49.37258355
Timor,2012,46.86810429
Timor,2013,46.72836879
Timor,2014,45.09694016
Trinidad and Tobago,1909,0.093040001
Trinidad and Tobago,1910,0.244230002
Trinidad and Tobago,1911,0.476830005
Trinidad and Tobago,1912,0.744320007
Trinidad and Tobago,1913,0.848990008
Trinidad and Tobago,1914,1.093220011
Trinidad and Tobago,1915,1.267670012
Trinidad and Tobago,1916,1.570050015
Trinidad and Tobago,1917,2.709790027
Trinidad and Tobago,1918,3.523890035
Trinidad and Tobago,1919,3.116840031
Trinidad and Tobago,1920,3.523890035
Trinidad and Tobago,1921,3.977460039
Trinidad and Tobago,1922,4.140280041
Trinidad and Tobago,1923,5.152090051
Trinidad and Tobago,1924,6.850070067
Trinidad and Tobago,1925,7.408310073
Trinidad and Tobago,1926,8.047960079
Trinidad and Tobago,1927,8.710870086
Trinidad and Tobago,1928,13.24657013
Trinidad and Tobago,1929,14.15371014
Trinidad and Tobago,1930,15.29345015
Trinidad and Tobago,1931,15.94473016
Trinidad and Tobago,1932,16.57275016
Trinidad and Tobago,1933,15.64235015
Trinidad and Tobago,1934,17.82879018
Trinidad and Tobago,1935,19.09646019
Trinidad and Tobago,1936,21.66669021
Trinidad and Tobago,1937,26.08609026
Trinidad and Tobago,1938,29.84258029
Trinidad and Tobago,1939,33.31995033
Trinidad and Tobago,1940,37.51838037
Trinidad and Tobago,1941,34.61088034
Trinidad and Tobago,1942,37.26252037
Trinidad and Tobago,1943,36.09952036
Trinidad and Tobago,1944,36.52983036
Trinidad and Tobago,1945,35.59943035
Trinidad and Tobago,1946,34.14568034
Trinidad and Tobago,1947,34.75044034
Trinidad and Tobago,1948,34.05264034
Trinidad and Tobago,1949,35.01793034
Trinidad and Tobago,1950,33.94797033
Trinidad and Tobago,1951,34.80859034
Trinidad and Tobago,1952,35.49476035
Trinidad and Tobago,1953,36.65776036
Trinidad and Tobago,1954,38.89072038
Trinidad and Tobago,1955,40.9724904
Trinidad and Tobago,1956,47.60159047
Trinidad and Tobago,1957,56.05660055
Trinidad and Tobago,1958,61.4761806
Trinidad and Tobago,1959,67.40748066
Trinidad and Tobago,1960,69.71022069
Trinidad and Tobago,1961,75.31588074
Trinidad and Tobago,1962,80.43308079
Trinidad and Tobago,1963,80.10744079
Trinidad and Tobago,1964,81.82868081
Trinidad and Tobago,1965,80.39819079
Trinidad and Tobago,1966,89.86501088
Trinidad and Tobago,1967,106.9611111
Trinidad and Tobago,1968,110.1012111
Trinidad and Tobago,1969,94.49375093
Trinidad and Tobago,1970,84.00349083
Trinidad and Tobago,1971,77.58373076
Trinidad and Tobago,1972,84.27098083
Trinidad and Tobago,1973,102.390521
Trinidad and Tobago,1974,112.1248311
Trinidad and Tobago,1975,130.4420813
Trinidad and Tobago,1976,127.8137013
Trinidad and Tobago,1977,137.6061614
Trinidad and Tobago,1978,137.8620214
Trinidad and Tobago,1979,128.7673613
Trinidad and Tobago,1980,126.1103908
Trinidad and Tobago,1981,143.2670639
Trinidad and Tobago,1982,107.7745649
Trinidad and Tobago,1983,96.10095233
Trinidad and Tobago,1984,101.9967163
Trinidad and Tobago,1985,104.9445983
Trinidad and Tobago,1986,98.11292305
Trinidad and Tobago,1987,91.87274626
Trinidad and Tobago,1988,91.92061397
Trinidad and Tobago,1989,90.28490501
Trinidad and Tobago,1990,87.79389168
Trinidad and Tobago,1991,89.67991709
Trinidad and Tobago,1992,82.54118461
Trinidad and Tobago,1993,82.56393636
Trinidad and Tobago,1994,80.99038644
Trinidad and Tobago,1995,81.38165881
Trinidad and Tobago,1996,80.7432537
