Entity,Year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,polrights_score_fh,civlibs_score_fh,country_fh,number_notfree_fh,number_partlyfree_fh,number_free_fh,number_nonelectdem_fh,number_electdem_fh,pop_notfree_fh,pop_partlyfree_fh,pop_free_fh,pop_missreg_fh,pop_nonelectdem_fh,pop_electdem_fh,pop_missdem_fh,region,electprocess_fh
Timor,1974,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1975,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1976,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1977,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1978,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1979,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1980,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1982,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1983,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1984,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1985,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1986,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1987,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1988,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1989,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1990,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1991,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1992,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1993,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1994,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1995,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1996,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1997,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1998,,,,,,,1,,,,,,,,,,,,,Asia,
Timor,1999,1,6,4,,,,1,,,,,,,,,,,,,Asia,
Timor,2000,1,6,3,,,,1,,,,,,,,,,,,,Asia,
Timor,2001,1,5,3,,,,1,,,,,,,,,,,,,Asia,
Timor,2002,1,3,3,,,,1,,,,,,,,,,,,,Asia,
Timor,2003,1,3,3,,,,1,,,,,,,,,,,,,Asia,
Timor,2004,1,3,3,,,,1,,,,,,,,,,,,,Asia,
Timor,2005,1,3,3,1,29,38,1,,,,,,,,,,,,,Asia,11
Timor,2006,1,3,4,1,26,33,1,,,,,,,,,,,,,Asia,11
Timor,2007,1,3,4,1,28,34,1,,,,,,,,,,,,,Asia,11
Timor,2008,1,3,4,1,28,34,1,,,,,,,,,,,,,Asia,11
Timor,2009,1,3,4,1,28,34,1,,,,,,,,,,,,,Asia,11
Timor,2010,1,3,4,1,28,34,1,,,,,,,,,,,,,Asia,11
Timor,2011,1,3,4,1,28,34,1,,,,,,,,,,,,,Asia,11
Timor,2012,1,3,4,1,29,34,1,,,,,,,,,,,,,Asia,11
Timor,2013,1,3,4,1,29,34,1,,,,,,,,,,,,,Asia,11
Timor,2014,1,3,3,1,29,36,1,,,,,,,,,,,,,Asia,11
Timor,2015,1,3,3,1,29,36,1,,,,,,,,,,,,,Asia,11
Timor,2016,1,3,3,1,29,36,1,,,,,,,,,,,,,Asia,11
Timor,2017,2,2,3,1,32,37,1,,,,,,,,,,,,,Asia,11
Timor,2018,2,2,3,1,32,38,1,,,,,,,,,,,,,Asia,11
Timor,2019,2,2,3,1,32,39,1,,,,,,,,,,,,,Asia,11
Timor,2020,2,2,3,1,33,39,1,,,,,,,,,,,,,Asia,11
Timor,2021,2,2,3,1,33,39,1,,,,,,,,,,,,,Asia,11
Togo,1972,0,7,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1973,0,7,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1974,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1975,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1976,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1977,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1978,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1979,0,7,7,,,,1,,,,,,,,,,,,,Africa,
Togo,1980,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1982,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1983,0,7,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1984,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1985,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1986,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1987,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1988,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1989,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1990,0,6,6,,,,1,,,,,,,,,,,,,Africa,
Togo,1991,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1992,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1993,0,7,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1994,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1995,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1996,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1997,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1998,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,1999,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Togo,2000,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Togo,2001,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Togo,2002,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,2003,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,2004,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Togo,2005,0,6,5,0,7,18,1,,,,,,,,,,,,,Africa,2
Togo,2006,0,6,5,0,8,21,1,,,,,,,,,,,,,Africa,2
Togo,2007,1,5,5,0,14,24,1,,,,,,,,,,,,,Africa,4
Togo,2008,1,5,5,0,14,25,1,,,,,,,,,,,,,Africa,4
Togo,2009,1,5,4,0,16,27,1,,,,,,,,,,,,,Africa,5
Togo,2010,1,5,4,0,16,26,1,,,,,,,,,,,,,Africa,5
Togo,2011,1,5,4,0,17,27,1,,,,,,,,,,,,,Africa,5
Togo,2012,1,5,4,0,16,27,1,,,,,,,,,,,,,Africa,4
Togo,2013,1,4,4,0,18,29,1,,,,,,,,,,,,,Africa,5
Togo,2014,1,4,4,0,18,29,1,,,,,,,,,,,,,Africa,5
Togo,2015,1,4,4,0,18,30,1,,,,,,,,,,,,,Africa,6
Togo,2016,1,4,4,0,18,30,1,,,,,,,,,,,,,Africa,6
Togo,2017,1,4,4,0,18,29,1,,,,,,,,,,,,,Africa,6
Togo,2018,1,5,4,0,15,28,1,,,,,,,,,,,,,Africa,4
Togo,2019,1,5,4,0,16,28,1,,,,,,,,,,,,,Africa,5
Togo,2020,1,5,4,0,15,28,1,,,,,,,,,,,,,Africa,4
Togo,2021,1,5,4,0,15,27,1,,,,,,,,,,,,,Africa,4
Tonga,1972,1,4,2,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1973,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1974,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1975,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1976,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1977,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1978,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1979,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1980,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1982,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1983,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1984,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1985,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1986,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1987,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1988,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1989,1,4,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1990,1,3,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1991,1,3,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1992,1,3,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1993,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1994,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1995,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1996,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1997,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1998,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,1999,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,2000,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,2001,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,2002,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,2003,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,2004,1,5,3,,,,1,,,,,,,,,,,,,Oceania,
Tonga,2005,1,5,3,0,15,42,1,,,,,,,,,,,,,Oceania,3
Tonga,2006,1,5,3,0,15,40,1,,,,,,,,,,,,,Oceania,3
Tonga,2007,1,5,3,0,15,40,1,,,,,,,,,,,,,Oceania,3
Tonga,2008,1,5,3,0,15,40,1,,,,,,,,,,,,,Oceania,3
Tonga,2009,1,5,3,0,15,40,1,,,,,,,,,,,,,Oceania,3
Tonga,2010,1,3,3,1,29,42,1,,,,,,,,,,,,,Oceania,11
Tonga,2011,1,3,3,1,29,42,1,,,,,,,,,,,,,Oceania,11
Tonga,2012,2,3,2,1,29,44,1,,,,,,,,,,,,,Oceania,11
Tonga,2013,2,2,2,1,31,44,1,,,,,,,,,,,,,Oceania,11
Tonga,2014,2,2,2,1,31,44,1,,,,,,,,,,,,,Oceania,11
Tonga,2015,2,2,2,1,31,44,1,,,,,,,,,,,,,Oceania,11
Tonga,2016,2,2,2,1,30,44,1,,,,,,,,,,,,,Oceania,9
Tonga,2017,2,2,2,1,30,45,1,,,,,,,,,,,,,Oceania,9
Tonga,2018,2,2,2,1,30,49,1,,,,,,,,,,,,,Oceania,9
Tonga,2019,2,2,2,1,30,49,1,,,,,,,,,,,,,Oceania,9
Tonga,2020,2,2,2,1,30,49,1,,,,,,,,,,,,,Oceania,9
Tonga,2021,2,2,2,1,30,49,1,,,,,,,,,,,,,Oceania,9
Transnistria,1972,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1973,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1974,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1975,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1976,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1977,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1978,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1979,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1980,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1982,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1983,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1984,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1985,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1986,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1987,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1988,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1989,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1990,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1991,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1992,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1993,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1994,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1995,,,,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1996,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1997,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1998,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,1999,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,2000,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,2001,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,2002,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,2003,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,2004,0,6,6,,,,0,,,,,,,,,,,,,Europe,
Transnistria,2005,0,6,6,0,6,15,0,,,,,,,,,,,,,Europe,2
Transnistria,2006,0,6,6,0,7,15,0,,,,,,,,,,,,,Europe,2
Transnistria,2007,0,6,6,0,7,15,0,,,,,,,,,,,,,Europe,2
Transnistria,2008,0,6,6,0,7,15,0,,,,,,,,,,,,,Europe,2
Transnistria,2009,0,6,6,0,7,15,0,,,,,,,,,,,,,Europe,2
Transnistria,2010,0,6,6,0,7,15,0,,,,,,,,,,,,,Europe,2
Transnistria,2011,0,6,6,0,9,15,0,,,,,,,,,,,,,Europe,3
Transnistria,2012,0,6,6,0,10,15,0,,,,,,,,,,,,,Europe,3
Transnistria,2013,0,6,6,0,10,14,0,,,,,,,,,,,,,Europe,3
Transnistria,2014,0,6,6,0,10,14,0,,,,,,,,,,,,,Europe,3
Transnistria,2015,0,6,6,0,10,14,0,,,,,,,,,,,,,Europe,3
Transnistria,2016,0,6,6,0,10,14,0,,,,,,,,,,,,,Europe,3
Transnistria,2017,0,6,6,0,10,14,0,,,,,,,,,,,,,Europe,3
Transnistria,2018,0,6,6,0,10,14,0,,,,,,,,,,,,,Europe,3
Transnistria,2019,0,6,6,0,9,13,0,,,,,,,,,,,,,Europe,3
Transnistria,2020,0,6,6,0,8,12,0,,,,,,,,,,,,,Europe,2
Transnistria,2021,0,6,6,0,6,12,0,,,,,,,,,,,,,Europe,1
Trinidad and Tobago,1972,2,2,3,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1973,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1974,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1975,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1976,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1977,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1978,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1979,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1980,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1982,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1983,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1984,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1985,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1986,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1987,2,1,1,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1988,2,1,1,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1989,2,1,1,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1990,2,1,1,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1991,2,1,1,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1992,2,1,1,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1993,2,1,1,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1994,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1995,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1996,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1997,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1998,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,1999,2,1,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,2000,2,2,2,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,2001,1,3,3,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,2002,1,3,3,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,2003,1,3,3,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,2004,1,3,3,,,,1,,,,,,,,,,,,,North America,
Trinidad and Tobago,2005,2,3,2,1,28,46,1,,,,,,,,,,,,,North America,9
Trinidad and Tobago,2006,2,2,2,1,31,49,1,,,,,,,,,,,,,North America,9
Trinidad and Tobago,2007,2,2,2,1,32,49,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2008,2,2,2,1,32,49,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2009,2,2,2,1,32,49,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2010,2,2,2,1,33,49,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2011,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2012,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2013,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2014,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2015,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2016,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2017,2,2,2,1,33,48,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2018,2,2,2,1,33,49,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2019,2,2,2,1,33,49,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2020,2,2,2,1,33,49,1,,,,,,,,,,,,,North America,11
Trinidad and Tobago,2021,2,2,2,1,33,49,1,,,,,,,,,,,,,North America,11
Tunisia,1972,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1973,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1974,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1975,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1976,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1977,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1978,1,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1979,1,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1980,1,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1982,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1983,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1984,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1985,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1986,1,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1987,1,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1988,1,6,4,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1989,1,5,3,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1990,1,5,4,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1991,1,5,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1992,1,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1993,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1994,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1995,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1996,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1997,1,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1998,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,1999,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,2000,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,2001,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,2002,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,2003,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,2004,0,6,5,,,,1,,,,,,,,,,,,,Africa,
Tunisia,2005,0,6,5,0,6,18,1,,,,,,,,,,,,,Africa,1
Tunisia,2006,0,6,5,0,6,18,1,,,,,,,,,,,,,Africa,1
Tunisia,2007,0,7,5,0,5,18,1,,,,,,,,,,,,,Africa,1
Tunisia,2008,0,7,5,0,5,18,1,,,,,,,,,,,,,Africa,1
Tunisia,2009,0,7,5,0,5,18,1,,,,,,,,,,,,,Africa,1
Tunisia,2010,0,7,5,0,5,18,1,,,,,,,,,,,,,Africa,1
Tunisia,2011,1,3,4,1,25,33,1,,,,,,,,,,,,,Africa,9
Tunisia,2012,1,3,4,1,26,33,1,,,,,,,,,,,,,Africa,9
Tunisia,2013,1,3,3,1,27,36,1,,,,,,,,,,,,,Africa,9
Tunisia,2014,2,1,3,1,36,43,1,,,,,,,,,,,,,Africa,12
Tunisia,2015,2,1,3,1,37,42,1,,,,,,,,,,,,,Africa,12
Tunisia,2016,2,1,3,1,36,42,1,,,,,,,,,,,,,Africa,11
Tunisia,2017,2,2,3,1,30,40,1,,,,,,,,,,,,,Africa,10
Tunisia,2018,2,2,3,1,31,38,1,,,,,,,,,,,,,Africa,11
Tunisia,2019,2,2,3,1,32,38,1,,,,,,,,,,,,,Africa,12
Tunisia,2020,2,2,3,1,32,39,1,,,,,,,,,,,,,Africa,12
Tunisia,2021,1,3,3,1,26,38,1,,,,,,,,,,,,,Africa,9
Turkey,1972,1,3,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1973,1,2,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1974,2,2,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,1975,2,2,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,1976,2,2,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,1977,2,2,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,1978,2,2,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,1979,2,2,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,1980,1,5,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1982,1,5,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1983,1,4,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1984,1,3,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1985,1,3,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1986,1,3,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1987,1,2,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1988,1,2,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1989,1,3,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,1990,1,2,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1991,1,2,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1992,1,2,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1993,1,4,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,1994,1,5,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1995,1,5,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1996,1,4,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1997,1,4,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1998,1,4,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,1999,1,4,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,2000,1,4,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,2001,1,4,5,,,,1,,,,,,,,,,,,,Asia,
Turkey,2002,1,3,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,2003,1,3,4,,,,1,,,,,,,,,,,,,Asia,
Turkey,2004,1,3,3,,,,1,,,,,,,,,,,,,Asia,
Turkey,2005,1,3,3,1,28,37,1,,,,,,,,,,,,,Asia,9
Turkey,2006,1,3,3,1,28,37,1,,,,,,,,,,,,,Asia,9
Turkey,2007,1,3,3,1,29,37,1,,,,,,,,,,,,,Asia,10
Turkey,2008,1,3,3,1,29,36,1,,,,,,,,,,,,,Asia,10
Turkey,2009,1,3,3,1,27,36,1,,,,,,,,,,,,,Asia,10
Turkey,2010,1,3,3,1,27,36,1,,,,,,,,,,,,,Asia,10
Turkey,2011,1,3,3,1,28,35,1,,,,,,,,,,,,,Asia,11
Turkey,2012,1,3,4,1,28,33,1,,,,,,,,,,,,,Asia,11
Turkey,2013,1,3,4,1,28,32,1,,,,,,,,,,,,,Asia,11
Turkey,2014,1,3,4,0,26,29,1,,,,,,,,,,,,,Asia,10
Turkey,2015,1,3,4,0,24,29,1,,,,,,,,,,,,,Asia,9
Turkey,2016,1,4,5,0,18,20,1,,,,,,,,,,,,,Asia,8
Turkey,2017,0,5,6,0,16,16,1,,,,,,,,,,,,,Asia,6
Turkey,2018,0,5,6,0,15,16,1,,,,,,,,,,,,,Asia,5
Turkey,2019,0,5,6,0,16,16,1,,,,,,,,,,,,,Asia,5
Turkey,2020,0,5,6,0,16,16,1,,,,,,,,,,,,,Asia,5
Turkey,2021,0,5,6,0,16,16,1,,,,,,,,,,,,,Asia,5
Turkmenistan,1972,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1973,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1974,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1975,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1976,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1977,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1978,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1979,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1980,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1982,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1983,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1984,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1985,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1986,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1987,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1988,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1989,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1990,,,,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1991,1,6,5,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1992,0,7,6,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1993,0,7,7,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1994,0,7,7,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1995,0,7,7,,,,1,,,,,,,,,,,,,Asia,
Turkmenistan,1996,0,7,7,,,,1,,,,,,,,,,,,,Asia,
