Entity,Year,GDP per capita PPP 2011 – WDI (2016)
Sub-Saharan Africa (all income levels),1994,2288.019481
Sub-Saharan Africa (all income levels),1995,2292.420836
Sub-Saharan Africa (all income levels),1996,2346.236569
Sub-Saharan Africa (all income levels),1997,2364.545057
Sub-Saharan Africa (all income levels),1998,2358.915832
Sub-Saharan Africa (all income levels),1999,2348.698072
Sub-Saharan Africa (all income levels),2000,2369.14312
Sub-Saharan Africa (all income levels),2001,2400.970805
Sub-Saharan Africa (all income levels),2002,2417.399845
Sub-Saharan Africa (all income levels),2003,2472.779231
Sub-Saharan Africa (all income levels),2004,2703.417436
Sub-Saharan Africa (all income levels),2005,2764.977886
Sub-Saharan Africa (all income levels),2006,2866.242683
Sub-Saharan Africa (all income levels),2007,2967.097831
Sub-Saharan Africa (all income levels),2008,3031.465131
Sub-Saharan Africa (all income levels),2009,3045.88242
Sub-Saharan Africa (all income levels),2010,3138.957913
Sub-Saharan Africa (all income levels),2011,3190.593713
Sub-Saharan Africa (all income levels),2012,3216.183559
Sub-Saharan Africa (all income levels),2013,3281.355313
Sub-Saharan Africa (all income levels),2014,3351.643199
Sub-Saharan Africa (developing only),1990,2499.820733
Sub-Saharan Africa (developing only),1991,2435.670965
Sub-Saharan Africa (developing only),1992,2344.898319
Sub-Saharan Africa (developing only),1993,2311.033566
Sub-Saharan Africa (developing only),1994,2287.344658
Sub-Saharan Africa (developing only),1995,2291.653508
Sub-Saharan Africa (developing only),1996,2344.602042
Sub-Saharan Africa (developing only),1997,2359.40069
Sub-Saharan Africa (developing only),1998,2352.482963
Sub-Saharan Africa (developing only),1999,2340.750343
Sub-Saharan Africa (developing only),2000,2359.98949
Sub-Saharan Africa (developing only),2001,2386.268643
Sub-Saharan Africa (developing only),2002,2400.250853
Sub-Saharan Africa (developing only),2003,2453.918131
Sub-Saharan Africa (developing only),2004,2678.126318
Sub-Saharan Africa (developing only),2005,2736.007334
Sub-Saharan Africa (developing only),2006,2835.80642
Sub-Saharan Africa (developing only),2007,2933.689077
Sub-Saharan Africa (developing only),2008,2995.838797
Sub-Saharan Africa (developing only),2009,3012.953534
Sub-Saharan Africa (developing only),2010,3108.249637
Sub-Saharan Africa (developing only),2011,3160.078936
Sub-Saharan Africa (developing only),2012,3184.705732
Sub-Saharan Africa (developing only),2013,3252.79021
Sub-Saharan Africa (developing only),2014,3324.018925
Sudan,1990,1753.260714
Sudan,1991,1828.943379
Sudan,1992,1888.538463
Sudan,1993,1912.071152
Sudan,1994,1870.721038
Sudan,1995,1922.780351
Sudan,1996,1977.176679
Sudan,1997,2124.1573
Sudan,1998,2154.088102
Sudan,1999,2159.493607
Sudan,2000,2232.638495
Sudan,2001,2311.280061
Sudan,2002,2390.972697
Sudan,2003,2503.654297
Sudan,2004,2527.752774
Sudan,2005,2640.54289
Sudan,2006,2824.237625
Sudan,2007,3060.708604
Sudan,2008,3206.945896
Sudan,2009,3219.386605
Sudan,2010,3240.831521
Sudan,2011,3478.252239
Sudan,2012,3803.534338
Sudan,2013,3847.16746
Sudan,2014,3882.245273
Suriname,1990,10583.6206
Suriname,1991,10674.34727
Suriname,1992,10464.12034
Suriname,1993,9539.920287
Suriname,1994,9683.866015
Suriname,1995,9624.256896
Suriname,1996,9578.826126
Suriname,1997,9954.612096
Suriname,1998,9947.840022
Suriname,1999,9725.825499
Suriname,2000,9615.757467
Suriname,2001,9981.751717
Suriname,2002,10366.83591
Suriname,2003,10959.02326
Suriname,2004,11932.50483
Suriname,2005,12409.75886
Suriname,2006,12783.82038
Suriname,2007,13303.14679
Suriname,2008,13698.37645
Suriname,2009,13949.72392
Suriname,2010,14510.06756
Suriname,2011,15119.74355
Suriname,2012,15433.83383
Suriname,2013,15725.56958
Suriname,2014,15872.61477
Swaziland,1990,6315.67755
Swaziland,1991,6249.244514
Swaziland,1992,6303.794106
Swaziland,1993,6371.341807
Swaziland,1994,6399.930354
Swaziland,1995,6575.035922
Swaziland,1996,6681.474195
Swaziland,1997,6736.513628
Swaziland,1998,6764.557581
Swaziland,1999,6834.894151
Swaziland,2000,6853.433502
Swaziland,2001,6861.509696
Swaziland,2002,6935.506646
Swaziland,2003,7053.365969
Swaziland,2004,7213.128509
Swaziland,2005,7324.794628
Swaziland,2006,7474.928688
Swaziland,2007,7623.320153
Swaziland,2008,7676.436913
Swaziland,2009,7641.420629
Swaziland,2010,7642.09869
Swaziland,2011,7620.196615
Swaziland,2012,7728.285749
Swaziland,2013,7835.668891
Swaziland,2014,7910.835053
Sweden,1990,30901.21875
Sweden,1991,30339.58441
Sweden,1992,29812.69798
Sweden,1993,29027.78675
Sweden,1994,30000.35352
Sweden,1995,31044.34074
Sweden,1996,31465.43456
Sweden,1997,32359.549
Sweden,1998,33708.60218
Sweden,1999,35208.2059
Sweden,2000,36816.25018
Sweden,2001,37291.58779
Sweden,2002,37941.18147
Sweden,2003,38702.08353
Sweden,2004,40215.73904
Sweden,2005,41184.10845
Sweden,2006,42873.03838
Sweden,2007,44005.30803
Sweden,2008,43420.5956
Sweden,2009,40820.15164
Sweden,2010,42897.5649
Sweden,2011,43709.21145
Sweden,2012,43262.83371
Sweden,2013,43430.24498
Sweden,2014,44033.94329
Switzerland,1990,46599.70743
Switzerland,1991,45599.44945
Switzerland,1992,45079.74383
Switzerland,1993,44614.78121
Switzerland,1994,44822.54618
Switzerland,1995,44738.12258
Switzerland,1996,44808.71135
Switzerland,1997,45734.407
Switzerland,1998,46941.49383
Switzerland,1999,47485.90655
Switzerland,2000,49083.14763
Switzerland,2001,49479.09972
Switzerland,2002,49176.63329
Switzerland,2003,48837.39642
Switzerland,2004,49881.73708
Switzerland,2005,51069.09704
Switzerland,2006,52786.0852
Switzerland,2007,54482.52539
Switzerland,2008,55019.67313
Switzerland,2009,53179.32791
Switzerland,2010,54182.85272
Switzerland,2011,54550.68937
Switzerland,2012,54581.53725
Switzerland,2013,54911.92678
Switzerland,2014,55260.31832
Tajikistan,1990,3635.338697
Tajikistan,1991,3302.25621
Tajikistan,1992,2299.752201
Tajikistan,1993,1890.557595
Tajikistan,1994,1465.479088
Tajikistan,1995,1265.623171
Tajikistan,1996,1040.255622
Tajikistan,1997,1044.654016
Tajikistan,1998,1086.201965
Tajikistan,1999,1111.268827
Tajikistan,2000,1185.60064
Tajikistan,2001,1284.876678
Tajikistan,2002,1397.842743
Tajikistan,2003,1521.595667
Tajikistan,2004,1644.646768
Tajikistan,2005,1718.989991
Tajikistan,2006,1801.230828
Tajikistan,2007,1900.847846
Tajikistan,2008,2007.175738
Tajikistan,2009,2038.242259
Tajikistan,2010,2122.989544
Tajikistan,2011,2229.445742
Tajikistan,2012,2343.165183
Tajikistan,2013,2460.418489
Tajikistan,2014,2567.037722
Tanzania,1990,1472.664482
Tanzania,1991,1454.746985
Tanzania,1992,1415.125749
Tanzania,1993,1385.48295
Tanzania,1994,1363.303562
Tanzania,1995,1370.84004
Tanzania,1996,1394.497176
Tanzania,1997,1407.132971
Tanzania,1998,1423.738176
Tanzania,1999,1456.201993
Tanzania,2000,1489.654441
Tanzania,2001,1538.046471
Tanzania,2002,1604.36825
Tanzania,2003,1667.92031
Tanzania,2004,1747.895795
Tanzania,2005,1836.148929
Tanzania,2006,1864.770405
Tanzania,2007,1961.28153
Tanzania,2008,2006.642789
Tanzania,2009,2048.891202
Tanzania,2010,2111.195068
Tanzania,2011,2206.910779
Tanzania,2012,2247.855226
Tanzania,2013,2335.963263
Tanzania,2014,2421.20802
Thailand,1990,6650.693077
Thailand,1991,7138.734364
Thailand,1992,7644.240294
Thailand,1993,8207.321264
Thailand,1994,8790.432379
Thailand,1995,9417.108379
Thailand,1996,9847.565651
Thailand,1997,9471.065514
Thailand,1998,8647.231027
Thailand,1999,8937.117919
Thailand,2000,9228.210149
Thailand,2001,9437.38993
Thailand,2002,9904.991395
Thailand,2003,10505.6138
Thailand,2004,11066.07944
Thailand,2005,11449.08154
Thailand,2006,11961.47053
Thailand,2007,12577.54928
Thailand,2008,12775.40352
Thailand,2009,12662.99363
Thailand,2010,13584.20912
Thailand,2011,13654.27246
Thailand,2012,14597.17768
Thailand,2013,14943.35171
Thailand,2014,15011.60703
Timor,1999,1211.043794
Timor,2000,1412.761366
Timor,2001,1608.551236
Timor,2002,1452.998887
Timor,2003,1366.492127
Timor,2004,1326.067932
Timor,2005,1384.971949
Timor,2006,1283.738923
Timor,2007,1406.493263
Timor,2008,1579.03331
Timor,2009,1753.544554
Timor,2010,1885.36461
Timor,2011,1965.522007
Timor,2012,2038.435706
Timor,2013,2039.420018
Timor,2014,2124.571833
Togo,1990,1350.132563
Togo,1991,1306.218353
Togo,1992,1223.530827
Togo,1993,1014.12885
Togo,1994,1138.375779
Togo,1995,1198.00442
Togo,1996,1271.612888
Togo,1997,1417.798211
Togo,1998,1349.74007
Togo,1999,1347.447989
Togo,2000,1302.042194
Togo,2001,1247.218803
Togo,2002,1202.989815
Togo,2003,1228.935862
Togo,2004,1221.385837
Togo,2005,1202.645811
Togo,2006,1217.772092
Togo,2007,1212.201295
Togo,2008,1205.906314
Togo,2009,1214.757473
Togo,2010,1229.475497
Togo,2011,1255.087825
Togo,2012,1293.941541
Togo,2013,1324.209193
Togo,2014,1363.126595
Tonga,1990,3572.427597
Tonga,1991,3795.533524
Tonga,1992,3800.432117
Tonga,1993,3937.913229
Tonga,1994,4126.63277
Tonga,1995,4270.390601
Tonga,1996,4258.170781
Tonga,1997,4237.059956
Tonga,1998,4333.804684
Tonga,1999,4480.721365
Tonga,2000,4608.058674
Tonga,2001,4748.035306
Tonga,2002,4881.914159
Tonga,2003,4957.102959
Tonga,2004,4964.085554
Tonga,2005,5010.782715
Tonga,2006,4925.174173
Tonga,2007,4669.585173
Tonga,2008,4754.175292
Tonga,2009,4778.564849
Tonga,2010,4952.197527
Tonga,2011,5030.652213
Tonga,2012,5039.966456
Tonga,2013,4887.858183
Tonga,2014,4971.515216
Trinidad and Tobago,1990,12127.92501
Trinidad and Tobago,1991,12372.17917
Trinidad and Tobago,1992,12093.84885
Trinidad and Tobago,1993,11851.7541
Trinidad and Tobago,1994,12216.39659
Trinidad and Tobago,1995,12652.25977
Trinidad and Tobago,1996,13506.94842
Trinidad and Tobago,1997,14518.53074
Trinidad and Tobago,1998,15673.68681
Trinidad and Tobago,1999,16901.54908
Trinidad and Tobago,2000,18133.56286
Trinidad and Tobago,2001,18823.9539
Trinidad and Tobago,2002,20231.15663
Trinidad and Tobago,2003,23040.73736
Trinidad and Tobago,2004,24747.54648
Trinidad and Tobago,2005,26154.65346
Trinidad and Tobago,2006,29467.82589
Trinidad and Tobago,2007,30724.56176
Trinidad and Tobago,2008,31618.61246
Trinidad and Tobago,2009,30087.62695
Trinidad and Tobago,2010,29913.05603
Trinidad and Tobago,2011,29765.03096
Trinidad and Tobago,2012,30019.09599
Trinidad and Tobago,2013,30390.33298
Trinidad and Tobago,2014,30497.4353
Tunisia,1990,5677.130757
Tunisia,1991,5782.639214
Tunisia,1992,6107.939411
Tunisia,1993,6181.767569
Tunisia,1994,6223.252672
Tunisia,1995,6247.437494
Tunisia,1996,6596.819298
Tunisia,1997,6860.940962
Tunisia,1998,7097.952238
Tunisia,1999,7430.10719
Tunisia,2000,7701.378757
Tunisia,2001,7912.47954
Tunisia,2002,7936.288914
Tunisia,2003,8232.722931
Tunisia,2004,8664.558475
Tunisia,2005,8880.284014
Tunisia,2006,9254.718945
Tunisia,2007,9781.797089
Tunisia,2008,10093.86011
Tunisia,2009,10290.77023
Tunisia,2010,10543.51734
Tunisia,2011,10218.57874
Tunisia,2012,10534.56252
Tunisia,2013,10730.89109
Tunisia,2014,10909.84197
Turkey,1990,10670.17261
Turkey,1991,10567.9605
Turkey,1992,10920.80247
Turkey,1993,11570.56024
Turkey,1994,10857.85343
Turkey,1995,11530.41653
Turkey,1996,12187.81474
Turkey,1997,12906.72744
Turkey,1998,12999.98657
Turkey,1999,12370.76611
Turkey,2000,13011.53436
Turkey,2001,12090.01458
Turkey,2002,12649.35961
Turkey,2003,13127.04906
Turkey,2004,14160.30909
Turkey,2005,15149.35297
Turkey,2006,15994.71706
Turkey,2007,16546.18483
Turkey,2008,16458.94987
Turkey,2009,15463.09753
Turkey,2010,16634.158
Turkey,2011,17873.69844
Turkey,2012,18032.27298
Turkey,2013,18560.10706
Turkey,2014,18869.00693
Turkmenistan,1990,8353.202921
Turkmenistan,1991,7748.092432
Turkmenistan,1992,6402.460987
Turkmenistan,1993,6319.518516
Turkmenistan,1994,5094.05388
Turkmenistan,1995,4622.871374
Turkmenistan,1996,4840.509135
Turkmenistan,1997,4221.135139
Turkmenistan,1998,4459.839905
Turkmenistan,1999,5132.499776
Turkmenistan,2000,5350.676291
Turkmenistan,2001,5521.351674
Turkmenistan,2002,5477.298021
Turkmenistan,2003,5598.094294
Turkmenistan,2004,5816.899782
Turkmenistan,2005,6504.864239
Turkmenistan,2006,7137.448758
Turkmenistan,2007,7834.383929
Turkmenistan,2008,8877.345599
Turkmenistan,2009,9302.97814
Turkmenistan,2010,10031.64456
Turkmenistan,2011,11360.50215
Turkmenistan,2012,12460.03363
Turkmenistan,2013,13555.00855
Turkmenistan,2014,14762.14098
Tuvalu,1990,2369.283753
Tuvalu,1991,2440.699557
Tuvalu,1992,2495.814312
Tuvalu,1993,2585.627669
Tuvalu,1994,2839.106248
Tuvalu,1995,2685.62537
Tuvalu,1996,2515.438706
Tuvalu,1997,2756.94536
Tuvalu,1998,3172.024081
Tuvalu,1999,3109.096494
Tuvalu,2000,3064.209833
Tuvalu,2001,3097.183526
Tuvalu,2002,3320.746089
Tuvalu,2003,3189.964086
Tuvalu,2004,3128.561025
Tuvalu,2005,2995.404267
Tuvalu,2006,3047.527959
Tuvalu,2007,3230.441115
Tuvalu,2008,3479.782322
Tuvalu,2009,3318.747485
Tuvalu,2010,3221.923174
Tuvalu,2011,3488.248359
Tuvalu,2012,3488.663574
Tuvalu,2013,3528.227653
Tuvalu,2014,3592.181544
Uganda,1990,773.3516579
Uganda,1991,789.5508855
Uganda,1992,790.2437334
Uganda,1993,828.98551
Uganda,1994,854.7231092
Uganda,1995,924.1836511
Uganda,1996,977.9172613
Uganda,1997,997.5431024
Uganda,1998,1015.680162
Uganda,1999,1064.617415
Uganda,2000,1064.267338
Uganda,2001,1083.981963
Uganda,2002,1140.473352
Uganda,2003,1174.376411
Uganda,2004,1212.824865
Uganda,2005,1246.965615
Uganda,2006,1335.789327
Uganda,2007,1400.309589
Uganda,2008,1472.073958
Uganda,2009,1526.985456
Uganda,2010,1553.503803
Uganda,2011,1648.531066
Uganda,2012,1665.809358
Uganda,2013,1665.130436
Uganda,2014,1689.436629
Ukraine,1990,10490.3717
Ukraine,1991,9588.022019
Ukraine,1992,8633.210502
Ukraine,1993,7400.933145
Ukraine,1994,5731.959997
Ukraine,1995,5072.59425
Ukraine,1996,4606.028988
Ukraine,1997,4508.741991
Ukraine,1998,4462.783951
Ukraine,1999,4496.052775
Ukraine,2000,4809.489188
Ukraine,2001,5305.036783
Ukraine,2002,5636.631266
Ukraine,2003,6216.715183
Ukraine,2004,7022.007071
Ukraine,2005,7264.641306
Ukraine,2006,7847.839784
Ukraine,2007,8518.506648
Ukraine,2008,8761.745634
Ukraine,2009,7498.220534
Ukraine,2010,7844.248014
Ukraine,2011,8281.867126
Ukraine,2012,8318.961574
Ukraine,2013,8337.925828
Ukraine,2014,8267.065341
United Arab Emirates,1990,114518.8254
United Arab Emirates,1991,109361.9809
United Arab Emirates,1992,107096.2781
United Arab Emirates,1993,102899.4554
United Arab Emirates,1994,104569.2972
United Arab Emirates,1995,106250.3979
United Arab Emirates,1996,107057.2513
United Arab Emirates,1997,110135.5607
United Arab Emirates,1998,104859.0794
United Arab Emirates,1999,102274.9241
United Arab Emirates,2000,107206.4607
United Arab Emirates,2001,103039.8552
United Arab Emirates,2002,100068.0353
United Arab Emirates,2003,101915.9924
United Arab Emirates,2004,101831.7277
United Arab Emirates,2005,94720.43485
United Arab Emirates,2006,90171.06161
United Arab Emirates,2007,80056.28637
United Arab Emirates,2008,71955.57546
United Arab Emirates,2009,61057.30831
United Arab Emirates,2010,57406.73775
United Arab Emirates,2011,57594.12668
United Arab Emirates,2012,60066.53823
United Arab Emirates,2013,62056.15141
United Arab Emirates,2014,64562.62007
United Kingdom,1990,26001.17528
United Kingdom,1991,25600.42654
United Kingdom,1992,25645.40151
United Kingdom,1993,26260.84075
United Kingdom,1994,27248.37086
United Kingdom,1995,28513.32596
United Kingdom,1996,29199.56355
United Kingdom,1997,30027.01127
United Kingdom,1998,30950.54045
United Kingdom,1999,31807.72573
United Kingdom,2000,32898.29567
United Kingdom,2001,33675.74892
United Kingdom,2002,34369.78477
United Kingdom,2003,35351.5938
United Kingdom,2004,36025.75319
United Kingdom,2005,36851.31787
United Kingdom,2006,37555.16875
United Kingdom,2007,38227.53239
United Kingdom,2008,37750.77376
United Kingdom,2009,35895.7406
United Kingdom,2010,36163.99892
United Kingdom,2011,36590.15937
United Kingdom,2012,36765.05384
United Kingdom,2013,37320.99408
United Kingdom,2014,38177.9688
United States,1990,37062.13026
United States,1991,36543.08492
United States,1992,37321.12904
United States,1993,37843.57328
United States,1994,38891.6982
United States,1995,39476.26582
United States,1996,40500.79542
United States,1997,41811.63877
United States,1998,43166.08185
United States,1999,44672.54941
United States,2000,45986.05271
United States,2001,45977.54999
United States,2002,46366.57797
United States,2003,47260.04194
United States,2004,48597.33736
United States,2005,49762.2379
United States,2006,50598.94836
United States,2007,51011.42503
United States,2008,50383.84056
United States,2009,48557.86764
United States,2010,49372.80051
United States,2011,49781.35749
United States,2012,50549.187
United States,2013,51281.5828
United States,2014,52117.74585
Upper middle income,1990,4674.568233
Upper middle income,1991,4692.571192
Upper middle income,1992,4831.503718
Upper middle income,1993,5045.521555
Upper middle income,1994,5250.449634
Upper middle income,1995,5446.89193
Upper middle income,1996,5716.946038
Upper middle income,1997,5959.58448
Upper middle income,1998,6103.308897
Upper middle income,1999,6255.256059
Upper middle income,2000,6562.698305
Upper middle income,2001,6734.933536
Upper middle income,2002,7044.1986
Upper middle income,2003,7374.287288
Upper middle income,2004,7897.006976
Upper middle income,2005,8413.507459
Upper middle income,2006,9061.929881
Upper middle income,2007,9833.520327
Upper middle income,2008,10361.96523
Upper middle income,2009,10653.38107
Upper middle income,2010,11442.02148
Upper middle income,2011,12077.2917
Upper middle income,2012,12636.26723
Upper middle income,2013,13195.7372
Upper middle income,2014,13718.51678
Uruguay,1990,9840.726398
Uruguay,1991,10117.20348
Uruguay,1992,10840.72516
Uruguay,1993,11047.22325
Uruguay,1994,11764.81026
Uruguay,1995,11511.0787
Uruguay,1996,12066.23481
Uruguay,1997,13005.62308
Uruguay,1998,13506.1277
Uruguay,1999,13175.44318
Uruguay,2000,12874.77639
Uruguay,2001,12358.03757
Uruguay,2002,11400.23461
Uruguay,2003,11499.40964
Uruguay,2004,12080.45626
Uruguay,2005,12975.77208
Uruguay,2006,13485.56296
Uruguay,2007,14330.2561
Uruguay,2008,15307.82141
Uruguay,2009,15900.80089
Uruguay,2010,17082.40972
Uruguay,2011,17904.81986
Uruguay,2012,18439.12922
Uruguay,2013,19315.81106
Uruguay,2014,19924.05088
Uzbekistan,1990,3031.502417
Uzbekistan,1991,2952.949985
Uzbekistan,1992,2561.459498
Uzbekistan,1993,2446.317913
Uzbekistan,1994,2274.026816
Uzbekistan,1995,2213.207152
Uzbekistan,1996,2208.189438
Uzbekistan,1997,2279.631135
Uzbekistan,1998,2339.693459
Uzbekistan,1999,2414.137336
Uzbekistan,2000,2471.438399
Uzbekistan,2001,2542.842595
Uzbekistan,2002,2612.388626
Uzbekistan,2003,2690.616033
Uzbekistan,2004,2864.551754
Uzbekistan,2005,3029.619482
Uzbekistan,2006,3211.356162
Uzbekistan,2007,3466.734008
Uzbekistan,2008,3732.865397
Uzbekistan,2009,3967.710668
Uzbekistan,2010,4185.14253
Uzbekistan,2011,4412.474193
Uzbekistan,2012,4704.529435
Uzbekistan,2013,5002.14966
Uzbekistan,2014,5316.872673
Vanuatu,1990,2549.30534
Vanuatu,1991,2557.036853
Vanuatu,1992,2547.898852
Vanuatu,1993,2493.588783
Vanuatu,1994,2646.633513
Vanuatu,1995,2609.418694
Vanuatu,1996,2614.754419
Vanuatu,1997,2693.031569
Vanuatu,1998,2760.446397
Vanuatu,1999,2719.71496
Vanuatu,2000,2822.993392
Vanuatu,2001,2663.628628
Vanuatu,2002,2466.64226
Vanuatu,2003,2507.819418
Vanuatu,2004,2541.567414
Vanuatu,2005,2609.477547
Vanuatu,2006,2760.954012
Vanuatu,2007,2833.604396
Vanuatu,2008,2944.326791
Vanuatu,2009,2970.071674
Vanuatu,2010,2947.983034
Vanuatu,2011,2915.239621
Vanuatu,2012,2899.012135
Vanuatu,2013,2889.926817
Vanuatu,2014,2891.219503
Venezuela,1990,14450.68166
Venezuela,1991,15489.9485
Venezuela,1992,16059.67018
Venezuela,1993,15752.09861
Venezuela,1994,15054.34181
Venezuela,1995,15323.49563
Venezuela,1996,14982.21396
Venezuela,1997,15620.30966
Venezuela,1998,15361.94742
Venezuela,1999,14169.61032
Venezuela,2000,14417.1038
Venezuela,2001,14632.26768
Venezuela,2002,13095.51769
Venezuela,2003,11865.76475
Venezuela,2004,13791.8933
Venezuela,2005,14956.52693
Venezuela,2006,16160.12356
Venezuela,2007,17289.24324
Venezuela,2008,17913.00213
Venezuela,2009,17071.07923
Venezuela,2010,16563.39559
Venezuela,2011,17001.91324
Venezuela,2012,17701.8136
Venezuela,2013,17689.6309
Venezuela,2014,16750.89844
Vietnam,1990,1501.138873
Vietnam,1991,1561.625476
Vietnam,1992,1666.709595
Vietnam,1993,1770.367069
Vietnam,1994,1894.746428
Vietnam,1995,2041.756291
Vietnam,1996,2197.021399
Vietnam,1997,2339.34429
Vietnam,1998,2436.506187
Vietnam,1999,2514.807674
Vietnam,2000,2649.719416
Vietnam,2001,2778.396104
Vietnam,2002,2919.948932
Vietnam,2003,3085.334219
Vietnam,2004,3278.378963
Vietnam,2005,3484.909061
Vietnam,2006,3686.955728
Vietnam,2007,3907.265357
Vietnam,2008,4084.823662
Vietnam,2009,4259.960398
Vietnam,2010,4486.261073
Vietnam,2011,4716.9762
Vietnam,2012,4912.322206
Vietnam,2013,5124.629711
Vietnam,2014,5370.144872
World,1990,8813.328144
World,1991,8783.929544
World,1992,8805.83129
World,1993,8843.55172
World,1994,8975.518156
World,1995,9140.470796
World,1996,9355.363023
World,1997,9593.60575
World,1998,9689.631236
World,1999,9901.743529
World,2000,10228.91599
World,2001,10340.60547
World,2002,10491.7971
World,2003,10745.88256
World,2004,11184.22519
World,2005,11568.82613
World,2006,12044.2219
World,2007,12549.84784
World,2008,12751.77698
World,2009,12563.10308
World,2010,13069.09787
World,2011,13430.45475
World,2012,13706.72157
World,2013,13994.08582
World,2014,14286.68337
Yemen,1990,3392.116292
Yemen,1991,3430.602365
Yemen,1992,3523.337097
Yemen,1993,3479.62302
Yemen,1994,3539.692072
Yemen,1995,3585.264824
Yemen,1996,3616.732547
Yemen,1997,3686.031136
Yemen,1998,3795.967953
Yemen,1999,3831.270718
Yemen,2000,3955.916873
Yemen,2001,3991.745412
Yemen,2002,4032.990572
Yemen,2003,4067.087716
Yemen,2004,4110.360156
Yemen,2005,4218.962277
Yemen,2006,4231.059747
Yemen,2007,4249.986456
Yemen,2008,4297.502251
Yemen,2009,4352.07337
Yemen,2010,4374.902313
Yemen,2011,3616.243909
Yemen,2012,3609.08222
Yemen,2013,3663.307829
Zambia,1990,2318.339449
Zambia,1991,2257.013031
Zambia,1992,2162.191766
Zambia,1993,2252.162144
Zambia,1994,2006.749479
Zambia,1995,2012.392346
Zambia,1996,2081.562559
Zambia,1997,2103.100222
Zambia,1998,2038.477027
Zambia,1999,2076.38638
Zambia,2000,2101.078308
Zambia,2001,2156.555969
Zambia,2002,2197.338758
Zambia,2003,2291.117066
Zambia,2004,2389.574642
Zambia,2005,2494.824243
Zambia,2006,2618.536857
Zambia,2007,2757.697705
Zambia,2008,2886.889612
Zambia,2009,3061.271808
Zambia,2010,3277.156719
Zambia,2011,3381.356194
Zambia,2012,3500.805039
Zambia,2013,3623.234879
Zambia,2014,3724.526564
Zimbabwe,1990,2526.072205
Zimbabwe,1991,2596.887816
Zimbabwe,1992,2307.728001
Zimbabwe,1993,2282.936379
Zimbabwe,1994,2445.902676
Zimbabwe,1995,2406.503921
Zimbabwe,1996,2612.338217
Zimbabwe,1997,2641.840651
Zimbabwe,1998,2680.964239
Zimbabwe,1999,2627.390567
Zimbabwe,2000,2521.347514
Zimbabwe,2001,2536.539749
Zimbabwe,2002,2295.017113
Zimbabwe,2003,1892.639787
Zimbabwe,2004,1769.747409
Zimbabwe,2005,1653.692238
Zimbabwe,2006,1578.996239
Zimbabwe,2007,1501.878276
Zimbabwe,2008,1218.401381
Zimbabwe,2009,1270.089651
Zimbabwe,2010,1388.973047
Zimbabwe,2011,1523.621784
Zimbabwe,2012,1648.754684
Zimbabwe,2013,1684.226271
Zimbabwe,2014,1709.143995
