Entity,Year,Coal production per capita,Oil production per capita,Gas production per capita
Spain,1990,3556.120971,560.6667069,416.5059542
Spain,1991,3328.193804,624.9346391,390.0420674
Spain,1992,3309.230175,634.648737,356.2191103
Spain,1993,3098.79155,509.3072814,194.2518695
Spain,1994,2982.316762,510.1835023,58.67269379
Spain,1995,2330.432118,476.8339463,122.8939254
Spain,1996,2236.67415,390.4682636,137.5465868
Spain,1997,2268.740063,335.2930041,52.42513224
Spain,1998,2176.989535,363.8603788,32.79718724
Spain,1999,2530.304775,319.0508497,41.69281944
Spain,2000,2283.883844,343.4446576,44.31160366
Spain,2001,2277.929573,393.913167,139.346298
Spain,2002,2148.445193,391.1868513,136.1716339
Spain,2003,1985.630273,458.488905,56.34407522
Spain,2004,1925.173692,515.2600147,87.40922977
Spain,2005,1815.866426,502.6182434,40.10024705
Spain,2006,1714.6756,483.204606,17.22881398
Spain,2007,1587.716034,366.3862362,4.428292766
Spain,2008,1172.724465,325.4399032,3.936137541
Spain,2009,1084.206853,374.0974151,3.429499743
Spain,2010,958.2957274,362.2901188,12.69179491
Spain,2011,750.4858071,357.6512043,12.5287574
Spain,2012,696.9371005,430.3508201,14.71345711
Spain,2013,471.9522554,517.5286187,13.55364205
Spain,2014,423.8112383,507.8519593,12.02381966
Spain,2015,301.0274587,,
Spain,2016,171.1927857,,
Sri Lanka,1986,,12.55938736,
Sri Lanka,1987,,14.83968123,
Sri Lanka,1988,,13.98805149,
Sri Lanka,1989,,11.03402582,
Sri Lanka,1990,,10.30942261,
Sri Lanka,1991,,14.24962683,
Sri Lanka,1992,,12.26002358,
Sri Lanka,1993,,9.153464782,
Sri Lanka,1994,,12.60863942,
Sri Lanka,1995,,11.37884267,
Sri Lanka,1996,,18.10114788,
Sri Lanka,1997,,16.65836461,
Sri Lanka,1998,,12.88732967,
Sri Lanka,1999,,11.60766535,
Sri Lanka,2000,,13.83917597,
Sri Lanka,2001,,14.7756843,
Sri Lanka,2002,,16.28354735,
Sri Lanka,2003,,16.90429505,
Sri Lanka,2004,,15.470929,
Sri Lanka,2005,,16.72200313,
Sri Lanka,2006,,12.71610904,
Sri Lanka,2007,,18.9427726,
Sri Lanka,2008,,17.86568086,
Sri Lanka,2009,,18.16004992,
Sri Lanka,2010,,15.86323335,
Sri Lanka,2011,,15.77213482,
Sri Lanka,2012,,15.687548,
Sri Lanka,2013,,15.60907829,
Sri Lanka,2014,,15.53616955,
Sudan,1993,,50.8403752,
Sudan,1994,,49.07234606,
Sudan,1995,,47.5350022,
Sudan,1996,,115.8784886,
Sudan,1997,,202.9011495,
Sudan,1998,,264.3644837,
Sudan,1999,,1356.432933,
Sudan,2000,,3776.074047,
Sudan,2001,,4284.63015,
Sudan,2002,,4717.731135,
Sudan,2003,,5101.450214,
Sudan,2004,,5540.257108,
Sudan,2005,,5442.562927,
Sudan,2006,,6455.299485,
Sudan,2007,,8573.10173,
Sudan,2008,,7964.982172,
Sudan,2009,,8090.011441,
Sudan,2010,,7698.068911,
Sudan,2011,,4740.362465,
Sudan,2012,,1645.692483,
Sudan,2013,,1832.145506,
Sudan,2014,,1815.616045,
Sudan,2015,,1616.603966,
Sudan,2016,,1503.821709,
Suriname,1985,,1587.144036,
Suriname,1986,,3128.830036,
Suriname,1987,,3073.479721,
Suriname,1988,,4519.084966,
Suriname,1989,,5903.261089,
Suriname,1990,,5642.959367,
Suriname,1991,,4969.744376,
Suriname,1992,,6972.894915,
Suriname,1993,,6854.917747,
Suriname,1994,,8094.185087,
Suriname,1995,,9300.904984,
Suriname,1996,,9821.910729,
Suriname,1997,,6465.305651,
Suriname,1998,,8941.491384,
Suriname,1999,,12624.6811,
Suriname,2000,,11963.17514,
Suriname,2001,,11719.17292,
Suriname,2002,,11590.49211,
Suriname,2003,,11423.31731,
Suriname,2004,,11300.05697,
Suriname,2005,,11153.97204,
Suriname,2006,,12881.17106,
Suriname,2007,,14991.37988,
Suriname,2008,,17472.56457,
Suriname,2009,,17461.25428,
Suriname,2010,,17304.60168,
Suriname,2011,,17126.01814,
Suriname,2012,,16768.05776,
Suriname,2013,,15693.63819,
Suriname,2014,,15539.31623,
Swaziland,1959,23.89155622,,
Swaziland,1960,279.7802843,,
Swaziland,1961,22.77502217,,
Swaziland,1964,85.14154088,,
Swaziland,1965,623.7581331,,
Swaziland,1966,1359.596506,,
Swaziland,1967,1543.685228,,
Swaziland,1968,1716.371363,,
Swaziland,1969,1952.692436,,
Swaziland,1970,2246.528743,,
Swaziland,1971,2627.245695,,
Swaziland,1972,2172.174597,,
Swaziland,1973,2375.903558,,
Swaziland,1974,2272.607656,,
Swaziland,1975,1999.727305,,
Swaziland,1976,1923.741706,,
Swaziland,1977,1909.024991,,
Swaziland,1978,2381.084633,,
Swaziland,1979,2336.554254,,
Swaziland,1980,2000.756707,,
Swaziland,1981,1810.471087,,
Swaziland,1982,1759.601267,,
Swaziland,1983,1062.752221,,
Swaziland,1984,1260.904878,,
Swaziland,1985,1614.820403,,
Swaziland,1986,1606.598657,,
Swaziland,1987,1475.847976,,
Swaziland,1988,1413.622952,,
Swaziland,1989,1358.913696,,
Swaziland,1990,1273.120707,,
Swaziland,1991,952.8640336,,
Swaziland,1992,760.1979959,,
Swaziland,1993,369.0508872,,
Swaziland,1994,1326.330813,,
Swaziland,1995,1221.646456,,
Swaziland,1996,942.475984,,
Swaziland,1997,2315.061817,,
Swaziland,1998,2265.389276,,
Swaziland,1999,2878.645978,,
Swaziland,2000,2235.093921,,
Swaziland,2001,2857.289882,,
Swaziland,2002,3213.061204,,
Swaziland,2003,2571.873871,,
Swaziland,2004,2758.186493,,
Swaziland,2005,2777.946176,,
Swaziland,2006,2696.635668,,
Swaziland,2007,2763.00973,,
Swaziland,2008,2795.525158,,
Swaziland,2009,2777.888687,,
Swaziland,2010,2769.341033,,
Swaziland,2011,2718.678414,,
Swaziland,2012,2668.784928,,
Swaziland,2013,2634.214809,,
Swaziland,2014,2600.276953,,
Sweden,1900,373.3643159,,
Sweden,1901,400.495326,,
Sweden,1902,445.7477591,,
Sweden,1903,464.1381539,,
Sweden,1904,462.3229869,,
Sweden,1905,460.5899827,,
Sweden,1906,422.1022346,,
Sweden,1907,430.133643,,
Sweden,1908,426.9889385,,
Sweden,1909,343.3164549,,
Sweden,1910,417.6856016,,
Sweden,1911,427.263998,,
Sweden,1912,488.5447596,,
Sweden,1913,489.8051018,,
Sweden,1914,489.7208806,,
Sweden,1915,545.4484106,,
Sweden,1916,546.2524626,,
Sweden,1917,579.3137257,,
Sweden,1918,524.945084,,
Sweden,1919,556.7617322,,
Sweden,1920,568.6484187,,
Sweden,1921,482.8856961,,
Sweden,1922,481.7477908,,
Sweden,1923,531.0336672,,
Sweden,1924,550.4765902,,
Sweden,1925,330.2551403,,
Sweden,1926,478.2826621,,
Sweden,1927,493.95877,,
Sweden,1928,444.7014397,,
Sweden,1929,488.0569825,,
Sweden,1930,491.0371724,,
Sweden,1931,422.3369841,,
Sweden,1932,408.6513501,,
Sweden,1933,426.553567,,
Sweden,1934,505.4160862,,
Sweden,1935,514.5764832,,
Sweden,1936,551.7403323,,
Sweden,1937,554.9106233,,
Sweden,1938,518.2990913,,
Sweden,1939,531.7377796,,
Sweden,1940,593.6725614,,
Sweden,1941,661.1660197,,
Sweden,1942,686.9591189,,
Sweden,1943,652.666972,,
Sweden,1944,659.7952817,,
Sweden,1945,704.2534336,,
Sweden,1946,553.0084634,,
Sweden,1947,465.7671382,,
Sweden,1948,414.188323,,
Sweden,1949,347.0936592,,
Sweden,1950,333.3798804,86.27212524,
Sweden,1951,298.3184269,65.76913267,
Sweden,1952,368.2006096,65.26814446,
Sweden,1953,300.3834885,106.969848,
Sweden,1954,279.6814658,99.8689218,
Sweden,1955,293.6628982,132.9120359,
Sweden,1956,304.3923421,140.1055405,
Sweden,1957,312.9166724,150.3713057,
Sweden,1958,326.4121993,147.9073644,
Sweden,1959,276.6353617,145.4480774,
Sweden,1960,253.6985431,158.5370123,
Sweden,1961,200.8713755,165.2563215,
Sweden,1962,147.6763159,154.9732547,
Sweden,1963,98.1117915,120.3924767,
Sweden,1964,82.64776856,122.5527642,
Sweden,1965,57.60846798,85.58455889,
Sweden,1966,38.73943289,40.2108522,
Sweden,1967,9.602689697,,
Sweden,1968,19.99701989,,
Sweden,1969,16.06495589,,
Sweden,1970,11.26714034,,
Sweden,1971,11.21025068,,
Sweden,1972,9.305964636,,
Sweden,1973,11.13350646,,
Sweden,1974,10.17778391,,
Sweden,1975,10.14876533,,
Sweden,1976,11.03649774,4.242848538,
Sweden,1977,10.99978475,1.409578223,
Sweden,1978,14.61903742,1.405028189,
Sweden,1979,12.75684443,1.401204313,
Sweden,1980,13.09399919,437.7689119,
Sweden,1981,20.3460511,307.468013,
Sweden,1982,9.441922582,242.6277884,
Sweden,1983,9.43850273,264.2622241,
Sweden,1984,9.429452883,4.095713895,
Sweden,1985,8.686185785,18.99590124,
Sweden,1986,8.657866814,139.1170083,
Sweden,1987,17.95996238,174.356205,
Sweden,1988,21.44061522,165.3815589,
Sweden,1989,14.21078043,113.9307696,
Sweden,1990,7.767411383,109.4834275,
Sweden,1991,19.63921338,61.67315441,
Sweden,1992,29.21563618,85.0666234,
Sweden,1993,3.136770737,75.17005066,
Sweden,1994,0.376940986,51.90385843,
Sweden,1995,,140.4881227,
Sweden,1996,,141.4932876,
Sweden,1997,,116.886837,
Sweden,1998,,127.9823405,
Sweden,1999,,154.0602302,
Sweden,2000,,103.9567144,
Sweden,2001,,137.1959887,
Sweden,2002,,231.3742093,
Sweden,2003,,271.2924693,
Sweden,2004,,302.1990525,
Sweden,2005,,257.6286915,
Sweden,2006,,380.5911103,
Sweden,2007,,467.8872063,
Sweden,2008,,540.6397584,
Sweden,2009,,708.4593573,
Sweden,2010,,654.2027317,
Sweden,2011,,701.7347114,
Sweden,2012,,759.826225,
Sweden,2013,,717.4681414,
Sweden,2014,,711.9791196,
Switzerland,1980,,99.7964679,
Switzerland,1981,,120.717948,
Switzerland,1982,,104.5173486,
Switzerland,1983,,99.09025661,
Switzerland,1984,,119.220823,
Switzerland,1985,,145.4731106,47.34629266
Switzerland,1986,,158.1285774,45.40045497
Switzerland,1987,,146.7024945,14.4459396
Switzerland,1988,,126.3680557,11.83955671
Switzerland,1989,,107.7200948,7.136455333
Switzerland,1990,,102.7725877,5.813274826
Switzerland,1991,,120.2720036,4.902810074
Switzerland,1992,,101.6368438,4.442984951
Switzerland,1993,,123.334016,3.625406147
Switzerland,1994,,134.6793659,1.597045105
Switzerland,1995,,131.4594851,
Switzerland,1996,,143.961326,
Switzerland,1997,,163.3218973,
Switzerland,1998,,181.6384916,
Switzerland,1999,,169.004493,
Switzerland,2000,,140.3787792,
Switzerland,2001,,148.8952187,
Switzerland,2002,,158.6837173,
Switzerland,2003,,131.6346448,
Switzerland,2004,,269.7034759,
Switzerland,2005,,264.3332674,
Switzerland,2006,,272.9698169,
Switzerland,2007,,273.2385629,
Switzerland,2008,,281.9692641,
Switzerland,2009,,295.5006349,
Switzerland,2010,,271.4349914,
Switzerland,2011,,268.5894601,
Switzerland,2012,,221.1002321,
Switzerland,2013,,280.5547901,
Switzerland,2014,,277.2495148,
Syria,1968,,2054.43531,
Syria,1969,,4999.694235,196.1745989
Syria,1970,,7751.340341,322.3903244
Syria,1971,,9342.270846,362.900007
Syria,1972,,9991.363727,402.0237789
Syria,1973,,9133.800369,338.8199112
Syria,1974,,10257.40375,297.642842
Syria,1975,,14755.21105,334.0147771
Syria,1976,,14974.61258,341.4591763
Syria,1977,,13147.69691,298.8159585
Syria,1978,,12434.89587,288.9311161
Syria,1979,,11212.21017,
Syria,1980,,10273.65111,536.6796821
Syria,1981,,10264.47837,269.0546279
Syria,1982,,9359.904459,264.5872755
Syria,1983,,9381.201742,249.6330017
Syria,1984,,9139.612854,246.520932
Syria,1985,,8663.510832,132.3827863
Syria,1986,,10546.50511,230.5879056
Syria,1987,,11754.97336,543.4862292
Syria,1988,,13270.15468,433.2871997
Syria,1989,,16304.14813,824.3148624
Syria,1990,,18898.83741,2333.225923
Syria,1991,,21299.20727,2728.041575
Syria,1992,,22608.23495,2718.117569
Syria,1993,,24117.11391,2715.958555
Syria,1994,,23331.87671,2712.131296
Syria,1995,,24006.72227,2040.622817
Syria,1996,,23009.98259,2712.645011
Syria,1997,,21966.56615,2991.44073
Syria,1998,,21332.17673,3669.410235
Syria,1999,,20877.77601,3754.870178
Syria,2000,,19911.19817,3700.951164
Syria,2001,,20740.42472,3319.507101
Syria,2002,,22282.78033,4312.273976
Syria,2003,,21069.30041,4262.32549
Syria,2004,,15341.74781,4320.784148
Syria,2005,,13773.70753,3492.421381
Syria,2006,,12495.30358,3460.940896
Syria,2007,,11536.98248,3201.023468
Syria,2008,,11231.50474,3040.408756
Syria,2009,,10793.13967,3274.297925
Syria,2010,,10252.7123,4455.012033
Syria,2011,,9447.723753,3950.911366
Syria,2012,,4601.058494,2974.933964
Syria,2013,,1577.240485,2802.400548
Syria,2014,,884.1910812,2663.211671
Syria,2015,,743.5731213,2271.365334
Syria,2016,,694.9143386,2045.850332
Taiwan,1900,119.3861742,,
Taiwan,1901,185.086464,,
Taiwan,1902,268.4150265,,
Taiwan,1903,221.1338048,,
Taiwan,1904,223.5946416,,
Taiwan,1905,250.6953024,,
Taiwan,1906,267.0455439,,
Taiwan,1907,346.4801422,,
Taiwan,1908,391.7856288,,
Taiwan,1909,463.4727769,,
Taiwan,1910,576.70596,,
Taiwan,1911,622.6619736,,
Taiwan,1912,667.6481546,,
Taiwan,1913,755.6650406,,
Taiwan,1914,798.4087381,,
Taiwan,1915,873.0662636,,
Taiwan,1916,1186.045783,,
Taiwan,1917,1524.329758,,
Taiwan,1918,1798.230745,,
Taiwan,1919,2416.721584,,
Taiwan,1920,2501.570688,,
Taiwan,1921,2225.535445,,
Taiwan,1922,2833.572897,,
Taiwan,1923,2985.722112,,
Taiwan,1924,3058.205567,,
Taiwan,1925,3331.945331,,
Taiwan,1926,3475.692763,,
Taiwan,1927,3524.792994,,
Taiwan,1928,2938.77487,,
Taiwan,1929,2772.252419,,184.9509108
Taiwan,1930,2821.295867,,
Taiwan,1931,2441.269951,,
Taiwan,1932,2266.49992,,
Taiwan,1933,2498.529153,,
Taiwan,1934,2414.676505,,
Taiwan,1935,2474.058445,,
Taiwan,1936,2637.055004,,
Taiwan,1937,2875.112687,8.412296564,82.75652911
Taiwan,1938,3152.881152,8.193025713,
Taiwan,1939,3662.820685,9.989692664,
Taiwan,1940,3863.133661,9.712711041,
Taiwan,1941,3810.933836,9.435340094,
Taiwan,1942,2967.952546,7.338696955,
Taiwan,1943,2907.589394,5.361917935,
Taiwan,1944,2063.968271,5.351226994,
Taiwan,1945,990.6773403,3.560385734,
Taiwan,1946,1304.599616,3.553315002,69.91194714
Taiwan,1947,1677.974803,5.497951465,43.64872581
Taiwan,1948,2005.77126,5.209795431,34.16780693
Taiwan,1949,1804.886556,4.792582418,31.43156635
Taiwan,1950,1500.402068,4.576722075,37.91478652
Taiwan,1951,1709.050372,4.42033888,32.04185804
Taiwan,1952,2279.578505,4.273675445,25.07802269
Taiwan,1953,2308.153207,4.133758913,28.53763462
Taiwan,1954,1971.46275,6.664399854,37.26652396
Taiwan,1955,2128.600051,3.867135038,34.70607635
Taiwan,1956,2206.259563,3.738789258,34.84476845
Taiwan,1957,2458.681877,2.409055314,36.17252803
Taiwan,1958,2591.729396,2.327865784,31.33757427
Taiwan,1959,2804.929913,2.249252143,30.27928266
Taiwan,1960,3013.970036,2.173483815,28.13393706
Taiwan,1961,3115.278574,3.151096002,40.24446806
Taiwan,1962,3237.213888,2.031001855,39.9602327
Taiwan,1963,3306.683622,2.946258024,51.86612318
Taiwan,1964,3343.775793,8.550398377,166.2626232
Taiwan,1965,3252.60914,17.46836271,295.1374886
Taiwan,1966,3124.251722,28.47914975,404.5811495
Taiwan,1967,3063.924512,30.16861472,470.39427
Taiwan,1968,2933.800204,,609.3753846
Taiwan,1969,2641.314576,20.30843132,751.1936566
Taiwan,1970,2478.344393,68.86268795,752.4393205
Taiwan,1971,2217.419033,83.52443341,873.7327543
Taiwan,1972,2074.672104,93.92112038,991.408725
Taiwan,1973,1730.531598,107.0018249,1118.812171
Taiwan,1974,1498.390852,131.3225988,1198.969052
Taiwan,1975,1575.272466,131.8279591,1168.515149
Taiwan,1976,1593.849795,149.1683544,1337.758127
Taiwan,1977,1430.175396,150.6757376,1349.872047
Taiwan,1978,1371.002192,143.9728872,1294.680851
Taiwan,1979,1270.956776,,1189.62146
Taiwan,1980,1047.310704,299.4906667,744.7087299
Taiwan,1981,979.2000556,327.3707719,903.6655956
Taiwan,1982,939.1806617,257.7501881,788.1385
Taiwan,1983,867.538486,253.7953883,776.0456672
Taiwan,1984,768.6449675,250.0585519,845.8824516
Taiwan,1985,700.2387014,184.9159002,802.0101497
Taiwan,1986,641.5429064,67.00959225,633.0919982
Taiwan,1987,550.5702461,2.146724353,675.1460807
Taiwan,1988,444.6954373,81.58133054,370.7922385
Taiwan,1989,281.4421157,155.4848354,765.7763794
Taiwan,1990,167.5685252,155.2996107,1208.589842
Taiwan,1991,141.4638657,175.1997683,490.6199242
Taiwan,1992,111.3116365,130.0300876,439.6447596
Taiwan,1993,102.6575233,132.4888714,410.9508355
Taiwan,1994,88.51154156,121.1675201,451.8371162
Taiwan,1995,81.83467056,194.3036179,463.1836606
Taiwan,1996,49.35996242,174.8824065,440.8548782
Taiwan,1997,31.67734576,193.4224796,448.0404461
Taiwan,1998,25.1687726,193.8470314,426.5488618
Taiwan,1999,28.99871723,208.652561,424.2659593
Taiwan,2000,26.1571392,172.0915566,421.7665857
Taiwan,2001,,96.69626089,400.1532564
Taiwan,2002,,222.69423,434.6896996
Taiwan,2003,,208.672151,385.1139799
Taiwan,2004,,278.1530076,391.6541585
Taiwan,2005,,410.0061122,366.3241602
Taiwan,2006,,537.2475505,195.8370683
Taiwan,2007,,678.6548998,172.2502429
Taiwan,2008,,414.8994694,139.9345733
Taiwan,2009,,729.8053078,139.3963521
Taiwan,2010,,529.0723529,116.4811384
Taiwan,2011,,551.3451092,129.4583838
Taiwan,2012,,549.5008618,176.6231661
Taiwan,2013,,547.7124775,152.1022226
Taiwan,2014,,545.9862242,187.5682169
Tajikistan,1992,182.0809308,140.457573,196.8357721
Tajikistan,1993,145.6306993,84.31381913,
Tajikistan,1994,87.37865416,62.28103877,63.20876621
Tajikistan,1995,27.61444613,71.59134333,73.45619243
Tajikistan,1996,16.00823039,63.06141389,51.9326424
Tajikistan,1997,14.08307745,62.25030796,73.04289247
Tajikistan,1998,15.51144006,49.25105157,107.9739367
Tajikistan,1999,15.27529344,48.01834932,106.3283409
Tajikistan,2000,17.39889193,37.18116407,69.73018457
Tajikistan,2001,18.64786092,30.65978956,85.63469238
Tajikistan,2002,27.44876039,28.50915367,33.61337599
Tajikistan,2003,35.13195701,31.80383532,65.90622297
Tajikistan,2004,68.10842548,22.200321,62.95728262
Tajikistan,2005,71.00749003,24.26542607,63.1494753
Tajikistan,2006,73.73623013,25.52073142,54.28871303
Tajikistan,2007,124.4090395,23.34191294,29.52016313
Tajikistan,2008,133.83697,19.19138537,43.32710588
Tajikistan,2009,132.8896429,17.57805468,53.68324698
Tajikistan,2010,128.6673105,16.9582788,56.64205386
Tajikistan,2011,148.4412223,16.58005854,25.6634337
Tajikistan,2012,122.9773285,16.116438,19.80674746
Tajikistan,2013,125.3395039,15.19755524,16.78227224
Tajikistan,2014,108.4751766,14.8614724,14.50400532
Tanzania,1954,0.957401907,,
Tanzania,1955,0.93135946,,
Tanzania,1956,1.811531519,,
Tanzania,1957,0.880645826,,
Tanzania,1958,0.856000002,,
Tanzania,1959,1.663629825,,
Tanzania,1960,1.616158488,,
Tanzania,1961,1.569591758,,
Tanzania,1962,2.285961707,,
Tanzania,1963,1.479387656,,
Tanzania,1964,0.717958405,,
Tanzania,1965,1.39358591,,
Tanzania,1966,2.028673211,,
Tanzania,1967,1.312425238,,
Tanzania,1968,1.909913666,,
Tanzania,1969,1.852113482,,
Tanzania,1970,1.795079045,,
Tanzania,1971,1.738808631,,
Tanzania,1972,1.683576536,,
Tanzania,1973,1.086543721,,
Tanzania,1974,1.05199268,,
Tanzania,1975,0.509439716,,
Tanzania,1976,1.480782657,,
Tanzania,1977,1.435155341,,
Tanzania,1978,1.854917896,,
Tanzania,1979,1.798134102,,
Tanzania,1980,0.382800669,,
Tanzania,1981,0.742012235,,
Tanzania,1982,0.719091847,,
Tanzania,1983,1.393823607,,
Tanzania,1984,1.013326593,,
Tanzania,1985,1.310059317,,
Tanzania,1986,1.270821163,0.435282938,
Tanzania,1987,0.92487637,1.988675448,
Tanzania,1988,0.897357435,0.789555513,
Tanzania,1989,0.870043582,5.47795982,
Tanzania,1990,1.123653141,3.760055302,
Tanzania,1991,1.087127109,2.992353566,
Tanzania,1992,1.050997958,0.039421162,
Tanzania,1993,11.17913309,3.371871044,
Tanzania,1994,11.31688937,3.20173567,
Tanzania,1995,10.84627024,3.119006631,
Tanzania,1996,12.60285947,3.000516425,
Tanzania,1997,6.029712203,2.900800945,
Tanzania,1998,9.44679928,2.851073655,
Tanzania,1999,15.34756292,2.9344635,
Tanzania,2000,15.74678798,,
Tanzania,2001,15.13174575,,
Tanzania,2002,14.90603343,,
Tanzania,2003,10.08618062,,
Tanzania,2004,11.57695018,,33.69341056
Tanzania,2005,5.358722672,,109.2271201
Tanzania,2006,3.017760402,,130.9485596
Tanzania,2007,4.387489682,,133.4614232
Tanzania,2008,2.36164689,,136.6278797
Tanzania,2009,3.813222442,0.132001914,155.526957
Tanzania,2010,6.945799276,0.127894668,178.6267898
Tanzania,2011,6.444410135,0.123936351,190.8519964
Tanzania,2012,13.32447077,0.120118256,214.0088394
Tanzania,2013,12.98631486,0.116432868,207.4427639
Tanzania,2014,12.65783104,0.112870274,201.2926164
Thailand,1952,0.492083862,,
Thailand,1953,0.119739088,,
Thailand,1954,0.698997373,,
Thailand,1955,4.645418469,,
Thailand,1956,9.693288416,,
Thailand,1957,10.3835348,,
Thailand,1958,10.71136413,,
Thailand,1959,11.10959578,,
Thailand,1960,10.59033433,2.546977964,
Thailand,1961,10.28001509,5.768807581,
Thailand,1962,12.47141192,2.799419065,
Thailand,1963,12.28198053,2.328558265,
Thailand,1964,9.047508799,0.753205853,
Thailand,1965,10.55269477,0.730922575,
Thailand,1966,14.01065266,0.709382168,
Thailand,1967,26.64379568,0.688603616,
Thailand,1968,23.55186552,1.337129532,
Thailand,1969,26.09533491,0.649234579,
Thailand,1970,29.13418858,3.153050707,
Thailand,1971,31.48974644,3.98236006,
Thailand,1972,23.72774055,1.786391166,
Thailand,1973,24.14635033,1.737334995,
Thailand,1974,31.57977984,1.691245413,
Thailand,1975,29.31801631,1.648283378,
Thailand,1976,42.1058638,2.144429022,
Thailand,1977,26.55318841,3.665795329,
Thailand,1978,37.79310502,3.840528532,
Thailand,1979,78.49070541,3.758701372,
Thailand,1980,90.04776561,16.17482512,
Thailand,1981,100.4400664,16.11093099,242.5247353
Thailand,1982,124.872699,56.97268046,279.5870577
Thailand,1983,115.6061233,135.5629567,332.2830757
Thailand,1984,141.6422269,241.6648806,401.4104892
Thailand,1985,289.1580357,449.216794,623.636803
Thailand,1986,303.1605328,433.3413776,706.4589648
Thailand,1987,373.1935504,391.0770847,969.3202212
Thailand,1988,386.8366664,440.3471453,1129.046869
Thailand,1989,469.0241861,426.9088752,1110.064646
Thailand,1990,639.5408743,501.4108249,1192.917962
Thailand,1991,744.1162451,573.4725583,1460.94327
Thailand,1992,735.2352066,664.0430879,1542.996749
Thailand,1993,735.6131826,676.2441478,1720.995474
Thailand,1994,801.1311636,674.5784333,1885.105191
Thailand,1995,853.3977226,649.1490009,1976.088864
Thailand,1996,1216.736367,730.1366511,2259.354564
Thailand,1997,1237.224572,819.7420923,2748.81554
Thailand,1998,1051.581223,842.4254176,2948.777094
Thailand,1999,941.5262016,907.0136181,3193.33404
Thailand,2000,907.5195292,1255.177388,3318.882828
Thailand,2001,991.2337019,1352.524103,3198.523161
Thailand,2002,982.7856289,1474.810734,3315.65159
Thailand,2003,937.7013189,1727.631133,3441.697914
Thailand,2004,991.3664696,1678.663796,3561.042962
Thailand,2005,1025.134006,2042.817088,3747.43041
Thailand,2006,930.7094521,2218.261127,3823.863578
Thailand,2007,885.1378861,2322.317236,4064.195425
Thailand,2008,882.7643417,2442.898316,4477.812327
Thailand,2009,854.2890455,2523.149299,4782.20969
Thailand,2010,876.8045325,2576.584424,5580.222726
Thailand,2011,1014.535202,2643.939478,5666.138279
Thailand,2012,867.7343877,2853.822881,6317.833904
Thailand,2013,862.2452976,2810.16814,6348.268659
Thailand,2014,852.605394,2761.142856,6368.213939
Thailand,2015,659.8153358,2877.803095,5998.434571
Thailand,2016,729.4571358,2970.148283,5866.042038
Timor,2004,,30706.20822,
Timor,2005,,54234.21175,
Timor,2006,,56730.75967,
Timor,2007,,43448.87933,
Timor,2008,,54690.22547,
Timor,2009,,51973.48552,
Timor,2010,,46492.01987,
Timor,2011,,43633.7428,
Timor,2012,,40516.70553,
Timor,2013,,39454.33151,
Timor,2014,,37183.72327,
Trinidad and Tobago,1909,,287.1604969,
Trinidad and Tobago,1910,,737.8549909,
Trinidad and Tobago,1911,,1410.73966,
Trinidad and Tobago,1912,,2157.449296,
Trinidad and Tobago,1913,,2411.903432,
Trinidad and Tobago,1914,,3062.240927,
Trinidad and Tobago,1915,,3501.850862,
Trinidad and Tobago,1916,,4278.065436,
Trinidad and Tobago,1917,,7264.852619,
Trinidad and Tobago,1918,,9322.46041,
Trinidad and Tobago,1919,,8137.963527,
Trinidad and Tobago,1920,,9058.843278,
Trinidad and Tobago,1921,,10837.76577,
Trinidad and Tobago,1922,,11159.78448,
Trinidad and Tobago,1923,,13702.36716,
Trinidad and Tobago,1924,,18074.0635,
Trinidad and Tobago,1925,,19393.48187,
Trinidad and Tobago,1926,,20903.79241,
Trinidad and Tobago,1927,,22450.6961,
Trinidad and Tobago,1928,,33792.27074,
Trinidad and Tobago,1929,,35562.08578,4045.931583
Trinidad and Tobago,1930,,37761.60531,4395.114042
Trinidad and Tobago,1931,,38700.80136,4732.431078
Trinidad and Tobago,1932,,39742.80614,5082.738659
Trinidad and Tobago,1933,,37067.18045,5424.745114
Trinidad and Tobago,1934,,41656.05182,5745.287044
Trinidad and Tobago,1935,,43899.90848,6043.042005
Trinidad and Tobago,1936,,49019.66111,6331.365812
Trinidad and Tobago,1937,,57969.08947,6596.009124
Trinidad and Tobago,1938,,65158.47225,6932.672286
Trinidad and Tobago,1939,,71502.03933,7257.776195
Trinidad and Tobago,1940,,78820.12683,7540.091403
Trinidad and Tobago,1941,,70347.31776,7715.535179
Trinidad and Tobago,1942,,73063.76543,7849.025704
Trinidad and Tobago,1943,,68760.99116,8018.97697
Trinidad and Tobago,1944,,68152.66858,8240.527444
Trinidad and Tobago,1945,,65081.2255,8453.167294
Trinidad and Tobago,1946,,60865.74036,8611.127114
Trinidad and Tobago,1947,,59606.24415,8389.240847
Trinidad and Tobago,1948,,56754.40057,9313.191022
Trinidad and Tobago,1949,,56847.28951,9539.485567
Trinidad and Tobago,1950,,52580.7466,8841.039937
Trinidad and Tobago,1951,,52833.708,8590.973338
Trinidad and Tobago,1952,,52527.16699,8500.499277
Trinidad and Tobago,1953,,52709.71272,8656.837307
Trinidad and Tobago,1954,,54229.09434,8629.594742
Trinidad and Tobago,1955,,55365.61163,8086.747648
Trinidad and Tobago,1956,,62358.47388,8611.09041
Trinidad and Tobago,1957,,71279.56298,9168.247523
Trinidad and Tobago,1958,,76022.00249,9852.416528
