Entity,Year,Oil consumption per capita (BP & UN (2017 revision)),Coal consumption per capita (BP & UN (2017 revision)),Gas consumption per capita (BP & UN (2017 revision))
Portugal,2006,16029.1578,3624.041053,4016.575376
Portugal,2007,16127.92995,3145.51407,4268.672438
Portugal,2008,15375.98687,2747.000777,4660.638987
Portugal,2009,14346.2041,3115.82752,4624.92449
Portugal,2010,14141.05445,1798.847595,5035.545092
Portugal,2011,13253.71649,2430.848445,5111.501835
Portugal,2012,12106.92159,3199.012991,4450.430519
Portugal,2013,12477.58699,2937.326549,4240.449206
Portugal,2014,12380.22552,2975.605103,4073.400403
Portugal,2015,12846.42178,3638.380445,4782.531536
Qatar,1965,7423.437861,0,11530.02051
Qatar,1966,6845.974651,0,10778.7686
Qatar,1967,9568.6888,0,13611.79674
Qatar,1968,11480.13433,0,57650.2398
Qatar,1969,12336.2809,0,88198.64385
Qatar,1970,9876.271527,0,96054.70533
Qatar,1971,8667.185825,0,88083.92785
Qatar,1972,9444.129499,0,88445.16371
Qatar,1973,11283.24463,0,116266.4773
Qatar,1974,14225.0039,0,88391.75298
Qatar,1975,15844.97576,0,127516.6866
Qatar,1976,20605.8584,0,65871.84473
Qatar,1977,26135.83421,0,88982.95358
Qatar,1978,24096.34916,0,80589.5738
Qatar,1979,24470.73493,0,222377.8036
Qatar,1980,36016.48978,0,221758.6728
Qatar,1981,35432.16842,0,182349.1239
Qatar,1982,43979.97808,0,190740.6199
Qatar,1983,43178.60016,0,177054.8082
Qatar,1984,44210.04232,0,181778.8874
Qatar,1985,57197.08096,0,154009.0169
Qatar,1986,62894.5649,0,152560.2364
Qatar,1987,63114.78166,0,139034.2638
Qatar,1988,39334.98425,0,138209.6648
Qatar,1989,41723.66683,0,140505.77
Qatar,1990,41863.06919,0,138404.4328
Qatar,1991,35164.99792,0,163824.9937
Qatar,1992,36027.11915,0,266577.2113
Qatar,1993,36149.12095,0,281726.6322
Qatar,1994,38163.10553,0,278654.8872
Qatar,1995,39525.08009,0,275203.2797
Qatar,1996,41215.70963,0,274548.7302
Qatar,1997,42638.34436,0,283893.0581
Qatar,1998,42490.28941,0,281057.1008
Qatar,1999,40233.94627,0,255863.3903
Qatar,2000,33322.99453,0,191926.3103
Qatar,2001,39006.34801,0,177479.8261
Qatar,2002,48147.69096,0,176865.7604
Qatar,2003,47189.77731,0,185600.7383
Qatar,2004,45594.01994,0,209341.5096
Qatar,2005,47930.65335,0,224930.5891
Qatar,2006,53345.39291,0,198478.6921
Qatar,2007,51289.3556,0,206930.7251
Qatar,2008,52401.3657,0,145263.0725
Qatar,2009,44097.98901,0,137024.4998
Qatar,2010,42334.34322,0,175495.7751
Qatar,2011,47567.67664,0,105318.6457
Qatar,2012,45227.37939,0,116077.282
Qatar,2013,48155.89788,0,176336.0879
Qatar,2014,47652.80529,0,160610.1788
Qatar,2015,50110.86762,0,185282.3655
Romania,1965,4289.033171,2616.283997,8240.20071
Romania,1966,4422.794594,2788.510745,8792.137931
Romania,1967,4948.327876,3054.436915,9581.404587
Romania,1968,5141.203937,3307.740187,10013.92407
Romania,1969,5667.426402,3775.387254,11485.48779
Romania,1970,6063.767564,4053.286969,11796.44459
Romania,1971,6085.903274,4232.601358,12470.61791
Romania,1972,6431.128575,4382.621229,12521.85401
Romania,1973,7156.513214,4883.47404,13092.15792
Romania,1974,6535.229271,5083.859704,13376.23831
Romania,1975,7331.003746,5218.180231,14388.77905
Romania,1976,8098.375666,5244.753468,15706.61727
Romania,1977,8689.938142,5261.043697,16482.49706
Romania,1978,9610.188002,5855.898371,16889.08325
Romania,1979,10149.4099,6257.02472,16147.49468
Romania,1980,9551.610074,6359.167894,16653.98386
Romania,1981,8521.575174,6646.644518,17401.15675
Romania,1982,8339.758178,6322.534619,17618.37558
Romania,1983,7427.723716,7277.079497,17477.77273
Romania,1984,7080.640943,7237.808835,17349.11167
Romania,1985,7566.361171,7511.492342,16068.00935
Romania,1986,8098.550046,7574.316903,16285.30758
Romania,1987,8865.154023,8072.92754,15918.86324
Romania,1988,8271.718188,8705.947372,15902.52602
Romania,1989,8518.149751,8672.241455,15796.62927
Romania,1990,9255.231717,6303.34109,14278.41906
Romania,1991,7718.552739,5077.702927,11800.26093
Romania,1992,6299.300255,5354.753519,10545.99334
Romania,1993,6061.543701,5067.172486,10189.70234
Romania,1994,5657.985372,5240.000822,9337.23296
Romania,1995,6833.636467,5462.857811,9743.584518
Romania,1996,6618.709345,5481.217488,9903.320049
Romania,1997,7018.757507,4992.366832,8190.115091
Romania,1998,6197.674004,4171.985384,7759.853566
Romania,1999,4944.615854,3580.150257,7164.898522
Romania,2000,5244.717041,3938.24168,7189.805864
Romania,2001,5609.705363,4046.404691,6972.351248
Romania,2002,5664.753392,4692.991422,7252.5542
Romania,2003,5044.556059,5043.646166,7883.605357
Romania,2004,5846.466638,5015.550899,7507.289144
Romania,2005,5702.933477,4768.941774,7555.715117
Romania,2006,5644.764182,5208.883934,7857.643047
Romania,2007,5715.454724,5608.697682,7040.098084
Romania,2008,5800.174477,5363.820827,7031.156759
Romania,2009,5181.560441,4262.011145,5942.933562
Romania,2010,4980.218291,3987.474674,6138.181766
Romania,2011,5224.997902,4677.510736,6331.946617
Romania,2012,5307.262736,4383.839379,6440.354529
Romania,2013,4869.158925,3335.15944,5895.337791
Romania,2014,5213.276238,3345.56893,5525.607508
Romania,2015,5357.847795,3460.571694,5236.943945
Russia,1985,20121.36254,16114.33299,25654.18017
Russia,1986,20220.37628,16432.44297,25764.2166
Russia,1987,20244.76929,16563.50666,27055.25782
Russia,1988,19954.31215,16209.0768,28358.37019
Russia,1989,20212.47085,15582.12808,28612.4652
Russia,1990,19839.95459,14368.08754,28911.95519
Russia,1991,19274.99133,13124.59385,29568.47297
Russia,1992,18426.72265,12309.40438,28567.04791
Russia,1993,15374.99515,11101.89658,28462.22703
Russia,1994,13548.2073,9710.984048,26742.76179
Russia,1995,11811.13411,9362.442082,25870.63374
Russia,1996,10175.83479,9202.410293,26052.7268
Russia,1997,10102.10591,8502.822434,24077.11324
Russia,1998,9714.467038,7982.376944,25130.16991
Russia,1999,9949.00462,8072.384634,25131.65848
Russia,2000,9790.518179,8402.226967,25765.01903
Russia,2001,10136.57813,8228.982916,26290.04651
Russia,2002,9777.502216,8298.773656,26721.97707
Russia,2003,10172.74808,8385.489917,27470.24207
Russia,2004,10067.89591,8065.223357,28290.02624
Russia,2005,10123.86398,7658.519255,28716.99139
Russia,2006,10580.47054,7872.868997,30309.46778
Russia,2007,10559.03836,7630.055537,30855.57042
Russia,2008,10861.46928,8186.524348,30433.07568
Russia,2009,10417.90864,7489.889382,28501.97424
Russia,2010,10828.00737,7355.845002,30281.40969
Russia,2011,11545.18748,7632.188139,31019.23059
Russia,2012,11728.54077,7981.34823,30377.52835
Russia,2013,11689.18416,7331.009867,30137.80123
Russia,2014,12318.44047,7082.76067,29830.53346
Russia,2015,11653.28489,7449.254687,29300.44498
Saudi Arabia,1965,47006.12453,0,1366.219792
Saudi Arabia,1966,45787.63895,0,1586.160802
Saudi Arabia,1967,44580.3764,0,1844.73611
Saudi Arabia,1968,43353.29874,0,2139.277949
Saudi Arabia,1969,42068.08917,0,2477.769952
Saudi Arabia,1970,41926.12366,0,2899.335531
Saudi Arabia,1971,40568.02393,0,2314.183558
Saudi Arabia,1972,41366.85241,0,2502.837864
Saudi Arabia,1973,41781.64897,0,2806.126514
Saudi Arabia,1974,41663.28921,0,3377.301598
Saudi Arabia,1975,30183.54077,0,3818.374486
Saudi Arabia,1976,33428.91457,0,3916.524581
Saudi Arabia,1977,36775.98813,0,5234.599478
Saudi Arabia,1978,37681.43963,0,6845.479871
Saudi Arabia,1979,43090.95845,0,7947.494782
Saudi Arabia,1980,33102.21795,0,10449.64073
Saudi Arabia,1981,37439.59214,0,11447.51623
Saudi Arabia,1982,39116.74349,0,11384.6433
Saudi Arabia,1983,40760.45737,0,10440.84766
Saudi Arabia,1984,42824.47944,0,15258.30224
Saudi Arabia,1985,41228.61013,0,14919.84868
Saudi Arabia,1986,38555.19488,0,19018.54292
Saudi Arabia,1987,39045.60362,0,19311.72835
Saudi Arabia,1988,38421.71384,0,20098.00186
Saudi Arabia,1989,35521.76417,0,19796.75734
Saudi Arabia,1990,36477.68283,0,21489.42338
Saudi Arabia,1991,36910.31548,0,21824.05276
Saudi Arabia,1992,34672.59555,0,23037.37829
Saudi Arabia,1993,33941.66857,0,23466.10003
Saudi Arabia,1994,39993.10375,0,24448.22182
Saudi Arabia,1995,37382.49026,0,23983.35415
Saudi Arabia,1996,37781.49819,0,24296.97488
Saudi Arabia,1997,37696.04226,0,24330.15975
Saudi Arabia,1998,39415.84134,0,24648.10639
Saudi Arabia,1999,40030.23336,0,23828.01448
Saudi Arabia,2000,40369.51769,0,25108.52611
Saudi Arabia,2001,41439.93155,4.307506077,26379.27116
Saudi Arabia,2002,41535.03879,6.582701932,27091.68975
Saudi Arabia,2003,42746.15363,8.136515605,27870.02018
Saudi Arabia,2004,44843.75197,7.054435231,29595.58378
Saudi Arabia,2005,45838.35024,13.60854977,31192.164
Saudi Arabia,2006,46548.31259,9.37958357,31284.35472
Saudi Arabia,2007,48079.22176,25.5489242,30846.53051
Saudi Arabia,2008,51285.31907,28.77398678,32457.22775
Saudi Arabia,2009,54924.03377,10.25726011,30798.58209
Saudi Arabia,2010,58137.03439,28.6603412,33455.40945
Saudi Arabia,2011,57298.52392,26.42036752,34198.05709
Saudi Arabia,2012,58459.08535,29.51457354,35744.83769
Saudi Arabia,2013,57213.92703,37.2680275,34965.18056
Saudi Arabia,2014,60379.85278,53.32123158,34818.89527
Saudi Arabia,2015,61413.52555,36.683803,34644.39463
Singapore,1965,25447.81989,24.77356577,0
Singapore,1966,28462.07442,30.29800945,0
Singapore,1967,33591.08946,17.8125986,0
Singapore,1968,40974.56154,34.94475844,0
Singapore,1969,39545.7265,17.14894069,0
Singapore,1970,42129.50884,16.83644664,0
Singapore,1971,35876.57836,21.87193122,0
Singapore,1972,44167.00767,16.19691294,0
Singapore,1973,40770.21056,23.06204459,0
Singapore,1974,39490.94594,27.77425391,0
Singapore,1975,38012.72531,6.567050839,0
Singapore,1976,44616.87509,17.11304354,0
Singapore,1977,44264.04581,21.81301633,0
Singapore,1978,44946.8551,22.89314346,0
Singapore,1979,47292.22398,3.303789279,0
Singapore,1980,46178.57943,14.36088237,0
Singapore,1981,52132.96526,21.7862759,0
Singapore,1982,49539.70461,7.534432882,0
Singapore,1983,51193.8676,14.70279945,0
Singapore,1984,52463.5328,21.98920101,0
Singapore,1985,52184.94679,48.76756353,0
Singapore,1986,59303.30451,29.53802827,0
Singapore,1987,60979.52157,48.39919549,0
Singapore,1988,69228.78926,55.60537205,0
Singapore,1989,77340.46671,49.07893985,0
Singapore,1990,90024.47499,82.78929011,0
Singapore,1991,89173.96216,47.66821354,0
Singapore,1992,89744.50035,67.34930629,3609.951988
Singapore,1993,94227.89443,72.48435631,4775.689655
Singapore,1994,105283.7326,84.27700533,4637.777482
Singapore,1995,106901.1662,38.27880414,4513.221449
Singapore,1996,105243.0089,0.926190919,4402.6681
Singapore,1997,108252.2039,0,4302.526489
Singapore,1998,107115.2223,0,4207.624938
Singapore,1999,103539.8579,0,4111.733991
Singapore,2000,107669.8219,0,4665.692239
Singapore,2001,112669.0353,0,11941.46038
Singapore,2002,106629.9913,18.96008383,12555.33056
Singapore,2003,96344.67223,23.96451176,13252.68523
Singapore,2004,103886.885,18.40290936,15599.46084
Singapore,2005,107205.7928,21.75263558,15175.86525
Singapore,2006,112195.0192,12.60868349,19469.65004
Singapore,2007,118656.7586,19.90542898,18973.3898
Singapore,2008,123185.1911,11.74721079,19791.92461
Singapore,2009,129908.2688,9.36860968,20370.75283
Singapore,2010,139692.2313,17.87731473,18100.36275
Singapore,2011,143117.235,14.38016915,17640.33309
Singapore,2012,139816.2415,54.94010766,18666.39802
Singapore,2013,139172.8335,571.646741,20583.89692
Singapore,2014,140412.7619,829.2899014,21010.17605
Singapore,2015,145828.6524,853.8768355,23047.21209
Slovakia,1965,6096.961938,16021.74612,766.7632724
Slovakia,1966,6683.386126,16095.61576,844.9653196
Slovakia,1967,7385.496398,15414.70587,1006.518978
Slovakia,1968,8094.819006,16109.16306,1990.58529
Slovakia,1969,8633.154593,16833.91379,2004.20225
Slovakia,1970,10285.18514,16848.63406,2671.937616
Slovakia,1971,11229.51208,17533.08609,3327.186185
Slovakia,1972,12192.2943,17690.03891,3581.586934
Slovakia,1973,13588.73474,17040.83249,3896.846723
Slovakia,1974,13809.83866,16817.99575,4704.725288
Slovakia,1975,15084.0014,16579.18713,5332.411721
Slovakia,1976,15782.00074,16263.98633,5826.896953
Slovakia,1977,16328.7458,16530.06895,6552.966442
Slovakia,1978,16717.28801,17153.72118,7266.680018
Slovakia,1979,16823.35552,16705.92319,7425.398664
Slovakia,1980,15519.91492,18843.61596,5394.176713
Slovakia,1981,15170.84708,18190.7022,5555.659226
Slovakia,1982,13739.00893,18382.85812,5759.387768
Slovakia,1983,13360.75132,18288.76663,5876.114086
Slovakia,1984,14077.7354,19338.49389,6629.250334
Slovakia,1985,13910.62705,19076.4667,6773.63427
Slovakia,1986,13360.05426,17526.81494,7216.363456
Slovakia,1987,13073.82683,18320.73585,7584.638117
Slovakia,1988,12701.09702,19006.1815,7430.631674
Slovakia,1989,12515.90908,18252.73544,8364.750236
Slovakia,1990,10920.8816,17205.33657,11189.09231
Slovakia,1991,9535.345488,15235.74281,9912.72754
Slovakia,1992,8554.947961,13433.01421,10862.8526
Slovakia,1993,7055.584459,13312.522,10720.81648
Slovakia,1994,7260.487617,11838.1947,10206.00623
Slovakia,1995,7012.006392,11662.08518,11287.57113
Slovakia,1996,7341.119093,11531.53959,11875.35145
Slovakia,1997,7319.43922,10977.8645,12036.36516
Slovakia,1998,8158.93932,10110.4024,12221.25038
Slovakia,1999,7392.495111,9816.225146,12363.53467
Slovakia,2000,7345.202845,9214.244637,12442.51243
Slovakia,2001,6865.999779,9548.004021,13284.80005
Slovakia,2002,7621.740047,9202.513484,12636.16741
Slovakia,2003,7176.29224,9896.046694,12208.96145
Slovakia,2004,6858.130477,9756.250626,11843.21869
Slovakia,2005,8243.80719,9112.993551,12715.17327
Slovakia,2006,7387.04587,9599.928203,11585.49134
Slovakia,2007,7826.831873,8622.656727,10964.32487
Slovakia,2008,8483.082342,8639.258947,11129.07068
Slovakia,2009,8034.398753,8345.99819,9529.74965
Slovakia,2010,8429.35451,8386.099461,10773.79395
Slovakia,2011,8362.657946,7952.479248,9968.673791
Slovakia,2012,7718.166832,7462.039627,9371.994455
Slovakia,2013,7736.7123,7405.292039,10320.85867
Slovakia,2014,7282.609596,7330.132798,8075.378978
Slovakia,2015,7853.372426,7003.035859,8294.789898
South Africa,1965,3269.320499,14379.52828,0
South Africa,1966,3458.951065,13820.47656,0
South Africa,1967,3659.901021,13841.64288,0
South Africa,1968,3873.154419,14102.24076,0
South Africa,1969,4144.842346,13858.188,0
South Africa,1970,4370.011346,13927.81989,0
South Africa,1971,4649.461715,14486.13978,0
South Africa,1972,4931.693074,14186.79416,0
South Africa,1973,5294.221318,14697.33096,0
South Africa,1974,5018.021831,14980.05738,0
South Africa,1975,5183.992846,15565.53222,0
South Africa,1976,5105.566018,15922.64674,0
South Africa,1977,4929.327318,16080.99903,0
South Africa,1978,5049.722685,15231.77451,0
South Africa,1979,4669.306655,15844.02259,0
South Africa,1980,4682.798535,16691.00138,88.56674089
South Africa,1981,4943.700174,19286.04895,83.76884222
South Africa,1982,4879.51121,20605.8687,74.31155737
South Africa,1983,4801.489485,20401.59417,82.08397812
South Africa,1984,5100.545223,21446.8661,80.33232335
South Africa,1985,4867.13192,21511.1334,74.0749415
South Africa,1986,4593.608735,21329.56559,76.00923824
South Africa,1987,4753.972361,21248.02098,68.83885024
South Africa,1988,5132.431194,22516.40731,68.01408778
South Africa,1989,5206.636215,20573.2329,67.87600672
South Africa,1990,5137.772457,20843.62981,72.88321284
South Africa,1991,5059.468359,19999.88974,78.77341641
South Africa,1992,5104.615993,19605.6905,200.6121619
South Africa,1993,5195.489681,19223.97824,267.6033007
South Africa,1994,5299.714413,19399.5959,270.2524735
South Africa,1995,5536.022775,19713.69719,254.6246929
South Africa,1996,5603.546471,19639.54285,257.3356793
South Africa,1997,5594.542971,19723.89997,236.3905974
South Africa,1998,5586.805923,18823.26616,264.8231794
South Africa,1999,5579.183121,19368.02252,292.5536688
South Africa,2000,5592.872593,18980.91738,268.9637558
South Africa,2001,5632.961755,18779.10377,273.1041623
South Africa,2002,5700.762585,17619.935,232.3159754
South Africa,2003,5829.304251,19328.2437,227.1562941
South Africa,2004,5970.750543,20915.26074,464.5451603
South Africa,2005,5914.435846,19054.74951,673.6917726
South Africa,2006,5950.083633,19194.48877,736.785739
South Africa,2007,6007.257997,19503.55668,733.5876552
South Africa,2008,5635.405355,21532.56687,776.4706926
South Africa,2009,5507.412315,21407.73074,690.4740533
South Africa,2010,5775.918054,20927.46439,794.8160309
South Africa,2011,5727.474209,20141.31873,827.3110611
South Africa,2012,5819.860895,19385.25558,871.6523243
South Africa,2013,5897.03523,19167.15103,893.1908458
South Africa,2014,5762.07465,19157.31676,952.0559378
South Africa,2015,5861.755362,17531.99646,959.131832
South Korea,1965,517.7906125,1992.307003,0
South Korea,1966,757.5220391,2204.165061,0
South Korea,1967,1284.897818,2056.528554,0
South Korea,1968,1859.724355,1900.365843,0
South Korea,1969,2472.486006,1943.641556,0
South Korea,1970,3025.81421,2032.495011,0
South Korea,1971,3348.114077,2013.256631,0
South Korea,1972,3426.712832,2023.203982,0
South Korea,1973,4138.721711,2510.193609,0
South Korea,1974,4195.3657,2542.291327,0
South Korea,1975,4664.94814,2640.75372,0
South Korea,1976,5159.732423,2897.719187,0
South Korea,1977,6051.927842,3117.13814,0
South Korea,1978,6812.441821,3110.10979,0
South Korea,1979,7553.697925,3671.29497,0
South Korea,1980,7373.123884,4034.235466,0
South Korea,1981,7191.251515,4592.134639,0
South Korea,1982,7030.027786,4586.155863,0
South Korea,1983,7229.542073,4824.668299,0
South Korea,1984,7148.194381,5733.273225,0
South Korea,1985,7432.80241,6276.031389,0
South Korea,1986,7989.803757,6574.848739,17.24661364
South Korea,1987,8304.02789,6594.293043,528.2352598
South Korea,1988,9848.648498,6952.409761,675.8995611
South Korea,1989,11209.43663,6703.111193,647.7877023
South Korea,1990,13419.31487,6607.103056,737.1722487
South Korea,1991,16056.96616,6578.020785,845.0216389
South Korea,1992,19176.72015,6263.528925,1093.399247
South Korea,1993,20801.28108,6788.540189,1350.967234
South Korea,1994,22571.22442,6927.529261,1778.829487
South Korea,1995,24350.57777,7219.550286,2128.817394
South Korea,1996,25781.40488,8193.573707,2784.345977
South Korea,1997,28029.23749,8749.193877,3351.063589
South Korea,1998,23423.40161,8999.714374,3106.375555
South Korea,1999,24905.9816,9451.625004,3750.402625
South Korea,2000,25466.74913,10561.81414,4180.057482
South Korea,2001,25232.28594,11142.06384,4560.151232
South Korea,2002,25519.97503,11894.12343,5036.523504
South Korea,2003,25631.04597,12316.25132,5246.834385
South Korea,2004,25101.53677,12739.54993,6118.79684
South Korea,2005,25009.1081,13077.30827,6523.005319
South Korea,2006,24904.79068,13031.39257,6851.008874
South Korea,2007,25517.82205,14140.6782,7395.019537
South Korea,2008,24360.85789,15609.37919,7585.860558
South Korea,2009,24434.46273,16157.90436,7187.540067
South Korea,2010,24633.43523,17812.70686,9084.536824
South Korea,2011,24733.12525,19554.52544,9738.826996
South Korea,2012,25324.73072,18853.49015,10515.77172
South Korea,2013,25104.2703,18989.15375,10958.07349
South Korea,2014,24913.77655,19530.1503,9924.271775
South Korea,2015,26154.28772,19647.7375,9023.036873
Spain,1965,5125.475632,3498.987517,0
Spain,1966,5996.077177,3202.713921,0
Spain,1967,7184.352839,3221.302748,0
Spain,1968,7553.779671,3227.644817,0
Spain,1969,8511.225942,3214.19874,29.06272273
Spain,1970,9605.795433,3358.913859,22.931244
Spain,1971,10457.00756,3337.99811,120.1449183
Spain,1972,10887.06896,3379.541596,349.2962505
Spain,1973,12943.77166,3271.826179,333.3671069
Spain,1974,13430.94672,3132.72149,411.9420869
Spain,1975,13788.41943,3432.880661,420.2603691
Spain,1976,15458.23644,3288.544281,477.0547465
Spain,1977,14396.27953,3485.185277,453.9566917
Spain,1978,14528.69084,2964.987819,460.3434827
Spain,1979,15248.01407,3348.010414,440.5685096
Spain,1980,16047.37624,3827.456005,560.3181434
Spain,1981,15383.34978,4687.586926,635.0924222
Spain,1982,14498.90342,5162.35035,688.2121872
Spain,1983,14426.50387,5400.993159,740.4246465
Spain,1984,13460.97381,5466.275435,604.5248516
Spain,1985,12841.07245,5383.787324,638.759504
Spain,1986,12753.92849,5561.540337,750.1959671
Spain,1987,13318.28285,5381.864292,800.9967327
Spain,1988,13601.84745,4659.534529,1031.325363
Spain,1989,14263.76086,5732.309683,1321.289673
Spain,1990,13673.33652,5684.50059,1470.366919
Spain,1991,13864.84473,5902.778708,1652.409855
Spain,1992,15668.14307,6005.199325,1722.852966
Spain,1993,14807.63578,5385.07494,1684.711523
Spain,1994,15292.16341,5534.145202,1841.28591
Spain,1995,16754.97934,5529.793336,2250.993257
Spain,1996,17172.49533,4658.764292,2511.656688
Spain,1997,17841.55287,5319.221331,3276.448217
Spain,1998,19247.71412,5048.57264,3350.166413
Spain,1999,19785.47345,5623.691361,3811.700951
Spain,2000,19873.91432,5952.655005,4326.355329
Spain,2001,20517.57195,5385.661125,4607.022483
Spain,2002,20408.5887,5982.651638,5193.084294
Spain,2003,20763.89319,5488.430865,5821.042285
Spain,2004,21058.90444,5646.838548,6751.545194
Spain,2005,20935.61131,5416.710564,7879.17384
Spain,2006,20624.08997,4656.625214,8120.053198
Spain,2007,20584.04082,5133.520707,8141.469695
Spain,2008,19717.60253,3414.326327,8824.806407
Spain,2009,18404.16131,2359.728249,7812.13218
Spain,2010,17921.45315,1714.350474,7736.167558
Spain,2011,17061.56283,3171.222844,7172.607462
Spain,2012,16065.75281,3845.111863,7090.792768
Spain,2013,14763.62884,2838.416608,6494.579284
Spain,2014,14739.21049,2909.635729,5915.204278
Spain,2015,15340.34184,3430.521416,6163.829371
Sweden,1965,28451.61034,3347.294644,0
Sweden,1966,31994.43443,3168.157911,0
Sweden,1967,31043.72487,3117.962146,0
Sweden,1968,34789.01258,2701.264765,0
Sweden,1969,38950.80771,2617.594838,0
Sweden,1970,42246.72237,2747.408601,0
Sweden,1971,39454.80696,2464.163508,0
Sweden,1972,40515.21871,2108.965102,0
Sweden,1973,41681.45313,2324.110174,0
Sweden,1974,37465.42193,2560.570648,0
Sweden,1975,37206.79513,2753.971072,0
Sweden,1976,41069.35957,2635.374655,0
Sweden,1977,39537.25959,2084.911379,0
Sweden,1978,37375.75159,2131.831005,0
Sweden,1979,39055.45293,2511.640515,0
Sweden,1980,34654.32145,2389.149061,0
Sweden,1981,31269.17339,2052.164851,0
Sweden,1982,29321.41054,2282.223222,0
Sweden,1983,25925.36872,2859.05948,0
Sweden,1984,24798.0596,3446.687997,0
Sweden,1985,26651.89536,4049.149336,125.2385239
Sweden,1986,27349.90947,4302.819923,277.4004832
Sweden,1987,24955.98491,4230.296325,394.983717
Sweden,1988,23781.60283,4131.422056,561.9361716
Sweden,1989,23694.17536,3872.685371,876.9414318
Sweden,1990,23625.21306,4035.634098,783.2029007
Sweden,1991,22139.25796,3662.886166,831.1462183
Sweden,1992,23287.09951,3427.787162,931.4773854
Sweden,1993,22542.10695,3622.983371,1009.600566
Sweden,1994,23741.42296,3880.04445,996.4215546
Sweden,1995,22485.8566,3795.627302,993.1058053
Sweden,1996,24238.00664,3978.190785,1061.411815
Sweden,1997,22393.33582,3438.309328,1047.34513
Sweden,1998,22529.61611,3336.061896,1037.837645
Sweden,1999,22418.60958,3193.003911,1039.80007
Sweden,2000,20817.52244,3211.015758,1015.915979
Sweden,2001,20915.66527,3605.671429,1144.103937
Sweden,2002,21481.23341,3709.968193,1161.316597
Sweden,2003,23023.74193,3479.351102,1154.06245
Sweden,2004,22659.42499,3818.870494,1144.023245
Sweden,2005,22081.06589,3382.606731,1084.208291
Sweden,2006,22057.49086,3440.058248,1060.902586
Sweden,2007,21415.23367,3399.809543,1123.31955
Sweden,2008,20990.15253,3062.338731,1005.34379
Sweden,2009,19321.56709,2404.55048,1227.495249
Sweden,2010,20032.78114,3086.787052,1646.669154
Sweden,2011,18230.62112,3061.725192,1324.412955
Sweden,2012,17834.6283,2675.011401,1144.96452
Sweden,2013,17367.74625,2682.753756,1125.790112
Sweden,2014,17363.30389,2523.83652,952.022091
Sweden,2015,16828.46269,2520.977942,912.7557403
Switzerland,1965,16032.76423,2544.330237,0
Switzerland,1966,16807.44625,2072.685061,0
Switzerland,1967,17979.71654,1726.468398,0
Switzerland,1968,19740.63303,1614.464161,0
Switzerland,1969,21239.26648,1446.418078,0.408849331
Switzerland,1970,23607.39805,1230.093778,62.40519678
Switzerland,1971,24825.95491,823.7384546,149.4783927
Switzerland,1972,25247.92743,691.5514248,188.1941353
Switzerland,1973,26995.18243,652.2508146,253.1102857
Switzerland,1974,23899.86567,559.8431304,530.6682067
Switzerland,1975,22891.55051,418.6648298,852.7127514
Switzerland,1976,23777.04505,393.3767936,890.2116839
Switzerland,1977,23945.26824,459.9563814,1018.737677
Switzerland,1978,24691.1913,415.2472461,1121.167565
Switzerland,1979,23743.01499,430.3293596,1260.596343
Switzerland,1980,23700.54302,630.1503777,1438.858051
Switzerland,1981,21848.09213,930.1948533,1549.269215
Switzerland,1982,20556.60069,819.5510343,1629.728262
Switzerland,1983,22362.38601,711.313084,1781.767403
Switzerland,1984,21430.48808,908.2196825,1974.923267
Switzerland,1985,21654.17898,906.5326385,2054.993755
Switzerland,1986,23599.95541,775.4919031,2092.288276
Switzerland,1987,22071.02417,717.4205059,2230.212424
Switzerland,1988,21995.59482,608.6180931,2232.106856
Switzerland,1989,20948.97158,624.8699586,2410.428521
Switzerland,1990,22227.16929,619.6523255,2558.469128
Switzerland,1991,22381.61188,521.2658243,2843.762614
Switzerland,1992,22424.26977,357.0358163,2956.550013
Switzerland,1993,20777.25927,295.8513101,3067.502467
Switzerland,1994,21271.01935,296.4819586,2995.50527
Switzerland,1995,19548.1401,315.4350649,3274.192227
Switzerland,1996,20118.53413,234.4589993,3522.785803
Switzerland,1997,21050.14478,179.7859912,3386.322023
Switzerland,1998,21253.99729,148.7441241,3474.28795
Switzerland,1999,20531.20391,154.0947745,3587.956737
Switzerland,2000,19811.0391,223.6252088,3553.664237
Switzerland,2001,21118.34267,232.5521663,3680.571898
Switzerland,2002,19901.60016,213.2057952,3591.980799
Switzerland,2003,19237.94823,217.5170578,3771.654356
Switzerland,2004,19020.19627,204.9142428,3861.650493
Switzerland,2005,19208.80555,226.4113418,3930.673327
Switzerland,2006,19511.21142,242.081618,3785.718382
Switzerland,2007,17398.21539,268.2118727,3647.644728
Switzerland,2008,18346.4731,238.3200748,3842.802219
Switzerland,2009,18421.3608,222.2319588,3645.070847
Switzerland,2010,16900.43199,220.2510709,4022.295282
Switzerland,2011,16187.66029,204.5568857,3523.45733
Switzerland,2012,16284.49361,182.2645712,3813.652702
Switzerland,2013,16844.14263,193.6632404,3966.407605
Switzerland,2014,14944.66975,199.1449297,3395.353545
Switzerland,2015,15004.25722,180.6273441,3588.440977
Taiwan,1965,1989.554556,2744.371696,189.3938256
Taiwan,1966,2281.891849,2642.331084,205.5838601
Taiwan,1967,2628.979257,2597.086722,257.7261633
Taiwan,1968,3045.140475,2538.592265,351.9089047
Taiwan,1969,3549.101421,2264.796237,429.7264023
Taiwan,1970,4158.673091,2156.114484,397.3913318
