Entity,Year,Imported deforestation (hectares),Exported deforestation (hectares),Net deforestation in trade (hectares),embodied_deforestation,deforestation_domestic_consumption,share_deforestation_exported,share_deforestation_domestic_consumption,imported_deforestation_per_capita,exported_deforestation_per_capita,domestic_consumption_deforestation_per_capita,net_traded_deforestation_per_capita,domestic_and_imported_deforestation
Saint Vincent and the Grenadines,2012,0.822893512682775,0.0,-0.822893512682775,0.0,0.0,,,7.619384376692361e-06,0.0,0.0,-7.619384376692361e-06,0.822893512682775
Saint Vincent and the Grenadines,2013,0.7390188648998898,0.0,-0.7390188648998898,0.0,0.0,,,6.779989586237521e-06,0.0,0.0,-6.779989586237521e-06,0.7390188648998898
Samoa,2005,31.15932347836361,0.0,-31.15932347836361,0.0,0.0,,,0.00017310735265757562,0.0,0.0,-0.00017310735265757562,31.15932347836361
Samoa,2006,44.46708115081008,0.0,-44.46708115081008,0.0,0.0,,,0.0002456744814961883,0.0,0.0,-0.0002456744814961883,44.46708115081008
Samoa,2007,55.501766170018,0.0,-55.501766170018,0.0,0.0,,,0.0003049547591759231,0.0,0.0,-0.0003049547591759231,55.501766170018
Samoa,2008,66.01252079451947,0.0,-66.01252079451947,0.0,0.0,,,0.00036072415734710094,0.0,0.0,-0.00036072415734710094,66.01252079451947
Samoa,2009,64.35313347070249,0.0,-64.35313347070249,0.0,0.0,,,0.0003478547755173107,0.0,0.0,-0.0003478547755173107,64.35313347070249
Samoa,2010,68.98973004540834,0.0,-68.98973004540834,0.0,0.0,,,0.00037091252712585126,0.0,0.0,-0.00037091252712585126,68.98973004540834
Samoa,2011,48.97216627558592,0.0,-48.97216627558592,0.0,0.0,,,0.0002618832421154327,0.0,0.0,-0.0002618832421154327,48.97216627558592
Samoa,2012,134.0550621947686,0.0,-134.0550621947686,0.0,0.0,,,0.000709286043358564,0.0,0.0,-0.000709286043358564,134.0550621947686
Samoa,2013,82.22559313062003,0.0,-82.22559313062003,0.0,0.0,,,0.00043050048759486927,0.0,0.0,-0.00043050048759486927,82.22559313062003
Sao Tome and Principe,2005,0.0624794914820983,0.0,-0.0624794914820983,0.0,0.0,,,3.979585444719637e-07,0.0,0.0,-3.979585444719637e-07,0.0624794914820983
Sao Tome and Principe,2006,0.25545638582088,0.0,-0.25545638582088,0.0,0.0,,,1.5768912704992592e-06,0.0,0.0,-1.5768912704992592e-06,0.25545638582088
Sao Tome and Principe,2007,0.39038027412325993,0.0,-0.39038027412325993,0.0,0.0,,,2.351688398332891e-06,0.0,0.0,-2.351688398332891e-06,0.39038027412325993
Sao Tome and Principe,2008,2.82835816880784,0.0,-2.82835816880784,0.0,0.0,,,1.6540106250338244e-05,0.0,0.0,-1.6540106250338244e-05,2.82835816880784
Sao Tome and Principe,2009,0.26112144529785003,0.0,-0.26112144529785003,0.0,0.0,,,1.483644575555966e-06,0.0,0.0,-1.483644575555966e-06,0.26112144529785003
Sao Tome and Principe,2010,0.3042035239696799,0.0,-0.3042035239696799,0.0,0.0,,,1.690019577609333e-06,0.0,0.0,-1.690019577609333e-06,0.3042035239696799
Sao Tome and Principe,2011,0.29676184768732,0.0,-0.29676184768732,0.0,0.0,,,1.6041180956071351e-06,0.0,0.0,-1.6041180956071351e-06,0.29676184768732
Sao Tome and Principe,2012,0.42681927309582307,0.0,-0.42681927309582307,0.0,0.0,,,2.2703152824245908e-06,0.0,0.0,-2.2703152824245908e-06,0.42681927309582307
Sao Tome and Principe,2013,0.48154830567551804,0.0,-0.48154830567551804,0.0,0.0,,,2.5080640920599898e-06,0.0,0.0,-2.5080640920599898e-06,0.48154830567551804
Saudi Arabia,2005,15754.187671831174,0.0,-15754.187671831174,0.0,0.0,,,0.0006614959553170631,0.0,0.0,-0.0006614959553170631,15754.187671831174
Saudi Arabia,2006,17243.53194674547,0.0,-17243.53194674547,0.0,0.0,,,0.0007038750896704004,0.0,0.0,-0.0007038750896704004,17243.53194674547
Saudi Arabia,2007,16386.579669160827,0.0,-16386.579669160827,0.0,0.0,,,0.0006506483886901262,0.0,0.0,-0.0006506483886901262,16386.579669160827
Saudi Arabia,2008,14349.520722371171,0.0,-14349.520722371171,0.0,0.0,,,0.000554270953778484,0.0,0.0,-0.000554270953778484,14349.520722371171
Saudi Arabia,2009,16793.645014751222,0.0,-16793.645014751222,0.0,0.0,,,0.000630628802656824,0.0,0.0,-0.000630628802656824,16793.645014751222
Saudi Arabia,2010,17973.12028605069,0.0,-17973.12028605069,0.0,0.0,,,0.0006554509421994344,0.0,0.0,-0.0006554509421994344,17973.12028605069
Saudi Arabia,2011,20077.278729711263,0.0,-20077.278729711263,0.0,0.0,,,0.0007102475848914413,0.0,0.0,-0.0007102475848914413,20077.278729711263
Saudi Arabia,2012,28389.527422581887,0.0,-28389.527422581887,0.0,0.0,,,0.0009737447238066159,0.0,0.0,-0.0009737447238066159,28389.527422581887
Saudi Arabia,2013,24167.08305661236,0.0,-24167.08305661236,0.0,0.0,,,0.0008041755309667363,0.0,0.0,-0.0008041755309667363,24167.08305661236
Senegal,2005,2254.8746824581494,0.6101924969318304,-2254.264489961218,168.76740161599682,168.157209119065,0.3615582696000888,99.6384417303999,0.00020332503899532457,5.502186626977731e-08,1.5162958441755184e-05,-0.00020327001712905482,2423.0318915772145
Senegal,2006,2192.622955408402,1.4987823707367056,-2191.1241730376655,159.14105530205072,157.642272931314,0.9417949176546601,99.05820508234534,0.00019263951462031295,1.3168005365811859e-07,1.3850138194633106e-05,-0.00019250783456665484,2350.265228339716
Senegal,2007,2002.5697963339528,12.93964188173814,-1989.6301544522146,162.45252010568913,149.512878223951,7.965183841604801,92.0348161583952,0.00017135020076443507,1.107182500362637e-06,1.2793093028489005e-05,-0.00017024301826407243,2152.082674557904
Senegal,2008,2050.255201048099,4.1562903490710426,-2046.098910699028,235.46900819818103,231.31271784911,1.7651114177934306,98.23488858220657,0.00017078344032054135,3.4621327355860414e-07,1.9268031474311536e-05,-0.00017043722704698276,2281.567918897209
Senegal,2009,2102.5691917495615,7.584263087718398,-2094.9849286618432,263.0711747217984,255.48691163408,2.8829700159049607,97.11702998409504,0.00017045554858123726,6.148571615499309e-07,2.071235603032671e-05,-0.00016984069141968733,2358.0561033836416
Senegal,2010,1724.4857211201506,12.523804667469108,-1711.9619164526816,306.6795400691391,294.15573540167,4.083677921469978,95.91632207853003,0.00013602190575170774,9.878375664512627e-07,2.3202061476705314e-05,-0.00013503406818525648,2018.6414565218206
Senegal,2011,1745.1029522916813,32.166524912874365,-1712.936427378807,336.26165849823434,304.09513358536,9.565921091489313,90.43407890851068,0.00013388851866592613,2.4678935793213417e-06,2.3330914039079327e-05,-0.0001314206250866048,2049.198085877041
Senegal,2012,2001.624823440071,8.596297526363173,-1993.0285259137077,317.1789576757732,308.58266014941,2.710235757553149,97.28976424244685,0.00014935269537681473,6.414190065932826e-07,2.3025120142472018e-05,-0.00014871127637022143,2310.207483589481
Senegal,2013,1231.2280699444611,2.807826097529812,-1228.4202438469313,489.3369880975298,486.529162,0.5738021375506943,99.4261978624493,8.93359505111349e-05,2.0373139584456624e-07,3.530178217965462e-05,-8.913221911529032e-05,1717.7572319444612
Serbia,2006,1272.7979746681526,0.0,-1272.7979746681526,0.0,0.0,,,0.00013916444070283758,0.0,0.0,-0.00013916444070283758,1272.7979746681526
Serbia,2007,612.9686267899725,0.0,-612.9686267899725,0.0,0.0,,,6.735178846170448e-05,0.0,0.0,-6.735178846170448e-05,612.9686267899725
Serbia,2008,647.755813502612,0.0,-647.755813502612,0.0,0.0,,,7.149622665591744e-05,0.0,0.0,-7.149622665591744e-05,647.755813502612
Serbia,2009,637.3385222326608,0.0,-637.3385222326608,0.0,0.0,,,7.063487999918661e-05,0.0,0.0,-7.063487999918661e-05,637.3385222326608
Serbia,2010,550.2938760792364,0.0,-550.2938760792364,0.0,0.0,,,6.120496897778182e-05,0.0,0.0,-6.120496897778182e-05,550.2938760792364
Serbia,2011,560.6263213217773,0.0,-560.6263213217773,0.0,0.0,,,6.254198140582076e-05,0.0,0.0,-6.254198140582076e-05,560.6263213217773
Serbia,2012,757.2033699628038,0.0,-757.2033699628038,0.0,0.0,,,8.469836353051496e-05,0.0,0.0,-8.469836353051496e-05,757.2033699628038
Serbia,2013,844.1549307887664,0.0,-844.1549307887664,0.0,0.0,,,9.464681363255593e-05,0.0,0.0,-9.464681363255593e-05,844.1549307887664
Seychelles,2005,43.27100701397254,0.0,-43.27100701397254,0.0,0.0,,,0.0004861910900446353,0.0,0.0,-0.0004861910900446353,43.27100701397254
Seychelles,2006,72.16551869984474,0.0,-72.16551869984474,0.0,0.0,,,0.0008018390966649415,0.0,0.0,-0.0008018390966649415,72.16551869984474
Seychelles,2007,210.29806723926063,0.0,-210.29806723926063,0.0,0.0,,,0.0023366451915473405,0.0,0.0,-0.0023366451915473405,210.29806723926063
Seychelles,2008,108.21181117139929,0.0,-108.21181117139929,0.0,0.0,,,0.0012023534574599922,0.0,0.0,-0.0012023534574599922,108.21181117139929
Seychelles,2009,83.910254446642,0.0,-83.910254446642,0.0,0.0,,,0.0009220907082048571,0.0,0.0,-0.0009220907082048571,83.910254446642
Seychelles,2010,65.0767821396496,0.0,-65.0767821396496,0.0,0.0,,,0.0007151294740620834,0.0,0.0,-0.0007151294740620834,65.0767821396496
Seychelles,2011,65.78694195480448,0.0,-65.78694195480448,0.0,0.0,,,0.0007150754560304835,0.0,0.0,-0.0007150754560304835,65.78694195480448
Seychelles,2012,39.51799910798534,0.007630116611428872,-39.51036899137391,0.13686580039742888,0.129235683786,5.5748891171298105,94.42511088287019,0.0004249247215912402,8.204426463902013e-08,1.389631008451613e-06,-0.00042484267732660115,39.64723479177134
Seychelles,2013,62.16737284132216,0.0341693185586005,-62.13320352276356,0.4260194064586005,0.3918500879,8.020601418757431,91.97939858124256,0.0006684663746378727,3.6741202751183334e-07,4.213441805376344e-06,-0.0006680989626103609,62.559222929222166
Sierra Leone,2005,84.24272123355149,15.228102009539725,-69.01461922401177,9860.35026036954,9845.12215836,0.15443773910085234,99.84556226089914,1.492077953127019e-05,2.697148779585499e-06,0.0017437339990010628,-1.2223630751684691e-05,9929.364879593551
Sierra Leone,2006,112.24847952872187,17.974036966320455,-94.27444256240142,6440.46538761632,6422.49135065,0.2790797851484584,99.72092021485153,1.9256901617553932e-05,3.083554120144185e-06,0.001101817009890204,-1.6173347497409746e-05,6534.739830178722
Sierra Leone,2007,73.96422693955128,28.720119120465824,-45.24410781908546,3672.506106660466,3643.78598754,0.7820305340916642,99.21796946590834,1.2347951075050298e-05,4.79467764949346e-06,0.0006083115171185309,-7.5532734255568376e-06,3717.7502144795512
Sierra Leone,2008,155.1992158023977,108.25077759743817,-46.94843820495953,6032.006946457438,5923.75616886,1.7946063152499057,98.20539368475009,2.5301469808020494e-05,1.7647665079464977e-05,0.0009657248400489077,-7.653804728555515e-06,6078.955384662398
Sierra Leone,2009,128.27085181352595,332.0841276512765,203.81327583775055,11379.247047041277,11047.16291939,2.9183312944912454,97.08166870550875,2.0448087328794188e-05,5.293864620616555e-05,0.0017610653466268134,3.249055887737136e-05,11175.433771203527
Sierra Leone,2010,161.07042095689576,311.28878062037984,150.21835966348408,12827.21670994038,12515.92792932,2.42678351554744,97.57321648445256,2.5104492044403952e-05,4.8517578026867185e-05,0.0019507368967144638,2.341308598246323e-05,12676.998350276896
Sierra Leone,2011,207.99827044016638,442.1256892509009,234.12741881073453,13953.8827130409,13511.75702379,3.168477894956813,96.83152210504319,3.16925598720351e-05,6.73664009219718e-05,0.002058777544383666,3.5673841049936695e-05,13719.755294230166
Sierra Leone,2012,294.3706801742519,505.4377109906327,211.0670308163808,13771.028493420632,13265.59078243,3.670297474383377,96.32970252561663,4.38508386971923e-05,7.529237464481345e-05,0.001976104689770594,3.1441535947621155e-05,13559.961462604251
Sierra Leone,2013,387.5033002908749,376.88164994208273,-10.621650348792173,21241.84839427208,20864.96674433,1.7742413134052393,98.22575868659476,5.645444351557035e-05,5.490700028293746e-05,0.003039767882332459,-1.5474432326328923e-06,21252.470044620874
Singapore,2005,5581.153781832036,0.0,-5581.153781832036,0.0,0.0,,,0.0013082873375133699,0.0,0.0,-0.0013082873375133699,5581.153781832036
Singapore,2006,6103.890654562259,0.0,-6103.890654562259,0.0,0.0,,,0.0013866175953117354,0.0,0.0,-0.0013866175953117354,6103.890654562259
Singapore,2007,5365.824190670586,0.0,-5365.824190670586,0.0,0.0,,,0.0011718331929833122,0.0,0.0,-0.0011718331929833122,5365.824190670586
Singapore,2008,5185.671380147587,0.0,-5185.671380147587,0.0,0.0,,,0.0010857770896456423,0.0,0.0,-0.0010857770896456423,5185.671380147587
Singapore,2009,5650.174364401574,0.0843218317806873,-5650.090042569794,2.0003504167806874,1.916028585,4.215353023816332,95.78464697618367,0.0011375426543993505,1.6976410666536603e-08,3.8575167807529696e-07,-0.001137525677988684,5652.090392986574
Singapore,2010,5771.909017567559,0.14782552769337576,-5771.761192039866,4.000844506381376,3.853018978688,3.694858109521452,96.30514189047855,0.001124909182920982,2.8810276299624978e-08,7.509294442970181e-07,-0.0011248803726446824,5775.762036546247
Singapore,2011,13062.604094465652,0.16140304659787796,-13062.442691419055,4.006735715960878,3.845332669363,4.0282928059099845,95.97170719409002,0.0024814977383103443,3.066167298591907e-08,7.304963277665274e-07,-0.0024814670766373586,13066.449427135016
Singapore,2012,17529.755175619586,0.15810974576001557,-17529.597065873826,4.0047219651560155,3.846612219396,3.9480829664502304,96.05191703354977,0.0032649944450772184,2.9448639552992284e-08,7.16448541515366e-07,-0.0032649649964376654,17533.601787838983
Singapore,2013,11014.731547311496,0.24214952500334785,-11014.489397786492,4.013520983914348,3.771371458911,6.033343938498156,93.96665606150184,0.002019569407281169,4.4398519435890694e-08,6.914872495253026e-07,-0.002019525008761733,11018.502918770408
Slovakia,2005,2291.17811960605,0.0,-2291.17811960605,0.0,0.0,,,0.00042437083156252086,0.0,0.0,-0.00042437083156252086,2291.17811960605
Slovakia,2006,1351.4797889877261,0.0,-1351.4797889877261,0.0,0.0,,,0.0002503203906256207,0.0,0.0,-0.0002503203906256207,1351.4797889877261
Slovakia,2007,1984.6941956718383,0.0,-1984.6941956718383,0.0,0.0,,,0.0003676040369831151,0.0,0.0,-0.0003676040369831151,1984.6941956718383
Slovakia,2008,1528.4696365991597,0.0,-1528.4696365991597,0.0,0.0,,,0.00028310235906633816,0.0,0.0,-0.00028310235906633816,1528.4696365991597
Slovakia,2009,1421.8262336885941,0.0,-1421.8262336885941,0.0,0.0,,,0.00026325240394160234,0.0,0.0,-0.00026325240394160234,1421.8262336885941
Slovakia,2010,1702.1320784112897,0.0,-1702.1320784112897,0.0,0.0,,,0.00031497632835145997,0.0,0.0,-0.00031497632835145997,1702.1320784112897
Slovakia,2011,1197.9988528765632,0.0,-1197.9988528765632,0.0,0.0,,,0.00022148250191838848,0.0,0.0,-0.00022148250191838848,1197.9988528765632
Slovakia,2012,2558.400829977143,0.0,-2558.400829977143,0.0,0.0,,,0.00047246552723492947,0.0,0.0,-0.00047246552723492947,2558.400829977143
Slovakia,2013,2321.7826461544387,0.0,-2321.7826461544387,0.0,0.0,,,0.00042821516896983375,0.0,0.0,-0.00042821516896983375,2321.7826461544387
Slovenia,2005,1437.0588185702497,0.0,-1437.0588185702497,0.0,0.0,,,0.0007203302348723057,0.0,0.0,-0.0007203302348723057,1437.0588185702497
Slovenia,2006,2667.6966904522674,0.0,-2667.6966904522674,0.0,0.0,,,0.0013325158293967369,0.0,0.0,-0.0013325158293967369,2667.6966904522674
Slovenia,2007,1878.4843639412907,0.0,-1878.4843639412907,0.0,0.0,,,0.000933640339931059,0.0,0.0,-0.000933640339931059,1878.4843639412907
Slovenia,2008,1907.497467180308,0.0,-1907.497467180308,0.0,0.0,,,0.0009429053223827523,0.0,0.0,-0.0009429053223827523,1907.497467180308
Slovenia,2009,2119.631737643546,0.0,-2119.631737643546,0.0,0.0,,,0.0010421001659997767,0.0,0.0,-0.0010421001659997767,2119.631737643546
Slovenia,2010,1774.6737359630658,0.0,-1774.6737359630658,0.0,0.0,,,0.0008686606637117307,0.0,0.0,-0.0008686606637117307,1774.6737359630658
Slovenia,2011,1974.6957093663495,0.0,-1974.6957093663495,0.0,0.0,,,0.000962796542840736,0.0,0.0,-0.000962796542840736,1974.6957093663495
Slovenia,2012,2369.077774936288,0.0,-2369.077774936288,0.0,0.0,,,0.0011511553814073313,0.0,0.0,-0.0011511553814073313,2369.077774936288
Slovenia,2013,1254.4844847660727,0.0,-1254.4844847660727,0.0,0.0,,,0.0006080874865565063,0.0,0.0,-0.0006080874865565063,1254.4844847660727
Solomon Islands,2005,0.714697337117022,0.0,-0.714697337117022,0.0,0.0,,,1.5206326321638766e-06,0.0,0.0,-1.5206326321638766e-06,0.714697337117022
Solomon Islands,2006,0.42600320660263014,0.0,-0.42600320660263014,0.0,0.0,,,8.856615521884203e-07,0.0,0.0,-8.856615521884203e-07,0.42600320660263014
Solomon Islands,2007,1.1668573835501899,0.0,-1.1668573835501899,0.0,0.0,,,2.3716613486792476e-06,0.0,0.0,-2.3716613486792476e-06,1.1668573835501899
Solomon Islands,2008,0.5566629162432202,0.0,-0.5566629162432202,0.0,0.0,,,1.1066857181773761e-06,0.0,0.0,-1.1066857181773761e-06,0.5566629162432202
Solomon Islands,2009,0.8551389073082502,0.0,-0.8551389073082502,0.0,0.0,,,1.6604638976859227e-06,0.0,0.0,-1.6604638976859227e-06,0.8551389073082502
Solomon Islands,2010,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Solomon Islands,2011,0.057084507110950006,0.0,-0.057084507110950006,0.0,0.0,,,1.0532196883939116e-07,0.0,0.0,-1.0532196883939116e-07,0.057084507110950006
Solomon Islands,2012,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Solomon Islands,2013,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
Somalia,2005,527.6729676748419,3.3112794696559718,-524.3616882051858,322.31439397415596,319.0031145045,1.0273445839100437,98.97265541608996,5.0509521171134475e-05,3.169598420269907e-07,3.053537996597109e-05,-5.019256132910748e-05,846.6760821793418
Somalia,2006,267.83330793975455,1.3653901018963097,-266.46791783785824,261.6470507498963,260.281660648,0.5218442546869987,99.478155745313,2.4882321436246242e-05,1.2684783555335467e-07,2.4180756284652547e-05,-2.4755473600692886e-05,528.1149685877546
Somalia,2007,277.10917599506536,4.564287801322962,-272.5448881937424,268.304680376893,263.74039257557,1.701158472118867,98.29884152788114,2.5009853429157524e-05,4.119393322493648e-07,2.380328452848105e-05,-2.4597914096908157e-05,540.8495685706354
Somalia,2008,461.6411178756189,0.4051103928669022,-461.236007482752,300.0590611384619,299.653950745595,0.13501021809835112,99.86498978190164,4.050549424196007e-05,3.5545353414661944e-08,2.6292353316275774e-05,-4.04699488885454e-05,761.2950686212139
Somalia,2009,552.9282895896338,0.004438643619721461,-552.923850946014,314.0808361453147,314.076397501695,0.001413216952105874,99.9985867830479,4.718623396395578e-05,3.787884980134375e-10,2.680290130582821e-05,-4.7185855175457754e-05,867.0046870913288
Somalia,2010,517.8290455005981,0.02329239832630492,-517.8057531022719,266.0562891297253,266.032996731399,0.008754688115997842,99.991245311884,4.2994772957538865e-05,1.933942072924686e-09,2.2088425500780388e-05,-4.299283901546595e-05,783.8620422319971
Somalia,2011,287.93380360567465,0.17508155676989645,-287.75872204890476,279.8393219975829,279.664240440813,0.06256503036103293,99.93743496963897,2.3265498028900667e-05,1.4146861406746644e-08,2.259730449586401e-05,-2.325135116749392e-05,567.5980440464876
Somalia,2012,300.0656591551174,0.0002071946604473851,-300.0654519604569,262.9192669013614,262.919059706701,7.880543061346572e-05,99.99992119456938,2.359934401534545e-05,1.629529378272789e-11,2.067786549010625e-05,-2.3599327720051667e-05,562.9847188618184
Somalia,2013,499.96379912107307,0.006534764847287988,-499.9572643562258,286.5750419712473,286.5685072064,0.002280297963960042,99.99771970203604,3.8270345921698795e-05,5.00211638647274e-10,2.19357399882425e-05,-3.826984571006015e-05,786.5323063274731
South Africa,2005,13989.538391516639,2172.931581822115,-11816.606809694524,47931.920879822115,45758.989298,4.533370542921123,95.46662945707888,0.00029217306220665065,4.538191729124527e-05,0.0009556815709362795,-0.00024679114491540536,59748.52768951664
South Africa,2006,15228.336744383509,1513.820835236089,-13714.51590914742,44614.37363023609,43100.552795,3.3931235878881436,96.60687641211186,0.00031405755417483365,3.1219881524388804e-05,0.0008888727916640889,-0.0002828376726504448,58328.88953938351
South Africa,2007,21838.303756680973,1784.8594071493644,-20053.444349531608,43330.01331806787,41545.1539109185,4.119221921413786,95.88077807858622,0.0004445908745252641,3.633671431493006e-05,0.0008457889639844972,-0.000408254160210334,63383.457667599476
South Africa,2008,12843.641752700038,1016.1111373933018,-11827.530615306736,39002.156132643,37986.0449952497,2.6052691393203866,97.39473086067962,0.0002580132536350677,2.041244575811691e-05,0.000763093774387788,-0.00023760080787695083,50829.68674794974
South Africa,2009,15472.44851705421,991.2892073572002,-14481.15930969701,35171.7373752114,34180.4481678542,2.818425478338322,97.18157452166167,0.0003065247244696438,1.9638433491633818e-05,0.0006771489622571507,-0.00028688629097801,49652.89668490841
South Africa,2010,15437.207163947976,869.8896917160091,-14567.317472231967,33815.50884666301,32945.619154947,2.5724577904787367,97.42754220952126,0.0003014078755871679,1.6984393691860303e-05,0.0006432555431779879,-0.0002844234818953076,48382.82631889498
South Africa,2011,15955.918385531786,763.6746514427286,-15192.243734089057,31628.509951965727,30864.835300523,2.414513527834611,97.58548647216539,0.0003068209827230941,1.4684921379946325e-05,0.0005935088704815591,-0.00029213606134314776,46820.753686054784
South Africa,2012,20441.53617937932,2944.172199047687,-17497.363980331633,40851.31274014769,37907.1405411,7.20704428221281,92.7929557177872,0.00038690848862224975,5.572600834795842e-05,0.0007174898366759412,-0.0003311824802742913,58348.67672047932
South Africa,2013,16637.50874836147,3911.1513861064595,-12726.35736225501,39038.58752620646,35127.4361401,10.018680577213297,89.9813194227867,0.0003098982760884659,7.28509953267357e-05,0.0006543005967943823,-0.0002370472807617302,51764.94488846147
South Korea,2005,25909.183367844875,0.0,-25909.183367844875,0.0,0.0,,,0.000532005161451405,0.0,0.0,-0.000532005161451405,25909.183367844875
South Korea,2006,24398.53753162641,0.0,-24398.53753162641,0.0,0.0,,,0.0004991517498286909,0.0,0.0,-0.0004991517498286909,24398.53753162641
South Korea,2007,23710.311410790764,0.0,-23710.311410790764,0.0,0.0,,,0.0004835385216843227,0.0,0.0,-0.0004835385216843227,23710.311410790764
South Korea,2008,20995.024385057175,0.0,-20995.024385057175,0.0,0.0,,,0.00042688431509611596,0.0,0.0,-0.00042688431509611596,20995.024385057175
South Korea,2009,23397.470675357832,0.0,-23397.470675357832,0.0,0.0,,,0.00047414170416353236,0.0,0.0,-0.00047414170416353236,23397.470675357832
South Korea,2010,26943.643560197484,0.0,-26943.643560197484,0.0,0.0,,,0.0005438106721066783,0.0,0.0,-0.0005438106721066783,26943.643560197484
South Korea,2011,29543.746339711557,0.0,-29543.746339711557,0.0,0.0,,,0.0005934147418895183,0.0,0.0,-0.0005934147418895183,29543.746339711557
South Korea,2012,37902.58039969637,0.0,-37902.58039969637,0.0,0.0,,,0.000757127911941359,0.0,0.0,-0.000757127911941359,37902.58039969637
South Korea,2013,40224.71328877312,0.0,-40224.71328877312,0.0,0.0,,,0.0007989654250342256,0.0,0.0,-0.0007989654250342256,40224.71328877312
Spain,2005,35926.739656848236,4745.383445309526,-31181.35621153871,20508.093875309525,15762.71043,23.13907608460225,76.86092391539775,0.0008161643757661064,0.00010780307243030341,0.0003580887896135759,-0.000708361303335803,51689.450086848236
Spain,2006,36323.49563904252,6998.226032167524,-29325.269606874997,32016.074822167524,25017.84879,21.858476003192127,78.14152399680788,0.0008120793140701227,0.00015645836106703757,0.0005593205479666436,-0.0006556209530030852,61341.34442904252
Spain,2007,36464.25311413256,11309.524890037483,-25154.728224095077,42381.04192003748,31071.51703,26.685339429303678,73.31466057069632,0.0008026646660532382,0.0002489494571757574,0.0006839577589205134,-0.0005537152088774808,67535.77014413256
Spain,2008,30284.0536606151,10990.916445991825,-19293.137214623275,49521.09701599182,38530.18057,22.1944122975356,77.8055877024644,0.0006573629481997677,0.0002385751035618708,0.0008363580839610149,-0.00041878784463789695,68814.2342306151
Spain,2009,31488.647259952035,17490.720660011073,-13997.926599940962,53116.365270011076,35625.64461,32.92906163872276,67.07093836127724,0.0006759541314604163,0.00037546626867617796,0.0007647613903915508,-0.0003004878627842384,67114.29186995204
Spain,2010,29575.32033767503,17151.487000052097,-12423.833337622935,48799.160590052095,31647.67359,35.14709432020127,64.85290567979874,0.0006301873034385594,0.0003654617843227738,0.0006743447527220813,-0.0002647255191157856,61222.99392767503
Spain,2011,27031.191073807422,13204.70547418698,-13826.485599620442,36568.96089418698,23364.25542,36.10905300917644,63.89094699082356,0.000574105663788281,0.00028044995060290076,0.0004962249473281794,-0.0002936557131853802,50395.44649380742
Spain,2012,28904.02911850319,9285.511872462232,-19618.51724604096,25482.27678246223,16196.76491,36.43909824750368,63.56090175249632,0.0006141561124132161,0.00019729961694881821,0.00034415071096190213,-0.0004168564954643979,45100.79402850319
Spain,2013,27695.32178247189,7693.860897882036,-20001.460884589855,18049.932593782036,10356.0716959,42.62542731340985,57.37457268659014,0.0005901285244821522,0.0001639398456858374,0.000220665907308602,-0.0004261886787963149,38051.39347837189
Sri Lanka,2005,2222.1348979780455,237.87959438360303,-1984.2553035944425,3826.633924217603,3588.754329834,6.216418896987647,93.78358110301235,0.00011369326671670737,1.2170866942113228e-05,0.0001836149567579432,-0.00010152239977459413,5810.889227812046
Sri Lanka,2006,6835.281433958982,227.05614438368866,-6608.225289575294,4629.153557053689,4402.09741267,4.9049170995356395,95.09508290046436,0.0003470390654934495,1.1528033325735614e-05,0.0002235021025929123,-0.00033551103216771395,11237.378846628983
Sri Lanka,2007,4558.871377499246,579.9591010274962,-3978.9122764717495,6313.801607907496,5733.84250688,9.185576884473962,90.81442311552604,0.0002297586623071891,2.9228863069624847e-05,0.00028897502806571915,-0.00020052979923756422,10292.713884379245
Sri Lanka,2008,2002.221960214465,734.9607902068619,-1267.2611700076031,6990.0426769268615,6255.08188672,10.514396323113493,89.4856036768865,0.00010019125101153249,3.6777461479526715e-05,0.0003130044979343475,-6.341378953200576e-05,8257.303846934465
Sri Lanka,2009,1883.3905759403651,910.4706997662352,-972.91987617413,8695.580274706235,7785.10957494,10.470499621682738,89.52950037831727,9.35892752902189e-05,4.5243028213388745e-05,0.00038685696556052475,-4.8346247076830154e-05,9668.500150880365
Sri Lanka,2010,1992.6565906644064,868.1541619809523,-1124.5024286834541,9192.826478180752,8324.6723161998,9.443821919640529,90.55617808035947,9.834451636878918e-05,4.284641999708579e-05,0.00041085146166221497,-5.549809637170339e-05,10317.328906864206
Sri Lanka,2011,2663.1512596457815,1128.585014170405,-1534.5662454753765,10608.964508170406,9480.379494,10.638031763620612,89.36196823637938,0.00013055943031894214,5.532821914748529e-05,0.00046477005069124426,-7.523121117145684e-05,12143.530753645782
Sri Lanka,2012,1764.8293539940041,916.6677631502462,-848.161590843758,9945.635217340247,9028.96745419,9.216784480010217,90.78321551998978,8.59508768321241e-05,4.464363527737039e-05,0.0004397295794180101,-4.1307241554753714e-05,10793.796808184004
Sri Lanka,2013,2090.320310089888,846.2153183557093,-1244.1049917341788,10265.638121445709,9419.42280309,8.243182823558726,91.75681717644127,0.00010116247931519567,4.095316838579632e-05,0.0004558594010109858,-6.020931092939935e-05,11509.743113179888
Sudan,2005,815.4210894311841,0.0,-815.4210894311841,0.0,0.0,,,2.6346400304723236e-05,0.0,0.0,-2.6346400304723236e-05,815.4210894311841
