Entity,Year,Number of people working in agriculture (GGDC 2017),Number of people working in mining (GGDC 2017),Number of people working in manufacturing (GGDC 2017),Number of people working in utilities (GGDC 2017),Number of people working in construction (GGDC 2017),"Number of people working in trade, restaurants and hotels (GGDC 2017)","Number of people working in transport, storage and communication (GGDC 2017)","Number of people working in finance, insurance, real estate and business services (GGDC 2017)",Number of people working in government services (GGDC 2017),"Number of people working in community, social and personal services (GGDC 2017)",Total number of people in all 10 sectors (GGDC 2017)
Sweden,1961,494.45410712662,31.30101932287,1130.09186870703,21.47856870541,329.66089342554,573.01129232110,254.28207854926,81.52167267681,602.70701148972,164.83390353334,3683.34241585769
Sweden,1962,481.53466991588,29.68894965818,1136.90577756263,21.47856870541,340.19248935527,572.79910521044,254.87665862381,86.16444800513,608.74361308081,168.46850482408,3700.85278494164
Sweden,1963,440.05185111678,27.67386257730,1136.70237729828,21.54046659793,350.83378940927,576.61847320221,255.57033537745,94.01620039863,651.53511422708,172.49050065997,3727.03297086491
Sweden,1964,420.98030094855,27.27084516113,1150.83869567034,21.54046659793,364.21769256998,584.15111563043,256.26401213109,104.59899710290,687.29927207660,167.10254397415,3784.26394186310
Sweden,1965,397.77804636600,27.27084516113,1156.33050280768,21.54046659793,384.51295555957,587.97048362220,257.05678556383,110.33419015554,712.14595016154,164.21884884653,3819.15907484195
Sweden,1966,374.22424247159,26.46481032878,1141.07548298172,21.72616027550,392.52135663114,585.53033184968,259.73239589930,117.84456201019,745.77680736740,162.54934114107,3827.44549095638
Sweden,1967,355.41635428725,24.98707980281,1103.54813420986,21.47856870541,407.11200515879,574.39050854035,260.62426601113,122.14595679967,789.82319124523,152.98761519160,3812.51367995209
Sweden,1968,330.87353698353,23.73772581267,1085.15566530637,21.47856870541,411.54919322592,598.63084192829,263.64307990315,124.47995597419,850.10564665180,153.60951606636,3863.26373055767
Sweden,1969,314.53193372305,22.96366953617,1104.31198470412,21.76881963386,406.59607375676,606.93038079612,264.23955745949,128.00230900119,906.66231380624,154.59819520093,3930.60523761793
Sweden,1970,309.34830688237,23.35069767442,1121.25370070329,22.13163329442,376.87735694184,604.90869825139,262.35071186441,134.27209738925,967.35727367930,157.66830409250,3979.51878077319
Sweden,1971,295.55570721245,20.01488372093,1085.84117209190,24.89808745623,357.57636022514,607.08462882064,264.32327360775,140.56610195437,1000.65064065106,163.09474668077,3959.60560242123
Sweden,1972,282.74829323325,21.12682170543,1064.61388502350,23.97593606896,336.24367964353,594.02904540514,264.32327360775,144.06277115721,1048.74105961026,170.93294153049,3950.79770698551
Sweden,1973,271.91125063546,20.01488372093,1075.75003220378,24.89808745623,321.00605065666,592.94108012052,265.30955447942,144.76210499778,1066.31255884535,173.79689734097,3956.70250045709
Sweden,1974,260.08902234696,22.23875968992,1095.03289992807,28.58669300530,298.65752814259,609.26055938989,267.28211622276,148.25877420063,1100.53074156632,179.37407444558,4009.31116893802
Sweden,1975,257.13346527483,23.35069767442,1093.49133287004,29.50884439257,294.59416041276,636.45969150551,268.26839709443,149.65744188177,1155.09487077003,188.26741090969,4095.82631278603
Sweden,1976,250.23716543988,23.35069767442,1092.60743713523,30.43099577983,298.65752814259,644.07544849788,271.22723970944,168.53945557713,1180.06489599884,192.33724285089,4151.52810680614
Sweden,1977,244.32605129563,20.01488372093,1058.05663749601,29.50884439257,301.70505393996,644.07544849788,275.17236319613,170.63745709884,1227.23049920883,200.02470318427,4170.75194203104
Sweden,1978,247.28160836775,16.67906976744,1028.48199804557,29.50884439257,294.59416041276,646.25137906713,273.19980145279,183.92480006965,1278.09536541568,208.31510158302,4206.33212857434
Sweden,1979,238.41493715138,16.67906976744,1036.05843391084,31.35314716710,288.49910881801,626.66800394389,286.02145278450,186.72213543192,1335.43394186703,217.66064159615,4263.51087243826
Sweden,1980,233.48900869784,16.67906976744,1033.03708153635,34.11960132890,290.53079268293,632.10783036701,290.95285714286,197.91147688103,1361.32878284506,221.88120805369,4312.03770930311
Sweden,1981,224.77569647314,16.37209302326,1004.06491784327,34.53953488372,288.02704703833,629.31659334433,292.52095238095,198.17395814092,1394.63666565992,224.35469798658,4306.78215677441
Sweden,1982,220.34036198912,15.45116279070,968.94904642549,35.48438538206,282.15287456446,620.83552700619,298.80904761905,204.09920044956,1408.98628813047,227.83590604027,4282.94380039736
Sweden,1983,215.05752746825,14.53023255814,949.06561612180,35.90431893688,269.53784843206,624.16354037938,294.19285714286,213.92063434276,1423.54539414074,227.92751677852,4267.84548630138
Sweden,1984,212.85445928010,13.91627906977,953.43675810208,35.37940199336,262.12290940767,625.55915889072,293.17000000000,225.27926875148,1464.70890969496,224.17147651007,4310.59862170020
Sweden,1985,207.85454669268,13.81395348837,966.25668513002,35.79933554817,261.93031358885,636.07997536082,300.21190476191,228.67106875392,1479.47749924494,227.74429530201,4357.83957787170
Sweden,1986,202.42141617606,12.99534883721,966.84546734406,35.79933554817,262.98959059234,636.72410698144,299.57952380952,259.02083119173,1472.14557535488,227.92751677852,4376.44871261392
Sweden,1987,181.72314734725,12.07441860465,959.92910686542,35.69435215947,269.53784843206,647.67434453196,300.10190476191,271.95543914991,1453.60628209000,233.88221476510,4366.17905870773
Sweden,1988,179.24075581511,11.56279069767,977.14847173778,34.95946843854,270.50082752613,665.71002990928,300.20428571429,283.74664271868,1464.70890969496,233.79060402685,4421.57278627927
Sweden,1989,170.65127157989,10.74418604651,962.08650887212,35.16943521595,286.29368466899,689.75761041237,304.43380952381,300.22559648916,1494.03660525521,235.98926174497,4489.38796980898
Sweden,1990,168.47927513145,10.53953488372,930.70340809675,34.64451827243,288.12334494774,684.92662325773,309.10380952381,317.98051526263,1504.72026578073,242.03557046980,4491.25686562678
Sweden,1991,161.08753086708,10.23255813953,873.56381856965,34.01461794020,286.19738675958,666.89093788041,310.18190476191,323.76077823746,1494.14134702507,244.32583892617,4404.39671910707
Sweden,1992,156.20261124013,9.92558139535,797.38264827612,33.06976744186,257.88580139373,636.40204117113,297.14904761905,317.56377935749,1437.47604953186,245.51677852349,4188.57410595022
Sweden,1993,155.60000000000,8.80000000000,739.60000000000,31.60000000000,221.10000000000,610.09999999588,282.00000000000,294.26254129047,1387.20000000000,245.70000000000,3975.96254128634
Sweden,1994,151.10000000000,8.80000000000,739.90000000000,29.20000000000,205.50000000000,606.69999999590,277.20000000000,299.85954635543,1368.60000000000,247.50000000000,3934.35954635133
Sweden,1995,147.50000000000,9.20000000000,783.50000000000,29.90000000000,210.80000000000,614.59999999585,277.10000000000,317.70000000000,1355.30000000000,246.90000000000,3992.49999999584
Sweden,1996,140.90000000000,8.50000000000,782.00000000000,29.90000000000,205.10000000000,606.89999999590,273.80000000000,337.10000000000,1329.90000000000,247.10000000000,3961.19999999590
Sweden,1997,130.20000000000,8.80000000000,774.50000000000,29.70000000000,198.90000000000,603.00000000000,271.50000000000,338.50000000000,1316.50000000000,245.60000000000,3917.20000000000
Sweden,1998,125.40000000000,8.80000000000,790.80000000000,30.30000000000,202.40000000000,615.80000000000,277.60000000000,375.40000000000,1319.60000000000,248.70000000000,3994.80000000000
Sweden,1999,124.20000000000,8.20000000000,787.40000000000,30.10000000000,212.60000000000,630.70000000615,287.50000000000,408.60000000000,1341.80000000000,247.80000000000,4078.90000000615
Sweden,2000,127.40000000000,7.50000000000,790.60000000000,28.60000000000,219.10000000000,640.20000000532,299.00000000000,464.00000000000,1353.40000000000,245.90000000000,4175.70000000532
Sweden,2001,118.80000000000,7.60000000000,802.70000000000,28.00000000000,233.60000000000,652.50000000000,296.10000000000,497.20000000000,1368.20000000000,259.50000000000,4264.20000000000
Sweden,2002,115.20000000000,7.80000000000,780.80000000000,28.50000000000,235.50000000000,647.00000000522,295.20000000000,492.40000000000,1394.10000000000,264.60000000000,4261.10000000522
Sweden,2003,107.80000000000,8.10000000000,758.10000000000,31.70000000000,231.50000000000,649.80000000000,284.90000000000,490.20000000000,1414.90000000000,261.30000000000,4238.30000000000
Sweden,2004,103.80000000000,7.80000000000,723.60000000000,32.20000000000,232.80000000000,656.70000000000,280.20000000000,489.00000000000,1416.30000000000,264.60000000000,4207.00000000000
Sweden,2005,99.00000000000,8.00000000000,715.90000000000,31.80000000000,240.30000000000,660.40000000000,281.20000000000,494.00000000000,1415.50000000000,267.20000000000,4213.30000000000
Sweden,2006,96.80000000000,8.10000000000,710.20000000000,32.30000000000,255.70000000000,669.00000000000,279.10000000000,512.30000000000,1436.80000000000,279.80000000000,4280.10000000000
Sweden,2007,95.30000000000,7.70000000000,726.00000000000,32.50000000000,275.20000000000,681.10000000000,284.90000000000,550.20000000000,1444.20000000000,277.60000000000,4374.70000000000
Sweden,2008,97.10122018703,8.68082293709,726.46932835977,33.89213164442,293.13236380723,685.62831740368,288.32062661588,554.89799262109,1430.21162123994,273.72655950780,4392.06098432392
Sweden,2009,104.46953912668,11.84132542369,663.05780503363,35.47562160405,294.72328709605,676.60220233330,280.78574013866,526.49463347179,1410.47985992289,276.39210026681,4280.32211441754
Sweden,2010,102.66762167963,10.48655812270,617.54967507005,36.90321396070,316.80084216803,706.26879503730,283.37085291170,551.70355957250,1411.21698994115,286.95439717559,4323.92250563935
Sweden,2011,101.64125406063,9.44960607773,641.24241684755,38.36872083485,330.90223376960,733.75824453279,283.09447090635,584.00215030338,1437.63481618753,287.28516243514,4447.37907595554
Taiwan,1963,1861.01918489556,77.46666666667,515.38003512572,20.68965517241,100.22779089203,419.93589471734,178.41973269687,42.86554157900,393.71007253194,199.29105504004,3809.00562931758
Taiwan,1964,1828.67018065913,78.85000000000,562.40039611214,16.03448275862,115.41381981507,435.53033112594,169.97382819051,43.93273348553,403.51198305141,204.25265807009,3858.57041326843
Taiwan,1965,1742.08902226164,83.00000000000,613.10862854849,15.00000000000,129.58744680990,451.12476753454,187.92137526652,44.64419475655,410.04659006439,207.56039342345,3884.08241866547
Taiwan,1966,1729.13298262239,83.00000000000,634.14666972417,16.00000000000,138.55888543520,483.59647316684,188.97121535181,47.99250936330,440.36693651281,222.90816899349,3984.67384117001
Taiwan,1967,1717.17356141694,85.00000000000,737.33325263347,17.00000000000,157.49858919972,547.38018065887,203.66897654584,53.57303370787,446.14224059822,225.83155481636,4190.60138957729
Taiwan,1968,1719.16679828451,84.00000000000,786.42201537673,17.00000000000,185.40973158955,635.51766737513,211.01785714286,59.15355805243,451.91754468364,228.75494063922,4378.36011314407
Taiwan,1969,1720.16341671830,80.00000000000,842.52345851189,17.00000000000,217.30818003506,678.42670696068,221.51625799574,65.85018726592,472.13110898259,238.98679101925,4553.90610748942
Taiwan,1970,1675.31558719784,72.00000000000,959.73540220498,17.00000000000,230.26692471605,722.49545031881,260.36034115139,72.54681647940,491.62276027086,248.85321817142,4750.19650051074
Taiwan,1971,1659.36969225723,65.00000000000,1054.90749323783,18.00000000000,280.10825041216,732.93278427205,262.46002132196,78.12734082397,508.22675951642,257.25795241216,4916.39029425379
Taiwan,1972,1626.48128394222,61.00000000000,1220.20638818963,20.00000000000,276.12094435647,801.35530685441,269.80890191898,83.70786516854,518.33354166590,262.37387760217,5139.38810969832
Taiwan,1973,1618.50833647191,59.00000000000,1421.57049658546,21.00000000000,295.06064812100,889.49279357067,310.75266524520,88.17228464419,552.98536617838,279.91419253937,5536.45678335618
Taiwan,1974,1691.26148213845,62.00000000000,1481.67918565884,22.00000000000,317.98765794121,906.88835015941,307.60314498934,93.75280898876,540.71284499688,273.70199766578,5697.58747253865
Taiwan,1975,1675.31558719784,62.00000000000,1520.74983355654,23.00000000000,323.96861702474,898.77042375133,329.64978678038,98.21722846442,531.32797585808,268.95149570362,5731.95094833695
Taiwan,1976,1635.45084984631,65.00000000000,1630.94909685773,24.00000000000,346.89562684496,901.08983129649,342.24786780384,104.91385767790,554.42919219973,280.64503899508,5885.62136152205
Taiwan,1977,1591.59963875963,62.00000000000,1770.20089321107,24.00000000000,396.73695254107,1007.78257837407,353.79610874200,112.72659176030,596.30014681898,301.83958621086,6216.98249641799
Taiwan,1978,1547.74842767296,60.00000000000,1919.47080440996,25.00000000000,457.54336989033,1091.28125000000,319.15138592751,137.28089887641,615.79179810726,311.70601336303,6484.97394824744
Taiwan,1979,1378.10482180293,57.00000000000,2088.95385871784,26.00000000000,509.49152542373,1178.35156250000,352.85714285714,148.44194756554,648.20189274448,326.75723830735,6714.15998991902
Taiwan,1980,1274.32285115304,56.00000000000,2158.15108207432,27.00000000000,548.45264207378,1228.27187500000,349.69722814499,169.64794007491,692.39747634069,345.20712694878,6849.14822181050
Taiwan,1981,1254.36477987421,54.00000000000,2168.17966516946,29.00000000000,582.41874376869,1285.15781250000,360.23027718550,186.38951310861,701.23659305994,356.37416481069,6977.35154947711
Taiwan,1982,1281.30817610063,50.00000000000,2174.19681502654,31.00000000000,563.43768693918,1355.97500000000,370.76332622601,200.89887640449,745.43217665615,369.48329621381,7142.49535356682
Taiwan,1983,1314.23899371069,46.00000000000,2288.52266231115,33.00000000000,547.45363908275,1429.11406250000,381.29637526652,208.71161048689,789.62776025237,386.47661469933,7424.44171830970
Taiwan,1984,1283.30398322851,41.00000000000,2504.13719885668,34.00000000000,516.48454636092,1487.16093750000,390.77611940299,217.64044943820,789.62776025237,398.12917594655,7662.26017098621
Taiwan,1985,1294.28092243187,35.00000000000,2509.15149040425,34.00000000000,516.48454636092,1540.56406250000,405.52238805970,224.33707865169,810.25236593060,416.09354120267,7785.68639554169
Taiwan,1986,1314.23899371069,34.00000000000,2643.53450387913,34.00000000000,511.48953140578,1592.80625000000,429.74840085288,248.89138576779,875.07255520505,437.45657015590,8121.23819097723
Taiwan,1987,1223.42976939203,31.00000000000,2830.06614944875,35.00000000000,542.45862412762,1658.97968750000,440.28144989339,268.98127340824,889.80441640379,473.87082405345,8393.87219422727
Taiwan,1988,1110.66666666667,29.00000000000,2810.00898325847,35.00000000000,576.42472582253,1776.23437500000,445.54797441365,315.85767790262,898.64353312303,490.86414253898,8488.24807872594
Taiwan,1989,1063.76519916143,24.00000000000,2803.99183340139,35.00000000000,619.38185443669,1863.30468750000,455.02771855011,360.50187265918,910.42902208202,508.82850779510,8644.23069558590
Taiwan,1990,1061.76939203354,20.00000000000,2660.58309514087,36.00000000000,672.32901296112,1881.87968750000,464.50746268657,411.84269662921,907.48264984227,533.10467706013,8649.49867385372
Taiwan,1991,1089.71069182390,19.00000000000,2605.42588811760,37.00000000000,714.28713858425,1987.52500000000,471.88059701493,419.65543071161,866.23343848580,556.89532293987,8767.61350767795
Taiwan,1992,1062.76729559748,18.00000000000,2592.38873009392,37.00000000000,777.22432701894,2056.02031250000,473.98720682303,466.53183520599,910.42902208202,582.62806236080,8976.97679168218
Taiwan,1993,1002.89308176101,19.00000000000,2491.10004083299,36.00000000000,878.12362911266,2096.65312500000,488.73347547974,537.96254681648,922.21451104101,611.27394209354,9083.95435213744
Taiwan,1994,973.95387840671,18.00000000000,2492.10289914251,36.00000000000,966.03589232303,2175.59687500000,498.21321961621,562.51685393258,934.00000000000,625.83964365256,9282.25926207360
Taiwan,1995,952.00000000000,15.00000000000,2456.00000000000,36.00000000000,1002.00000000000,2229.00000000000,494.00000000000,596.00000000000,934.00000000000,654.00000000000,9368.00000000000
Taiwan,1996,916.00000000000,14.00000000000,2429.00000000000,35.00000000000,927.00000000000,2176.00000000000,497.00000000000,622.00000000000,974.00000000000,685.00000000000,9275.00000000000
Taiwan,1997,876.00000000000,13.00000000000,2577.00000000000,35.00000000000,884.00000000000,2189.00000000000,491.00000000000,651.00000000000,984.00000000000,690.00000000000,9390.00000000000
Taiwan,1998,820.00000000000,12.00000000000,2618.00000000000,35.00000000000,864.00000000000,2189.00000000000,492.00000000000,690.00000000000,996.00000000000,709.00000000000,9425.00000000000
Taiwan,1999,774.00000000000,11.00000000000,2610.00000000000,35.00000000000,842.00000000000,2222.00000000000,490.00000000000,719.00000000000,1027.00000000000,728.00000000000,9458.00000000000
Taiwan,2000,738.00000000000,11.00000000000,2662.00000000000,36.00000000000,831.00000000000,2282.00000000000,493.00000000000,753.00000000000,1047.00000000000,744.00000000000,9597.00000000000
Taiwan,2001,706.00000000000,10.00000000000,2594.00000000000,35.00000000000,745.00000000000,2211.00000000000,486.00000000000,768.00000000000,1067.00000000000,761.00000000000,9383.00000000000
Taiwan,2002,709.00000000000,9.00000000000,2572.00000000000,35.00000000000,724.00000000000,2272.00000000000,476.00000000000,799.00000000000,1085.00000000000,773.00000000000,9454.00000000000
Taiwan,2003,696.00000000000,9.00000000000,2600.00000000000,37.00000000000,701.00000000000,2288.00000000000,478.00000000000,826.00000000000,1158.00000000000,781.00000000000,9574.00000000000
Taiwan,2004,642.00000000000,7.00000000000,2681.00000000000,39.00000000000,732.00000000000,2331.00000000000,488.00000000000,862.00000000000,1198.00000000000,804.00000000000,9784.00000000000
Taiwan,2005,590.00000000000,7.00000000000,2732.00000000000,37.00000000000,791.00000000000,2360.00000000000,486.00000000000,919.00000000000,1215.00000000000,806.00000000000,9943.00000000000
Taiwan,2006,554.00000000000,7.00000000000,2777.00000000000,37.00000000000,829.00000000000,2424.00000000000,498.00000000000,942.00000000000,1231.00000000000,814.00000000000,10113.00000000000
Taiwan,2007,543.00000000000,6.00000000000,2842.00000000000,39.00000000000,846.00000000000,2463.00000000000,494.00000000000,994.00000000000,1260.00000000000,805.00000000000,10292.00000000000
Taiwan,2008,535.00000000000,6.00000000000,2886.00000000000,42.00000000000,842.00000000000,2457.00000000000,491.00000000000,1033.00000000000,1303.00000000000,809.00000000000,10404.00000000000
Taiwan,2009,543.00000000000,5.00000000000,2790.00000000000,43.00000000000,788.00000000000,2428.00000000000,485.00000000000,1028.00000000000,1363.00000000000,806.00000000000,10279.00000000000
Taiwan,2010,550.00000000000,4.00000000000,2861.00000000000,45.10784313725,797.00000000000,2474.00000000000,487.38916256158,1064.00000000000,1394.00000000000,815.05617977528,10491.55318547410
Taiwan,2011,542.00000000000,4.00000000000,2949.00000000000,45.52941176471,831.00000000000,2491.00000000000,500.92775041051,1101.00000000000,1425.00000000000,815.05617977528,10704.51334195050
Taiwan,2012,544.00000000000,4.00000000000,2975.00000000000,46.79411764706,845.00000000000,2550.00000000000,511.28078817734,1118.00000000000,1434.00000000000,822.81861958267,10850.89352540710
Tanzania,1960,4020.57124255287,5.98183775860,46.88679091284,1.22763684119,7.46806457415,42.36647266047,10.19824538574,4.05299723164,152.52324360511,91.32071007462,4382.59724159723
Tanzania,1961,4119.33272328898,5.48335127872,49.35451675036,4.29672894415,6.51873433167,53.66419870326,27.68095176130,5.13379649341,205.87453294278,123.26389139278,4600.60342588743
Tanzania,1962,4220.52018518270,4.90675675937,52.80151128899,4.53804378151,8.19983574149,54.77270004605,29.09225158624,5.27370728554,178.63075141315,106.95213840617,4665.68788149120
Tanzania,1963,4324.19322013697,3.84032029780,56.20103871557,4.75330061363,8.94084479618,56.77216136990,31.11826630320,5.50155133587,156.50687631400,93.70584272098,4741.53342260409
Tanzania,1964,4430.41288387277,4.05740197183,60.29799392114,4.56387057810,11.63439176390,62.03253405439,32.99734559312,6.05016382443,139.65486539757,83.61598646893,4835.31743744617
Tanzania,1965,4539.24173188638,4.43940057609,67.80727107029,4.55383250410,14.19916840525,62.67146043311,33.08736950712,6.23953725370,131.28988348969,78.60759516060,4942.13725028631
Tanzania,1966,4650.74385628988,4.79465629551,79.29311456708,5.11482655746,18.81279725695,69.42760142056,38.67973573784,5.98710671589,121.60034183057,72.80614612442,5067.26018279615
Tanzania,1967,4764.98492355672,4.68439567289,85.82364751054,5.22782686797,28.52403704567,65.46891119356,41.72875808793,6.57222699730,116.01270517807,69.46064327066,5188.48807538130
Tanzania,1968,4941.34799119512,4.42330317752,89.49246890194,5.30656311720,31.57354337592,82.53617989000,46.55297924023,7.01937652572,112.89163033134,67.35050718821,5388.49454294319
Tanzania,1969,5124.23866219971,5.85324932936,96.08351717305,5.62339081192,30.88941502493,93.30400539682,46.93893228713,7.49694842100,107.66306202595,64.00173264786,5582.09291531773
Tanzania,1970,5313.89853820669,5.60648218342,99.93715488936,5.87050981868,36.05921748778,113.30622139617,51.41184649083,8.00701250619,113.98517219373,67.51794912205,5815.60010429491
Tanzania,1971,5452.21037306693,11.71164114092,106.82289944097,5.69984179173,43.53153609874,126.24944843038,55.54544025065,9.38650400932,118.26288154138,69.80157423149,5999.22214000252
Tanzania,1972,5594.12223218900,12.22296551866,113.05806926162,5.85599922215,47.84078523383,145.04507446109,57.37624462340,10.52586793988,125.56887972818,73.84900679421,6185.46512497204
Tanzania,1973,5739.72781814504,12.46024191153,115.30016917888,5.86008038270,51.67736706563,171.70696207038,57.81616177096,10.78918024360,128.02858582922,75.02663456053,6368.39320115848
Tanzania,1974,5889.12327242746,16.06287243865,114.07588010984,6.07443682551,53.04274595203,199.08941748495,59.21810713701,12.25313041019,142.24327327721,83.05889203484,6574.24202809768
Tanzania,1975,6042.40723892985,17.76310385570,111.73092876772,6.18615326800,52.30146629180,225.83215084667,59.63105667832,15.49236856161,155.83590972473,90.67087668488,6777.85125360929
Tanzania,1976,6261.00364763103,30.81591423384,128.39652295873,5.59040434634,49.89788627539,259.00532561947,59.78138921412,15.03695419983,166.52128067322,96.54191182592,7072.59123697789
Tanzania,1977,6487.50822736529,44.34337248673,117.75928456415,5.79552133976,53.65408937767,286.28921876126,56.71063046429,12.51975481836,164.39698863209,103.57846821085,7332.55555602045
Tanzania,1978,6722.20707235286,48.36531277439,118.82935620936,6.32080355313,47.69747036382,324.67204790588,56.43339084278,14.79517057503,168.90967590439,110.63669951836,7618.86700000000
Tanzania,1979,6866.89106089121,52.86910668197,127.43359557061,6.77371374985,52.17133012957,340.17942319823,56.47998068100,15.92879369107,208.64779249798,104.78313819162,7832.15793528310
Tanzania,1980,7014.68912436269,51.60996456965,125.78280551459,8.21207999589,53.89747207658,351.15451302315,65.39372646822,17.20016341616,214.61046686088,125.76038585293,8028.31070214073
Tanzania,1981,7211.12553693436,54.44134497122,115.89431031315,8.25130603378,50.14780633617,347.92816157540,61.83750673638,17.81238838078,266.10756787874,108.38031296490,8241.92624212487
Tanzania,1982,7416.52103061968,56.23783924950,116.33826604896,8.00994235337,51.05688695663,351.64068292229,65.98649398332,19.34978501945,280.32296229670,105.64036096782,8471.10425041772
Tanzania,1983,7629.02899563640,52.37455492978,110.20445171548,7.59143035109,29.36656680544,355.36665639639,59.70959355591,20.51139128911,290.79102124101,107.87747949277,8662.82214141339
Tanzania,1984,7848.60029572584,57.83407868079,117.41734648793,7.77734815227,34.39808121114,370.76407284461,62.51572785770,22.09146740485,300.55099278512,124.55079544002,8946.50020659026
Tanzania,1985,8069.85233526539,55.88817210561,117.11633517998,7.87157079558,30.51927436420,385.91528706832,66.24148322893,22.92836663381,317.33536140273,161.19146145949,9234.85964750402
Tanzania,1986,8294.54508424463,51.09650064193,116.62465890813,8.95267543594,34.88175263906,442.66207433924,68.70500332347,25.39434838406,282.78804631038,150.16939608319,9475.81954031002
Tanzania,1987,8520.88281060259,51.06889795665,126.50595236248,9.26318308044,50.71475950544,480.73301327721,75.49022972774,25.92884415657,298.29078037180,151.99493809802,9790.87340913893
Tanzania,1988,8756.80027964536,48.85950740955,140.56390714298,8.77511371350,55.28464725517,516.01590253219,81.27884668960,27.17830569149,325.49767746118,153.40186245899,10113.65605000000
Tanzania,1989,8984.35093344601,43.56118273344,151.33632378815,6.73610405970,46.36721671231,570.74953710801,90.39664613433,27.14000036248,345.20444243948,153.10837629815,10418.95076308210
Tanzania,1990,9229.56126230895,47.15726928913,147.47273580822,9.23723542488,81.73451072916,580.15428515129,86.15749077804,26.75443836648,357.35180047773,157.29004549813,10722.87107383200
Tanzania,1991,9475.61889401108,57.94641801878,165.17983456253,11.37337935914,73.70433665319,622.22874197365,86.00677095900,26.49083659891,367.23807934927,161.55275774787,11047.34004923340
Tanzania,1992,9730.28562255370,63.67912352640,168.25254874731,11.77067631502,79.45063138452,650.95600317178,87.53258459346,26.27491088199,375.97897824604,166.36000222110,11360.54108164130
Tanzania,1993,9987.38367694573,60.97789588940,169.28843309276,12.88499719241,70.60770250673,653.78539750428,86.45047607353,26.90108575658,368.03197048343,176.35145574114,11612.66309118600
Tanzania,1994,10233.13897037240,62.08452552643,168.94572995875,14.25878197938,74.31994853407,666.93323046871,86.09488244514,26.58195685358,373.68484036152,186.06107914626,11892.10394564630
Tanzania,1995,10454.90149167920,61.38035537772,171.67474830774,16.42553389719,65.79017820944,696.15801251294,89.97472844040,25.30237560800,368.94296145193,198.06515303489,12148.61553851950
Tanzania,1996,10651.30872581390,59.57314604739,179.92836482948,19.80820138197,73.37862087198,726.37527842531,89.73277532056,23.99475817226,379.49414361608,210.46299348911,12414.05700796800
Tanzania,1997,10826.94196265040,61.74532927392,188.90538547134,21.97891626620,82.44556732599,769.60869456709,92.86708105453,25.82484331219,395.81931827545,226.61909937438,12692.75619757140
Tanzania,1998,10986.29581117250,69.62740780658,203.99454755144,25.17273562934,93.82158005189,812.39816146802,97.30987772177,26.83882643565,411.84227119787,238.64807260955,12965.94929164450
Tanzania,1999,11137.12524163450,67.22914873044,216.29526245927,28.35669473540,105.87207045426,868.21887053370,100.17452397525,26.94088156522,429.88381243364,264.62239453968,13244.71890106140
Tanzania,2000,11284.53758536840,68.03361300112,226.66394774165,32.51227252718,110.73656878687,913.14285295903,103.34673652044,27.25021717019,473.34702701560,276.21982676640,13515.79064785690
Tanzania,2001,11428.57104426250,68.61740188480,237.88601441353,37.21771194051,123.63113353573,977.57047054171,107.64856381471,27.48753548361,528.24739414224,288.32550459401,13825.20277461340
Tanzania,2002,11600.58300000000,70.99500000000,255.58200000000,42.59700000000,141.99000000000,1064.92500000000,113.59200000000,28.39800000000,582.15900000000,298.17900000000,14199.00000000000
Tanzania,2003,11835.47935204260,93.90705009943,294.43104916067,43.88383778754,148.09344028556,1142.05924426385,137.80129127671,39.90231609052,689.83672426740,298.01363361514,14723.40793888940
Tanzania,2004,12080.26607680280,123.01433593127,340.42272067884,45.27090003306,155.93334350933,1188.87732312076,172.39056152017,55.89193959677,839.53277692279,300.75182583361,15302.35180394940
Tanzania,2005,12338.23996518650,161.36596976586,394.37127305331,47.32213765405,159.46573077737,1245.59523503229,212.81319547668,79.08458330381,1009.86329098554,302.51384912536,15950.63523036080
Tanzania,2006,12612.69780809950,210.67463092960,452.18250617783,45.43852160456,160.87788588380,1333.39777471908,259.70537554425,111.67962447456,1178.25467849255,307.36211332427,16672.27091925000
Tanzania,2007,12918.47516461810,206.47028377996,491.60334618459,54.54289352553,182.93493902721,1456.14642798769,281.88464673544,115.80958300699,1276.42975573154,321.05549434291,17305.35253494000
Tanzania,2008,13230.02190522200,187.32524655944,540.21520104890,62.93566818978,209.78493915755,1600.04260515052,310.10211388090,118.70450355029,1388.36595527287,335.17710590007,17982.67524393230
Tanzania,2009,13560.52519353460,167.79990737662,583.37094658418,73.71821895729,233.90407187256,1747.11898252077,340.86899552630,123.30761373443,1478.94415209137,350.25845890041,18659.81654109860
Tanzania,2010,13911.63342500890,152.58112704078,629.39098289781,87.71678140805,268.39026095051,1897.93696300007,371.10296987810,128.01982272257,1599.22970762482,367.08323649060,19413.08527702220
Tanzania,2011,14282.52240191830,138.02770951449,678.41208800827,96.93592665257,303.53643664453,2060.61905654617,397.65999818537,132.55620102778,1729.60971540878,382.85574219938,20202.73527610560
Thailand,1960,10148.81947215230,16.86029682502,541.04844833877,12.80319214841,66.49800698613,1051.43572346743,154.92565461005,70.48210358231,309.16410862879,109.48363062390,12481.52063736310
Thailand,1961,10372.59463463190,19.64137671368,567.78099413929,13.55143065059,75.46078184079,1076.64229271148,164.50389135965,74.83964059850,327.13278090266,115.84683845795,12807.99466200650
