Entity,Year,affected_all_disasters,affected_drought,affected_earthquake,affected_temperature,affected_flood,affected_fog,affected_glacial_lake,affected_landslide,affected_mass_movement,affected_storm,affected_volcanic,affected_wildfire,affected_rate_per_100k_all_disasters,affected_rate_per_100k_drought,affected_rate_per_100k_earthquake,affected_rate_per_100k_temperature,affected_rate_per_100k_flood,affected_rate_per_100k_fog,affected_rate_per_100k_landslide,affected_rate_per_100k_mass_movement,affected_rate_per_100k_storm,affected_rate_per_100k_volcanic,affected_rate_per_100k_wildfire,deaths_all_disasters,deaths_drought,deaths_earthquake,deaths_temperature,deaths_flood,deaths_fog,deaths_glacial_lake,deaths_landslide,deaths_mass_movement,deaths_storm,deaths_volcanic,deaths_wildfire,deaths_rate_per_100k_all_disasters,deaths_rate_per_100k_drought,deaths_rate_per_100k_earthquake,deaths_rate_per_100k_temperature,deaths_rate_per_100k_flood,deaths_rate_per_100k_fog,deaths_rate_per_100k_landslide,deaths_rate_per_100k_mass_movement,deaths_rate_per_100k_storm,deaths_rate_per_100k_volcanic,deaths_rate_per_100k_wildfire,homeless_all_disasters,homeless_drought,homeless_earthquake,homeless_temperature,homeless_flood,homeless_fog,homeless_glacial_lake,homeless_landslide,homeless_mass_movement,homeless_storm,homeless_volcanic,homeless_wildfire,homeless_rate_per_100k_all_disasters,homeless_rate_per_100k_drought,homeless_rate_per_100k_earthquake,homeless_rate_per_100k_temperature,homeless_rate_per_100k_flood,homeless_rate_per_100k_fog,homeless_rate_per_100k_landslide,homeless_rate_per_100k_mass_movement,homeless_rate_per_100k_storm,homeless_rate_per_100k_volcanic,homeless_rate_per_100k_wildfire,injured_all_disasters,injured_drought,injured_earthquake,injured_temperature,injured_flood,injured_fog,injured_glacial_lake,injured_landslide,injured_mass_movement,injured_storm,injured_volcanic,injured_wildfire,injured_rate_per_100k_all_disasters,injured_rate_per_100k_drought,injured_rate_per_100k_earthquake,injured_rate_per_100k_temperature,injured_rate_per_100k_flood,injured_rate_per_100k_fog,injured_rate_per_100k_landslide,injured_rate_per_100k_mass_movement,injured_rate_per_100k_storm,injured_rate_per_100k_volcanic,injured_rate_per_100k_wildfire,insured_damages_all_disasters,insured_damages_drought,insured_damages_earthquake,insured_damages_temperature,insured_damages_flood,insured_damages_fog,insured_damages_glacial_lake,insured_damages_landslide,insured_damages_mass_movement,insured_damages_storm,insured_damages_volcanic,insured_damages_wildfire,reconstruction_costs_all_disasters,reconstruction_costs_drought,reconstruction_costs_earthquake,reconstruction_costs_temperature,reconstruction_costs_flood,reconstruction_costs_fog,reconstruction_costs_glacial_lake,reconstruction_costs_landslide,reconstruction_costs_mass_movement,reconstruction_costs_storm,reconstruction_costs_volcanic,reconstruction_costs_wildfire,total_affected_all_disasters,total_affected_drought,total_affected_earthquake,total_affected_temperature,total_affected_flood,total_affected_fog,total_affected_glacial_lake,total_affected_landslide,total_affected_mass_movement,total_affected_storm,total_affected_volcanic,total_affected_wildfire,total_affected_rate_per_100k_all_disasters,total_affected_rate_per_100k_drought,total_affected_rate_per_100k_earthquake,total_affected_rate_per_100k_temperature,total_affected_rate_per_100k_flood,total_affected_rate_per_100k_fog,total_affected_rate_per_100k_landslide,total_affected_rate_per_100k_mass_movement,total_affected_rate_per_100k_storm,total_affected_rate_per_100k_volcanic,total_affected_rate_per_100k_wildfire,total_damages_all_disasters,total_damages_drought,total_damages_earthquake,total_damages_temperature,total_damages_flood,total_damages_fog,total_damages_glacial_lake,total_damages_landslide,total_damages_mass_movement,total_damages_storm,total_damages_volcanic,total_damages_wildfire,total_damages_pct_gdp_all_disasters,total_damages_pct_gdp_drought,total_damages_pct_gdp_earthquake,total_damages_pct_gdp_temperature,total_damages_pct_gdp_flood,total_damages_pct_gdp_landslide,total_damages_pct_gdp_mass_movement,total_damages_pct_gdp_storm,total_damages_pct_gdp_volcanic,total_damages_pct_gdp_wildfire,deaths_rate_per_100k_glacial_lake,injured_rate_per_100k_glacial_lake,total_affected_rate_per_100k_glacial_lake,total_damages_pct_gdp_glacial_lake
Poland,2000,20900.0,0.0,0.0,0.0,19850.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,54.307977068893145,0.0,0.0,0.0,51.57053670598677,0.0,0.0,0.0,2.7374403629063795,0.0,0.0,1176.0,0.0,0.0,1108.0,30.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3.059556064453768,0.0,0.0,2.8826641457509603,0.07789523335012308,0.0,0.0,0.0,0.09899668535268416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.2398797884255581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398797884255581,0.0,0.0,30000.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20992.0,0.0,0.0,0.0,19850.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0,54.54785685731871,0.0,0.0,0.0,51.57053670598677,0.0,0.0,0.0,2.977320151331938,0.0,0.0,950150.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,150150.0,0.0,0.0,0.42216929192928476,0.0,0.0,0.0,0.38941533782614074,0.0,0.0,0.03275395410314404,0.0,0.0,0.0,0.0,0.0,0.0
Poland,2010,107999.0,0.0,0.0,0.0,100700.0,0.0,0.0,0.0,0.0,7299.0,0.0,0.0,281.93777921266053,0.0,0.0,0.0,262.71849726063135,0.0,0.0,0.0,19.2192819520292,0.0,0.0,746.0,0.0,0.0,709.0,21.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.9525285301894968,0.0,0.0,1.8555999528759097,0.054834209666622086,0.0,0.0,0.0,0.0420943676469651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.7505964874598495,0.0,0.0,0.0,0.007897022822395957,0.0,0.0,0.0,0.7426994646374536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108284.0,0.0,0.0,0.0,100703.0,0.0,0.0,0.0,0.0,7581.0,0.0,0.0,282.6883757001204,0.0,0.0,0.0,262.72639428345377,0.0,0.0,0.0,19.961981416666653,0.0,0.0,3360900.0,0.0,0.0,0.0,3080000.0,0.0,0.0,0.0,0.0,280900.0,0.0,0.0,0.6953029728962932,0.0,0.0,0.0,0.6418886531592176,0.0,0.0,0.05341431973707565,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512878200659151,0.0,0.512878200659151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,1.8753361161293398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8753361161293398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1960,2000.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.678390567887778,0.0,11.25112511251125,0.0,11.427265455376528,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,2.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.586128188206659,0.0,0.02312406058503873,0.0,5.279396640383957,0.0,0.0,0.0,0.0,0.0,0.2836074872376631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067688968939202,0.0,0.9249624234015494,0.0,1.1427265455376527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,0.0,1080.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.74607953682698,0.0,12.1760875359128,0.0,12.569992000914182,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05226261254961356,0.0,0.0,0.0,0.05226261254961356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1970,35000.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.28133733567955,0.0,0.0,0.0,362.28133733567955,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.3615551014134433,0.0,0.0,0.0,0.23807059310630369,0.0,0.0,0.0,0.12348450830713965,0.0,0.0,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.50895352447986,0.0,0.0,0.0,103.50895352447986,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.277196977538557,0.0,0.0,0.0,2.277196977538557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45220.0,0.0,0.0,0.0,45220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.06748783769797,0.0,0.0,0.0,468.06748783769797,0.0,0.0,0.0,0.0,0.0,0.0,32100.0,0.0,0.0,0.0,32100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12057325405603267,0.0,0.0,0.0,0.12057325405603267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,1980,24200.0,0.0,21300.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.7990709288563,0.0,218.43913444774896,0.0,29.359936481107347,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,69.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.4970680415804272,0.0,0.7076197313096092,0.0,0.4973289271682186,0.0,0.0,0.0,0.0,0.0,0.2921193831025995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.656942638988674,0.0,6.153215054866168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037275841225065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24850.0,0.0,21900.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,254.456013567845,0.0,224.59234950261512,0.0,29.359936481107347,0.0,0.0,0.0,0.0,0.0,0.5037275841225065,290000.0,95000.0,5000.0,0.0,95000.0,0.0,0.0,0.0,0.0,0.0,0.0,95000.0,1.0630609332495158,0.3487563071193213,0.015199176164380152,0.0,0.3487563071193213,0.0,0.0,0.0,0.0,0.35034914284649304,0.0,0.0,0.0,0.0
Portugal,1990,3110.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,30.688770475626605,0.0,0.0,0.0,30.09670416419972,0.0,0.0,0.0,0.5920663114268798,0.0,0.0,78.0,0.0,10.0,0.0,10.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.7666071250946396,0.0,0.09790483649892305,0.0,0.09867771857114663,0.0,0.285012285012285,0.0,0.285012285012285,0.0,0.0,1250.0,0.0,1000.0,0.0,0.0,0.0,0.0,50.0,0.0,200.0,0.0,0.0,12.24748610689476,0.0,9.790483649892304,0.0,0.0,0.0,0.4914004914004914,0.0,1.9656019656019657,0.0,0.0,105.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0281884141292796,0.0,0.9790483649892304,0.0,0.0,0.0,0.049140049140049144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465.0,0.0,1100.0,0.0,3050.0,0.0,0.0,55.0,0.0,260.0,0.0,0.0,43.96444499665064,0.0,10.769532014881536,0.0,30.09670416419972,0.0,0.5405405405405406,0.0,2.5576682770288457,0.0,0.0,202300.0,10000.0,72000.0,0.0,13000.0,0.0,0.0,16300.0,0.0,91000.0,0.0,0.0,0.1663510275876537,0.00854576685438868,0.058089813305794456,0.0,0.010600994862594797,0.013929599972653547,0.0,0.07518485259222221,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,2000,150348.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,1441.4602722292177,0.0,0.0,0.0,3.301115949255945,0.0,0.0,0.0,0.0,0.0,1438.1591562799617,3243.0,0.0,0.0,3199.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,31.0,31.055497543916903,0.0,0.0,30.634047692966387,0.08652664248610151,0.0,0.0,0.0,0.03884626590269011,0.0,0.2960769425617279,358.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,3.4531034161521057,0.0,0.0,0.0,2.8704094276117544,0.0,0.0,0.0,0.5826939885403515,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,136.0,1.391367663234076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09711566475672526,0.0,1.2942519984773506,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150852.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,70.0,0.0,150136.0,1446.3047433086037,0.0,0.0,0.0,6.171525376867699,0.0,0.0,0.0,0.6798096532970769,0.0,1439.4534082784392,4718136.0,1338136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3380000.0,2.5940387383062298,0.7078773772052794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8861613611009507,0.0,0.0,0.0,0.0
Portugal,2010,6059.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,4010.0,0.0,1449.0,58.032566121517725,0.0,0.0,0.0,5.662514156285391,0.0,0.0,0.0,38.30357554657076,0.0,14.066476418661574,175.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,9.0,0.0,122.0,1.6860332886923841,0.0,0.0,0.0,0.41545857626218147,0.0,0.0,0.0,0.08651847406441901,0.0,1.1840562383657838,3208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3162.0,31.154984874272348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392246729685859,0.0,30.715760201303762,625.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,53.0,0.0,554.0,6.061693582645246,0.0,0.0,0.0,0.16987542468856173,0.0,0.0,0.0,0.5119216174384978,0.0,5.379896540518186,626800.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,267800.0,0.0,289000.0,2005751.0,0.0,0.0,0.0,1440751.0,0.0,0.0,0.0,0.0,0.0,0.0,565000.0,9892.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,4109.0,0.0,5165.0,95.24924457843532,0.0,0.0,0.0,5.8323895809739525,0.0,0.0,0.0,39.25472183697785,0.0,50.16213316048352,2624500.0,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0,385500.0,0.0,889000.0,1.1363147728128746,0.0,0.0,0.0,0.5675106460793422,0.0,0.0,0.16119097498064477,0.0,0.40761315175288754,0.0,0.0,0.0,0.0
Puerto Rico,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,0.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puerto Rico,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
