Entity,Year,Energy imports (World Bank (2014))
Italy,1985,82.3905161
Italy,1986,81.03494543
Italy,1987,82.24570295
Italy,1988,81.73559446
Italy,1989,82.65964036
Italy,1990,82.72796816
Italy,1991,82.63412125
Italy,1992,81.7361865
Italy,1993,80.93875062
Italy,1994,79.87048442
Italy,1995,81.51230787
Italy,1996,80.96096133
Italy,1997,81.1459931
Italy,1998,81.72860173
Italy,1999,82.63902249
Italy,2000,83.57703847
Italy,2001,84.42306961
Italy,2002,83.70034231
Italy,2003,83.53825705
Italy,2004,84.06483707
Italy,2005,83.7920833
Italy,2006,83.71512534
Italy,2007,83.08543016
Italy,2008,81.88238606
Italy,2009,81.33076624
Italy,2010,81.00267182
Italy,2011,80.9821354
Italy,2012,78.33384766
Italy,2013,76.33877419
Italy,2014,75.0013037
Jamaica,1971,86.2206009
Jamaica,1972,89.07287751
Jamaica,1973,91.39593235
Jamaica,1974,90.23797046
Jamaica,1975,90.54347076
Jamaica,1976,89.53742116
Jamaica,1977,90.15284853
Jamaica,1978,89.75048202
Jamaica,1979,91.31039848
Jamaica,1980,90.17407864
Jamaica,1981,90.34111952
Jamaica,1982,89.20324713
Jamaica,1983,88.25286563
Jamaica,1984,86.41829649
Jamaica,1985,85.37220563
Jamaica,1986,85.42424747
Jamaica,1987,85.76838621
Jamaica,1988,85.81809024
Jamaica,1989,86.54202139
Jamaica,1990,82.59660284
Jamaica,1991,82.63879671
Jamaica,1992,83.53534622
Jamaica,1993,83.98328927
Jamaica,1994,83.86521959
Jamaica,1995,84.90326812
Jamaica,1996,85.25523086
Jamaica,1997,84.87780925
Jamaica,1998,86.69322266
Jamaica,1999,86.64970853
Jamaica,2000,84.55707037
Jamaica,2001,86.91941096
Jamaica,2002,88.9738006
Jamaica,2003,89.34116423
Jamaica,2004,89.03314404
Jamaica,2005,88.91521342
Jamaica,2006,90.11589565
Jamaica,2007,90.32654003
Jamaica,2008,85.97678656
Jamaica,2009,82.31683795
Jamaica,2010,82.65261778
Jamaica,2011,82.49309604
Jamaica,2012,81.95419983
Jamaica,2013,82.54225886
Jamaica,2014,82.04251868
Japan,1960,41.88266086
Japan,1961,45.39439446
Japan,1962,49.96820408
Japan,1963,57.10391911
Japan,1964,61.07390029
Japan,1965,64.24561608
Japan,1966,66.81865706
Japan,1967,74.08768084
Japan,1968,77.12683397
Japan,1969,81.30983696
Japan,1970,84.66319915
Japan,1971,86.62349668
Japan,1972,88.59214427
Japan,1973,90.78962874
Japan,1974,90.48961691
Japan,1975,90.19156932
Japan,1976,89.83222625
Japan,1977,90.31895232
Japan,1978,89.13971261
Japan,1979,88.83336953
Japan,1980,87.43438089
Japan,1981,86.78777226
Japan,1982,84.60848709
Japan,1983,83.61510558
Japan,1984,83.62831557
Japan,1985,81.52426947
Japan,1986,81.23058244
Japan,1987,80.72037556
Japan,1988,82.46639072
Japan,1989,82.90550971
Japan,1990,82.9987386
Japan,1991,82.26399862
Japan,1992,82.3991653
Japan,1993,80.93673282
Japan,1994,81.3272734
Japan,1995,80.19512518
Japan,1996,80.00005876
Japan,1997,79.36665258
Japan,1998,78.42828783
Japan,1999,79.67411261
Japan,2000,79.80786415
Japan,2001,79.72095591
Japan,2002,81.23226885
Japan,2003,83.67531011
Japan,2004,82.07032779
Japan,2005,80.92420743
Japan,2006,80.71502476
Japan,2007,82.64541565
Japan,2008,82.34586693
Japan,2009,80.36108289
Japan,2010,80.14407831
Japan,2011,88.93691415
Japan,2012,93.82704712
Japan,2013,93.91862663
Japan,2014,93.98125952
Jordan,1971,99.81090342
Jordan,1972,99.82747438
Jordan,1973,99.84854351
Jordan,1974,99.8565998
Jordan,1975,99.87641735
Jordan,1976,99.8791733
Jordan,1977,99.93003668
Jordan,1978,99.9429609
Jordan,1979,99.94444939
Jordan,1980,99.95447693
Jordan,1981,99.95089302
Jordan,1982,99.95682675
Jordan,1983,99.95003013
Jordan,1984,99.95456895
Jordan,1985,99.95529934
Jordan,1986,99.40583375
Jordan,1987,99.18853245
Jordan,1988,99.32211443
Jordan,1989,98.18391105
Jordan,1990,95.05366741
Jordan,1991,95.31546802
Jordan,1992,95.50318321
Jordan,1993,94.99757691
Jordan,1994,93.26077022
Jordan,1995,93.50368568
Jordan,1996,93.77278148
Jordan,1997,93.5933986
Jordan,1998,93.68126194
Jordan,1999,93.85253035
Jordan,2000,94.12339198
Jordan,2001,94.17177303
Jordan,2002,94.80898578
Jordan,2003,94.45690153
Jordan,2004,95.2709104
Jordan,2005,96.16754142
Jordan,2006,95.76557031
Jordan,2007,96.15613444
Jordan,2008,96.10280022
Jordan,2009,96.06988703
Jordan,2010,96.16476313
Jordan,2011,96.10589546
Jordan,2012,96.53247621
Jordan,2013,96.53969128
Jordan,2014,96.81229729
Kazakhstan,1990,-23.86145808
Kazakhstan,1991,-22.58212066
Kazakhstan,1992,-13.53537913
Kazakhstan,1993,-20.21833438
Kazakhstan,1994,-22.46077231
Kazakhstan,1995,-22.21607746
Kazakhstan,1996,-40.47605723
Kazakhstan,1997,-65.97850874
Kazakhstan,1998,-64.75228408
Kazakhstan,1999,-84.0733556
Kazakhstan,2000,-120.2278154
Kazakhstan,2001,-143.2039282
Kazakhstan,2002,-129.6669954
Kazakhstan,2003,-136.5965524
Kazakhstan,2004,-125.8235679
Kazakhstan,2005,-133.1909004
Kazakhstan,2006,-108.1546816
Kazakhstan,2007,-100.0440211
Kazakhstan,2008,-106.7751603
Kazakhstan,2009,-133.2423775
Kazakhstan,2010,-126.9581584
Kazakhstan,2011,-107.2347611
Kazakhstan,2012,-122.8827194
Kazakhstan,2013,-107.3415553
Kazakhstan,2014,-116.8904268
Kenya,1971,21.53846764
Kenya,1972,22.15301261
Kenya,1973,21.38530313
Kenya,1974,21.26258893
Kenya,1975,20.15332632
Kenya,1976,21.12439287
Kenya,1977,21.82725235
Kenya,1978,20.87260689
Kenya,1979,20.48836065
Kenya,1980,20.74525406
Kenya,1981,19.58452189
Kenya,1982,17.97537854
Kenya,1983,16.08785925
Kenya,1984,17.74446283
Kenya,1985,17.97242968
Kenya,1986,18.9471753
Kenya,1987,19.39192985
Kenya,1988,18.69509275
Kenya,1989,18.87641437
Kenya,1990,17.98665748
Kenya,1991,16.94370858
Kenya,1992,16.73113581
Kenya,1993,16.1627531
Kenya,1994,14.97454111
Kenya,1995,15.66396712
Kenya,1996,16.41552023
Kenya,1997,15.64656357
Kenya,1998,16.60057648
Kenya,1999,17.05786361
Kenya,2000,18.35432509
Kenya,2001,16.52602863
Kenya,2002,15.73299213
Kenya,2003,13.05813091
Kenya,2004,14.12630237
Kenya,2005,15.17061587
Kenya,2006,16.4997418
Kenya,2007,16.13915946
Kenya,2008,16.56257213
Kenya,2009,18.70417952
Kenya,2010,19.21639533
Kenya,2011,18.71447291
Kenya,2012,16.98998388
Kenya,2013,18.13964916
Kenya,2014,17.16990331
Kosovo,2000,28.96470687
Kosovo,2001,29.0413604
Kosovo,2002,29.11484189
Kosovo,2003,29.43826785
Kosovo,2004,37.26723349
Kosovo,2005,28.17756138
Kosovo,2006,27.59749936
Kosovo,2007,30.25907861
Kosovo,2008,24.33886127
Kosovo,2009,24.20298881
Kosovo,2010,25.42651959
Kosovo,2011,28.98995549
Kosovo,2012,26.14419906
Kosovo,2013,23.97239501
Kosovo,2014,27.38725818
Kuwait,1971,-2534.276616
Kuwait,1972,-2469.796085
Kuwait,1973,-2147.661249
Kuwait,1974,-1894.208082
Kuwait,1975,-1625.87226
Kuwait,1976,-1529.673828
Kuwait,1977,-1291.880843
Kuwait,1978,-1296.281763
Kuwait,1979,-1228.007768
Kuwait,1980,-795.3883438
Kuwait,1981,-518.396007
Kuwait,1982,-304.8762992
Kuwait,1983,-390.7570091
Kuwait,1984,-429.9971207
Kuwait,1985,-333.3144344
Kuwait,1986,-328.4817543
Kuwait,1987,-321.4049262
Kuwait,1988,-311.0609579
Kuwait,1989,-319.8831079
Kuwait,1990,-452.9904499
Kuwait,1991,-273.3058231
Kuwait,1992,-577.1623412
Kuwait,1993,-766.2143667
Kuwait,1994,-689.355614
Kuwait,1995,-676.7085682
Kuwait,1996,-691.9602892
Kuwait,1997,-683.5087944
Kuwait,1998,-599.3835383
Kuwait,1999,-497.5515894
Kuwait,2000,-510.2968511
Kuwait,2001,-460.2480524
Kuwait,2002,-390.3989755
Kuwait,2003,-452.0119017
Kuwait,2004,-462.6048025
Kuwait,2005,-458.3839852
Kuwait,2006,-487.8689937
Kuwait,2007,-458.873319
Kuwait,2008,-433.0403213
Kuwait,2009,-315.2653601
Kuwait,2010,-319.4731687
Kuwait,2011,-376.2103498
Kuwait,2012,-365.4456904
Kuwait,2013,-387.6093087
Kuwait,2014,-391.0584858
Kyrgyzstan,1990,66.57829051
Kyrgyzstan,1991,64.08892045
Kyrgyzstan,1992,63.490439
Kyrgyzstan,1993,59.21719954
Kyrgyzstan,1994,47.55860707
Kyrgyzstan,1995,47.20474464
Kyrgyzstan,1996,52.16177879
Kyrgyzstan,1997,51.36814438
Kyrgyzstan,1998,59.66521119
Kyrgyzstan,1999,46.06488304
Kyrgyzstan,2000,40.94301322
Kyrgyzstan,2001,39.9608713
Kyrgyzstan,2002,52.2361918
Kyrgyzstan,2003,50.19696331
Kyrgyzstan,2004,45.39361078
Kyrgyzstan,2005,48.55568295
Kyrgyzstan,2006,49.46950586
Kyrgyzstan,2007,55.17769906
Kyrgyzstan,2008,64.04264863
Kyrgyzstan,2009,58.65774669
Kyrgyzstan,2010,53.88070158
Kyrgyzstan,2011,51.04737197
Kyrgyzstan,2012,57.69746595
Kyrgyzstan,2013,55.47160187
Kyrgyzstan,2014,49.54466148
Latin America & Caribbean,1971,-64.2639779
Latin America & Caribbean,1972,-53.06972565
Latin America & Caribbean,1973,-50.80237623
Latin America & Caribbean,1974,-38.6078872
Latin America & Caribbean,1975,-25.74304327
Latin America & Caribbean,1976,-21.69300107
Latin America & Caribbean,1977,-20.56077771
Latin America & Caribbean,1978,-19.70310082
Latin America & Caribbean,1979,-24.2848689
Latin America & Caribbean,1980,-25.64638403
Latin America & Caribbean,1981,-30.85343375
Latin America & Caribbean,1982,-33.67121995
Latin America & Caribbean,1983,-34.63747157
Latin America & Caribbean,1984,-36.38842133
Latin America & Caribbean,1985,-34.05401774
Latin America & Caribbean,1986,-32.26661118
Latin America & Caribbean,1987,-30.76896034
Latin America & Caribbean,1988,-31.6528374
Latin America & Caribbean,1989,-30.55656241
Latin America & Caribbean,1990,-34.73820859
Latin America & Caribbean,1991,-36.81356789
Latin America & Caribbean,1992,-34.78938211
Latin America & Caribbean,1993,-37.47087991
Latin America & Caribbean,1994,-34.88181078
Latin America & Caribbean,1995,-39.31007894
Latin America & Caribbean,1996,-43.32486346
Latin America & Caribbean,1997,-44.48169984
Latin America & Caribbean,1998,-42.34044238
Latin America & Caribbean,1999,-39.23610303
Latin America & Caribbean,2000,-41.82327624
Latin America & Caribbean,2001,-41.8646879
Latin America & Caribbean,2002,-40.92332407
Latin America & Caribbean,2003,-40.63459175
Latin America & Caribbean,2004,-43.73914639
Latin America & Caribbean,2005,-43.04654072
Latin America & Caribbean,2006,-41.1268706
Latin America & Caribbean,2007,-34.9351947
Latin America & Caribbean,2008,-30.69309499
Latin America & Caribbean,2009,-32.10139811
Latin America & Caribbean,2010,-27.65334853
Latin America & Caribbean,2011,-28.21970596
Latin America & Caribbean,2012,-24.10860332
Latin America & Caribbean,2013,-21.88612624
Latin America & Caribbean,2014,-8.087128885
Latvia,1990,85.70866556
Latvia,1991,84.81823244
Latvia,1992,82.30413023
Latvia,1993,77.63299624
Latvia,1994,72.24873397
Latvia,1995,68.84855568
Latvia,1996,68.24555963
Latvia,1997,63.35753963
Latvia,1998,59.10135071
Latvia,1999,58.7274004
Latvia,2000,63.23000899
Latvia,2001,62.96253057
Latvia,2002,60.4970995
Latvia,2003,59.83217433
Latvia,2004,58.38008444
Latvia,2005,58.90859662
Latvia,2006,60.62378371
Latvia,2007,62.43545284
Latvia,2008,60.98736392
Latvia,2009,52.36319459
Latvia,2010,56.14114653
Latvia,2011,51.25184651
Latvia,2012,47.09094714
Latvia,2013,50.60951568
Latvia,2014,45.16008775
Lebanon,1971,90.88422271
Lebanon,1972,91.15558986
Lebanon,1973,94.01546179
Lebanon,1974,92.73667916
Lebanon,1975,91.79835359
Lebanon,1976,92.33925191
Lebanon,1977,90.21727868
Lebanon,1978,91.83418451
Lebanon,1979,92.3379228
Lebanon,1980,92.81994869
Lebanon,1981,92.48595982
Lebanon,1982,91.04560084
Lebanon,1983,92.13496616
Lebanon,1984,92.1688215
Lebanon,1985,93.3625934
Lebanon,1986,94.09213482
Lebanon,1987,94.09920518
Lebanon,1988,92.08998791
Lebanon,1989,92.34737506
Lebanon,1990,92.68937174
Lebanon,1991,93.7545796
Lebanon,1992,93.18075999
Lebanon,1993,95.13554997
Lebanon,1994,95.16874689
Lebanon,1995,95.88551844
Lebanon,1996,95.88881326
Lebanon,1997,96.14114897
Lebanon,1998,96.21347016
Lebanon,1999,97.06056978
Lebanon,2000,96.48446909
Lebanon,2001,96.80365635
Lebanon,2002,96.07567867
Lebanon,2003,94.80201487
Lebanon,2004,95.11085035
Lebanon,2005,94.88657965
Lebanon,2006,95.16996372
Lebanon,2007,94.68392665
Lebanon,2008,96.58191016
Lebanon,2009,97.1915272
Lebanon,2010,96.75537507
Lebanon,2011,96.76061873
Lebanon,2012,96.84893827
Lebanon,2013,96.47033485
Lebanon,2014,97.86553522
Libya,1971,-8657.832139
Libya,1972,-5127.295235
Libya,1973,-4232.415935
Libya,1974,-2665.923303
Libya,1975,-2049.868941
Libya,1976,-2974.278726
Libya,1977,-2516.787027
Libya,1978,-2121.955812
Libya,1979,-1989.596915
Libya,1980,-1269.704883
Libya,1981,-744.9298546
Libya,1982,-630.3744113
Libya,1983,-588.1716025
Libya,1984,-548.7936727
Libya,1985,-464.73186
Libya,1986,-464.171031
Libya,1987,-401.2066945
Libya,1988,-454.6952307
Libya,1989,-431.9484876
Libya,1990,-555.2277012
Libya,1991,-620.9254458
Libya,1992,-591.7969803
Libya,1993,-533.3715509
Libya,1994,-467.373933
Libya,1995,-452.2261727
Libya,1996,-425.2818635
Libya,1997,-420.5537541
Libya,1998,-430.2771194
Libya,1999,-378.8528055
Libya,2000,-379.6967889
Libya,2001,-358.8359414
Libya,2002,-339.2419812
Libya,2003,-360.9889375
Libya,2004,-405.6770531
Libya,2005,-450.0597563
Libya,2006,-483.9505633
Libya,2007,-546.95924
Libya,2008,-502.2135804
Libya,2009,-418.0808841
Libya,2010,-399.0650179
Libya,2011,-138.440854
Libya,2012,-403.0590685
Libya,2013,-227.7889496
Libya,2014,-102.964112
Lithuania,1990,69.27508989
Lithuania,1991,71.09563367
Lithuania,1992,60.31119751
Lithuania,1993,57.62869307
Lithuania,1994,66.79299054
Lithuania,1995,55.85952804
Lithuania,1996,52.23848318
Lithuania,1997,54.38360506
Lithuania,1998,50.638904
Lithuania,1999,54.06076197
Lithuania,2000,52.52181301
Lithuania,2001,47.83570343
Lithuania,2002,42.10797084
Lithuania,2003,40.98034458
Lithuania,2004,43.4381224
Lithuania,2005,54.26688353
Lithuania,2006,58.34514944
Lithuania,2007,58.17586142
Lithuania,2008,57.69386027
Lithuania,2009,49.88846303
Lithuania,2010,78.44050318
Lithuania,2011,78.99874734
Lithuania,2012,78.915108
Lithuania,2013,76.49818377
Lithuania,2014,75.04470837
Low income,1971,7.42655769
Low income,1972,7.897505446
Low income,1973,8.131360255
Low income,1974,8.070405129
Low income,1975,7.642568012
Low income,1976,5.817451347
Low income,1977,6.114971097
Low income,1978,7.136495186
Low income,1979,7.500858631
Low income,1980,7.925218057
Low income,1981,7.36446646
Low income,1982,6.781674237
Low income,1983,8.245709403
Low income,1984,7.944804233
Low income,1985,7.146196569
Low income,1986,7.031514272
Low income,1987,6.541605033
Low income,1988,7.54702549
Low income,1989,7.464875487
Low income,1990,7.675089631
Low income,1991,6.983282122
Low income,1992,7.019017553
Low income,1993,6.948001251
Low income,1994,5.911631635
Low income,1995,6.747555565
Low income,1996,6.818168205
Low income,1997,6.747972107
Low income,1998,6.557448676
Low income,1999,6.197033036
Low income,2000,5.977612701
Low income,2001,6.350121492
Low income,2002,6.172218712
Low income,2003,6.341238315
Low income,2004,5.293515987
Low income,2005,3.981861514
Low income,2006,3.783223787
Low income,2007,3.632577756
Low income,2008,4.136569498
Low income,2009,4.248639678
Low income,2010,3.949523472
Low income,2011,1.984092716
Low income,2012,0.02235462
Low income,2013,-3.72833698
Low income,2014,-5.693109405
Lower middle income,1971,-26.24193101
Lower middle income,1972,-31.40162629
Lower middle income,1973,-35.6591486
Lower middle income,1974,-37.50697026
Lower middle income,1975,-30.53166865
Lower middle income,1976,-35.26285364
Lower middle income,1977,-35.60075349
Lower middle income,1978,-33.21657318
Lower middle income,1979,-34.66895443
Lower middle income,1980,-32.39633807
Lower middle income,1981,-25.21368776
Lower middle income,1982,-19.82353272
Lower middle income,1983,-19.87364523
Lower middle income,1984,-25.27612329
Lower middle income,1985,-22.54223648
Lower middle income,1986,-21.3040878
Lower middle income,1987,-19.12449507
Lower middle income,1988,-19.97747958
Lower middle income,1989,-21.64179491
Lower middle income,1990,0.567555761
Lower middle income,1991,0.495112275
Lower middle income,1992,-2.258362186
Lower middle income,1993,-3.729736778
Lower middle income,1994,-7.550527535
Lower middle income,1995,-6.07493917
Lower middle income,1996,-6.585930053
Lower middle income,1997,-7.267125216
Lower middle income,1998,-6.527094416
Lower middle income,1999,-5.257833153
Lower middle income,2000,-5.323410606
Lower middle income,2001,-5.848570222
Lower middle income,2002,-4.151710381
Lower middle income,2003,-5.821079096
Lower middle income,2004,-5.328008893
Lower middle income,2005,-6.204450548
Lower middle income,2006,-7.326182152
Lower middle income,2007,-6.082680606
Lower middle income,2008,-4.544428955
Lower middle income,2009,-4.440091775
Lower middle income,2010,-4.669556851
Lower middle income,2011,-6.956578588
Lower middle income,2012,-3.823617338
Lower middle income,2013,-3.704474927
Lower middle income,2014,0.475962914
Luxembourg,1960,99.94794242
Luxembourg,1961,99.85313024
Luxembourg,1962,99.88414783
Luxembourg,1963,99.9949292
Luxembourg,1964,99.82350184
Luxembourg,1965,99.76494299
Luxembourg,1966,99.77882062
Luxembourg,1967,99.75968027
Luxembourg,1968,99.77422143
Luxembourg,1969,99.81911716
Luxembourg,1970,99.79893114
Luxembourg,1971,99.8835598
Luxembourg,1972,99.86570625
Luxembourg,1973,99.90881379
Luxembourg,1974,99.84563589
Luxembourg,1975,99.83806991
Luxembourg,1976,99.89720625
Luxembourg,1977,99.34694563
Luxembourg,1978,99.39748523
Luxembourg,1979,99.31174039
Luxembourg,1980,99.17352145
Luxembourg,1981,99.02765708
Luxembourg,1982,99.02693449
Luxembourg,1983,98.9746674
Luxembourg,1984,98.95905427
Luxembourg,1985,98.99799665
Luxembourg,1986,99.1319165
Luxembourg,1987,98.85440607
Luxembourg,1988,98.79990823
Luxembourg,1989,98.92847541
Luxembourg,1990,99.15002669
Luxembourg,1991,99.15721258
Luxembourg,1992,98.74491962
Luxembourg,1993,98.80042179
Luxembourg,1994,98.72527115
Luxembourg,1995,98.58480948
Luxembourg,1996,98.82989691
Luxembourg,1997,98.63258841
Luxembourg,1998,98.23143658
Luxembourg,1999,98.2900983
Luxembourg,2000,98.10007989
Luxembourg,2001,97.95635171
Luxembourg,2002,98.01368246
Luxembourg,2003,98.07798691
Luxembourg,2004,97.99401814
Luxembourg,2005,97.56751599
Luxembourg,2006,97.36300833
Luxembourg,2007,97.20426109
Luxembourg,2008,97.05947769
Luxembourg,2009,97.19604682
Luxembourg,2010,97.19749712
Luxembourg,2011,97.29440497
Luxembourg,2012,96.99602397
Luxembourg,2013,96.62699352
Luxembourg,2014,96.00213678
Macedonia,1990,49.26374209
Macedonia,1991,44.4520518
Macedonia,1992,43.13455796
Macedonia,1993,45.41814523
Macedonia,1994,38.82877267
Macedonia,1995,36.17931582
Macedonia,1996,43.26256426
Macedonia,1997,40.69143917
Macedonia,1998,39.49984199
Macedonia,1999,39.75756283
Macedonia,2000,42.47143426
Macedonia,2001,38.87052524
Macedonia,2002,40.13179995
Macedonia,2003,40.26327232
Macedonia,2004,41.82193283
Macedonia,2005,45.79930153
Macedonia,2006,44.84269332
Macedonia,2007,50.29959379
Macedonia,2008,46.23485789
Macedonia,2009,42.90209144
Macedonia,2010,43.8803056
Macedonia,2011,44.36738597
Macedonia,2012,48.5008888
Macedonia,2013,49.6487991
Macedonia,2014,51.77099874
Malaysia,1971,18.46231137
Malaysia,1972,-0.7326552
Malaysia,1973,-0.373317526
Malaysia,1974,16.37735274
Malaysia,1975,6.699465458
Malaysia,1976,-28.71684285
Malaysia,1977,-39.64244211
Malaysia,1978,-43.48719419
Malaysia,1979,-53.69725383
Malaysia,1980,-48.45793521
Malaysia,1981,-29.78581487
Malaysia,1982,-49.31028492
Malaysia,1983,-77.53011338
Malaysia,1984,-113.0092544
Malaysia,1985,-117.6222774
Malaysia,1986,-129.1831479
Malaysia,1987,-131.7544338
Malaysia,1988,-135.7551807
Malaysia,1989,-130.9368183
Malaysia,1990,-121.5291703
Malaysia,1991,-95.26798179
Malaysia,1992,-81.75305956
Malaysia,1993,-74.46819972
Malaysia,1994,-80.69363551
Malaysia,1995,-85.28967259
Malaysia,1996,-83.24364766
Malaysia,1997,-66.53206407
Malaysia,1998,-77.49811151
Malaysia,1999,-71.67339221
Malaysia,2000,-58.61331379
Malaysia,2001,-54.01237003
Malaysia,2002,-55.08936972
Malaysia,2003,-50.69567536
Malaysia,2004,-52.07922547
Malaysia,2005,-45.39604063
Malaysia,2006,-40.71882506
Malaysia,2007,-28.35414073
Malaysia,2008,-26.96616236
Malaysia,2009,-24.7207894
Malaysia,2010,-21.70277536
Malaysia,2011,-14.73706169
Malaysia,2012,-11.86880979
Malaysia,2013,-5.760513037
Malaysia,2014,-5.505028941
Malta,1971,100
Malta,1972,100
Malta,1973,100
Malta,1974,100
Malta,1975,100
Malta,1976,100
Malta,1977,100
Malta,1978,100
Malta,1979,100
Malta,1980,100
Malta,1981,100
Malta,1982,100
Malta,1983,100
Malta,1984,100
Malta,1985,100
Malta,1986,100
Malta,1987,100
Malta,1988,100
Malta,1989,100
Malta,1990,100
Malta,1991,100
Malta,1992,100
Malta,1993,100
Malta,1994,100
Malta,1995,100
Malta,1996,100
Malta,1997,100
Malta,1998,100
Malta,1999,100
Malta,2000,100
Malta,2001,100
Malta,2002,99.96740761
Malta,2003,99.96245437
Malta,2004,99.95104033
Malta,2005,99.94039645
Malta,2006,99.92258631
Malta,2007,99.91016083
Malta,2008,99.89158201
Malta,2009,99.88039999
Malta,2010,99.41771038
Malta,2011,99.20049074
Malta,2012,99.0207557
Malta,2013,98.8396163
Malta,2014,98.38148617
Mauritius,1971,23.38346277
Mauritius,1972,25.46515546
Mauritius,1973,28.11912325
Mauritius,1974,32.5915902
Mauritius,1975,34.17672188
Mauritius,1976,37.81018292
Mauritius,1977,41.62698467
Mauritius,1978,43.88541793
Mauritius,1979,44.09140404
Mauritius,1980,42.89534722
Mauritius,1981,43.67019755
Mauritius,1982,41.72164831
Mauritius,1983,45.75274796
Mauritius,1984,46.87728031
Mauritius,1985,43.49333737
Mauritius,1986,47.13398262
Mauritius,1987,47.87591001
Mauritius,1988,53.30749677
Mauritius,1989,54.18111054
Mauritius,1990,55.45939668
Mauritius,1991,58.45552283
Mauritius,1992,59.04804362
Mauritius,1993,62.67848681
Mauritius,1994,65.87286188
Mauritius,1995,63.29540095
Mauritius,1996,65.39391283
Mauritius,1997,63.78778713
Mauritius,1998,65.49165738
Mauritius,1999,75.80206568
Mauritius,2000,73.86310096
Mauritius,2001,73.52793677
Mauritius,2002,75.4207269
Mauritius,2003,75.8414549
Mauritius,2004,75.46381545
Mauritius,2005,77.39820195
Mauritius,2006,79.50369519
Mauritius,2007,80.32561528
Mauritius,2008,79.38891754
Mauritius,2009,81.0468331
Mauritius,2010,81.65622435
Mauritius,2011,82.43963257
Mauritius,2012,83.15317008
Mauritius,2013,83.7810985
Mauritius,2014,84.54228895
Mexico,1971,-0.879884676
Mexico,1972,5.241638688
Mexico,1973,10.05496837
Mexico,1974,1.281934755
Mexico,1975,-6.547163082
Mexico,1976,-7.282582028
Mexico,1977,-15.6293194
Mexico,1978,-24.14139878
Mexico,1979,-35.29230295
Mexico,1980,-54.58561537
Mexico,1981,-68.6043275
Mexico,1982,-84.02560277
Mexico,1983,-93.05377143
Mexico,1984,-86.64091553
Mexico,1985,-77.54313517
Mexico,1986,-72.32119589
Mexico,1987,-71.73892142
Mexico,1988,-68.94857354
Mexico,1989,-62.11397876
Mexico,1990,-58.09692347
Mexico,1991,-57.11082568
Mexico,1992,-55.25207145
Mexico,1993,-54.95049286
Mexico,1994,-50.87576764
Mexico,1995,-54.79224404
Mexico,1996,-59.02671895
Mexico,1997,-59.38694114
Mexico,1998,-55.21196743
Mexico,1999,-49.95857994
Mexico,2000,-51.53968913
Mexico,2001,-50.53612215
Mexico,2002,-51.79016149
Mexico,2003,-52.04619804
Mexico,2004,-52.03506656
Mexico,2005,-44.9593108
Mexico,2006,-42.21934338
Mexico,2007,-36.63831278
Mexico,2008,-26.91894183
Mexico,2009,-24.74801121
Mexico,2010,-22.69788789
Mexico,2011,-18.01627067
Mexico,2012,-13.98153471
Mexico,2013,-12.72591504
Mexico,2014,-10.79360098
Middle East & North Africa,1971,-1471.674585
Middle East & North Africa,1972,-1572.537085
Middle East & North Africa,1973,-1524.181648
Middle East & North Africa,1974,-1410.00243
Middle East & North Africa,1975,-1164.869265
Middle East & North Africa,1976,-1191.243474
Middle East & North Africa,1977,-1087.901319
Middle East & North Africa,1978,-952.0773642
Middle East & North Africa,1979,-814.383116
Middle East & North Africa,1980,-633.5064431
Middle East & North Africa,1981,-458.1523249
Middle East & North Africa,1982,-322.6832018
Middle East & North Africa,1983,-287.3302209
Middle East & North Africa,1984,-268.9364827
Middle East & North Africa,1985,-227.164999
Middle East & North Africa,1986,-253.1416699
Middle East & North Africa,1987,-242.0200137
Middle East & North Africa,1988,-262.9415053
Middle East & North Africa,1989,-263.4483386
Middle East & North Africa,1990,-289.8941731
Middle East & North Africa,1991,-274.5508915
Middle East & North Africa,1992,-269.081314
Middle East & North Africa,1993,-261.137878
Middle East & North Africa,1994,-241.5130788
Middle East & North Africa,1995,-237.5397767
Middle East & North Africa,1996,-233.9899827
Middle East & North Africa,1997,-230.818419
Middle East & North Africa,1998,-241.6861679
Middle East & North Africa,1999,-225.7769176
Middle East & North Africa,2000,-238.3074858
Middle East & North Africa,2001,-211.7348804
Middle East & North Africa,2002,-190.7846653
Middle East & North Africa,2003,-206.5266008
Middle East & North Africa,2004,-205.2613463
Middle East & North Africa,2005,-200.2635678
Middle East & North Africa,2006,-188.6758644
Middle East & North Africa,2007,-176.5514946
Middle East & North Africa,2008,-166.5591122
Middle East & North Africa,2009,-144.9968212
Middle East & North Africa,2010,-144.1370771
Middle East & North Africa,2011,-149.0748615
Middle East & North Africa,2012,-140.1445349
Middle East & North Africa,2013,-138.2177338
Middle East & North Africa,2014,-126.9678834
Middle income,1960,12.33565394
Middle income,1961,12.58670077
Middle income,1962,17.94188054
Middle income,1963,18.02619835
Middle income,1964,19.24357063
Middle income,1965,18.82009052
Middle income,1966,19.35059576
Middle income,1967,16.25670021
Middle income,1968,18.08827421
Middle income,1969,19.43591473
Middle income,1970,23.18499157
Middle income,1971,-63.23251692
Middle income,1972,-60.9393589
Middle income,1973,-64.54452988
Middle income,1974,-58.43562459
Middle income,1975,-48.83396666
Middle income,1976,-51.82544044
Middle income,1977,-48.15369988
Middle income,1978,-44.28499167
Middle income,1979,-42.14197582
