Entity,Year,Cropland (HYDE (2017)),Grazing (HYDE (2017)),Total Irrigated Area (HYDE (2017)),Irrigated Non-rice Crops (HYDE (2017)),Irrigated Rice (HYDE (2017)),Pastureland (HYDE (2017)),Rangeland (HYDE (2017)),Total Rainfed Area (HYDE (2017)),Rainfed Non-rice Crops (HYDE (2017)),Total Rice Area (HYDE (2017)),Built-up Area (HYDE (2017)),Total population (HYDE (2017)),Urban population (HYDE (2017)),Rural Population (HYDE (2017)),Agricultural area (crops & grazing) (HYDE (2017)),Cropland per capita (HYDE (2017)),Grazing land per capita (HYDE (2017)),Agricultural land per capita (HYDE (2017))
Middle East,2001,34768690,217840600,12031180,11416390,614791,3977775,213862100,22737560,22737560,614791,1689836,173821980,112229700,61597496,252609290,0.200024703,1.253239665,1.453264369
Middle East,2002,35545490,218004900,12137220,11426230,711000,3957341,214047600,23408080,23408080,711000,1742536,178490420,115687310,62809328,253550390,0.199145086,1.221381517,1.420526603
Middle East,2003,35528160,218083400,12297510,11652730,644783,3937261,214145500,23229930,23229930,644783,1795789,183160160,119162990,64002712,253611560,0.193973187,1.190670504,1.384643691
Middle East,2004,35762560,218212900,12662550,11963100,699453,3920552,214294200,23099680,23099680,699453,1849558,187828990,122656490,65178712,253975460,0.190399576,1.161763687,1.352163263
Middle East,2005,35944790,201141500,12753330,12018230,735104.8,3161864,197980000,23191600,23191600,735104.8,1902798,192497860,126167640,66336252,237086290,0.186728258,1.044902525,1.231630783
Middle East,2006,35764240,201233800,12838810,12082500,756312.1,3192379,198042100,22925380,22925380,756312.1,1961083,197166530,129696750,67476568,236998040,0.18139103,1.020628603,1.202019633
Middle East,2007,36236520,201150200,12932260,12192110,740159.9,3188366,197962400,23304560,23304560,740159.9,2012479,201836540,133244140,68598424,237386720,0.179533993,0.996599526,1.176133519
Middle East,2008,36190830,201287400,13005720,12394040,611671,3191212,198096500,23185460,23185460,611671,2063760,206506180,136809170,69702264,237478230,0.175253012,0.974728214,1.149981226
Middle East,2009,35616960,201374300,12872790,12282060,590738.1,3190785,198183800,22744540,22744540,590738.1,2115391,211173300,140391890,70788856,236991260,0.168662231,0.953597353,1.122259585
Middle East,2010,34836100,201354000,13068000,12456520,611491,3189629,198164800,21768220,21768220,611491,2167439,215842210,143992900,71857152,236190100,0.161396142,0.932875919,1.094272061
Middle East,2011,34955440,201341900,13224050,12584220,639833.2,3186230,198156000,21731620,21731620,639833.2,2222267,220660940,147839660,72828920,236297340,0.158412449,0.912449208,1.070861658
Middle East,2012,35193530,201322400,13261240,12701800,559433.9,3184903,198137800,21932180,21932180,559433.9,2284630,225479230,151716320,73771456,236515930,0.156083245,0.8928645,1.048947746
Middle East,2013,34649510,201346100,13370690,12824990,545715.5,3191578,198154900,21278720,21278720,545715.5,2322987,230299220,155622830,74684024,235995610,0.150454309,0.874280425,1.024734734
Middle East,2014,34646550,201320700,13492400,12938780,553612.1,3194126,198126900,21154070,21154070,553612.1,2381174,235118930,159559180,75566928,235967250,0.147357552,0.856250494,1.003608046
Middle East,2015,34650290,201319100,13542600,13003370,539215,3201651,198117800,21107720,21107720,539215,2432012,239937920,163525440,76419848,235969390,0.144413563,0.839046617,0.98346018
Middle East,2016,34470230,201315500,13170570,12642930,527645.6,3202129,198113700,21299570,21299570,527645.6,2490340,244757440,167522060,77241624,235785730,0.140834248,0.822510237,0.963344485
Oceania,-10000,0,0,0,0,0,0,0,0,0,0,0,250004.2,0,250004.2,0,0,0,0
Oceania,-9000,0,0,0,0,0,0,0,0,0,0,0,250008,0,250008,0,0,0,0
Oceania,-8000,0,0,0,0,0,0,0,0,0,0,0,250015.4,0,250015.4,0,0,0,0
Oceania,-7000,0,0,0,0,0,0,0,0,0,0,0,250029.8,0,250029.8,0,0,0,0
Oceania,-6000,0,0,0,0,0,0,0,0,0,0,0,250058.1,0,250058.1,0,0,0,0
Oceania,-5000,0,0,0,0,0,0,0,0,0,0,0,250114.7,0,250114.7,0,0,0,0
Oceania,-4000,0,999.9997,0,0,0,0,999.9997,0,0,0,0,250227.4,0,250227.4,999.9997,0,0.003996364,0.003996364
Oceania,-3000,667.4366,1000,0,0,0,0,1000,667.4366,667.4366,0,0,250452.1,0,250452.1,1667.4366,0.002664927,0.003992779,0.006657707
Oceania,-2000,1238.441,3000.001,0,0,0,0,3000.001,1238.441,1238.441,0,0,250901,0,250901,4238.442,0.004935975,0.011956911,0.016892886
Oceania,-1000,6395.651,8000,0,0,0,1.2841589,7998.716,6395.651,6395.651,0,0,261067.1,0,261067.1,14395.651,0.024498112,0.030643463,0.055141575
Oceania,0,8264.145,14000,0,0,0,0.8572842,13999.14,8264.145,8264.145,0,0,265027.2,0,265027.2,22264.145,0.031182252,0.052824767,0.084007019
Oceania,100,8962.268,16000,0,0,0,1.0861468,15998.92,8962.268,8962.268,0,0,266657.1,0.01,266657.1,24962.268,0.033609711,0.060002153,0.093611863
Oceania,200,9729.401,16999.99,0,0,0,1.0292512,16998.96,9729.401,9729.401,0,0,268471.2,0.02,268471.2,26729.391,0.036240018,0.063321466,0.099561484
Oceania,300,10557.87,19000.01,0,0,0,0.9723589,18999.04,10557.87,10557.87,0,0,270494.2,0.07,270494.2,29557.88,0.03903178,0.070241839,0.109273618
Oceania,400,11443.09,22000,0,0,0,1.1485217,21998.85,11443.09,11443.09,0,0,272755.1,0.21,272754.9,33443.09,0.041953716,0.080658437,0.122612153
Oceania,500,12411.39,24000.02,0,0,0,1.0771388,23998.94,12411.39,12411.39,0,0,275286.7,0.64,275286.1,36411.41,0.045085324,0.087181909,0.132267233
Oceania,600,13446.71,26999.99,0,0,0,1.2069145,26998.78,13446.71,13446.71,0,0,278132,1.92,278130.1,40446.7,0.048346505,0.097076172,0.145422677
Oceania,700,14565.3,29000.01,0,0,0,1.1212697,28998.89,14565.3,14565.3,0,1,281343.4,5.76,281337.6,43565.31,0.051770541,0.103076916,0.154847457
Oceania,800,15775.83,32999.99,0,0,0,1.2084463,32998.78,15775.83,15775.83,0,2,284985.5,17.35,284968.1,48775.82,0.055356606,0.11579533,0.171151936
Oceania,900,17089.58,36000,0,0,0,1.1085114,35998.89,17089.58,17089.58,0,7,289147,52.24,289094.8,53089.58,0.059103432,0.124504145,0.183607577
Oceania,1000,18521.37,40000,0,0,0,1.152672,39998.85,18521.37,18521.37,0,21,293945,157.42,293787.5,58521.37,0.063009645,0.136079879,0.199089524
Oceania,1100,20093.65,44999.99,0,0,0,1.1684493,44998.82,20093.65,20093.65,0,65,299538.6,474.64,299063.7,65093.64,0.067082005,0.150231022,0.217313027
Oceania,1200,21920.11,133000,0,0,0,60.16501,132939.8,21920.11,21920.11,0,207,322151.6,1485.65,320665.8,154920.11,0.068042841,0.412849106,0.480891947
Oceania,1300,24645.66,161000.3,0,0,0,1082.69,159917.7,24645.66,24645.66,0,635,334867.1,4527.81,330338.9,185645.96,0.073598332,0.480788647,0.554386979
Oceania,1400,27980.21,167000.9,0,0,0,1170.364,165830.5,27980.21,27980.21,0,822,345790.6,5696.57,340093.7,194981.11,0.08091663,0.482953845,0.563870475
Oceania,1500,32124.46,493999.4,0,0,0,2367.599,491631.9,32124.46,32110.98,13.4784,1524,419784.2,10244.78,409539.2,526123.86,0.076526129,1.176793695,1.253319825
Oceania,1600,37322.64,822001,0,0,0,12628.04,809372.5,37322.64,37292.32,30.32641,2053,498119.9,17583.05,480536.8,859323.64,0.074927021,1.650207109,1.725134129
Oceania,1700,43811.5,1153001,0,0,0,32372.4,1120628,43811.5,43743.26,68.23441,2517,576674,27584.93,549089.2,1196812.5,0.075972733,1.999398274,2.075371007
Oceania,1710,46153.94,1092000,0,0,0,31109.12,1060892,46153.94,46069.76,84.1853,2888,571722.9,31901.18,539820.4,1138153.94,0.080727814,1.910016198,1.990744013
Oceania,1720,48683.89,1086999,0,0,0,29576.17,1057423,48683.89,48580.08,103.8095,3357,577717.7,37396.53,540322.7,1135682.89,0.084269341,1.881540067,1.965809408
Oceania,1730,51429.99,1082000,0,0,0,27275.56,1054724,51429.99,51302.04,127.9343,3859,584347.6,43114.89,541233.8,1133429.99,0.088012666,1.851637621,1.939650287
Oceania,1740,54427.1,1077998,0,0,0,28342.49,1049656,54427.1,54269.54,157.566,4403,591695.4,49112.71,542583.8,1132425.1,0.091984998,1.821879974,1.913864972
Oceania,1750,57717.78,1074998,0,0,0,28694.51,1046303,57717.78,57523.85,193.9273,4996,599853.5,55456.96,544397,1132715.78,0.096219794,1.792100905,1.888320698
Oceania,1760,61353.56,1071000,0,0,0,29509.26,1041491,61353.56,61115.06,238.4991,5640,608949.1,62227.54,546721.8,1132353.56,0.100753183,1.758767687,1.85952087
Oceania,1770,65397.59,1068998,0,0,0,32021.88,1036978,65397.59,65104.51,293.0706,6327,619124.6,69519.81,549604.1,1134395.59,0.105629125,1.72662821,1.832257336
Oceania,1780,69926.7,1066002,0,0,0,34802.7,1031200,69926.7,69566.91,359.796,7048,630567.6,77447.77,553118.8,1135928.7,0.110894851,1.690543567,1.801438418
Oceania,1790,82187.98,1298212,0,0,0,34353.81,1263858,82187.98,81746.72,441.2585,7790,643976.1,86209.27,557767.7,1380399.98,0.127625823,2.015931958,2.143557781
Oceania,1800,95601.06,1435595,0,0,0,38587.41,1397009,95601.06,94851.02,750.0182,8524,659794.6,96020.88,563772.1,1531196.06,0.144895184,2.175821081,2.320716265
Oceania,1810,108236.9,1962729,2849.596,2786.279,63.31632,40725.5,1922000,105386.9,104597.1,853.1652,8848,655376.5,103347.6,552027.9,2070965.9,0.165152245,2.994811379,3.159963624
Oceania,1820,119345.6,2811946,4463.53,4403.352,60.17981,52029.7,2759922,114882.3,114077.9,864.5321,9935,686449.8,123430.5,563018.2,2931291.6,0.173859181,4.096360724,4.270219905
Oceania,1830,138989.6,4270071,7249.867,7184.48,65.38743,64999.55,4205075,131739.6,130904.3,900.6447,11747,753402.7,154224.9,599181.7,4409060.6,0.184482482,5.66771396,5.852196442
Oceania,1840,182508.5,6870916,12771.85,12687.8,84.04932,84031.63,6786897,169736.6,168843.9,976.7049,14832,875668.6,204767.7,670903.8,7053424.5,0.208421885,7.846479821,8.054901706
Oceania,1850,318467.5,11647680,21169.83,21013.65,156.1833,113222.7,11534480,297297.5,296240,1213.622,22861,1199910,335243.1,864666.8,11966147.5,0.265409489,9.707128035,9.972537524
Oceania,1860,628182.5,20633940,25112.41,24781.89,330.5191,173729.4,20460250,603070,601641.9,1758.611,39584,1904627,636223.8,1268411,21262122.5,0.329819172,10.83358579,11.16340496
Oceania,1870,1102984,32006130,29055.21,28563.62,491.5844,269956.6,31736140,1073929,1072175,2245.773,57120,2565860,1007879,1557976,33109114,0.429869128,12.47384113,12.90371026
Oceania,1880,2158752,45393990,32998.02,32359.91,638.1071,414579,44979340,2125756,2123709,2685.749,76410,3185096,1460268,1724814,47552742,0.677766698,14.25200057,14.92976727
Oceania,1890,2675800,69227690,36940.7,36059.37,881.3349,767554.2,68460260,2638860,2636327,3414.878,112798,4254744,2287991,1966739,71903490,0.628898002,16.2707063,16.8996043
Oceania,1900,4269267,98795590,70244.03,69189.75,1054.294,1199865,97595530,4199023,4196152,3926.114,150753,5069226,3163288,1905970,103064857,0.842193069,19.48928495,20.33147802
Oceania,1910,6500123,133749900,174471.6,173074.6,1397.001,1739322,132011000,6325656,6318562,8490.707,201576,5944400,4296517,1647898,140250023,1.093486811,22.5001514,23.59363821
Oceania,1920,9760306,175530100,278699.3,276883.7,1815.621,2533310,172997200,9481616,9474102,9327.139,247796,7176626,5250610,1926005,185290406,1.360013187,24.45858263,25.81859581
Oceania,1930,13857190,225881900,382927.1,379837.1,3090,3500195,222382400,13474280,13464630,12741.39,297647,8458178,6250770,2207412,239739090,1.63831856,26.7057397,28.34405826
Oceania,1940,18183430,274396800,487154.5,483254.5,3900,4282358,270114500,17696280,17683460,16719.73,343203,9564118,7099940,2464200,292580230,1.901213473,28.69023573,30.59144921
Oceania,1950,24090950,328202700,591382.1,585352.1,6030,5438905,322764800,23499560,23473960,31635,403216,11014976,8225740,2789242,352293650,2.187108715,29.79604313,31.98315185
Oceania,1960,33777680,393496300,695610.1,688110.1,7500,7670910,385825600,33082070,33056510,33065,529044,13752965,10602102,3150814,427273980,2.456028936,28.611743,31.06777193
Oceania,1970,45213740,394117000,1022184,1008036,14147.85,8472948,385644800,44191530,44154050,51634,696315,16929604,13697137,3232430,439330740,2.670690939,23.27975303,25.95044397
Oceania,1980,47314890,394029700,1096454,1057157,39297.48,8974751,385055100,46218460,46128530,129233,826172,19522326,15904632,3617410,441344590,2.423629746,20.18354268,22.60717242
Oceania,1990,51326040,381816600,1386908,1351358,35550,8554128,373261300,49939140,49857330,117371,959098,22420876,18273292,4147650,433142640,2.289207612,17.02951303,19.31872064
Oceania,2000,49705980,378275300,1745049,1699320,45729.09,9220351,369054800,47960960,47867150,139546,1115755,25247762,21014308,4233494,427981280,1.968728159,14.98252796,16.95125612
Oceania,2001,52240020,376394600,1998328,1937937,60390,9171235,367224400,50241720,50118670,183448,1137151,25643422,21386760,4256608,428634620,2.03717039,14.67801762,16.71518801
Oceania,2002,49220730,371461800,1996299,1947029,49269,8807431,362654300,47224520,47123980,149793,1158461,26038902,21760638,4278258,420682530,1.89027671,14.26564761,16.15592432
Oceania,2003,48414080,368239800,2015438,1998166,17271.21,8693988,359545500,46398640,46362970,52944.01,1180237,26434390,22135874,4298607,416653880,1.831480885,13.93033091,15.76181179
Oceania,2004,49133980,367995200,2067398,2043474,23923.68,8706838,359288300,47066590,47017210,73296.01,1202019,26830132,22512544,4317354,417129180,1.831298482,13.71574318,15.54704166
Oceania,2005,50804880,368948100,2050915,2031902,19013.28,8697770,360250800,48753970,48714370,58616,1223954,27225836,22890550,4334942,419752980,1.866053994,13.55139655,15.41745054
Oceania,2006,49104910,364983600,1969219,1934733,34485,8529672,356452800,47135740,47064760,105470,1245899,27621168,23270036,4351175,414088510,1.777799911,13.21390898,14.9917089
Oceania,2007,45611980,363205500,2116157,2107721,8435.46,8522230,354683800,43495940,43477880,26495,1268321,28016532,23650918,4365894,408817480,1.628038046,12.9639707,14.59200875
Oceania,2008,45477990,359250300,2124945,2122543,2401.41,8403194,350847500,43353120,43347140,8377.001,1290731,28412240,24033100,4379278,404728290,1.600647819,12.64420897,14.24485679
Oceania,2009,48624870,353630400,2124948,2120971,3977.49,8286583,345344400,46499990,46490620,13353,1313323,28807732,24416724,4391191,402255270,1.687910385,12.27553769,13.96344808
Oceania,2010,44104450,347926600,2124950,2117773,7177.5,8193007,339733100,41979570,41963900,22850,1335103,29203270,24801732,4401674,392031050,1.510257242,11.91396032,13.42421756
Oceania,2011,49185880,352537800,2124952,2099015,25936.68,8243645,344293800,47061080,47007320,79682.03,1361651,29659486,25246074,4413617,401723680,1.658352407,11.88617362,13.54452602
Oceania,2012,48709970,349509300,2176451,2167210,9241.65,8148183,341361200,46533570,46513580,29214.6,1387559,30115860,25692172,4424010,398219270,1.617419194,11.6054896,13.22290879
Oceania,2013,49344900,345535500,2158112,2140799,17312.04,8087482,337448000,47186850,47150470,53696.27,1420620,30572912,26139872,4432767,394880400,1.614007197,11.30201467,12.91602187
Oceania,2014,49821180,345394000,2170102,2148184,21918.28,8114127,337279400,47651100,47605390,67630.11,1447113,31028916,26589358,4439795,395215180,1.605637142,11.13135889,12.73699603
Oceania,2015,51710970,344565700,2183690,2159040,24650.45,8133352,336432200,49527360,49476110,75897.31,1473528,31485418,27040392,4445100,396276670,1.642378386,10.9436597,12.58603808
Oceania,2016,51602910,341429200,2197056,2170793,26263.34,8103452,333324700,49405910,49351320,80849.02,1500093,31941760,27493222,4448751,393032110,1.615531204,10.68911669,12.3046479
Rest of Asia (excl. India & China),-10000,0,0,0,0,0,0,0,0,0,0,0,607906.904,0.23,607906.675,0,0,0,0
Rest of Asia (excl. India & China),-9000,0,0,0,0,0,0,0,0,0,0,0,780179.951,0.52,780179.435,0,0,0,0
Rest of Asia (excl. India & China),-8000,0,0,0,0,0,0,0,0,0,0,0,981707.45,1.16,981706.29,0,0,0,0
Rest of Asia (excl. India & China),-7000,183767.868,0,0,0,0,0,0,183767.868,183589.527,178.33359,0,1251814.54,2.62,1251811.91,183767.868,0.146801193,0,0.146801193
Rest of Asia (excl. India & China),-6000,291652.277,5726947,0,0,0,3676.511,5723270,291652.277,291247.903,404.3097,0,1621184.03,5.89,1621178.14,6018599.277,0.179900783,3.532570574,3.712471358
Rest of Asia (excl. India & China),-5000,545580.26,7551099.908,0,0,0,5448.67082,7545647.701,545580.26,530995.883,14584.7406,1,2137092.14,13.25,2137078.9,8096680.168,0.255290939,3.533352525,3.788643464
Rest of Asia (excl. India & China),-4000,1255705.224,8858062.296,102719.4,100877.3,1842.072,7073.30044,8850991.266,1152987.724,1128339.977,26489.3638,1,3116698.79,29.8,3116668.99,10113767.52,0.402895919,2.842129732,3.245025651
Rest of Asia (excl. India & China),-3000,3641786.6,10377986.56,155635.3,151030.2,4605.18,10922.55349,10367059.63,3486156.6,3441864.13,48898.3936,3,4421433.38,67.05,4421366.33,14019773.16,0.82366651,2.347199577,3.170866087
Rest of Asia (excl. India & China),-2000,4936304.6,12399898.8,235811.2,224298.3,11512.95,22474.33685,12377428.97,4700492.6,4610763.9,101242.788,8,6840587.7,150.87,6840436.8,17336203.4,0.721619957,1.812694953,2.53431491
Rest of Asia (excl. India & China),-1000,6802459.36,14827134.3,358595.53,329582.807,29012.702,92527.8913,14734604.94,6443864.36,6260484.29,212394.1965,17,10514852.9,339.47,10514513.4,21629593.66,0.646938138,1.410113336,2.057051474
Rest of Asia (excl. India & China),0,10249065.31,17946952.92,596286.074,523009.338,73276.36415,214555.6458,17732394.38,9652785.31,9263761.74,462299.1867,38,16493982.2,763.89,16493218.4,28196018.23,0.621382101,1.08809096,1.70947306
Rest of Asia (excl. India & China),100,10762108.85,20004781.57,611967.205,521337.5648,90629.50017,329115.303,19675653.93,10150146.18,9724171.04,516607.6184,96,18084521.5,1909.78,18082610.1,30766890.42,0.595100559,1.10618252,1.701283079
Rest of Asia (excl. India & China),200,11277315.8,21798042.01,608134.653,506422.3198,101712.1148,425776.126,21372259.32,10669177.29,10199543.93,571340.4024,201,19714954,4010.9,19710941.5,33075357.81,0.572018367,1.105660303,1.67767867
Rest of Asia (excl. India & China),300,11600808.4,24135945.4,610503.956,494302.5822,116201.3153,582334.15,23553612.4,10990307.8,10456435.83,650071.2307,473,21435082.4,9455.14,21425626.3,35736753.8,0.541206616,1.126001988,1.667208604
Rest of Asia (excl. India & China),400,11943599.1,27473908.8,610987.908,480093.2817,130895.3428,871755.4,26602139.5,11332603.5,10734656.59,728835.6931,968,23217244.2,19344,23197900.8,39417507.9,0.51442794,1.183340648,1.697768588
Rest of Asia (excl. India & China),500,12370447.7,32835366.3,616359.436,464899.1768,151459.8552,1435196.61,31400197.5,11754086.8,11061666.1,843877.7289,2177,25428316.6,43534.61,25384785.7,45205814,0.486483156,1.29129139,1.777774546
Rest of Asia (excl. India & China),600,12839194.6,34554103.8,620764.711,448456.4711,172308.3353,1653247.45,32900875.5,12218427.5,11432606.1,958133.4913,4358,27741219,87112.44,27654109,47393298.4,0.462820131,1.245587074,1.708407204
Rest of Asia (excl. India & China),700,13588000.9,36351883.3,654606.202,446919.4318,207686.352,1987287.02,34364596.69,12933390.5,11987433.3,1153636.165,1303,31314371,26149.95,31288214,49939884.2,0.433922205,1.160869024,1.594791229
Rest of Asia (excl. India & China),800,14357165.5,38103984.7,682015.196,441297.8163,240717.652,2256171.18,35847889.6,13675156,12616263.8,1299609.779,2405,34562587,48492.45,34514100,52461150.2,0.415396148,1.102463328,1.517859476
Rest of Asia (excl. India & China),900,15130971.5,38883110.7,719191.886,437842.8144,281349.401,2483198.89,36399947.7,14411778.2,13269387.1,1423745.314,4260,37703499,86506.34,37616998,54014082.2,0.401314782,1.031286531,1.432601314
Rest of Asia (excl. India & China),1000,15684124.2,39294532.7,730941.106,425771.4346,305169.705,2434563.56,36860017.2,14953174.2,13829569.6,1428773.811,6229,39547882,129006.68,39418878,54978656.9,0.396585693,0.993593859,1.390179552
Rest of Asia (excl. India & China),1100,16652548.1,40844027.9,725430.03,400329.197,325100.996,2686518.67,38157554,15927128.8,14694188.1,1558042.785,10420,42911202,223319.94,42687894,57496576,0.388069952,0.951826703,1.339896654
Rest of Asia (excl. India & China),1200,17669275,42467105.5,697868.19,373960.223,323907.93,3047048.48,39420103.4,16971401.8,15593184.6,1702113.949,18886,46790052,428468.86,46361596,60136380.5,0.377628881,0.907609709,1.285238591
Rest of Asia (excl. India & China),1300,16624089.9,42256383.6,667459.24,342257.06,325202.076,2686416.4,39569877.8,15956642.8,14485137.8,1796716.012,33138,47315981,803199.3,46512791,58880473.5,0.351341968,0.893067896,1.244409864
Rest of Asia (excl. India & China),1400,18658401,45859949.9,720162.23,341266.668,378895.446,3308409.3,42551344,17938233.1,16253697.5,2063434.77,42263,54933261,1031409.26,53901863,64518350.9,0.339655805,0.834830284,1.17448609
Rest of Asia (excl. India & China),1500,20380720,49599793.3,760509.71,328501.166,432008.56,4078561.1,45521154.99,19620200,17688322.3,2363897.31,54029,62789185,1308322.97,61480883,69980513.3,0.324589657,0.789941664,1.114531321
Rest of Asia (excl. India & China),1600,24283524,56754242.6,912191.62,359595.297,552596.3,5314660.8,51439613.5,23371328,21149887.9,2774027.55,71597,78423590,1775529.06,76648137,81037766.6,0.309645656,0.723688403,1.033334059
Rest of Asia (excl. India & China),1700,28075409,61920040.1,1092496.03,376536.534,715959.57,6570575.5,55349354.05,26982899,24192366,3506476.35,84619,99207237,2545653.23,96661591,89995449.1,0.28299759,0.624148419,0.907146009
Rest of Asia (excl. India & China),1710,29306857,63216283.9,1249646.04,478755.386,770890.68,7005831.6,56210389.19,28057203,25161463,3666631.9,90220,103637091,2818215.4,100818875,92523140.9,0.282783478,0.609977406,0.892760883
Rest of Asia (excl. India & China),1720,30255963,64036964.1,1406796.36,578320.001,828476.1,7126790.6,56910091.46,28849150,25979188,3698435.96,92602,105614718,2994518.6,102620208,94292927.1,0.286474874,0.606326138,0.892801012
Rest of Asia (excl. India & China),1730,31247676,64899723,1563945.97,678166.853,885778.73,7286460.2,57613043.76,29683730,26838431,3731052.57,95833,107646166,3194531.74,104451608,96147399,0.290281365,0.602898602,0.893179967
Rest of Asia (excl. India & China),1740,32284848,65805371,1721095.36,777819.787,943276.33,7435397,58369880.78,30563751,27742513,3764515.09,100070,109733916,3421683.7,106312270,98090219,0.294210297,0.599681242,0.893891539
Rest of Asia (excl. India & China),1750,33370667,66739519,1878245.38,877273.01,1000972.68,7582385.2,59157232.05,31492422,28694544,3798860.5,105551,111881191,3681208.56,108199951,100110186,0.298268786,0.596521349,0.894790135
Rest of Asia (excl. India & China),1760,34671025,67776126,2035393.52,976518.604,1058873.79,7771166,60005074.15,32635623,29863440,3831060.43,112789,114291190,3982838.53,110308286,102447151,0.303356934,0.59301269,0.896369624
Rest of Asia (excl. India & China),1770,36034797,68846634,2192542.37,1075559.034,1116984.01,7933193.2,60913524.13,33842243,31094689,3864522.3,124162,116767162,4403873.1,112363284,104881431,0.308603861,0.589606126,0.898209986
Rest of Asia (excl. India & China),1780,37466509,69955651,2349691.97,1174383.843,1175309.25,8095826,61859825.2,35116803,32392812,3899304.42,137057,119313025,4877120.9,114435915,107422160,0.314018599,0.58632032,0.900338919
Rest of Asia (excl. India & China),1790,38971141,71098987,2506843.36,1272987.703,1233854.81,8219687.1,62879380.83,36464322,33762742,3935451.7,151814,121932396,5416785.1,116515633,110070128,0.319612689,0.583101697,0.902714386
Rest of Asia (excl. India & China),1800,40554776,72279937,2663991.5,1371365.42,1292626.02,8345796.5,63934084.5,37890792,35210412,3973005.69,168523,124629386,6030157.8,118599241,112834713,0.325402999,0.579959023,0.905362023
Rest of Asia (excl. India & China),1810,42139063,73690247,3616006.8,1981270.31,1634735.71,8659323.9,65030832.4,38523067,36007037,4150796.01,188823,129142598,6834764.2,122307845,115829310,0.326298709,0.570611465,0.896910174
Rest of Asia (excl. India & China),1820,44050930,75136578,4567975.7,2672394.57,1895582.67,8937097.2,66199619.9,39482941,37024680,4353838.37,212339,134028200,7759182,126269085,119187508,0.328669116,0.560602754,0.88927187
Rest of Asia (excl. India & China),1830,45661458,76700861,5519961.1,3357422.98,2162538.49,9255077.5,67445542.7,40141535,37551632,4752433.79,241532,139403500,8827206.9,130576307,122362319,0.327548864,0.55020757,0.877756434
Rest of Asia (excl. India & China),1840,48155671,78530149,6472020.5,4003961.85,2468058.89,9592449,68937711.1,41683655,38950909,5200811.49,275775,145129173,10068175.9,135060988,126685820,0.331812481,0.541105192,0.872917673
Rest of Asia (excl. India & China),1850,49779308,80392546,7423526.8,4687523.54,2736002.71,9966328,70425963.1,42355784,39395062,5696714.61,315662,151116965,11510317.5,139606710,130171854,0.32940913,0.531988887,0.861398017
Rest of Asia (excl. India & China),1860,53137376,83047292,8375975.9,5470573.16,2905405.44,10852000,72195375,44761355.5,41275334.5,6391404.44,440773,162457042,17851758.9,144605318,136184668,0.327085704,0.511195397,0.838281101
Rest of Asia (excl. India & China),1870,56487711,85637283,9327937.9,6257329.55,3070607.67,11663067,73974459.9,47159813.5,43055865.5,7174509.37,520594,174062812,20913847,153148922,142124994,0.324524867,0.49199069,0.816515558
Rest of Asia (excl. India & China),1880,60800547,95301927,10279756.6,6996237.13,3283524.2,12712110,82589590.2,50520773.6,45604189.6,8200138.8,625811,188736553,24921565,163815083,156102474,0.322145054,0.504946845,0.827091899
Rest of Asia (excl. India & China),1890,65786385,104027502,11232090.6,7441968.76,3790125.46,13840825,90186448,54554296.5,48221779.5,10122646.96,759850,205637196,30312558,175324614,169813887,0.319914812,0.50587882,0.825793632
Rest of Asia (excl. India & China),1900,72898082,119745743,12180944.3,8181296.9,3999650.54,15091599,104654343.3,60717123.1,52478934.1,12237709.94,927153,224757716,36750724,188007253,192643825,0.324340731,0.532777006,0.857117737
Rest of Asia (excl. India & China),1910,82377861,136094016,14574882,9203512.2,5371376.14,16864470,119229306.5,67803008,58365943,14808547.04,1173664,250480302,46612504,203867683,218471877,0.328879598,0.54333221,0.872211808
Rest of Asia (excl. India & China),1920,93469418,161875888,16969540.8,10369120.4,6600419.84,19350815,142524160.2,76499828,64677147,18423196.64,1350749,281676949,53861416,227815611,255345306,0.331831974,0.574686316,0.90651829
Rest of Asia (excl. India & China),1930,103295487,176595117,19364231.2,12078512.3,7285731.28,21506505,155088048.1,83931335,71519739,19697275.88,1532372,319902080,63050085,256851603,279890604,0.322897203,0.552028661,0.874925865
Rest of Asia (excl. India & China),1940,114125681,212746493,21766782,13752763.5,8014025.13,24189068,188557401.6,92358852,79187106,21185777.23,1711899,362915808,73858428,289057374,326872174,0.314468751,0.586214456,0.900683207
Rest of Asia (excl. India & China),1950,129571515,204202885,24152742,15383776.3,8768957.98,24344818,179859345.2,105418816,92713695,21474049.48,1866866,416424458,86766731,329657612,333774400,0.311152509,0.490371978,0.801524487
Rest of Asia (excl. India & China),1960,150257172,266481888,26558761,15591420.9,10967351.29,27014668.63,239466686.8,123698377,106367612,28298101.09,2270168,508543826,118169236,390374642,416739060,0.295465532,0.524009681,0.819475213
Rest of Asia (excl. India & China),1970,156670012,275411820.8,31507893,18343489.7,13164400.2,29116783.93,246297161.8,125162190,106858794,31467761.3,2903325,633110788,176149183,456960572,432081832.8,0.247460658,0.435013628,0.682474286
Rest of Asia (excl. India & China),1980,164071331,280343397.8,39196925,23378380.7,15818552.9,30297491.78,250045262.3,124874540,106332976,34360145.9,3530208,779947050,252965706,526981340,444414728.8,0.210362141,0.359439013,0.569801154
