Entity,Year,Government spending (%GDP) (World Bank),"Government spending, employee compensation (World Bank)",Government spending on interests (World Bank)
Norway,2007,32.53460524,16.46606097,6.507368041
Norway,2008,31.26649471,16.71165747,4.920139797
Norway,2009,36.02295429,16.5041034,2.524195972
Norway,2010,35.31527295,16.72116559,1.932880506
Norway,2011,34.7565682,16.67796792,1.457964497
Norway,2012,34.31634476,16.87895742,1.049971942
Norway,2013,34.848919,16.86464092,0.950986539
Norway,2014,36.11282317,16.76373705,0.755990153
OECD members,1972,19.47794648,,
OECD members,1973,20.34595871,,
OECD members,1974,21.13595168,,
OECD members,1975,23.12348602,,
OECD members,1976,23.45678347,,
OECD members,1977,23.60813457,,
OECD members,1978,24.02108758,,
OECD members,1979,24.29310485,,
OECD members,1980,25.36238516,,
OECD members,1981,25.30862721,,
OECD members,1982,26.56043769,,
OECD members,1983,26.66920169,,
OECD members,1984,26.11819309,,
OECD members,1985,26.31905483,,
OECD members,1986,27.16180049,,
OECD members,1987,26.74701408,,
OECD members,1988,25.8870835,,
OECD members,1989,25.54600116,,
OECD members,1990,25.38908981,,
OECD members,1991,28.37992916,,
OECD members,1992,28.75735701,,
OECD members,1993,29.11260108,,
OECD members,1994,28.6106628,,
OECD members,1995,29.89182094,,
OECD members,1996,29.09721114,,
OECD members,1997,27.89348983,,
OECD members,1998,27.05998862,,
OECD members,1999,26.6008924,,
OECD members,2000,26.16893582,,
OECD members,2001,27.29792645,,
OECD members,2002,27.62561128,,
OECD members,2003,28.19800433,,
OECD members,2004,27.81043541,,
OECD members,2005,26.51499321,,
OECD members,2006,26.14533371,,
OECD members,2007,25.89190355,,
OECD members,2008,27.29009345,,
OECD members,2009,30.2475432,,
OECD members,2010,30.23127712,,
OECD members,2011,29.56816204,,
OECD members,2012,29.60083459,,
OECD members,2013,29.0566112,,
OECD members,2014,30.17656054,,
Oman,1990,32.53577867,24.10042413,6.320974141
Oman,1991,31.71665749,25.73928132,5.017713831
Oman,1992,33.90003968,25.77783254,6.068634095
Oman,1993,33.55608294,27.3900366,6.222470377
Oman,1994,33.70241379,27.4296637,6.015172331
Oman,1995,32.35853856,29.80842019,6.737320212
Oman,1996,29.04856749,30.57899672,7.102672293
Oman,1997,27.42918138,30.04250733,6.34616536
Oman,1998,30.08036078,32.39825671,6.236572341
Oman,1999,28.37985668,33.22638978,5.763285306
Oman,2000,29.54030344,30.27936995,4.833686871
Oman,2001,31.35587555,27.75029848,4.020979021
Oman,2002,30.89000504,29.94482528,2.917572312
Oman,2003,30.64965978,29.76662091,2.34948029
Oman,2004,30.008612,28.19444931,2.603856788
Oman,2005,27.54079157,28.50154949,2.029531506
Oman,2006,26.37059296,32.52948191,1.473433152
Oman,2007,25.85064702,32.2225144,1.857474122
Oman,2008,22.74437294,25.70640032,0.953757768
Oman,2009,25.64108077,31.57883704,0.943277575
Oman,2010,23.9595345,31.88826981,0.692297725
Oman,2011,30.04249292,24.66327714,0.485492565
Oman,2012,36.47732964,21.55258562,0.423075845
Pakistan,1990,19.84781649,,28.32781983
Pakistan,1991,19.36877658,,27.47769478
Pakistan,1992,19.62398067,,26.17194272
Pakistan,1993,21.09950107,,28.62780652
Pakistan,1994,19.75179104,,32.4126144
Pakistan,1995,19.13311489,,28.2275797
Pakistan,1996,20.73915666,,28.61048064
Pakistan,1997,19.75289831,,30.50564773
Pakistan,1998,19.22801137,,35.57607893
Pakistan,1999,18.99421416,4.446160517,35.81134591
Pakistan,2000,17.18711245,4.007007321,35.97714713
Pakistan,2001,16.25445708,4.169272767,45.69993512
Pakistan,2002,16.92518664,4.015551604,42.29571933
Pakistan,2003,16.8290861,4.224723866,31.37422656
Pakistan,2004,14.43441986,4.581882496,39.02344062
Pakistan,2005,14.62385969,4.438732945,28.90178944
Pakistan,2006,14.14681554,4.344912137,31.11083389
Pakistan,2007,15.32043058,4.289211098,26.39464529
Pakistan,2008,17.94237553,3.558500714,25.65562704
Pakistan,2009,16.19295792,3.52817388,35.16351232
Pakistan,2010,17.50035448,3.540503279,31.30948579
Pakistan,2011,17.61401564,3.82459699,26.57368334
Pakistan,2012,18.7990971,3.563641401,26.02401819
Pakistan,2013,17.83230132,3.883739403,28.61001481
Palestine,2005,8.645078137,58.07051791,2.397101587
Palestine,2006,10.50327046,51.75526012,2.401705868
Palestine,2007,9.894609158,64.4772118,1.474530831
Palestine,2008,12.85220677,66.95271225,1.270475097
Palestine,2009,10.51264534,51.53185889,1.901006087
Palestine,2010,9.24478204,56.56221669,1.47827504
Palestine,2011,8.421438308,61.99053676,1.888516357
Palestine,2012,7.214045423,61.47592633,2.1977962
Palestine,2013,7.56006227,61.08787972,2.620626702
Palestine,2014,8.187987715,60.35315769,1.878758344
Panama,1990,22.11456832,49.23237682,7.676231814
Panama,1991,21.78009652,46.06249536,6.568692941
Panama,1992,22.07472808,43.67068221,13.00006442
Panama,1993,20.87826567,44.3460363,7.77147134
Panama,1994,21.9519877,41.93925234,14.56386293
Panama,1995,20.79175108,44.9123815,8.141338696
Panama,1996,19.96678491,41.9525066,16.57702456
Panama,1997,20.33697432,40.4025053,13.51662522
Panama,1998,20.30407247,38.7142067,17.08718036
Panama,1999,20.13583,38.58341863,19.69293756
Panama,2000,20.86886402,36.69431787,21.66530358
Panama,2001,21.88470292,37.06003611,21.46475537
Papua New Guinea,1990,31.15174566,38.23790293,12.16855023
Papua New Guinea,1991,30.00166408,30.72087563,8.870893191
Papua New Guinea,1992,29.05209567,36.67055189,11.23916959
Papua New Guinea,1993,29.98479587,31.74888138,10.75997506
Papua New Guinea,1994,27.01565919,36.33754494,12.26132779
Papua New Guinea,1995,24.53863787,36.25891803,19.7119259
Papua New Guinea,1996,25.78411115,28.60179468,14.89138122
Papua New Guinea,1997,27.27953557,30.81580007,15.18991012
Papua New Guinea,1998,24.07696448,40.88361622,18.0267927
Papua New Guinea,1999,29.33112073,31.11056187,14.83156395
Papua New Guinea,2000,30.0470326,25.00417903,13.88802384
Papua New Guinea,2001,26.92309764,26.29565639,14.99021438
Papua New Guinea,2002,22.09391275,27.7792491,20.60908155
Paraguay,2005,15.09423417,48.41624515,6.625988312
Paraguay,2006,15.59757497,49.55546057,5.521478948
Paraguay,2007,14.86338878,51.52732008,4.969750592
Paraguay,2008,14.38469863,54.51504853,3.833026795
Paraguay,2009,17.65077092,52.76502623,3.111439431
Paraguay,2010,16.09899482,55.02924421,2.2664976
Paraguay,2011,17.59553754,53.19994581,1.534993035
Paraguay,2012,21.24410995,55.75438223,1.12153458
Peru,1990,19.98710105,18.32454334,39.48820637
Peru,1991,14.82314339,18.52517986,26.72147996
Peru,1992,17.5379894,17.13545042,25.89760207
Peru,1993,15.5805257,18.84604506,27.35929103
Peru,1994,15.85057546,19.22950496,23.46328315
Peru,1995,17.94710995,19.36650165,19.18881425
Peru,1996,17.45319474,19.15253431,14.89531026
Peru,1997,17.00966643,21.42923708,11.74787214
Peru,1998,17.22443344,24.15850796,12.59276219
Peru,1999,18.12673775,22.44554066,13.04347826
Peru,2000,18.69730969,22.4061276,13.2405857
Peru,2001,18.3987973,22.39085651,12.16148852
Peru,2002,17.72374051,22.66739345,12.07531048
Peru,2003,17.68065679,22.88116645,12.19115334
Peru,2004,17.40254986,21.09770771,11.90249409
Peru,2005,18.28766815,20.08905329,10.84600403
Peru,2006,17.22949877,19.65489575,11.10295925
Peru,2007,18.14340027,17.31904751,10.14598022
Peru,2008,17.67383857,17.51900913,9.095567213
Peru,2009,18.4279812,18.07604986,7.229036965
Peru,2010,17.6988981,17.54144592,6.668674722
Peru,2011,17.74950417,17.12460145,6.47638578
Peru,2012,17.91664367,17.79025876,5.963281961
Philippines,1990,16.76390618,34.43437235,39.37935732
Philippines,1991,15.99328852,36.27290855,37.53644826
Philippines,1992,16.20380612,33.94321565,36.31897134
Philippines,1993,15.90843273,33.55004839,32.61000243
Philippines,2000,16.34858243,31.21357167,24.06815216
Philippines,2003,18.6185371,32.60902939,28.55843834
Philippines,2004,17.6858016,31.25807485,30.7457017
Philippines,2005,17.2039986,30.33988534,32.30651106
Philippines,2006,16.80595645,30.57799015,30.6756249
Philippines,2007,16.61208897,30.59243248,24.21807384
Philippines,2008,16.39154076,29.604093,22.34992
Philippines,2009,17.75870382,30.3099824,20.26780997
Philippines,2010,16.87756295,30.89048993,19.9290193
Philippines,2011,15.76734326,32.69294841,18.48706448
Philippines,2012,16.40651831,31.31735487,18.26667752
Poland,1984,,,0.203520643
Poland,1985,,,0.634217975
Poland,1986,,,0.434483911
Poland,1987,,,0.540185633
Poland,1988,,,0.507600723
Poland,1994,36.67874334,14.26694925,9.637503587
Poland,1995,35.79085677,14.55962446,11.40340003
Poland,1996,35.21170149,13.00612921,9.550569332
Poland,1997,34.79204595,12.8253057,8.959466827
Poland,1998,33.14579439,12.68354735,8.9545063
Poland,1999,31.85535159,7.893523745,8.835233687
Poland,2000,30.98528577,7.795394652,7.827796259
Poland,2001,35.55742171,11.07417276,7.957770094
Poland,2002,36.13716465,14.81698949,7.872763148
Poland,2003,39.48955587,14.46442791,7.302112832
Poland,2004,37.66620727,13.89540227,6.972323144
Poland,2005,37.09919293,14.17663528,7.164262432
Poland,2006,36.55273284,14.05346682,6.352170083
Poland,2007,34.96144587,14.02896511,5.544294828
Poland,2008,36.27323416,14.07669762,6.229307226
Poland,2009,36.28960605,14.2243176,6.74288258
Poland,2010,36.58470929,14.04124682,6.443894218
Poland,2011,34.44362382,13.92752498,6.780471442
Poland,2012,34.45474256,13.83161252,7.029834392
Poland,2013,35.09947529,13.78664424,6.476975817
Poland,2014,21.99356541,22.50271422,8.294941967
Portugal,1975,23.71605253,,2.557544757
Portugal,1976,25.92811384,,3.638644918
Portugal,1978,26.15569131,26.2962963,7.962962963
Portugal,1979,25.97406975,26.13065327,8.69051138
Portugal,1980,27.36534381,25.64899046,8.47570446
Portugal,1981,29.57836947,23.89213329,13.26004809
Portugal,1982,29.07705248,24.62083629,14.34443657
Portugal,1983,30.80105334,21.482358,15.70567986
Portugal,1984,29.50918109,22.74437816,18.56815053
Portugal,1985,33.57277925,19.84142332,17.32095662
Portugal,1986,33.65844607,19.15526167,20.57511918
Portugal,1987,30.12862973,20.95523579,19.87613656
Portugal,1988,29.79061009,22.45959519,19.21620297
Portugal,1989,31.15070925,28.80837034,17.08720226
Portugal,1990,32.31911878,28.97356014,18.95453668
Portugal,1991,34.72748434,29.70812211,18.34341991
Portugal,1992,35.87562308,30.51654003,19.33571264
Portugal,1993,37.23764175,30.09244613,15.66487399
Portugal,1994,34.96707771,30.25401763,13.21410057
Portugal,1995,37.72438344,28.97893285,14.17381042
Portugal,1996,37.50810084,29.46714851,12.40207169
Portugal,1997,36.32030634,30.53869746,10.14158467
Portugal,1998,37.6610654,30.411966,8.081079696
Portugal,1999,37.44533113,30.98543102,7.712244483
Portugal,2000,37.71223902,31.87409799,7.787663847
Portugal,2001,38.56264859,31.27945735,7.495662835
Portugal,2002,38.90891806,31.58420898,7.05545627
Portugal,2003,40.15672681,30.95086619,6.404425924
Portugal,2004,40.76772541,30.32831485,6.041686186
Portugal,2005,41.72897079,30.1270103,5.901947433
Portugal,2006,40.47710083,28.83436321,6.556836957
Portugal,2007,39.68521457,27.78921843,7.025573729
Portugal,2008,40.65838218,27.05734007,7.548006648
Portugal,2009,43.97441091,26.50277163,6.795682639
Portugal,2010,44.60631404,25.53536686,6.868088818
Portugal,2011,44.98281394,23.58419399,9.843503193
Portugal,2012,44.76945562,21.4063499,10.83525596
Portugal,2013,46.05017732,22.26330804,10.62473856
Portugal,2014,47.92633526,20.35510907,10.32614511
Qatar,2004,23.46836877,31.95606002,6.933553981
Qatar,2005,19.83162992,22.50266143,5.905438378
Qatar,2006,22.16498732,28.54304715,4.084269815
Qatar,2007,16.06261035,35.9182656,3.980524829
Qatar,2008,14.26310784,32.4002903,3.509222856
Qatar,2009,19.38819856,32.43125288,5.214392841
Qatar,2010,18.72270954,28.21312271,6.506532925
Romania,1980,,2.060650347,
Romania,1981,39.78515312,2.446199726,
Romania,1982,31.81330767,2.739726027,
Romania,1983,27.50487837,2.984439294,
Romania,1984,28.82980027,2.73716423,
Romania,1985,41.54373089,2.031682469,3.212413874
Romania,1986,42.4326258,6.497302158,2.009330036
Romania,1987,40.62832801,6.567642347,2.070773263
Romania,1988,36.58809802,7.322362546,1.208700089
Romania,1989,39.99625,7.431946745,0.321905179
Romania,1990,33.34421261,13.57407537,
Romania,1991,32.89078452,21.12763492,0.121399404
Romania,1992,38.24819213,18.60662775,0.639619091
Romania,1993,29.89843181,21.1305107,2.635888481
Romania,1994,29.7690932,20.89339092,4.382794663
Romania,1995,28.015986,21.96168011,5.612791944
Romania,1996,27.09643652,21.25748503,6.548193935
Romania,1997,29.84339662,15.98904324,14.70553708
Romania,1998,32.03320638,15.57951889,12.34782026
Romania,1999,34.21612346,20.98730963,14.67215231
Romania,2000,34.3915064,19.90247497,11.41107192
Romania,2001,33.0134576,15.9346609,10.19944245
Romania,2002,31.85055363,17.27729952,7.66659467
Romania,2003,30.7100333,17.19408384,5.121101711
Romania,2004,31.21159762,17.11543688,4.427594184
Romania,2005,31.50183415,18.26175045,3.794149884
Romania,2006,31.61070338,18.50260506,2.318432316
Romania,2007,33.94611315,19.1930966,1.840792831
Romania,2008,33.43348169,20.69330954,1.698480619
Romania,2009,35.87820172,19.61009224,3.675018999
Romania,2010,35.13254168,17.63171364,3.955834213
Romania,2011,34.91148072,13.72413751,4.285197264
Romania,2012,33.19098983,14.22192286,4.949792089
Romania,2013,31.39175096,15.23472754,5.150303385
Romania,2014,31.86313677,14.45815475,5.022775022
Russia,1994,27.04789194,,
Russia,1995,11.56422821,,
Russia,1998,25.0417554,,
Russia,1999,20.2862415,12.71056349,16.64496559
Russia,2000,21.16302562,13.85627966,16.67779153
Russia,2001,22.75848652,12.15916259,11.35436871
Russia,2002,22.55875883,16.91799007,9.121720176
Russia,2003,23.04630639,18.01416185,7.176574353
Russia,2004,21.57384267,17.72186532,5.059706832
Russia,2005,19.94809986,19.20770125,4.833047597
Russia,2006,19.50054141,19.72566203,3.293960754
Russia,2007,23.00653269,16.71307736,1.83943209
Russia,2008,21.53216676,18.15297374,1.749589325
Russia,2009,32.10897472,15.91255638,1.421279874
Russia,2010,27.377239,16.16264395,1.56176053
Russia,2011,23.51263426,16.06086944,1.939928473
Russia,2012,24.62120467,17.35262347,2.034809627
Russia,2013,25.28840786,18.17417451,2.120385322
Russia,2014,26.83007887,16.54149968,2.074101878
Rwanda,1990,12.40554527,44.10709565,8.047279181
Rwanda,1991,12.32947675,45.05084746,14.54915254
Rwanda,1992,14.3119977,37.11273943,12.34091786
Rwanda,2008,14.35465251,22.35684776,3.349673441
Rwanda,2009,14.43230968,22.36958739,2.620940748
Rwanda,2010,15.47447614,22.63136686,2.853903446
Rwanda,2011,15.03804887,22.54374483,2.999907295
Rwanda,2012,14.46899662,24.7311828,2.976468755
Rwanda,2013,13.03248355,26.64458116,4.843035179
Saint Kitts and Nevis,1990,18.2842701,47.0354197,12.24648229
Saint Kitts and Nevis,1991,18.02609098,50.20068527,13.67596672
Saint Kitts and Nevis,1992,17.74088048,51.67424932,12.81164695
Saint Kitts and Nevis,1993,18.2948212,49.21754642,10.68677532
Saint Kitts and Nevis,1994,19.54547953,,8.36974331
Saint Kitts and Nevis,2000,26.04359721,46.4249407,14.43578448
Saint Kitts and Nevis,2001,24.71779245,45.70032573,17.06840391
Saint Kitts and Nevis,2002,24.94350316,44.57496136,20.68006182
Saint Kitts and Nevis,2003,26.64843277,43.2602822,22.36565596
Saint Kitts and Nevis,2004,28.1943621,41.86107471,21.38925295
Saint Kitts and Nevis,2005,29.98856711,37.08503865,21.78262847
Saint Kitts and Nevis,2006,27.84455055,35.44542033,22.83563363
Saint Kitts and Nevis,2007,27.07338642,37.93241352,23.17536493
Saint Kitts and Nevis,2008,27.03189264,39.55613577,23.92763894
Saint Kitts and Nevis,2009,28.48475175,42.90168745,22.59721203
Saint Kitts and Nevis,2010,28.35312775,42.16185625,24.71231843
Saint Kitts and Nevis,2011,30.26346306,37.31719617,21.14641116
Saint Kitts and Nevis,2012,27.65431169,40.67703568,21.35407136
Saint Lucia,2000,17.47282026,54.83170467,7.546145494
Saint Lucia,2001,20.0056311,53.24189526,10.17456359
Saint Lucia,2002,20.13074298,52.05918619,10.80147965
Saint Lucia,2003,21.33270351,47.2781826,10.99442778
Saint Lucia,2004,20.39046623,46.3091354,12.6223491
Saint Lucia,2005,18.78687726,46.37650979,14.57725948
Saint Lucia,2006,16.70737277,52.61963696,16.3160066
Saint Lucia,2007,15.22716602,52.32172471,16.81177446
Saint Lucia,2008,19.45346612,45.95154606,12.4960153
Saint Lucia,2009,20.65310434,46.69084316,13.56905409
Saint Lucia,2010,21.43677431,46.54314159,12.83185841
Saint Lucia,2011,21.39492929,46.34997316,13.44605475
Saint Lucia,2012,23.33011634,43.47984017,14.91706018
Samoa,2010,0.026472927,26.32601386,2.924363477
Samoa,2011,0.02566296,27.93599479,2.831784397
Samoa,2012,0.024586807,29.84782459,2.9490143
San Marino,1995,68757.34289,36.20689655,0.749625187
San Marino,2002,46.72525754,33.98831611,2.264996285
San Marino,2003,40.92938606,36.0013096,0.970684745
San Marino,2004,43.24395597,32.64875227,0.798414004
San Marino,2005,39.15889725,35.40028201,0.64016587
San Marino,2006,38.06184474,36.01883842,2.460917713
San Marino,2007,39.43366723,34.30933538,2.619747131
San Marino,2008,38.69551461,34.29818596,1.189401019
San Marino,2009,,33.18379608,1.207225155
San Marino,2010,,34.22127582,0.8789483
San Marino,2011,,32.64809322,0.897932634
San Marino,2012,,31.63636943,0.908106434
San Marino,2013,,30.1049086,0.631925643
Sao Tome and Principe,2002,23.41823504,25.41956413,15.08273339
Sao Tome and Principe,2003,20.46104906,29.82764305,14.18854242
Sao Tome and Principe,2004,28.04781091,25.88377718,10.29954553
Sao Tome and Principe,2005,23.59904642,32.82299118,10.72745585
Sao Tome and Principe,2006,26.39619572,30.18186451,12.60532842
Sao Tome and Principe,2007,25.75617655,34.29039567,5.117429225
Sao Tome and Principe,2008,20.43847036,38.4758576,4.123805518
Sao Tome and Principe,2009,20.7869885,38.85617388,3.546597188
Sao Tome and Principe,2010,21.23519404,44.13535447,2.11620905
Sao Tome and Principe,2011,20.11075288,43.40601587,2.801039007
Sao Tome and Principe,2012,17.28003754,47.92603664,3.370954405
Senegal,1999,11.43918347,45.98399117,11.73060999
Senegal,2000,12.75899286,41.3549753,10.65631616
Senegal,2001,14.55472947,34.0699462,5.822444274
Senegal,2009,16.4922337,36.52034476,4.539987974
Senegal,2010,15.53642216,39.42301256,6.037410723
Senegal,2011,17.50056452,35.89098532,8.612159329
Senegal,2012,16.99415441,37.89594617,8.805186279
Serbia,2007,36.83926681,26.29898792,1.955511418
Serbia,2008,38.02026166,26.70753248,1.455065418
Serbia,2009,38.02292939,26.23198903,1.929625778
Serbia,2010,38.74685863,24.84911409,2.739607535
Serbia,2011,37.59249578,25.59644275,3.293701626
Serbia,2012,39.21779432,25.42685607,4.562648729
Seychelles,1993,48.46473367,31.93008991,17.62877069
Seychelles,1994,47.28795641,30.69647463,19.74204643
Seychelles,1995,46.84517169,31.63094293,21.52244862
Seychelles,1996,51.45988321,30.51453443,19.76527281
Seychelles,1997,50.31806616,30.79084141,19.89745751
Seychelles,1998,46.08127948,29.84680043,19.58378525
Seychelles,1999,44.42508187,31.83416746,20.53969972
Seychelles,2000,43.12469758,36.32763514,17.34538974
Seychelles,2001,41.8859228,33.40538416,17.38389991
Seychelles,2002,47.36552951,28.08064071,16.96216515
Seychelles,2003,36.01133472,34.04735883,15.85428051
Seychelles,2004,37.63869779,28.11510791,15.17122302
Seychelles,2005,36.26855339,37.13155253,14.19954053
Seychelles,2006,39.64298887,34.00026977,18.25007868
Seychelles,2007,36.35431707,32.00723639,16.47397176
Seychelles,2008,28.70005263,33.55373305,17.67187457
Seychelles,2009,29.46588052,26.81634935,20.08670608
Seychelles,2010,30.62968873,24.22795529,17.4289773
Seychelles,2011,26.29957718,28.94560269,10.7139563
Seychelles,2012,25.96256128,29.13831522,13.91984753
Singapore,1990,17.06206308,31.42144638,16.7996675
Singapore,1991,17.87489609,28.12277453,18.72240422
Singapore,1992,16.53311802,29.55079376,14.09553641
Singapore,1993,14.56584634,31.12870455,8.624675962
Singapore,1994,10.90531218,43.98242331,9.244039385
Singapore,1995,11.91568473,38.65534896,8.245755861
Singapore,1996,16.14662917,29.04592674,5.075633315
Singapore,1997,13.62595689,34.22156427,4.895139403
Singapore,1998,15.7257061,30.59360731,4.3888815
Singapore,1999,14.77265967,32.39527887,3.878731775
Singapore,2000,15.75618109,29.32544561,2.039797173
Singapore,2001,18.27295794,27.37753147,1.707033388
Singapore,2002,16.25038951,30.96101372,1.670840653
Singapore,2003,16.04300225,30.63588079,1.40159339
Singapore,2004,14.49885105,31.11174642,1.039917093
Singapore,2005,12.63238304,34.00522583,0.757745427
Singapore,2006,13.13049588,28.27630939,0.45727258
Singapore,2007,12.21383389,32.13703592,0.166012677
Singapore,2008,14.60950863,27.15490122,0.083050208
Singapore,2009,14.43363349,27.00917703,0.083374433
Singapore,2010,12.59066308,30.39342259,0.013304622
Singapore,2011,12.96432709,27.17484792,0.009581319
Singapore,2012,12.63306399,28.71898293,0.007007033
Slovakia,1996,1.240668735,15.58416338,4.985556733
Slovakia,1997,1.17980386,16.64173995,4.98215604
Slovakia,1998,1.167095331,16.89958326,7.43220516
Slovakia,1999,1.147815849,16.37955674,8.537975514
Slovakia,2000,1.421119153,15.96574948,6.137124772
Slovakia,2001,1.217993505,18.11551979,8.067981976
Slovakia,2002,1.255797179,14.31241027,9.028689779
Slovakia,2003,38.61650956,12.24563093,6.289834372
Slovakia,2004,37.19575822,12.38513729,5.089093003
Slovakia,2005,34.41732875,12.16712378,4.047007161
Slovakia,2006,34.11054284,13.51888082,4.936832685
Slovakia,2007,31.22343792,12.73067874,4.145399102
Slovakia,2008,31.67802818,13.01004563,3.779241649
Slovakia,2009,37.20536798,12.44549591,3.706494039
Slovakia,2010,35.64054714,12.11011247,3.625605594
Slovakia,2011,34.6077515,12.24092146,4.391990817
Slovakia,2012,34.26192333,12.19682001,5.229725191
Slovakia,2013,21.99793338,25.10964902,8.677846095
Slovakia,2014,22.88780502,23.55391183,8.335897773
Slovenia,1992,,20.60557342,1.286173633
Slovenia,1993,,20.72880425,3.222852957
Slovenia,1994,,18.86631624,3.750532746
Slovenia,1995,33.58837327,20.66359665,2.951942378
Slovenia,1996,32.62484721,22.54085398,3.226146547
Slovenia,1997,33.56211668,23.63996044,3.066271019
Slovenia,1998,34.11834035,23.05422648,3.285486443
Slovenia,1999,34.33802593,22.68747352,3.565880525
Slovenia,2000,38.14718159,17.98921641,3.52365659
Slovenia,2001,38.97887878,18.75673511,3.680809405
Slovenia,2002,38.31481142,18.48559013,3.863091588
Slovenia,2003,38.60596052,18.90955785,3.912513425
Slovenia,2004,38.46481106,18.94017094,3.608924716
Slovenia,2005,38.99161344,18.72555103,3.991155945
Slovenia,2006,37.97074803,18.72626131,3.820270745
Slovenia,2007,35.06324724,19.04538666,3.518287207
Slovenia,2008,36.56030406,19.2497335,2.911425254
Slovenia,2009,41.19530531,19.51432811,2.656110097
Slovenia,2010,41.69623934,19.48718388,3.600457261
Slovenia,2011,42.43202617,18.80283995,3.583451184
Slovenia,2012,42.29363386,19.4683233,4.615406886
South Africa,1972,18.26615638,24.8455731,7.961564859
South Africa,1973,17.63931078,24.18150488,8.644457209
South Africa,1974,18.58549229,24.37943262,6.848404255
South Africa,1975,20.4589534,23.52415027,6.171735242
South Africa,1976,21.49247925,23.07692308,7.028657617
South Africa,1977,21.6893843,23.17319338,7.482169291
South Africa,1978,21.66632812,23.39578454,8.430913349
South Africa,1979,21.71337663,23.34017796,8.770900557
South Africa,1980,19.61103194,24.76833035,9.0635669
South Africa,1981,21.08486917,25.03427117,10.05940336
South Africa,1982,23.46414132,26.24941857,10.31577859
South Africa,1983,25.50079489,24.26849543,10.94347465
South Africa,1984,25.60497081,27.12343281,12.67526046
South Africa,1985,27.0529314,24.81242214,13.07106231
South Africa,1986,28.31955607,,13.11099556
South Africa,1987,28.61772586,,13.40136054
South Africa,1988,28.97196309,26.31197616,13.58823626
South Africa,1989,28.14491645,27.39785978,15.07185815
South Africa,1990,28.58675986,28.46262478,14.25726321
South Africa,1991,28.04174835,30.39433685,15.48773807
South Africa,1992,31.4403909,45.26399439,15.1193294
South Africa,1993,31.95080009,43.01168819,15.56547598
South Africa,1994,28.35161642,30.27009738,16.77731182
South Africa,1995,28.82331966,15.60734898,18.25123365
South Africa,1996,29.87915632,16.42578573,17.58707707
South Africa,1997,28.58298997,16.81032703,19.42213754
South Africa,1998,28.51140183,16.73789682,19.74766059
South Africa,1999,28.05989869,16.18745963,18.91212382
South Africa,2000,27.19395476,15.5576142,18.10600491
South Africa,2001,27.12871689,15.67484717,16.80167721
South Africa,2002,26.47033957,15.01983154,14.55833701
South Africa,2003,27.84646063,14.60411595,12.56919411
South Africa,2004,28.65028819,14.23117925,11.56132625
South Africa,2005,28.6901175,14.30691638,10.85935905
South Africa,2006,28.90718254,13.8063526,9.850315674
South Africa,2007,29.01250142,13.77277503,8.67309675
South Africa,2008,29.95977625,13.37581682,7.69760738
South Africa,2009,32.24444655,13.44284081,7.115503148
South Africa,2010,31.78362774,14.51295979,7.688308874
South Africa,2011,32.30621546,14.19508067,8.032697603
South Africa,2012,32.99367757,14.43660058,8.408904886
South Africa,2013,34.80310158,13.9281356,8.342211134
South Africa,2014,33.89540423,14.04503666,9.083697973
South Korea,1990,13.19491892,14.20298575,4.745609747
South Korea,1991,13.11393614,14.20838548,3.895494368
South Korea,1992,13.39695364,14.4318548,4.01406938
South Korea,1993,13.14232861,14.50130599,2.911869982
South Korea,1994,13.32914028,13.7651657,3.725266672
South Korea,1995,13.21993045,15.05348062,3.406978783
South Korea,1996,13.39841295,14.37467327,3.019773056
South Korea,1997,13.26690223,14.26551875,3.19210597
South Korea,1998,15.55239398,12.19569422,4.141813077
South Korea,1999,15.18777305,11.45414311,6.700890842
South Korea,2000,15.78951202,11.11750363,6.868201245
South Korea,2001,16.77824541,10.73337657,6.23383824
South Korea,2002,15.90158752,11.39641679,5.650229013
South Korea,2003,17.86543664,10.45478431,4.554024368
South Korea,2004,17.80394405,11.67231246,5.584489934
South Korea,2005,18.54888028,11.45200135,5.91640335
South Korea,2006,19.31135155,11.11293955,6.512766525
South Korea,2007,18.82266703,11.06725217,6.846169187
South Korea,2008,19.14187425,10.84349963,6.790230113
South Korea,2009,20.20127708,10.09660961,4.951012414
South Korea,2010,18.42542179,10.27408508,5.741902953
South Korea,2011,18.90133685,10.12429429,5.782613179
Spain,1972,16.04049097,32.40131579,2.697368421
Spain,1973,16.23720515,32.02156334,3.032345013
Spain,1974,16.44177869,31.93131181,2.3584393
Spain,1975,17.33612875,31.99016768,2.045474497
Spain,1976,17.63869528,33.71334337,1.814010181
Spain,1977,19.23474085,34.09161571,1.912115245
Spain,1978,21.00841471,32.68082797,1.980773703
Spain,1979,22.58825962,32.43343195,2.037105523
Spain,1980,23.15379576,33.37225899,0.96535617
Spain,1981,23.52534081,32.12993103,0.946939519
Spain,1982,26.34829553,28.44897671,1.463362907
Spain,1983,27.00102674,26.75128364,4.016782031
Spain,1984,27.69087142,24.73889485,5.994293642
Spain,1985,29.70274486,18.7936487,9.288663416
Spain,1986,29.60441026,17.63460521,10.39022278
Spain,1987,29.64648687,20.15228077,9.262314805
Spain,1988,29.18002829,20.44654271,9.322970991
Spain,1989,29.48082172,20.44763402,8.967227537
Spain,1990,29.4124689,14.25000468,9.336059493
