Entity,Year,p_avg_all_ages,p_avg_15_64,p_avg_65_74,p_avg_75_84,p_avg_85p,deaths_2020_all_ages,average_deaths_2015_2019_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2021_all_ages,time,time_unit,p_avg_0_14,projected_deaths_2020_2022_all_ages,excess_proj_all_ages,cum_excess_proj_all_ages,cum_proj_deaths_all_ages,cum_p_proj_all_ages,p_proj_all_ages,p_proj_0_14,p_proj_15_64,p_proj_65_74,p_proj_75_84,p_proj_85p,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,deaths_2022_all_ages,deaths_2020_2022_all_ages
Peru,403,160.29,,,,,,,,,,,,,,,,,,5,weekly,,3085.5,4382.1,94983.3,178194.3,53.3,142.02,,,,,,2789.55798231685,128.697592464261,,7467.6
Peru,410,196.17,,,,,,,,,,,,,,,,,,6,weekly,,2979.2,5202.8,100186.1,181173.5,55.3,174.64,,,,,,2942.35865643954,152.800674122694,,8182
Peru,417,192.93,,,,,,,,,,,,,,,,,,7,weekly,,3019.5,5191.2,105377.3,184193,57.21,171.92,,,,,,3094.81865096282,152.459994523282,,8210.7
Peru,424,170.28,,,,,,,,,,,,,,,,,,8,weekly,,3126.2,4736.9,110114.2,187319.2,58.78,151.52,,,,,,3233.93634014015,139.117689177326,,7863.1
Peru,431,166.49,,,,,,,,,,,,,,,,,,9,weekly,,3210.8,4768.1,114882.3,190530,60.3,148.5,,,,,,3373.97033996417,140.033999824021,,7978.9
Peru,438,177.96,,,,,,,,,,,,,,,,,,10,weekly,,3042.8,4812.8,119695.1,193572.8,61.83,158.17,,,,,,3515.31713100317,141.346791038999,,7855.6
Peru,445,173.54,,,,,,,,,,,,,,,,,,11,weekly,,3106.2,4797.3,124492.4,196679,63.3,154.44,,,,,,3656.20870361192,140.891572608749,,7903.5
Peru,452,186.54,,,,,,,,,,,,,,,,,,12,weekly,,3028.5,5029.1,129521.5,199707.5,64.86,166.06,,,,,,3803.90799442272,147.699290810802,,8057.6
Peru,459,204.97,,,,,,,,,,,,,,,,,,13,weekly,,2973.2,5433.1,134954.6,202680.7,66.58,182.74,,,,,,3963.47233335099,159.564338928271,,8406.3
Peru,466,225.82,,,,,,,,,,,,,,,,,,14,weekly,,2982.2,6028,140982.6,205662.9,68.55,202.13,,,,,,4140.50824932155,177.035915970554,,9010.2
Peru,473,236.02,,,,,,,,,,,,,,,,,,15,weekly,,2885.8,6082.9,147065.5,208548.7,70.52,210.79,,,,,,4319.15651960312,178.648270281567,,8968.7
Peru,480,215.7,,,,,,,,,,,,,,,,,,16,weekly,,2996.2,5778,152843.5,211544.9,72.25,192.84,,,,,,4488.85020282771,169.693683224596,,8774.2
Peru,487,206.79,,,,,,,,,,,,,,,,,,17,weekly,,2885.2,5301.1,158144.6,214430.1,73.75,183.73,,,,,,4644.53784286612,155.687640038405,,8186.3
Peru,494,173.67,,,,,,,,,,,,,,,,,,18,weekly,,3004.2,4623.9,162768.5,217434.3,74.86,153.91,,,,,,4780.33684284227,135.798999976152,,7628.1
Peru,501,158.61,,,,,,,,,,,,,,,,,,19,weekly,,2904.2,4045.6,166814.1,220338.5,75.71,139.3,,,,,,4899.15179003047,118.814947188201,,6949.8
Peru,508,130.93,,,,,,,,,,,,,,,,,,20,weekly,,3006.2,3435.4,170249.5,223344.7,76.23,114.28,,,,,,5000.04581553233,100.894025501865,,6441.6
Peru,515,109.58,,,,,,,,,,,,,,,,,,21,weekly,,3073.2,2913.4,173162.9,226417.9,76.48,94.8,,,,,,5085.60925906064,85.5634435283035,,5986.6
Peru,522,95.49,,,,,,,,,,,,,,,,,,22,weekly,,3093.8,2530.3,175693.2,229511.7,76.55,81.79,,,,,,5159.92146512903,74.3122060683965,,5624.1
Peru,529,67.39,,,,,,,,,,,,,,,,,,23,weekly,,3216.8,1805.5,177498.7,232728.5,76.27,56.13,,,,,,5212.94707002035,53.0256048913132,,5022.3
Peru,536,52.84,,,,,,,,,,,,,,,,,,24,weekly,,3232.2,1376.6,178875.3,235960.7,75.81,42.59,,,,,,5253.37634041269,40.4292703923466,,4608.8
Peru,543,37.15,,,,,,,,,,,,,,,,,,25,weekly,,3336.2,941.9,179817.2,239296.9,75.14,28.23,,,,,,5281.03893650637,27.6625960936737,,4278.1
Peru,550,31.34,,,,,,,,,,,,,,,,,,26,weekly,,3307.2,751.9,180569.1,242604.1,74.43,22.74,,,,,,5303.12143571311,22.0824992067452,,4059.1
Peru,557,21.73,,,,,,,,,,,,,,,,,,27,weekly,,3363.5,467,181036.1,245967.6,73.6,13.88,,,,,,5316.83672648256,13.7152907694507,,3830.5
Peru,564,17.83,,,,,,,,,,,,,,,,,,28,weekly,,3226.2,319.4,181355.5,249193.8,72.78,9.9,,,,,,5326.2171630388,9.38043655623675,,3545.6
Peru,571,12,,,,,,,,,,,,,,,,,,29,weekly,,3306.5,154.1,181509.6,252500.3,71.88,4.66,,,,,,5330.74291530341,4.5257522646089,,3460.6
Peru,578,8.1,,,,,,,,,,,,,,,,,,30,weekly,,3330.5,35.4,181545,255830.8,70.96,1.06,,,,,,5331.78257546024,1.03966015682774,,3365.9
Peru,585,6.38,,,,,,,,,,,,,,,,,,31,weekly,,3282.2,-21.5,181523.5,259113,70.06,-0.66,,,,,,5331.15114344408,-0.631432016152442,,3260.7
Peru,592,5.8,,,,,,,,,,,,,,,,,,32,weekly,,3348.8,-35,181488.5,262461.8,69.15,-1.05,,,,,,5330.12323085965,-1.02791258443421,,3313.8
Peru,599,4.05,,,,,,,,,,,,,,,,,,33,weekly,,3216.5,-95.1,181393.4,265678.3,68.28,-2.96,,,,,,5327.33024552309,-2.79298533656266,,3121.4
Peru,606,10.67,,,,,,,,,,,,,,,,,,34,weekly,,3203.5,101.8,181495.2,268881.8,67.5,3.18,,,,,,5330.32000269724,2.98975717415435,,3305.3
Peru,613,3.12,,,,,,,,,,,,,,,,,,35,weekly,,3299.2,-120.4,181374.8,272181,66.64,-3.65,,,,,,5326.78398340679,-3.53601929045368,,3178.8
Peru,620,0.68,,,,,,,,,,,,,,,,,,36,weekly,,3267.2,-195.8,181179,275448.2,65.78,-5.99,,,,,,5321.03354672015,-5.7504366866348,,3071.4
Peru,627,0.3,,,,,,,,,,,,,,,,,,37,weekly,,3278.8,-207.4,180971.6,278727,64.93,-6.33,,,,,,5314.94243043411,-6.09111628604728,,3071.4
Peru,634,0.63,,,,,,,,,,,,,,,,,,38,weekly,,3328.8,-196.8,180774.8,282055.8,64.09,-5.91,,,,,,5309.16262481649,-5.77980561761863,,3132
Peru,641,-1.78,,,,,,,,,,,,,,,,,,39,weekly,,3337.2,-272.1,180502.7,285393,63.25,-8.15,,,,,,5301.17133869579,-7.99128612070137,,3065.1
Peru,648,4.53,,,,,,,,,,,,,,,,,,40,weekly,,3242.5,-79.6,180423.1,288635.5,62.51,-2.45,,,,,,5298.83357178947,-2.33776690631323,,3162.9
Peru,655,-0.39,,,,,,,,,,,,,,,,,,41,weekly,,3302.2,-228.6,180194.5,291937.7,61.72,-6.92,,,,,,5292.11983416657,-6.71373762290457,,3073.6
Peru,662,-2.95,,,,,,,,,,,,,,,,,,42,weekly,,3358.5,-309.4,179885.1,295296.2,60.92,-9.21,,,,,,5283.03308692017,-9.0867472463984,,3049.1
Peru,669,-3.21,,,,,,,,,,,,,,,,,,43,weekly,,3292.2,-315.4,179569.7,298588.4,60.14,-9.58,,,,,,5273.77012608787,-9.26296083230141,,2976.8
Peru,676,0.87,,,,,,,,,,,,,,,,,,44,weekly,,3318.8,-189.9,179379.8,301907.2,59.42,-5.72,,,,,,5268.19296609404,-5.57715999383018,,3128.9
Peru,683,-0.78,,,,,,,,,,,,,,,,,,45,weekly,,3266.5,-240.8,179139,305173.7,58.7,-7.37,,,,,,5261.12092751313,-7.07203858090735,,3025.7
Peru,690,2.87,,,,,,,,,,,,,,,,,,46,weekly,,3111.8,-133.9,179005.1,308285.5,58.06,-4.3,,,,,,5257.1884276544,-3.93249985873544,,2977.9
Peru,697,4.42,,,,,,,,,,,,,,,,,,47,weekly,,3153.2,-87.1,178918,311438.7,57.45,-2.76,,,,,,5254.6303937657,-2.55803388869199,,3066.1
Peru,704,9.29,,,,,,,,,,,,,,,,,,48,weekly,,3116.5,52.8,178970.8,314555.2,56.9,1.69,,,,,,5256.18107332165,1.55067955594646,,3169.3
Peru,711,11.41,,,,,,,,,,,,,,,,,,49,weekly,,3151.8,118.5,179089.3,317707,56.37,3.76,,,,,,5259.66129164324,3.48021832158439,,3270.3
Peru,718,6.79,,,,,,,,,,,,,,,,,,50,weekly,,3192.5,-14.7,179074.6,320899.5,55.8,-0.46,,,,,,5259.22956835777,-0.431723285462367,,3177.8
Peru,725,11.26,,,,,,,,,,,,,,,,,,51,weekly,,3172.2,116.1,179190.7,324071.7,55.29,3.66,,,,,,5262.639301245,3.40973288722319,,3288.3
Peru,732,16.11,,,,,,,,,,,,,,,,,,52,weekly,,3251.8,272.5,179463.2,327323.5,54.83,8.38,,,,,,5270.64233493809,8.00303369309491,,3524.3
Peru,739,35.36,,,,,,,,,,,,,,,,,,1,weekly,,3004.6,670.7,180133.9,330328.1,54.53,22.32,,,,,,5290.34007694895,19.6977420108578,,3675.3
Peru,746,45.46,,,,,,,,,,,,,,,,,,2,weekly,,2993.6,940.1,181074,333321.7,54.32,31.4,,,,,,5317.94980896685,27.6097320179028,,3933.7
Peru,753,66,,,,,,,,,,,,,,,,,,3,weekly,,3004.6,1503.2,182577.2,336326.3,54.29,50.03,,,,,,5362.09718602175,44.1473770549,,4507.8
Peru,760,76.29,,,,,,,,,,,,,,,,,,4,weekly,,3025.9,1798.7,184375.9,339352.2,54.33,59.44,,,,,,5414.92308218238,52.8258961606232,,4824.6
Peru,767,64.54,,,,,,,,,,,,,,,,,,5,weekly,,3157.9,1562.5,185938.4,342510.1,54.29,49.48,,,,,,5460.81203684462,45.8889546622414,,4720.4
Peru,774,56.86,,,,,,,,,,,,,,,,,,6,weekly,,3051.6,1281.8,187220.2,345561.7,54.18,42,,,,,,5498.4571325797,37.6450957350791,,4333.4
Peru,781,37.15,,,,,,,,,,,,,,,,,,7,weekly,,3091.9,752.5,187972.7,348653.6,53.91,24.34,,,,,,5520.55725314503,22.1001205653355,,3844.4
Peru,788,19.9,,,,,,,,,,,,,,,,,,8,weekly,,3198.6,289.6,188262.3,351852.2,53.51,9.05,,,,,,5529.06249555795,8.50524241291848,,3488.2
Peru,795,13.91,,,,,,,,,,,,,,,,,,9,weekly,,3283.2,127.4,188389.7,355135.4,53.05,3.88,,,,,,5532.80409736529,3.74160180734052,,3410.6
Peru,802,15.72,,,,,,,,,,,,,,,,,,10,weekly,,3115.2,155.1,188544.8,358250.6,52.63,4.98,,,,,,5537.35921856088,4.55512119559273,,3270.3
Peru,809,11.46,,,,,,,,,,,,,,,,,,11,weekly,,3178.6,41.7,188586.5,361429.2,52.18,1.31,,,,,,5538.58390298291,1.2246844220259,,3220.3
Peru,816,4.88,,,,,,,,,,,,,,,,,,12,weekly,,3100.9,-151.7,188434.8,364530.1,51.69,-4.89,,,,,,5534.12863615266,-4.4552668302477,,2949.2
Peru,823,6.34,,,,,,,,,,,,,,,,,,13,weekly,,3045.6,-114.5,188320.3,367575.7,51.23,-3.76,,,,,,5530.76589355501,-3.36274259764905,,2931.1
Peru,830,11.03,,,,,,,,,,,,,,,,,,14,weekly,,3054.6,15.8,188336.1,370630.3,50.82,0.52,,,,,,5531.22992266456,0.464029109544585,,3070.4
Peru,837,10.01,,,,,,,,,,,,,,,,,,15,weekly,,2958.2,-21.8,188314.3,373588.5,50.41,-0.74,,,,,,5530.58967996911,-0.640242695447592,,2936.4
Peru,844,7.22,,,,,,,,,,,,,,,,,,16,weekly,,3068.6,-88.6,188225.7,376657.1,49.97,-2.89,,,,,,5527.98759268394,-2.60208728516774,,2980
Peru,851,8.05,,,,,,,,,,,,,,,,,,17,weekly,,2957.6,-74.3,188151.4,379614.7,49.56,-2.51,,,,,,5525.80548111184,-2.1821115720989,,2883.3
Peru,858,5.88,,,,,,,,,,,,,,,,,,18,weekly,,3076.6,-125.3,188026.1,382691.3,49.13,-4.07,,,,,,5522.12555405957,-3.67992705227446,,2951.3
Peru,865,16.23,,,,,,,,,,,,,,,,,,19,weekly,,2976.6,146.9,188173,385667.9,48.79,4.94,,,,,,5526.43985002109,4.31429596152529,,3123.5
Peru,872,5.69,,,,,,,,,,,,,,,,,,20,weekly,,3078.6,-130.5,188042.5,388746.5,48.37,-4.24,,,,,,5522.6072045277,-3.8326454933904,,2948.1
Peru,879,7.38,,,,,,,,,,,,,,,,,,21,weekly,,3145.6,-78.4,187964.1,391892.1,47.96,-2.49,,,,,,5520.30468033857,-2.30252418913263,,3067.2
Peru,886,8.35,,,,,,,,,,,,,,,,,,22,weekly,,3166.2,-49,187915.1,395058.3,47.57,-1.55,,,,,,5518.86560272036,-1.43907761820789,,3117.2
Peru,893,2.55,,,,,,,,,,,,,,,,,,23,weekly,,3289.2,-212.4,187702.7,398347.5,47.12,-6.46,,,,,,5512.6276417794,-6.23796094096645,,3076.8
Peru,900,4.78,,,,,,,,,,,,,,,,,,24,weekly,,3304.6,-144.9,187557.8,401652.1,46.7,-4.38,,,,,,5508.37208367984,-4.25555809955762,,3159.7
Peru,907,1.74,,,,,,,,,,,,,,,,,,25,weekly,,3408.6,-235.1,187322.7,405060.7,46.25,-6.9,,,,,,5501.46744800554,-6.9046356742995,,3173.5
Peru,914,6.44,,,,,,,,,,,,,,,,,,26,weekly,,3379.6,-90.2,187232.5,408440.3,45.84,-2.67,,,,,,5498.8183704308,-2.64907757474187,,3289.4
Peru,921,3.18,,,,,,,,,,,,,,,,,,27,weekly,,3435.9,-189,187043.5,411876.2,45.41,-5.5,,,,,,5493.26764247485,-5.55072795594472,,3246.9
Peru,928,11.18,,,,,,,,,,,,,,,,,,28,weekly,,3298.6,47.1,187090.6,415174.8,45.06,1.43,,,,,,5494.65091912419,1.38327664933861,,3345.7
Peru,935,10.63,,,,,,,,,,,,,,,,,,29,weekly,,3378.9,39.1,187129.7,418553.7,44.71,1.16,,,,,,5495.79924432566,1.14832520146793,,3418
Peru,942,10.84,,,,,,,,,,,,,,,,,,30,weekly,,3402.9,48.1,187177.8,421956.6,44.36,1.41,,,,,,5497.21188990598,1.41264558032244,,3451
Peru,949,18.1,,,,,,,,,,,,,,,,,,31,weekly,,3354.6,265.4,187443.2,425311.2,44.07,7.91,,,,,,5505.00640418909,7.79451428310968,,3620
Peru,956,12.69,,,,,,,,,,,,,,,,,,32,weekly,,3421.2,108.5,187551.7,428732.4,43.75,3.17,,,,,,5508.19293320084,3.18652901174605,,3529.7
Peru,963,17.38,,,,,,,,,,,,,,,,,,33,weekly,,3288.9,232.3,187784,432021.3,43.47,7.06,,,,,,5515.01533586838,6.82240266754476,,3521.2
Peru,970,7.78,,,,,,,,,,,,,,,,,,34,weekly,,3275.9,-56.7,187727.3,435297.2,43.13,-1.73,,,,,,5513.3501174816,-1.66521838678342,,3219.2
Peru,977,9.09,,,,,,,,,,,,,,,,,,35,weekly,,3371.6,-8.9,187718.4,438668.8,42.79,-0.26,,,,,,5513.08873399584,-0.261383485756127,,3362.7
Peru,984,8.14,,,,,,,,,,,,,,,,,,36,weekly,,3339.6,-40.6,187677.8,442008.4,42.46,-1.22,,,,,,5511.8963553979,-1.19237859794368,,3299
Peru,991,3.01,,,,,,,,,,,,,,,,,,37,weekly,,3351.2,-196.8,187481,445359.6,42.1,-5.87,,,,,,5506.11654978028,-5.77980561761863,,3154.4
Peru,998,-2.72,,,,,,,,,,,,,,,,,,38,weekly,,3401.2,-373.3,187107.7,448760.8,41.69,-10.98,,,,,,5495.15312784402,-10.9634219362654,,3027.9
Peru,1005,-8.52,,,,,,,,,,,,,,,,,,39,weekly,,3409.6,-555,186552.7,452170.4,41.26,-16.28,,,,,,5478.85337114799,-16.2997566960282,,2854.6
Peru,1012,4.46,,,,,,,,,,,,,,,,,,40,weekly,,3314.9,-154.2,186398.5,455485.3,40.92,-4.65,,,,,,5474.32468199028,-4.52868915770728,,3160.7
Peru,1019,,,,,,,,,,,,,,,,,,,41,weekly,,3374.6,,,458859.9,,,,,,,,,,,
Peru,1026,,,,,,,,,,,,,,,,,,,42,weekly,,3430.9,,,462290.8,,,,,,,,,,,
Peru,1033,,,,,,,,,,,,,,,,,,,43,weekly,,3364.6,,,465655.4,,,,,,,,,,,
Peru,1040,,,,,,,,,,,,,,,,,,,44,weekly,,3391.2,,,469046.6,,,,,,,,,,,
Peru,1047,,,,,,,,,,,,,,,,,,,45,weekly,,3338.9,,,472385.5,,,,,,,,,,,
Peru,1054,,,,,,,,,,,,,,,,,,,46,weekly,,3184.2,,,475569.7,,,,,,,,,,,
Peru,1061,,,,,,,,,,,,,,,,,,,47,weekly,,3225.6,,,478795.3,,,,,,,,,,,
Peru,1068,,,,,,,,,,,,,,,,,,,48,weekly,,3188.9,,,481984.2,,,,,,,,,,,
Peru,1075,,,,,,,,,,,,,,,,,,,49,weekly,,3224.2,,,485208.4,,,,,,,,,,,
Peru,1082,,,,,,,,,,,,,,,,,,,50,weekly,,3264.9,,,488473.3,,,,,,,,,,,
Peru,1089,,,,,,,,,,,,,,,,,,,51,weekly,,3244.6,,,491717.9,,,,,,,,,,,
Peru,1096,,,,,,,,,,,,,,,,,,,52,weekly,,3324.2,,,495042.1,,,,,,,,,,,
Philippines,30,2.89,,,,,53500,51995.4,50381,49293,50476,52126,57701,,,,,,59993,1,monthly,,55199,-1699,-1699,55199,-3.08,-3.08,,,,,,-14.7024453515558,-14.7024453515558,69869,53500
Philippines,59,1.76,,,,,46256,45454,44540,43931,44765,45236,48798,,,,,,53861,2,monthly,,48657.6,-2401.6,-4100.6,103856.6,-3.95,-4.94,,,,,,-35.4849013587933,-20.7824560072374,52248,46256
Philippines,90,-4,,,,,45996,47911.2,46452,46493,47136,48366,51109,,,,,,62558,3,monthly,,51114.8,-5118.8,-9219.4,154971.4,-5.95,-10.01,,,,,,-79.7808856233865,-44.2959842645932,51862,45996
Philippines,120,-5.27,,,,,44768,47258.4,44421,47511,46487,47626,50247,,,,,,70556,4,monthly,,50462,-5694,-14913.4,205433.4,-7.26,-11.28,,,,,,-129.054413481985,-49.2735278585984,50159,44768
Philippines,151,2.34,,,,,50251,49102.4,46953,48648,48141,49662,52108,,,,,,71920,5,monthly,,52306,-2055,-16968.4,257739.4,-6.58,-3.93,,,,,,-146.837536023155,-17.7831225411696,53396,50251
Philippines,181,5.16,,,,,48484,46106.6,44172,44862,46118,46353,49028,,,,,,68399,6,monthly,,49310.2,-826.2,-17794.6,307049.6,-5.8,-1.68,,,,,,-153.98713010759,-7.1495940844352,49353,48484
Philippines,212,11.36,,,,,54412,48859.4,47618,48848,48913,49424,49494,,,,,,75672,7,monthly,,52063,2349,-15445.6,359112.6,-4.3,4.51,,,,,,-133.659852808705,20.3272772988844,,54412
Philippines,243,12.38,,,,,56827,50565.2,48511,51521,51154,51375,50265,,,,,,97880,8,monthly,,53768.8,3058.2,-12387.4,412881.4,-3,5.69,,,,,,-107.195451175905,26.4644016328004,,56827
Philippines,273,9.28,,,,,53953,49370.8,45777,51728,47870,49444,52035,,,,,,119758,9,monthly,,52574.4,1378.6,-11008.8,465455.8,-2.37,2.62,,,,,,-95.2656152950015,11.9298358809034,,53953
Philippines,304,5.62,,,,,54200,51316,48404,52357,49922,50917,54980,,,,,,84428,10,monthly,,54519.6,-319.6,-11328.4,519975.4,-2.18,-0.59,,,,,,-98.0313018955649,-2.76568660056341,,54200
Philippines,334,5.92,,,,,51558,48674.6,45610,48015,48225,48736,52787,,,,,,58202,11,monthly,,51878.2,-320.2,-11648.6,571853.6,-2.04,-0.62,,,,,,-100.802180648695,-2.77087875313018,,51558
Philippines,365,7.43,,,,,53731,50015.6,47766,48976,50030,51444,51862,,,,,,56202,12,monthly,,53219.2,511.8,-11136.8,625072.8,-1.78,0.96,,,,,,-96.3732745092447,4.42890613945042,,53731
Philippines,396,15.38,,,,,,,,,,,,,,,,,,1,monthly,,56266.9,3726.1,-7410.7,681339.7,-1.09,6.62,,,,,,-64.1291417108738,32.2441327983708,,59993
Philippines,424,18.5,,,,,,,,,,,,,,,,,,2,monthly,,49725.5,4135.5,-3275.2,731065.2,-0.45,8.32,,,,,,-28.3422301444471,35.7869115664267,,53861
Philippines,455,30.57,,,,,,,,,,,,,,,,,,3,monthly,,52182.7,10375.3,7100.1,783247.9,0.91,19.88,,,,,,61.4413373988118,89.7835675432589,,62558
Philippines,485,49.3,,,,,,,,,,,,,,,,,,4,monthly,,51529.9,19026.1,26126.2,834777.8,3.13,36.92,,,,,,226.085360649686,164.644023250875,,70556
Philippines,516,46.47,,,,,,,,,,,,,,,,,,5,monthly,,53373.9,18546.1,44672.3,888151.7,5.03,34.75,,,,,,386.575661847149,160.490301197463,,71920
Philippines,546,48.35,,,,,,,,,,,,,,,,,,6,monthly,,50378.1,18020.9,62693.2,938529.8,6.68,35.77,,,,,,542.52109883117,155.945436984021,,68399
Philippines,577,54.88,,,,,,,,,,,,,,,,,,7,monthly,,53130.9,22541.1,85234.3,991660.7,8.6,42.43,,,,,,737.582482535675,195.061383704505,,75672
Philippines,608,93.57,,,,,,,,,,,,,,,,,,8,monthly,,54836.7,43043.3,128277.6,1046497.4,12.26,78.49,,,,,,1110.06145016406,372.478967628383,,97880
Philippines,638,142.57,,,,,,,,,,,,,,,,,,9,monthly,,53642.3,66115.7,194393.3,1100139.7,17.67,123.25,,,,,,1682.19945259482,572.138002430758,,119758
Philippines,669,64.53,,,,,,,,,,,,,,,,,,10,monthly,,55587.5,28840.5,223233.8,1155727.2,19.32,51.88,,,,,,1931.77324609779,249.57379350297,,84428
Philippines,699,19.57,,,,,,,,,,,,,,,,,,11,monthly,,52946.1,5255.9,228489.7,1208673.3,18.9,9.93,,,,,,1977.25563722388,45.482391126099,,58202
Philippines,730,12.37,,,,,,,,,,,,,,,,,,12,monthly,,54287.1,1914.9,230404.6,1262960.4,18.24,3.53,,,,,,1993.82639214071,16.57075491683,,56202
Philippines,761,34.38,,,,,,,,,,,,,,,,,,1,monthly,,57334.7,12534.3,242938.9,1320295.1,18.4,21.86,,,,,,2102.29305533672,108.466663196001,,69869
Philippines,789,14.95,,,,,,,,,,,,,,,,,,2,monthly,,50793.3,1454.7,244393.6,1371088.4,17.82,2.86,,,,,,2114.88142923484,12.5883738981214,,52248
Philippines,820,8.25,,,,,,,,,,,,,,,,,,3,monthly,,53250.5,-1388.5,243005.1,1424338.9,17.06,-2.61,,,,,,2102.86592283658,-12.015506398255,,51862
Philippines,850,6.14,,,,,,,,,,,,,,,,,,4,monthly,,52597.7,-2438.7,240566.4,1476936.6,16.29,-4.64,,,,,,2081.76241872897,-21.1035041076157,,50159
Philippines,881,8.74,,,,,,,,,,,,,,,,,,5,monthly,,54441.7,-1045.7,239520.7,1531378.3,15.64,-1.92,,,,,,2072.71336216386,-9.04905656511001,,53396
Philippines,911,7.04,,,,,,,,,,,,,,,,,,6,monthly,,51445.9,-2092.9,237427.8,1582824.2,15,-4.07,,,,,,2054.60226865222,-18.1110935116369,,49353
Philippines,942,,,,,,,,,,,,,,,,,,,7,monthly,,54198.7,,,1637022.9,,,,,,,,,,,
Philippines,973,,,,,,,,,,,,,,,,,,,8,monthly,,55904.5,,,1692927.4,,,,,,,,,,,
Philippines,1003,,,,,,,,,,,,,,,,,,,9,monthly,,54710.1,,,1747637.5,,,,,,,,,,,
Philippines,1034,,,,,,,,,,,,,,,,,,,10,monthly,,56655.3,,,1804292.8,,,,,,,,,,,
Philippines,1064,,,,,,,,,,,,,,,,,,,11,monthly,,54013.9,,,1858306.7,,,,,,,,,,,
Philippines,1095,,,,,,,,,,,,,,,,,,,12,monthly,,55354.9,,,1913661.6,,,,,,,,,,,
Poland,4,-0.48,-11.51,17.4,-15.69,11.24,8463,8503.6,7984,8215,9279,8372,8668,7662,8015,7557,9309,7533,11478,1,weekly,-33.5,8800.9,-337.9,-337.9,8800.9,-3.84,-3.84,-30.77,-7.12,0.7,-11.24,1.6,-8.47777753468738,-8.47777753468738,11999,8463
Poland,11,-3.18,-14.9,15.59,-18.87,7.92,8242,8512.6,7754,7920,10225,8078,8586,7176,7697,7442,9030,7317,10974,2,weekly,3.09,8809.9,-567.9,-905.8,17610.8,-5.14,-6.45,7.53,-10.4,-1.23,-14.72,-1.03,-22.7261642229057,-14.2483866882183,10779,8242
Poland,18,-5.63,-17.64,15.11,-20.64,4.66,8059,8539.4,7800,7683,9875,8639,8700,7320,7683,7655,9041,7261,11022,3,weekly,-44.71,8836.7,-777.7,-1683.5,26447.5,-6.37,-8.8,-42.5,-13.24,-1.45,-16.66,-4.12,-42.2383500433448,-19.5121858204391,9996,8059
Poland,25,-6.96,-18.27,10.49,-20.08,1.99,8015,8614.6,7559,7977,9946,8793,8798,7859,7690,7368,8938,7463,10397,4,weekly,7.56,8911.9,-896.9,-2580.4,35359.4,-7.3,-10.06,12.8,-13.91,-5.25,-16.07,-6.37,-64.7412167816139,-22.5028667382691,10156,8015
Poland,32,-3.51,-17.38,12.66,-13.64,5.71,8560,8871.6,7963,7970,10076,8987,9362,7372,8073,7728,8803,7713,9880,5,weekly,-6.7,9168.9,-608.9,-3189.3,44528.3,-7.16,-6.64,-2.99,-13.09,-2.88,-9.44,-2.76,-80.0182772754616,-15.2770604938477,10548,8560
Poland,39,-5.41,-18.36,12.18,-18.74,5.56,8343,8820,8166,8145,9432,9088,9269,7345,7934,8133,8401,7837,9927,6,weekly,-29.13,9117.3,-774.3,-3963.6,53645.6,-7.39,-8.49,-26.83,-14.04,-3.4,-14.8,-2.96,-99.4451584388485,-19.4268811633869,10688,8343
Poland,46,-2.86,-16.04,12.81,-16.3,9.02,8624,8878.2,8873,7928,9221,9128,9241,7410,7821,8258,8159,7584,10117,7,weekly,3.29,9175.5,-551.5,-4515.1,62821.1,-7.19,-6.01,7.32,-11.61,-2.81,-12.27,0.33,-113.282075604815,-13.8369171659665,10396,8624
Poland,53,-3.59,-17.32,12.67,-15.97,7.95,8474,8789.8,8985,7861,9053,9333,8717,7250,7935,7699,7839,7524,9894,8,weekly,-18.55,9087.1,-613.1,-5128.2,71908.2,-7.13,-6.75,-15.49,-13.07,-3.1,-11.81,-0.79,-128.664512439727,-15.3824368349122,9820,8474
Poland,60,-3.61,-19.04,10.54,-14.84,9.52,8471,8788.4,9068,8002,8388,9864,8620,7023,8014,7515,7788,7627,10155,9,weekly,-2.56,9085.7,-614.7,-5742.9,80993.9,-7.09,-6.77,1.6,-14.87,-4.55,-10.65,0.43,-144.087092642664,-15.4225802029368,9211,8471
Poland,67,-3.08,-14.46,10.05,-13.18,6.23,8364,8629.4,8839,7859,7967,10094,8388,7345,8033,7501,7983,7557,10835,10,weekly,-4.11,8926.7,-562.7,-6305.6,89920.6,-7.01,-6.3,-0.47,-9.95,-5.45,-8.77,-2.53,-158.205013384802,-14.1179207421385,9159,8364
Poland,74,0.03,-15.18,20.05,-15.63,13.8,8410,8407.6,8850,7824,7709,9472,8183,7398,7921,7525,7946,7778,11565,11,weekly,-33.48,8704.9,-294.9,-6600.5,98625.5,-6.69,-3.39,-31.11,-10.6,2.69,-11.29,4.08,-165.60393790383,-7.39892451902725,8774,8410
