Entity,Year,Product complexity index (PCI) SITC classification - OEC (2016)
Amine-Function Compounds,2006,1.45954
Amine-Function Compounds,2007,1.36199
Amine-Function Compounds,2008,1.45277
Amine-Function Compounds,2009,1.3772399
Amine-Function Compounds,2010,1.48155
Amine-Function Compounds,2011,1.38504
Amine-Function Compounds,2012,1.12942
Amine-Function Compounds,2013,1.35279
Amine-Function Compounds,2014,1.04281
Amine-Function Compounds,2015,1.26913
Amine-Function Compounds,2016,1.25798
Aminoplasts,1976,1.07558
Aminoplasts,1977,1.52978
Aminoplasts,1978,1.32698
Aminoplasts,1979,1.51455
Aminoplasts,1980,1.40856
Aminoplasts,1981,1.3954901
Aminoplasts,1982,1.31419
Aminoplasts,1983,.75633401
Aminoplasts,1984,.70129299
Aminoplasts,1985,.73728001
Aminoplasts,1986,.92134398
Aminoplasts,1987,.98583698
Aminoplasts,1988,.62868398
Aminoplasts,1989,.61053801
Aminoplasts,1990,.58806002
Aminoplasts,1991,.29466599
Aminoplasts,1992,.466425
Aminoplasts,1993,.24323601
Aminoplasts,1994,.66045702
Aminoplasts,1995,.71695101
Aminoplasts,1996,.77165902
Aminoplasts,1997,.69067198
Aminoplasts,1998,.84943801
Aminoplasts,1999,.968014
Aminoplasts,2000,.91664302
Aminoplasts,2001,.53502798
Aminoplasts,2002,.61656398
Aminoplasts,2003,.57457203
Aminoplasts,2004,.308384
Aminoplasts,2005,.83943498
Aminoplasts,2006,1.34849
Aminoplasts,2007,.86610299
Aminoplasts,2008,1.3462
Aminoplasts,2009,.87738299
Aminoplasts,2010,1.04555
Aminoplasts,2011,.73643398
Aminoplasts,2012,.93363202
Aminoplasts,2013,1.22981
Aminoplasts,2014,1.18876
Aminoplasts,2015,1.21963
Aminoplasts,2016,1.1980799
Analog Computers,1980,1.74647
Analog Computers,1981,1.59216
Analog Computers,1982,1.66518
Analog Computers,1983,1.56787
Analog Computers,1984,.854267
Analog Computers,1985,.095257998
Analog Computers,1986,.86506301
Analog Computers,1987,1.12861
Analog Computers,1988,-.140478
Analog Computers,1989,1.1287301
Analog Computers,1990,.75321901
Analog Computers,1991,.326022
Analog Computers,1992,.53071499
Analog Computers,1993,-.049043
Analog Computers,1994,.42047501
Analog Computers,1995,.30509001
Analog Computers,1996,1.03221
Analog Computers,1997,.61191398
Analog Computers,1998,.91722703
Analog Computers,1999,1.66083
Analog Computers,2000,1.6937701
Analog Computers,2001,.60841799
Analog Computers,2002,.53390598
Analog Computers,2003,.35785401
Analog Computers,2004,-.043299001
Analog Computers,2005,.39081299
Analog Computers,2006,1.43225
Analog Computers,2007,-1.08173
Analog Computers,2008,-.49230501
Analog Computers,2009,.38698101
Analog Computers,2010,1.0638601
Analog Computers,2014,-.167733
Analog Instruments for Physical Analysis,1976,.68628597
Analog Instruments for Physical Analysis,1977,1.41942
Analog Instruments for Physical Analysis,1978,1.52114
Analog Instruments for Physical Analysis,1979,1.59181
Analog Instruments for Physical Analysis,1980,1.6552
Analog Instruments for Physical Analysis,1981,1.64947
Analog Instruments for Physical Analysis,1982,1.68432
Analog Instruments for Physical Analysis,1983,1.67527
Analog Instruments for Physical Analysis,1984,1.46113
Analog Instruments for Physical Analysis,1985,1.3568701
Analog Instruments for Physical Analysis,1986,1.57411
Analog Instruments for Physical Analysis,1987,1.36731
Analog Instruments for Physical Analysis,1988,1.65606
Analog Instruments for Physical Analysis,1989,1.6939
Analog Instruments for Physical Analysis,1990,1.26127
Analog Instruments for Physical Analysis,1991,1.66623
Analog Instruments for Physical Analysis,1992,1.83569
Analog Instruments for Physical Analysis,1993,1.87407
Analog Instruments for Physical Analysis,1994,1.98224
Analog Instruments for Physical Analysis,1995,1.89264
Analog Instruments for Physical Analysis,1996,2.0894301
Analog Instruments for Physical Analysis,1997,1.98225
Analog Instruments for Physical Analysis,1998,1.8634599
Analog Instruments for Physical Analysis,1999,1.81436
Analog Instruments for Physical Analysis,2000,2.0834999
Analog Instruments for Physical Analysis,2001,2.2555001
Analog Instruments for Physical Analysis,2002,1.59018
Analog Instruments for Physical Analysis,2003,1.70442
Analog Instruments for Physical Analysis,2004,1.9830101
Analog Instruments for Physical Analysis,2005,1.94005
Analog Instruments for Physical Analysis,2006,2.2096
Analog Instruments for Physical Analysis,2007,2.1657801
Analog Instruments for Physical Analysis,2008,2.22155
Analog Instruments for Physical Analysis,2009,2.1452
Analog Instruments for Physical Analysis,2010,2.0156801
Analog Instruments for Physical Analysis,2011,2.01337
Analog Instruments for Physical Analysis,2012,2.10461
Analog Instruments for Physical Analysis,2013,2.06394
Analog Instruments for Physical Analysis,2014,2.06129
Analog Instruments for Physical Analysis,2015,2.1747799
Analog Instruments for Physical Analysis,2016,2.38132
Analog Navigation Devices,1976,.78794098
Analog Navigation Devices,1977,.95453399
Analog Navigation Devices,1978,.653032
Analog Navigation Devices,1979,.79918301
Analog Navigation Devices,1980,.90201801
Analog Navigation Devices,1981,.83212
Analog Navigation Devices,1982,1.0983599
Analog Navigation Devices,1983,1.11764
Analog Navigation Devices,1984,1.25397
Analog Navigation Devices,1985,.95755303
Analog Navigation Devices,1986,1.13994
Analog Navigation Devices,1987,1.02123
Analog Navigation Devices,1988,-.51604301
Analog Navigation Devices,1989,.37357
Analog Navigation Devices,1990,-.79671901
Analog Navigation Devices,1991,.29479501
Analog Navigation Devices,1992,.37127799
Analog Navigation Devices,1993,-.057514999
Analog Navigation Devices,1994,-.045653
Analog Navigation Devices,1995,-.234115
Analog Navigation Devices,1996,-.301651
Analog Navigation Devices,1997,-.21969301
Analog Navigation Devices,1998,-.65111399
Analog Navigation Devices,1999,.154477
Analog Navigation Devices,2000,.103543
Analog Navigation Devices,2001,.50013
Analog Navigation Devices,2002,.51476097
Analog Navigation Devices,2003,-.046324998
Analog Navigation Devices,2004,.238166
Analog Navigation Devices,2005,.94950199
Analog Navigation Devices,2006,.82243299
Analog Navigation Devices,2007,.49887601
Analog Navigation Devices,2008,.60917002
Analog Navigation Devices,2009,.061329
Analog Navigation Devices,2010,.42852199
Analog Navigation Devices,2011,.016841
Analog Navigation Devices,2012,-.52838802
Analog Navigation Devices,2013,-.43350601
Analog Navigation Devices,2014,-.30401301
Analog Navigation Devices,2015,.192231
Analog Navigation Devices,2016,.064712703
"Animal meat, misc",1962,-.52597201
"Animal meat, misc",1963,-.359662
"Animal meat, misc",1964,.194307
"Animal meat, misc",1965,-.001055
"Animal meat, misc",1966,-.018631
"Animal meat, misc",1967,-.032635
"Animal meat, misc",1968,-.22675399
"Animal meat, misc",1969,-.41903001
"Animal meat, misc",1970,-.56593603
"Animal meat, misc",1971,-1.11412
"Animal meat, misc",1972,-.260214
"Animal meat, misc",1973,-.43027401
"Animal meat, misc",1974,-.56983298
"Animal meat, misc",1975,-.46570599
"Animal meat, misc",1976,-.37160799
"Animal meat, misc",1977,-.72949803
"Animal meat, misc",1978,-.81850803
"Animal meat, misc",1979,-.84884799
"Animal meat, misc",1980,-.81284302
"Animal meat, misc",1981,-.85336399
"Animal meat, misc",1982,-.71527702
"Animal meat, misc",1983,-.793957
"Animal meat, misc",1984,-.54879701
"Animal meat, misc",1985,-.63102901
"Animal meat, misc",1986,-.51264298
"Animal meat, misc",1987,-.50368702
"Animal meat, misc",1988,-.57372397
"Animal meat, misc",1989,-.57515001
"Animal meat, misc",1990,-.62080699
"Animal meat, misc",1991,-.52526301
"Animal meat, misc",1992,-.82018799
"Animal meat, misc",1993,-.73995602
"Animal meat, misc",1994,-.69559503
"Animal meat, misc",1995,-.67584801
"Animal meat, misc",1996,-.67871797
"Animal meat, misc",1997,-.58078599
"Animal meat, misc",1998,-.513955
"Animal meat, misc",1999,-.697671
"Animal meat, misc",2000,-.59058398
"Animal meat, misc",2001,-.0077419998
"Animal meat, misc",2002,-.181142
"Animal meat, misc",2003,.106298
"Animal meat, misc",2004,-.33638999
"Animal meat, misc",2005,-.383499
"Animal meat, misc",2006,-.128709
"Animal meat, misc",2007,.087154999
"Animal meat, misc",2008,.081006996
"Animal meat, misc",2009,-.25183901
"Animal meat, misc",2010,-.353284
"Animal meat, misc",2011,.16275799
"Animal meat, misc",2012,.185993
"Animal meat, misc",2013,-.00287702
"Animal meat, misc",2014,-.0642327
"Animal meat, misc",2016,-.831954
Anthracite,1976,.54228902
Anthracite,1977,.30915901
Anthracite,1978,-.44812599
Anthracite,1979,-.31058899
Anthracite,1980,.78393799
Anthracite,1981,.97192597
Anthracite,1982,1.3548501
Anthracite,1983,1.25656
Anthracite,1984,-1.05269
Anthracite,1985,-1.00218
Anthracite,1986,-1.0268
Anthracite,1987,-.97212499
Anthracite,1988,-.64353102
Anthracite,1989,-.81428498
Anthracite,1990,-.617293
Anthracite,1991,-.23822799
Anthracite,1992,-.52329499
Anthracite,1993,-.347536
Anthracite,1994,-.49168599
Anthracite,1995,-.47882199
Anthracite,1996,-.365477
Anthracite,1997,-.63978398
Anthracite,1998,-.78531098
Anthracite,1999,-.79020399
Anthracite,2000,-.76482499
Anthracite,2001,-.84402198
Anthracite,2002,-.67662299
Anthracite,2003,-.90018898
Anthracite,2004,-.82299501
Anthracite,2005,-.77332699
Anthracite,2006,-.75867403
Anthracite,2007,-.92204899
Anthracite,2008,-.51015198
Anthracite,2009,-.96716201
Anthracite,2010,-1.0510499
Anthracite,2011,-.91897303
Anthracite,2012,-.81031102
Anthracite,2013,-1.08413
Anthracite,2014,-1.1382
Anthracite,2015,-1.1676199
Anthracite,2016,-1.72457
Anti-Corrosive Chemicals,1980,1.74647
Anti-Corrosive Chemicals,1981,1.59216
Anti-Corrosive Chemicals,1982,1.66518
Anti-Corrosive Chemicals,1983,1.56787
Anti-Corrosive Chemicals,1984,.730946
Anti-Corrosive Chemicals,1985,.77548802
Anti-Corrosive Chemicals,1986,.74446201
Anti-Corrosive Chemicals,1987,1.07725
Anti-Corrosive Chemicals,1988,1.23971
Anti-Corrosive Chemicals,1989,1.26987
Anti-Corrosive Chemicals,1990,1.29457
Anti-Corrosive Chemicals,1991,1.26702
Anti-Corrosive Chemicals,1992,1.17129
Anti-Corrosive Chemicals,1993,.70871198
Anti-Corrosive Chemicals,1994,1.4364001
Anti-Corrosive Chemicals,1995,1.48313
Anti-Corrosive Chemicals,1996,1.2029901
Anti-Corrosive Chemicals,1997,1.50002
Anti-Corrosive Chemicals,1998,1.49156
Anti-Corrosive Chemicals,1999,1.1428699
Anti-Corrosive Chemicals,2000,1.53671
Anti-Corrosive Chemicals,2001,1.2041399
Anti-Corrosive Chemicals,2002,.86658198
Anti-Corrosive Chemicals,2003,1.24998
Anti-Corrosive Chemicals,2004,1.19996
Anti-Corrosive Chemicals,2005,.91468698
Anti-Corrosive Chemicals,2006,.459548
Anti-Corrosive Chemicals,2007,.708565
Anti-Corrosive Chemicals,2008,.614833
Anti-Corrosive Chemicals,2009,.79865998
Anti-Corrosive Chemicals,2010,1.32805
Anti-Corrosive Chemicals,2011,.49701899
Anti-Corrosive Chemicals,2012,-.097737297
Anti-Corrosive Chemicals,2013,.83173001
Anti-Corrosive Chemicals,2014,.43660399
Anti-Corrosive Chemicals,2015,.855883
Anti-Corrosive Chemicals,2016,.98288298
Antibiotics,1962,.87175101
Antibiotics,1963,.71063602
Antibiotics,1964,.81466198
Antibiotics,1965,.62883902
Antibiotics,1966,.58575201
Antibiotics,1967,.65819597
Antibiotics,1968,.712964
Antibiotics,1969,.667198
Antibiotics,1970,.60455799
Antibiotics,1971,.99823397
Antibiotics,1972,.84232002
Antibiotics,1973,.72066301
Antibiotics,1974,.53481197
Antibiotics,1975,.55787098
Antibiotics,1976,.454777
Antibiotics,1977,.420297
Antibiotics,1978,.48638999
Antibiotics,1979,.35843799
Antibiotics,1980,.241101
Antibiotics,1981,.376865
Antibiotics,1982,.34440401
Antibiotics,1983,.40940601
Antibiotics,1984,.427434
Antibiotics,1985,.62838203
Antibiotics,1986,.59170002
Antibiotics,1987,.59141201
Antibiotics,1988,.81006002
Antibiotics,1989,.65040398
Antibiotics,1990,.63563901
Antibiotics,1991,.55714297
Antibiotics,1992,.64345902
Antibiotics,1993,.54354203
Antibiotics,1994,.32091501
Antibiotics,1995,.39008299
Antibiotics,1996,.58494002
Antibiotics,1997,.27307701
Antibiotics,1998,.545093
Antibiotics,1999,.61052001
Antibiotics,2000,.64607
Antibiotics,2001,1.00488
Antibiotics,2002,1.02378
Antibiotics,2003,.65930098
Antibiotics,2004,.56168902
Antibiotics,2005,.47913399
Antibiotics,2006,.53203797
Antibiotics,2007,.777964
Antibiotics,2008,.81429201
Antibiotics,2009,1.0243
Antibiotics,2010,.553155
Antibiotics,2011,.83606201
Antibiotics,2012,.87887001
Antibiotics,2013,.90771198
Antibiotics,2014,.89631897
Antibiotics,2015,.88431299
Antibiotics,2016,.84245402
Apples,1962,-1.25433
Apples,1963,-1.1048599
Apples,1964,-.465085
Apples,1965,-.32785401
Apples,1966,-.433801
Apples,1967,-.32357299
Apples,1968,-.42256299
Apples,1969,-.30726701
Apples,1970,-.29593799
Apples,1971,-1.55153
Apples,1972,-.089977004
Apples,1973,-.112004
Apples,1974,-.125175
Apples,1975,-.31915799
Apples,1976,-.14924
Apples,1977,-.41925099
Apples,1978,-.43097001
Apples,1979,-.57895499
Apples,1980,-.62193298
Apples,1981,-.48396701
Apples,1982,-.50214702
Apples,1983,-.35196701
Apples,1984,-.35473201
Apples,1985,-.51120901
Apples,1986,-.74607003
Apples,1987,-.541623
Apples,1988,-.43499801
Apples,1989,-.69047397
Apples,1990,-.42859101
Apples,1991,-.34298801
Apples,1992,-.41618201
Apples,1993,-.103717
Apples,1994,.021467
Apples,1995,-.145042
Apples,1996,-.40241301
Apples,1997,-.225318
Apples,1998,-.64756101
Apples,1999,-.44656199
Apples,2000,-.51586801
Apples,2001,-.41897601
Apples,2002,-.921139
Apples,2003,-.605937
Apples,2004,-.85073298
Apples,2005,-.539563
Apples,2006,-.55522299
Apples,2007,-.112539
Apples,2008,-.38144401
Apples,2009,-.412855
Apples,2010,-.424211
Apples,2011,-.23804601
Apples,2012,-.235917
Apples,2013,-.23258699
Apples,2014,-.24494299
Apples,2016,-.578767
"Armoured Vehicles, Firearms and Ammunition",1962,1.27016
"Armoured Vehicles, Firearms and Ammunition",1963,1.52584
"Armoured Vehicles, Firearms and Ammunition",1964,1.18259
"Armoured Vehicles, Firearms and Ammunition",1965,.42545101
"Armoured Vehicles, Firearms and Ammunition",1966,1.13183
"Armoured Vehicles, Firearms and Ammunition",1967,1.39891
"Armoured Vehicles, Firearms and Ammunition",1968,1.36133
"Armoured Vehicles, Firearms and Ammunition",1969,1.47839
"Armoured Vehicles, Firearms and Ammunition",1970,1.56908
"Armoured Vehicles, Firearms and Ammunition",1971,1.08815
"Armoured Vehicles, Firearms and Ammunition",1972,1.5439301
"Armoured Vehicles, Firearms and Ammunition",1973,1.60265
"Armoured Vehicles, Firearms and Ammunition",1974,1.07901
"Armoured Vehicles, Firearms and Ammunition",1975,.86808801
"Armoured Vehicles, Firearms and Ammunition",1976,.32951999
"Armoured Vehicles, Firearms and Ammunition",1977,.95599902
"Armoured Vehicles, Firearms and Ammunition",1978,.98340899
"Armoured Vehicles, Firearms and Ammunition",1979,.49085799
"Armoured Vehicles, Firearms and Ammunition",1980,.56638998
"Armoured Vehicles, Firearms and Ammunition",1981,.37886
"Armoured Vehicles, Firearms and Ammunition",1982,.86647499
"Armoured Vehicles, Firearms and Ammunition",1983,.87146199
"Armoured Vehicles, Firearms and Ammunition",1984,.084360003
"Armoured Vehicles, Firearms and Ammunition",1985,.87742501
"Armoured Vehicles, Firearms and Ammunition",1986,.159205
"Armoured Vehicles, Firearms and Ammunition",1987,.239682
"Armoured Vehicles, Firearms and Ammunition",1988,.87996602
"Armoured Vehicles, Firearms and Ammunition",1989,.90751398
"Armoured Vehicles, Firearms and Ammunition",1990,1.12982
"Armoured Vehicles, Firearms and Ammunition",1991,1.0724601
"Armoured Vehicles, Firearms and Ammunition",1992,1.09569
"Armoured Vehicles, Firearms and Ammunition",1993,.63747698
"Armoured Vehicles, Firearms and Ammunition",1994,.58898097
"Armoured Vehicles, Firearms and Ammunition",1995,.545964
"Armoured Vehicles, Firearms and Ammunition",1996,.89446402
"Armoured Vehicles, Firearms and Ammunition",1997,1.01175
"Armoured Vehicles, Firearms and Ammunition",1998,1.2124701
"Armoured Vehicles, Firearms and Ammunition",1999,.715873
"Armoured Vehicles, Firearms and Ammunition",2000,.16570599
"Armoured Vehicles, Firearms and Ammunition",2001,.181363
"Armoured Vehicles, Firearms and Ammunition",2002,.188539
"Armoured Vehicles, Firearms and Ammunition",2003,-.105525
"Armoured Vehicles, Firearms and Ammunition",2004,-.67059499
"Armoured Vehicles, Firearms and Ammunition",2005,.085037
"Armoured Vehicles, Firearms and Ammunition",2006,.058425002
"Armoured Vehicles, Firearms and Ammunition",2007,.054570001
"Armoured Vehicles, Firearms and Ammunition",2008,.179593
"Armoured Vehicles, Firearms and Ammunition",2009,.37070999
"Armoured Vehicles, Firearms and Ammunition",2010,.78480703
"Armoured Vehicles, Firearms and Ammunition",2011,-.099623799
"Armoured Vehicles, Firearms and Ammunition",2012,.74710798
"Armoured Vehicles, Firearms and Ammunition",2013,-.096313402
"Armoured Vehicles, Firearms and Ammunition",2014,-.38163999
"Armoured Vehicles, Firearms and Ammunition",2015,.467489
"Armoured Vehicles, Firearms and Ammunition",2016,.312967
Artwork,1962,.20504899
Artwork,1963,.088991702
Artwork,1964,-.091329999
Artwork,1965,.31236899
Artwork,1966,.084310003
Artwork,1967,.326482
Artwork,1968,.25111201
Artwork,1969,.58885503
Artwork,1970,.31584901
Artwork,1971,-.17712
Artwork,1972,.228119
Artwork,1973,.70383602
Artwork,1974,.67330801
Artwork,1975,.26414499
Artwork,1976,.021602999
Artwork,1977,-.25329301
Artwork,1978,-.085909002
Artwork,1979,.092752002
Artwork,1980,-.051601999
Artwork,1981,.16163
Artwork,1982,-.57355601
Artwork,1983,-.62863702
Artwork,1984,-.33765501
Artwork,1985,-.23685899
Artwork,1986,.68059599
Artwork,1987,-.022139
Artwork,1988,-.27754599
Artwork,1989,.340395
Artwork,1990,.298758
Artwork,1991,.47174999
Artwork,1992,.024561999
Artwork,1993,.101392
Artwork,1994,-.758174
Artwork,1995,-.57284403
Artwork,1996,-.95848399
Artwork,1997,-.76813602
Artwork,1998,-.97977698
Artwork,1999,-.404396
Artwork,2000,-.50096703
Artwork,2001,.515374
Artwork,2002,-.68681902
Artwork,2003,1.20999
Artwork,2004,.083897002
Artwork,2005,.116852
Artwork,2006,1.06441
Artwork,2007,.264144
Artwork,2008,.52291203
Artwork,2009,-.055564001
Artwork,2010,-.34885401
Artwork,2011,.56512702
Artwork,2012,.52861798
Artwork,2013,.42776901
Artwork,2014,.57832599
Artwork,2015,.76640397
Artwork,2016,.562365
Asbestos,1962,-1.72089
Asbestos,1963,-1.89868
Asbestos,1964,-1.69134
Asbestos,1965,-1.9040101
Asbestos,1966,-.869712
Asbestos,1967,-1.31227
Asbestos,1968,-.93747801
Asbestos,1969,-1.42839
Asbestos,1970,-.80392802
Asbestos,1971,-1.35233
Asbestos,1972,-1.3599401
Asbestos,1973,-.98472703
Asbestos,1974,-1.01598
Asbestos,1975,-1.0771101
Asbestos,1976,-1.01068
Asbestos,1977,-.95770103
Asbestos,1978,-1.77905
Asbestos,1979,-.78847498
Asbestos,1980,-.92558098
Asbestos,1981,-1.6999
Asbestos,1982,-1.24868
Asbestos,1983,-1.80777
Asbestos,1984,-1.2611001
Asbestos,1985,-1.87629
Asbestos,1986,-1.73446
Asbestos,1987,-1.34105
Asbestos,1988,-1.27614
Asbestos,1989,-1.60225
Asbestos,1990,-1.1068799
Asbestos,1991,-1.4788001
Asbestos,1992,-.91413498
Asbestos,1993,-1.06929
Asbestos,1994,-1.0954601
Asbestos,1995,-.98221302
Asbestos,1996,-.72058898
Asbestos,1997,-.93482798
Asbestos,1998,-.83739603
Asbestos,1999,-.87700701
Asbestos,2000,-.79923999
Asbestos,2001,-1.55452
Asbestos,2002,-1.1929899
Asbestos,2003,-1.03218
Asbestos,2004,-.96481401
Asbestos,2005,-.75132
Asbestos,2006,-1.23566
Asbestos,2007,-1.08276
Asbestos,2008,-1.04612
Asbestos,2009,-1.69139
Asbestos,2010,-1.6436
Asbestos,2011,-1.18248
Asbestos,2012,-1.40205
Asbestos,2013,-1.6986901
Asbestos,2014,-1.61623
Asbestos,2015,-1.2760201
Asbestos,2016,-1.3207999
Asbestos Products,1962,.93841898
Asbestos Products,1963,.76332903
Asbestos Products,1964,.99984503
Asbestos Products,1965,.61839402
Asbestos Products,1966,.855555
Asbestos Products,1967,1.00343
Asbestos Products,1968,.81308901
