Entity,Year,historical
Honduras,2008,0.726203083992004
Honduras,2009,0.725548088550568
Honduras,2010,0.723458528518677
Honduras,2011,0.723231673240662
Honduras,2012,0.722831666469574
Honduras,2013,0.72127228975296
Honduras,2014,0.720589101314545
Hong Kong,1970,0.971818268299103
Hong Kong,1980,0.927006959915161
Hong Kong,1990,0.880281209945679
Hong Kong,2000,0.810426115989685
Hong Kong,2001,0.805566132068634
Hong Kong,2002,0.800551414489746
Hong Kong,2003,0.796141505241394
Hong Kong,2004,0.791534125804901
Hong Kong,2005,0.787422835826874
Hong Kong,2006,0.783192098140717
Hong Kong,2007,0.778528332710266
Hong Kong,2008,0.773873805999756
Hong Kong,2009,0.769169270992279
Hong Kong,2010,0.765227615833282
Hong Kong,2011,0.762735843658447
Hong Kong,2012,0.760262489318848
Hong Kong,2013,0.76707535982132
Hong Kong,2014,0.765038907527924
Hungary,1970,0.483199328184128
Hungary,1980,0.498004496097565
Hungary,1990,0.506736099720001
Hungary,2000,0.545917451381683
Hungary,2001,0.546258509159088
Hungary,2002,0.54769504070282
Hungary,2003,0.54692542552948
Hungary,2004,0.548563659191132
Hungary,2005,0.548930108547211
Hungary,2006,0.55214387178421
Hungary,2007,0.552893221378326
Hungary,2008,0.554159700870514
Hungary,2009,0.554941534996033
Hungary,2010,0.578632533550262
Hungary,2011,0.57942795753479
Hungary,2012,0.579747140407562
Hungary,2013,0.592244327068329
Hungary,2014,0.599938333034515
Iceland,1970,0.803678452968597
Iceland,1980,0.803396463394165
Iceland,1990,0.802757263183594
Iceland,2000,0.832147061824799
Iceland,2001,0.832161545753479
Iceland,2002,0.832296669483185
Iceland,2003,0.832430481910706
Iceland,2004,0.832504689693451
Iceland,2005,0.832637548446655
Iceland,2006,0.832710742950439
Iceland,2007,0.832783043384552
Iceland,2008,0.832793772220612
Iceland,2009,0.832803964614868
Iceland,2010,0.826005280017853
Iceland,2011,0.826043605804443
Iceland,2012,0.826080501079559
Iceland,2013,0.821988821029663
Iceland,2014,0.819474220275879
India,1970,0.637515723705292
India,1980,0.623703956604004
India,1990,0.616520941257477
India,2000,0.610185623168945
India,2001,0.605106353759766
India,2002,0.6057288646698
India,2003,0.604914903640747
India,2004,0.60520213842392
India,2005,0.605598628520966
India,2006,0.605314791202545
India,2007,0.605808734893799
India,2008,0.605782568454742
India,2009,0.604932248592377
India,2010,0.605751931667328
India,2011,0.605329632759094
India,2012,0.606115341186523
India,2013,0.605956435203552
India,2014,0.606318712234497
Indonesia,1970,0.805683732032776
Indonesia,1980,0.800254762172699
Indonesia,1990,0.77503901720047
Indonesia,2000,0.76825362443924
Indonesia,2001,0.765893518924713
Indonesia,2002,0.763636767864227
Indonesia,2003,0.755313158035278
Indonesia,2004,0.747146904468536
Indonesia,2005,0.752927899360657
Indonesia,2006,0.749696791172028
Indonesia,2007,0.746958613395691
Indonesia,2008,0.743645906448364
Indonesia,2009,0.738390386104584
Indonesia,2010,0.73181563615799
Indonesia,2011,0.72833240032196
Indonesia,2012,0.727773725986481
Indonesia,2013,0.72184944152832
Indonesia,2014,0.71863466501236
Iran,1970,0.884396553039551
Iran,1980,0.890647351741791
Iran,1990,0.879705250263214
Iran,2000,0.875654518604279
Iran,2001,0.87240868806839
Iran,2002,0.871536195278168
Iran,2003,0.870752811431885
Iran,2004,0.869934320449829
Iran,2005,0.903779745101929
Iran,2006,0.903128087520599
Iran,2007,0.902449607849121
Iran,2008,0.901836454868317
Iran,2009,0.901226282119751
Iran,2010,0.900582671165466
Iran,2011,0.899835109710693
Iran,2012,0.899032771587372
Iran,2013,0.898298621177673
Iran,2014,0.8976029753685
Iraq,1970,1
Iraq,1980,1
Iraq,1990,0.995838940143585
Iraq,2000,0.998706519603729
Iraq,2001,0.997385323047638
Iraq,2002,0.988620579242706
Iraq,2003,0.989886403083801
Iraq,2004,0.991132915019989
Iraq,2005,0.990150809288025
Iraq,2006,0.996902465820312
Iraq,2007,0.993442356586456
Iraq,2008,0.993352353572845
Iraq,2009,1
Iraq,2010,1
Iraq,2011,1
Iraq,2012,1
Iraq,2013,1
Iraq,2014,1
Ireland,1970,0.348869621753693
Ireland,1980,0.358173668384552
Ireland,1990,0.363040387630463
Ireland,2000,0.438363552093506
Ireland,2001,0.43700048327446
Ireland,2002,0.439663410186768
Ireland,2003,0.439757794141769
Ireland,2004,0.444052010774612
Ireland,2005,0.444455593824387
Ireland,2006,0.447316080331802
Ireland,2007,0.44706454873085
Ireland,2008,0.451908141374588
Ireland,2009,0.452510207891464
Ireland,2010,0.425106674432755
Ireland,2011,0.425497710704803
Ireland,2012,0.425847917795181
Ireland,2013,0.413232445716858
Ireland,2014,0.405861228704453
Isle of Man,1970,0.530791521072388
Isle of Man,1980,0.535082638263702
Isle of Man,1990,0.539838254451752
Isle of Man,2000,0.55450850725174
Isle of Man,2001,0.549545884132385
Isle of Man,2002,0.552021563053131
Isle of Man,2003,0.549551069736481
Isle of Man,2004,0.551080644130707
Isle of Man,2005,0.55134242773056
Isle of Man,2006,0.539059996604919
Isle of Man,2007,0.542778015136719
Isle of Man,2008,0.540215611457825
Isle of Man,2009,0.548233389854431
Isle of Man,2010,0.548906862735748
Isle of Man,2011,0.551969826221466
Isle of Man,2012,0.554669499397278
Isle of Man,2013,0.558573484420776
Isle of Man,2014,0.560407638549805
Israel,1970,0.956991970539093
Israel,1980,0.949936628341675
Israel,1990,0.938315868377686
Israel,2000,0.93315577507019
Israel,2001,0.932183861732483
Israel,2002,0.929654121398926
Israel,2003,0.931906342506409
Israel,2004,0.939515113830566
Israel,2005,0.939029216766357
Israel,2006,0.93952488899231
Israel,2007,0.936935544013977
Israel,2008,0.937182128429413
Israel,2009,0.934087753295898
Israel,2010,0.937622845172882
Israel,2011,0.934748470783234
Israel,2012,0.92988532781601
Israel,2013,0.932242333889008
Israel,2014,0.931158483028412
Italy,1970,0.509894549846649
Italy,1980,0.560944974422455
Italy,1990,0.575462222099304
Italy,2000,0.599114418029785
Italy,2001,0.602884650230408
Italy,2002,0.608638525009155
Italy,2003,0.617219865322113
Italy,2004,0.618646681308746
Italy,2005,0.622938394546509
Italy,2006,0.634853303432465
Italy,2007,0.637456238269806
Italy,2008,0.631151258945465
Italy,2009,0.644341588020325
Italy,2010,0.63638824224472
Italy,2011,0.646504461765289
Italy,2012,0.646705090999603
Italy,2013,0.650798320770264
Italy,2014,0.652082204818726
Jamaica,1970,0.70697820186615
Jamaica,1980,0.702004075050354
Jamaica,1990,0.702907741069794
Jamaica,2000,0.688436508178711
Jamaica,2001,0.687683999538422
Jamaica,2002,0.68959242105484
Jamaica,2003,0.68889719247818
Jamaica,2004,0.689326107501984
Jamaica,2005,0.691341936588287
Jamaica,2006,0.690704047679901
Jamaica,2007,0.691709935665131
Jamaica,2008,0.699119508266449
Jamaica,2009,0.698500394821167
Jamaica,2010,0.697882115840912
Jamaica,2011,0.697517573833466
Jamaica,2012,0.6971794962883
Jamaica,2013,0.69722044467926
Jamaica,2014,0.696959435939789
Japan,1970,0.831409931182861
Japan,1980,0.837269842624664
Japan,1990,0.851192891597748
Japan,2000,0.860650420188904
Japan,2001,0.866728365421295
Japan,2002,0.868708908557892
Japan,2003,0.870616257190704
Japan,2004,0.872443974018097
Japan,2005,0.87421840429306
Japan,2006,0.875930428504944
Japan,2007,0.877631545066833
Japan,2008,0.879323363304138
Japan,2009,0.880956470966339
Japan,2010,0.882545411586761
Japan,2011,0.883384108543396
Japan,2012,0.883938848972321
Japan,2013,0.884405791759491
Japan,2014,0.88508677482605
Jordan,1970,1
Jordan,1980,1
Jordan,1990,1
Jordan,2000,1
Jordan,2001,1
Jordan,2002,1
Jordan,2003,1
Jordan,2004,1
Jordan,2005,1
Jordan,2006,1
Jordan,2007,1
Jordan,2008,1
Jordan,2009,1
Jordan,2010,1
Jordan,2011,1
Jordan,2012,1
Jordan,2013,1
Jordan,2014,1
Kazakhstan,1970,0.692200064659119
Kazakhstan,1980,0.682357251644135
Kazakhstan,1990,0.672973573207855
Kazakhstan,2000,0.635986030101776
Kazakhstan,2001,0.634294509887695
Kazakhstan,2002,0.632586896419525
Kazakhstan,2003,0.63234269618988
Kazakhstan,2004,0.631735861301422
Kazakhstan,2005,0.631200730800629
Kazakhstan,2006,0.630636990070343
Kazakhstan,2007,0.630193471908569
Kazakhstan,2008,0.629741728305817
Kazakhstan,2009,0.627693355083466
Kazakhstan,2010,0.626838386058807
Kazakhstan,2011,0.625381469726562
Kazakhstan,2012,0.627109944820404
Kazakhstan,2013,0.625060856342316
Kazakhstan,2014,0.625237226486206
Kenya,1970,0.782936036586761
Kenya,1980,0.780402481555939
Kenya,1990,0.762259483337402
Kenya,2000,0.747424960136414
Kenya,2001,0.744084417819977
Kenya,2002,0.742550790309906
Kenya,2003,0.740252673625946
Kenya,2004,0.737408220767975
Kenya,2005,0.735630571842194
Kenya,2006,0.732974112033844
Kenya,2007,0.730331599712372
Kenya,2008,0.727204620838165
Kenya,2009,0.723599195480347
Kenya,2010,0.721691370010376
Kenya,2011,0.718584418296814
Kenya,2012,0.716541707515717
Kenya,2013,0.713881611824036
Kenya,2014,0.711774110794067
Kuwait,1970,1
Kuwait,1980,1
Kuwait,1990,1
Kuwait,2000,1
Kuwait,2001,1
Kuwait,2002,1
Kuwait,2003,1
Kuwait,2004,1
Kuwait,2005,1
Kuwait,2006,1
Kuwait,2007,1
Kuwait,2008,1
Kuwait,2009,1
Kuwait,2010,1
Kuwait,2011,1
Kuwait,2012,1
Kuwait,2013,1
Kuwait,2014,1
Kyrgyzstan,1970,0.768489718437195
Kyrgyzstan,1980,0.764437913894653
Kyrgyzstan,1990,0.760842442512512
Kyrgyzstan,2000,0.734969198703766
Kyrgyzstan,2001,0.732800126075745
Kyrgyzstan,2002,0.732675790786743
Kyrgyzstan,2003,0.730482459068298
Kyrgyzstan,2004,0.732118368148804
Kyrgyzstan,2005,0.732892334461212
Kyrgyzstan,2006,0.733139395713806
Kyrgyzstan,2007,0.733140528202057
Kyrgyzstan,2008,0.733074367046356
Kyrgyzstan,2009,0.735649585723877
Kyrgyzstan,2010,0.735501646995544
Kyrgyzstan,2011,0.73544305562973
Kyrgyzstan,2012,0.735793590545654
Kyrgyzstan,2013,0.736592948436737
Kyrgyzstan,2014,0.736627280712128
Laos,1970,0.940601170063019
Laos,1980,0.935133278369904
Laos,1990,0.931847810745239
Laos,2000,0.92780065536499
Laos,2001,0.92718917131424
Laos,2002,0.925116777420044
Laos,2003,0.923667073249817
Laos,2004,0.922642350196838
Laos,2005,0.920904278755188
Laos,2006,0.918891251087189
Laos,2007,0.918747544288635
Laos,2008,0.912314116954803
Laos,2009,0.90891820192337
Laos,2010,0.90528815984726
Laos,2011,0.902523577213287
Laos,2012,0.900992512702942
Laos,2013,0.898607075214386
Laos,2014,0.896136164665222
Latin America and the Caribbean,1970,0.82587468624115
Latin America and the Caribbean,1980,0.810558378696442
Latin America and the Caribbean,1990,0.797084867954254
Latin America and the Caribbean,2000,0.78503006696701
Latin America and the Caribbean,2001,0.784639298915863
Latin America and the Caribbean,2002,0.784250557422638
Latin America and the Caribbean,2003,0.783438861370087
Latin America and the Caribbean,2004,0.781996488571167
Latin America and the Caribbean,2005,0.781314134597778
Latin America and the Caribbean,2006,0.78042459487915
Latin America and the Caribbean,2007,0.779062151908875
Latin America and the Caribbean,2008,0.778352975845337
Latin America and the Caribbean,2009,0.777969658374786
Latin America and the Caribbean,2010,0.77308577299118
Latin America and the Caribbean,2011,0.771928608417511
Latin America and the Caribbean,2012,0.770750761032104
Latin America and the Caribbean,2013,0.768158555030823
Latin America and the Caribbean,2014,0.766027331352234
Latvia,1970,0.867916464805603
Latvia,1980,0.870559632778168
Latvia,1990,0.873672127723694
Latvia,2000,0.882113397121429
Latvia,2001,0.885435938835144
Latvia,2002,0.884348392486572
Latvia,2003,0.886467278003693
Latvia,2004,0.880412399768829
Latvia,2005,0.87031877040863
Latvia,2006,0.858697116374969
Latvia,2007,0.860332667827606
Latvia,2008,0.861685931682587
Latvia,2009,0.861023664474487
Latvia,2010,0.862397253513336
Latvia,2011,0.861587703227997
Latvia,2012,0.859036326408386
Latvia,2013,0.859663546085358
Latvia,2014,0.859088122844696
Lebanon,1970,0.6242396235466
Lebanon,1980,0.633682608604431
Lebanon,1990,0.624387323856354
Lebanon,2000,0.626259624958038
Lebanon,2001,0.624760329723358
Lebanon,2002,0.612223267555237
Lebanon,2003,0.604936182498932
Lebanon,2004,0.597772657871246
Lebanon,2005,0.589249551296234
Lebanon,2006,0.57004702091217
Lebanon,2007,0.56959456205368
Lebanon,2008,0.569081246852875
Lebanon,2009,0.567663371562958
Lebanon,2010,0.596551656723022
Lebanon,2011,0.589817643165588
Lebanon,2012,0.527049660682678
Lebanon,2013,0.552188217639923
Lebanon,2014,0.539138555526733
Lesotho,1970,0.557470917701721
Lesotho,1980,0.571350395679474
Lesotho,1990,0.560740828514099
Lesotho,2000,0.551294386386871
Lesotho,2001,0.550621688365936
Lesotho,2002,0.555371403694153
Lesotho,2003,0.5549236536026
Lesotho,2004,0.552713453769684
Lesotho,2005,0.54998916387558
Lesotho,2006,0.553328454494476
Lesotho,2007,0.549013018608093
Lesotho,2008,0.542427599430084
Lesotho,2009,0.546204805374146
Lesotho,2010,0.549813032150269
Lesotho,2011,0.552912890911102
Lesotho,2012,0.557726919651031
Lesotho,2013,0.561375081539154
Lesotho,2014,0.565238773822784
Liberia,1970,0.766747415065765
Liberia,1980,0.764573454856873
Liberia,1990,0.761242508888245
Liberia,2000,0.76168555021286
Liberia,2001,0.761400461196899
Liberia,2002,0.760818421840668
Liberia,2003,0.760500967502594
Liberia,2004,0.759551405906677
Liberia,2005,0.758772075176239
Liberia,2006,0.758092939853668
Liberia,2007,0.758297920227051
Liberia,2008,0.757383942604065
Liberia,2009,0.757207274436951
Liberia,2010,0.753368616104126
Liberia,2011,0.750511527061462
Liberia,2012,0.749775171279907
Liberia,2013,0.74769651889801
Liberia,2014,0.7449631690979
Libya,1970,1
Libya,1980,0.998494625091553
Libya,1990,0.995540201663971
Libya,2000,0.993275105953217
Libya,2001,0.993044674396515
Libya,2002,0.992811799049377
Libya,2003,0.99259626865387
Libya,2004,0.992556571960449
Libya,2005,0.992350518703461
Libya,2006,0.99224990606308
Libya,2007,0.992052137851715
Libya,2008,0.99187046289444
Libya,2009,0.99169921875
Libya,2010,0.991522371768951
Libya,2011,0.991358578205109
Libya,2012,0.991176903247833
Libya,2013,0.990988492965698
Libya,2014,0.99087005853653
Liechtenstein,1970,0.567488610744476
Liechtenstein,1980,0.590184092521667
Liechtenstein,1990,0.611286461353302
Liechtenstein,2000,0.631757438182831
Liechtenstein,2001,0.634367942810059
Liechtenstein,2002,0.635009050369263
Liechtenstein,2003,0.635416448116302
Liechtenstein,2004,0.643114387989044
Liechtenstein,2005,0.643550932407379
Liechtenstein,2006,0.647040486335754
Liechtenstein,2007,0.647572159767151
Liechtenstein,2008,0.652430832386017
Liechtenstein,2009,0.657873928546906
Liechtenstein,2010,0.661760747432709
Liechtenstein,2011,0.666565537452698
Liechtenstein,2012,0.667297303676605
Liechtenstein,2013,0.672636151313782
Liechtenstein,2014,0.67573356628418
Lithuania,1970,0.551995158195496
Lithuania,1980,0.551236689090729
Lithuania,1990,0.588171303272247
Lithuania,2000,0.613505303859711
Lithuania,2001,0.680104732513428
Lithuania,2002,0.683291435241699
Lithuania,2003,0.715410470962524
Lithuania,2004,0.709962606430054
Lithuania,2005,0.684442102909088
Lithuania,2006,0.690407872200012
Lithuania,2007,0.701342582702637
Lithuania,2008,0.705141603946686
Lithuania,2009,0.701053500175476
Lithuania,2010,0.694119572639465
Lithuania,2011,0.68966817855835
Lithuania,2012,0.6845543384552
Lithuania,2013,0.677380979061127
Lithuania,2014,0.671540558338165
Luxembourg,1970,0.52079439163208
Luxembourg,1980,0.564574301242828
Luxembourg,1990,0.568915367126465
Luxembourg,2000,0.536301076412201
Luxembourg,2001,0.536798238754272
Luxembourg,2002,0.537299156188965
Luxembourg,2003,0.537225484848022
Luxembourg,2004,0.537237226963043
Luxembourg,2005,0.539611339569092
Luxembourg,2006,0.539931178092957
Luxembourg,2007,0.537191390991211
Luxembourg,2008,0.534533858299255
Luxembourg,2009,0.534761726856232
Luxembourg,2010,0.536707997322083
Luxembourg,2011,0.535095870494843
Luxembourg,2012,0.532843589782715
Luxembourg,2013,0.532664716243744
Luxembourg,2014,0.531488656997681
Madagascar,1970,0.647623419761658
Madagascar,1980,0.638132214546204
Madagascar,1990,0.63512921333313
Madagascar,2000,0.591811895370483
Madagascar,2001,0.588281035423279
Madagascar,2002,0.588119864463806
Madagascar,2003,0.587873518466949
Madagascar,2004,0.58776068687439
Madagascar,2005,0.587551116943359
Madagascar,2006,0.587364554405212
Madagascar,2007,0.587136268615723
Madagascar,2008,0.586905419826508
Madagascar,2009,0.586735486984253
Madagascar,2010,0.581243276596069
Madagascar,2011,0.580552816390991
Madagascar,2012,0.580173373222351
Madagascar,2013,0.577214658260345
Madagascar,2014,0.575039803981781
Malawi,1970,0.826385796070099
Malawi,1980,0.803118824958801
Malawi,1990,0.769565522670746
Malawi,2000,0.738102674484253
Malawi,2001,0.733470678329468
Malawi,2002,0.73220032453537
Malawi,2003,0.731151819229126
Malawi,2004,0.724655032157898
Malawi,2005,0.723743379116058
Malawi,2006,0.722557902336121
Malawi,2007,0.721855282783508
Malawi,2008,0.701848149299622
Malawi,2009,0.695953130722046
Malawi,2010,0.689711332321167
Malawi,2011,0.691981911659241
Malawi,2012,0.684775590896606
Malawi,2013,0.681751251220703
Malawi,2014,0.679085612297058
Malaysia,1970,0.888413429260254
Malaysia,1980,0.874726533889771
Malaysia,1990,0.818241655826569
Malaysia,2000,0.791834354400635
Malaysia,2001,0.79115104675293
Malaysia,2002,0.790291488170624
Malaysia,2003,0.789441585540771
Malaysia,2004,0.788524270057678
Malaysia,2005,0.787677407264709
Malaysia,2006,0.786621332168579
Malaysia,2007,0.785802006721497
Malaysia,2008,0.784929752349854
Malaysia,2009,0.784114897251129
Malaysia,2010,0.788981914520264
Malaysia,2011,0.785695970058441
Malaysia,2012,0.782856464385986
Malaysia,2013,0.784911751747131
Malaysia,2014,0.784623384475708
Mali,1970,0.912322700023651
Mali,1980,0.916643679141998
Mali,1990,0.915160715579987
Mali,2000,0.885969340801239
Mali,2001,0.883039832115173
Mali,2002,0.881642997264862
Mali,2003,0.877288997173309
Mali,2004,0.880117774009705
Mali,2005,0.877648413181305
Mali,2006,0.877133846282959
Mali,2007,0.87641566991806
Mali,2008,0.876321613788605
Mali,2009,0.87387490272522
Mali,2010,0.87380313873291
Mali,2011,0.871441721916199
Mali,2012,0.871249198913574
Mali,2013,0.86966347694397
Mali,2014,0.868779063224792
Malta,1970,0.660644173622131
Malta,1980,0.6678267121315
Malta,1990,0.668826997280121
Malta,2000,0.717211365699768
Malta,2001,0.702546298503876
Malta,2002,0.702508330345154
Malta,2003,0.697123408317566
Malta,2004,0.701851963996887
Malta,2005,0.710274219512939
Malta,2006,0.711423635482788
Malta,2007,0.710049867630005
Malta,2008,0.709998905658722
Malta,2009,0.709924340248108
Malta,2010,0.695911288261414
Malta,2011,0.69582736492157
Malta,2012,0.69611006975174
Malta,2013,0.68904721736908
Malta,2014,0.685037970542908
Martinique,1970,0.974579215049744
Martinique,1980,0.979633390903473
Martinique,1990,0.972602188587189
Martinique,2000,0.971727728843689
Martinique,2001,0.97145688533783
Martinique,2002,0.971188426017761
Martinique,2003,0.971436858177185
Martinique,2004,0.97489732503891
Martinique,2005,0.977035164833069
Martinique,2006,0.978099167346954
Martinique,2007,0.976289689540863
Martinique,2008,0.977369844913483
Martinique,2009,0.977495431900024
Martinique,2010,0.981952726840973
Martinique,2011,0.976197242736816
Martinique,2012,0.96514767408371
Martinique,2013,0.964377760887146
Martinique,2014,0.959637999534607
Mauritania,1970,0.846238791942596
Mauritania,1980,0.868873655796051
Mauritania,1990,0.8793825507164
Mauritania,2000,0.879988849163055
Mauritania,2001,0.880172491073608
Mauritania,2002,0.880372881889343
Mauritania,2003,0.880559146404266
Mauritania,2004,0.880760908126831
Mauritania,2005,0.880943059921265
Mauritania,2006,0.88115519285202
Mauritania,2007,0.881364822387695
Mauritania,2008,0.881564795970917
Mauritania,2009,0.88178563117981
Mauritania,2010,0.881994605064392
Mauritania,2011,0.882132649421692
Mauritania,2012,0.882254540920258
Mauritania,2013,0.882378339767456
Mauritania,2014,0.882547855377197
Mauritius,1970,0.505021214485168
Mauritius,1980,0.510038197040558
Mauritius,1990,0.502887308597565
Mauritius,2000,0.504982650279999
Mauritius,2001,0.505175828933716
Mauritius,2002,0.505403161048889
Mauritius,2003,0.505653619766235
Mauritius,2004,0.505887746810913
Mauritius,2005,0.506121277809143
Mauritius,2006,0.506368637084961
Mauritius,2007,0.506610512733459
Mauritius,2008,0.506859004497528
Mauritius,2009,0.507134616374969
Mauritius,2010,0.507405698299408
Mauritius,2011,0.507288455963135
Mauritius,2012,0.507202923297882
Mauritius,2013,0.507071793079376
Mauritius,2014,0.506982624530792
Mayotte,1970,1
Mayotte,1980,1
Mayotte,1990,1
Mayotte,2000,1
Mayotte,2001,1
Mayotte,2002,1
Mayotte,2003,1
Mayotte,2004,1
Mayotte,2005,1
Mayotte,2006,1
Mayotte,2007,1
Mayotte,2008,1
Mayotte,2009,1
Mayotte,2010,1
Mayotte,2011,1
Mayotte,2012,1
Mayotte,2013,1
Mayotte,2014,1
Melanesia,1970,0.968897521495819
Melanesia,1980,0.971002876758575
Melanesia,1990,0.971193432807922
Melanesia,2000,0.971703946590424
Melanesia,2001,0.971752405166626
Melanesia,2002,0.971897482872009
Melanesia,2003,0.972088694572449
Melanesia,2004,0.972141861915588
Melanesia,2005,0.972228229045868
Melanesia,2006,0.97232586145401
Melanesia,2007,0.972545802593231
Melanesia,2008,0.971252858638763
Melanesia,2009,0.971711754798889
Melanesia,2010,0.971346020698547
Melanesia,2011,0.971469938755035
Melanesia,2012,0.971585333347321
Melanesia,2013,0.971115052700043
Melanesia,2014,0.971141040325165
Mexico,1970,0.78275728225708
Mexico,1980,0.774930894374847
Mexico,1990,0.758922636508942
Mexico,2000,0.741029024124146
Mexico,2001,0.740373253822327
Mexico,2002,0.740059912204742
Mexico,2003,0.739423930644989
Mexico,2004,0.738808333873749
Mexico,2005,0.738757908344269
Mexico,2006,0.73965048789978
Mexico,2007,0.739043951034546
Mexico,2008,0.737362146377563
Mexico,2009,0.737109482288361
Mexico,2010,0.739814400672913
Mexico,2011,0.739372432231903
Mexico,2012,0.738874077796936
Mexico,2013,0.740009427070618
Mexico,2014,0.74075311422348
Middle Africa,1970,0.859348237514496
Middle Africa,1980,0.860092043876648
Middle Africa,1990,0.861836433410645
Middle Africa,2000,0.859982430934906
Middle Africa,2001,0.86027979850769
Middle Africa,2002,0.860541939735413
Middle Africa,2003,0.860447406768799
Middle Africa,2004,0.860723972320557
Middle Africa,2005,0.860629260540009
Middle Africa,2006,0.860763549804688
Middle Africa,2007,0.861030340194702
Middle Africa,2008,0.861137747764587
Middle Africa,2009,0.860619366168976
Middle Africa,2010,0.860188126564026
Middle Africa,2011,0.859334588050842
Middle Africa,2012,0.859313488006592
Middle Africa,2013,0.858509421348572
Middle Africa,2014,0.858068287372589
Moldova,1970,0.470554053783417
Moldova,1980,0.467834293842316
Moldova,1990,0.467401951551437
Moldova,2000,0.496335595846176
Moldova,2001,0.497190773487091
Moldova,2002,0.497990936040878
Moldova,2003,0.498787134885788
Moldova,2004,0.500215947628021
Moldova,2005,0.501154780387878
Moldova,2006,0.503325939178467
Moldova,2007,0.503646314144135
Moldova,2008,0.504103481769562
Moldova,2009,0.505272686481476
Moldova,2010,0.505547344684601
Moldova,2011,0.506162464618683
Moldova,2012,0.50670599937439
Moldova,2013,0.507372260093689
Moldova,2014,0.507799029350281
Mongolia,1970,0.459747016429901
Mongolia,1980,0.473904132843018
Mongolia,1990,0.472473531961441
Mongolia,2000,0.465850442647934
Mongolia,2001,0.466770976781845
Mongolia,2002,0.46724534034729
Mongolia,2003,0.50126713514328
Mongolia,2004,0.501938283443451
Mongolia,2005,0.502677381038666
Mongolia,2006,0.500959873199463
Mongolia,2007,0.50132691860199
Mongolia,2008,0.501916170120239
Mongolia,2009,0.502834320068359
Mongolia,2010,0.439642816781998
Mongolia,2011,0.487746298313141
Mongolia,2012,0.488156288862228
Mongolia,2013,0.488895535469055
Mongolia,2014,0.489433288574219
Montenegro,1970,0.488326460123062
Montenegro,1980,0.501592516899109
Montenegro,1990,0.50792133808136
Montenegro,2000,0.631335079669952
Montenegro,2001,0.630541026592255
Montenegro,2002,0.630840718746185
Montenegro,2003,0.629573881626129
Montenegro,2004,0.629874408245087
Montenegro,2005,0.63513970375061
Montenegro,2006,0.636464953422546
Montenegro,2007,0.637503981590271
Montenegro,2008,0.638589978218079
Montenegro,2009,0.639239609241486
Montenegro,2010,0.633832216262817
Montenegro,2011,0.63345992565155
Montenegro,2012,0.634269535541534
Montenegro,2013,0.632241785526276
Montenegro,2014,0.630972683429718
Morocco,1970,0.806017398834229
Morocco,1980,0.772305727005005
Morocco,1990,0.755182087421417
Morocco,2000,0.749357402324677
Morocco,2001,0.752000689506531
Morocco,2002,0.752883911132812
Morocco,2003,0.746258556842804
Morocco,2004,0.754011929035187
Morocco,2005,0.754479765892029
Morocco,2006,0.754860460758209
Morocco,2007,0.754650950431824
Morocco,2008,0.754356443881989
Morocco,2009,0.753479957580566
Morocco,2010,0.753979027271271
Morocco,2011,0.752621233463287
Morocco,2012,0.749324142932892
Morocco,2013,0.749398112297058
Morocco,2014,0.748043060302734
Mozambique,1970,0.702165961265564
Mozambique,1980,0.701820552349091
Mozambique,1990,0.694953143596649
Mozambique,2000,0.692103266716003
Mozambique,2001,0.691296398639679
Mozambique,2002,0.687869548797607
Mozambique,2003,0.687089681625366
Mozambique,2004,0.686389267444611
Mozambique,2005,0.687044620513916
Mozambique,2006,0.684995651245117
Mozambique,2007,0.684824407100677
Mozambique,2008,0.684236764907837
Mozambique,2009,0.68189662694931
Mozambique,2010,0.676724374294281
Mozambique,2011,0.675758481025696
Mozambique,2012,0.675127029418945
Mozambique,2013,0.671657919883728
Mozambique,2014,0.669708073139191
Myanmar,1970,0.834772109985352
Myanmar,1980,0.836031019687653
Myanmar,1990,0.834455251693726
Myanmar,2000,0.828173160552979
Myanmar,2001,0.826541006565094
Myanmar,2002,0.826343297958374
Myanmar,2003,0.825438439846039
Myanmar,2004,0.824025392532349
Myanmar,2005,0.821827828884125
Myanmar,2006,0.818089544773102
Myanmar,2007,0.813869416713715
Myanmar,2008,0.810582518577576
Myanmar,2009,0.808533430099487
Myanmar,2010,0.807256996631622
Myanmar,2011,0.806525826454163
Myanmar,2012,0.805718064308167
Myanmar,2013,0.804199397563934
Myanmar,2014,0.803422451019287
Namibia,1970,0.767988801002502
Namibia,1980,0.768149852752686
Namibia,1990,0.769793093204498
Namibia,2000,0.770249783992767
Namibia,2001,0.770267605781555
Namibia,2002,0.770273864269257
Namibia,2003,0.770271718502045
Namibia,2004,0.770289599895477
Namibia,2005,0.770283579826355
Namibia,2006,0.770274639129639
Namibia,2007,0.770336449146271
Namibia,2008,0.770321071147919
Namibia,2009,0.770206689834595
Namibia,2010,0.770146787166595
Namibia,2011,0.770029306411743
Namibia,2012,0.769966661930084
Namibia,2013,0.769861817359924
Namibia,2014,0.769852697849274
Nepal,1970,0.822469472885132
Nepal,1980,0.790575802326202
Nepal,1990,0.780437767505646
Nepal,2000,0.77067631483078
Nepal,2001,0.768680393695831
Nepal,2002,0.768523216247559
Nepal,2003,0.76792985200882
Nepal,2004,0.767853021621704
Nepal,2005,0.76788604259491
Nepal,2006,0.76744669675827
