Entity,Year,Age-standardised diabetes prevalence (male),Age-standardised diabetes prevalence (female),Crude diabetes prevalence (male),Crude diabetes prevalence (female)
Togo,2008,0.065123692,0.06030376,0.041724051,0.041724051
Togo,2009,0.06634729,0.061841083,0.042904797,0.042904797
Togo,2010,0.067511202,0.063388398,0.044131953,0.044131953
Togo,2011,0.068673709,0.064993204,0.045443465,0.045443465
Togo,2012,0.069897317,0.066676226,0.046856542,0.046856542
Togo,2013,0.07117027,0.068419472,0.048357561,0.048357561
Togo,2014,0.07252472,0.070262178,0.049975307,0.049975307
Tokelau,1980,0.069357544,0.091335634,,
Tokelau,1981,0.073392439,0.094837992,,
Tokelau,1982,0.077687653,0.098571486,,
Tokelau,1983,0.082175527,0.10244285,,
Tokelau,1984,0.08689139,0.10650724,,
Tokelau,1985,0.091864946,0.110734416,,
Tokelau,1986,0.097079121,0.115164217,,
Tokelau,1987,0.102433304,0.119707774,,
Tokelau,1988,0.107986275,0.124411207,,
Tokelau,1989,0.113729273,0.129310616,,
Tokelau,1990,0.119679984,0.134414066,,
Tokelau,1991,0.125689616,0.139620295,,
Tokelau,1992,0.131751599,0.144891025,,
Tokelau,1993,0.137864049,0.150245385,,
Tokelau,1994,0.144035797,0.155738416,,
Tokelau,1995,0.150191773,0.161322671,,
Tokelau,1996,0.156322971,0.166946168,,
Tokelau,1997,0.162376695,0.172549545,,
Tokelau,1998,0.168381546,0.178239516,,
Tokelau,1999,0.174372593,0.18395344,,
Tokelau,2000,0.180388048,0.189752328,,
Tokelau,2001,0.186442019,0.195633229,,
Tokelau,2002,0.192491024,0.201545134,,
Tokelau,2003,0.198565014,0.207500314,,
Tokelau,2004,0.204513061,0.213407891,,
Tokelau,2005,0.210346381,0.219274903,,
Tokelau,2006,0.216111427,0.22509875,,
Tokelau,2007,0.221864987,0.230924005,,
Tokelau,2008,0.227616344,0.236796975,,
Tokelau,2009,0.233226736,0.242584884,,
Tokelau,2010,0.238834956,0.248486054,,
Tokelau,2011,0.244487199,0.254444908,,
Tokelau,2012,0.250244854,0.2604756,,
Tokelau,2013,0.256054203,0.266603736,,
Tokelau,2014,0.261986167,0.272856341,,
Tonga,1980,0.070363881,0.104393901,0.08463128,0.08463128
Tonga,1981,0.073886109,0.107502525,0.087369223,0.087369223
Tonga,1982,0.077646183,0.110863412,0.09020108,0.09020108
Tonga,1983,0.081594313,0.114384449,0.093065175,0.093065175
Tonga,1984,0.085720066,0.118090066,0.096045301,0.096045301
Tonga,1985,0.090064082,0.121999575,0.099232718,0.099232718
Tonga,1986,0.094541536,0.126016572,0.102497876,0.102497876
Tonga,1987,0.099085916,0.130136053,0.105863391,0.105863391
Tonga,1988,0.103678626,0.134247201,0.109362651,0.109362651
Tonga,1989,0.108366906,0.138485286,0.113294526,0.113294526
Tonga,1990,0.113152499,0.14281757,0.117756468,0.117756468
Tonga,1991,0.11806529,0.147359578,0.122965827,0.122965827
Tonga,1992,0.123010587,0.151973784,0.128777405,0.128777405
Tonga,1993,0.127979965,0.156705377,0.134981483,0.134981483
Tonga,1994,0.132940878,0.161529672,0.141197534,0.141197534
Tonga,1995,0.137859443,0.166451035,0.147126042,0.147126042
Tonga,1996,0.142694839,0.171407474,0.15255844,0.15255844
Tonga,1997,0.14742884,0.176406109,0.157558838,0.157558838
Tonga,1998,0.152060746,0.181430123,0.162207152,0.162207152
Tonga,1999,0.156690987,0.186501883,0.166632561,0.166632561
Tonga,2000,0.161289488,0.191584886,0.170969485,0.170969485
Tonga,2001,0.165871547,0.196731833,0.175280552,0.175280552
Tonga,2002,0.170426703,0.201887419,0.17951197,0.17951197
Tonga,2003,0.174903587,0.207007595,0.183715504,0.183715504
Tonga,2004,0.179203238,0.212053669,0.187913712,0.187913712
Tonga,2005,0.183372532,0.217112289,0.192303273,0.192303273
Tonga,2006,0.187420517,0.222107177,0.196819822,0.196819822
Tonga,2007,0.191325888,0.2270366,0.201485811,0.201485811
Tonga,2008,0.195189858,0.23200455,0.206448619,0.206448619
Tonga,2009,0.199068563,0.23704155,0.211822091,0.211822091
Tonga,2010,0.202960234,0.24217402,0.217665739,0.217665739
Tonga,2011,0.206882871,0.247412362,0.224035868,0.224035868
Tonga,2012,0.210869477,0.252680178,0.230834221,0.230834221
Tonga,2013,0.214931164,0.258061184,0.237970895,0.237970895
Tonga,2014,0.21911042,0.263599192,0.245182123,0.245182123
Trinidad and Tobago,1980,0.032027732,0.049463375,0.040879376,0.040879376
Trinidad and Tobago,1981,0.032683122,0.050183518,0.041449131,0.041449131
Trinidad and Tobago,1982,0.033384719,0.050932293,0.042078764,0.042078764
Trinidad and Tobago,1983,0.034087217,0.051601929,0.04269196,0.04269196
Trinidad and Tobago,1984,0.034853208,0.052283131,0.043382088,0.043382088
Trinidad and Tobago,1985,0.035681392,0.052988111,0.044171009,0.044171009
Trinidad and Tobago,1986,0.036577259,0.053766314,0.045111054,0.045111054
Trinidad and Tobago,1987,0.037520777,0.054625371,0.046204157,0.046204157
Trinidad and Tobago,1988,0.038555792,0.055632258,0.047486729,0.047486729
Trinidad and Tobago,1989,0.039700743,0.056839573,0.048969669,0.048969669
Trinidad and Tobago,1990,0.040957114,0.058261006,0.050642411,0.050642411
Trinidad and Tobago,1991,0.042374338,0.059918261,0.052515764,0.052515764
Trinidad and Tobago,1992,0.043914557,0.061743001,0.05454121,0.05454121
Trinidad and Tobago,1993,0.045549656,0.063720645,0.056714866,0.056714866
Trinidad and Tobago,1994,0.047305107,0.065839841,0.059043745,0.059043745
Trinidad and Tobago,1995,0.049169631,0.068110565,0.061551576,0.061551576
Trinidad and Tobago,1996,0.051106416,0.070489487,0.064208289,0.064208289
Trinidad and Tobago,1997,0.053127377,0.072976839,0.067012545,0.067012545
Trinidad and Tobago,1998,0.055271771,0.075570953,0.069955175,0.069955175
Trinidad and Tobago,1999,0.057490581,0.078251721,0.073000629,0.073000629
Trinidad and Tobago,2000,0.05984612,0.081043204,0.076160584,0.076160584
Trinidad and Tobago,2001,0.062290691,0.083857576,0.079345158,0.079345158
Trinidad and Tobago,2002,0.064859396,0.086766314,0.08263587,0.08263587
Trinidad and Tobago,2003,0.067619196,0.089853575,0.086153082,0.086153082
Trinidad and Tobago,2004,0.070521851,0.093043706,0.089880982,0.089880982
Trinidad and Tobago,2005,0.07354645,0.096354958,0.093882353,0.093882353
Trinidad and Tobago,2006,0.076704385,0.09979666,0.098189076,0.098189076
Trinidad and Tobago,2007,0.079942994,0.103299844,0.102732318,0.102732318
Trinidad and Tobago,2008,0.083226192,0.106862204,0.107509161,0.107509161
Trinidad and Tobago,2009,0.086495012,0.110442011,0.112466561,0.112466561
Trinidad and Tobago,2010,0.089820149,0.114091778,0.117649075,0.117649075
Trinidad and Tobago,2011,0.093165002,0.117790146,0.12302922,0.12302922
Trinidad and Tobago,2012,0.096691813,0.121594402,0.128672263,0.128672263
Trinidad and Tobago,2013,0.100321169,0.125526439,0.134612273,0.134612273
Trinidad and Tobago,2014,0.104106402,0.129583853,0.140860047,0.140860047
Tunisia,1980,0.047862259,0.059879019,0.044422633,0.044422633
Tunisia,1981,0.048963602,0.06132833,0.04572618,0.04572618
Tunisia,1982,0.050105575,0.062803445,0.047091598,0.047091598
Tunisia,1983,0.051314561,0.064344901,0.048543377,0.048543377
Tunisia,1984,0.052585465,0.065955138,0.050072886,0.050072886
Tunisia,1985,0.053909509,0.067608947,0.051653209,0.051653209
Tunisia,1986,0.055269871,0.069241138,0.053225012,0.053225012
Tunisia,1987,0.056721981,0.070952604,0.054874789,0.054874789
Tunisia,1988,0.05832607,0.072760268,0.056630928,0.056630928
Tunisia,1989,0.060035763,0.07461445,0.058473456,0.058473456
Tunisia,1990,0.061844665,0.07656327,0.060452871,0.060452871
Tunisia,1991,0.063707622,0.078557697,0.06253952,0.06253952
Tunisia,1992,0.065626431,0.080567157,0.064697303,0.064697303
Tunisia,1993,0.067532722,0.082518451,0.066831155,0.066831155
Tunisia,1994,0.069495551,0.084493777,0.068963416,0.068963416
Tunisia,1995,0.071592505,0.086547944,0.071114057,0.071114057
Tunisia,1996,0.073743529,0.088638615,0.07324216,0.07324216
Tunisia,1997,0.075934559,0.09071636,0.075327904,0.075327904
Tunisia,1998,0.078193144,0.092765385,0.077394027,0.077394027
Tunisia,1999,0.080463266,0.094781957,0.079486369,0.079486369
Tunisia,2000,0.082807266,0.096809282,0.081678542,0.081678542
Tunisia,2001,0.085363539,0.098927563,0.084054013,0.084054013
Tunisia,2002,0.088040517,0.101062703,0.086546102,0.086546102
Tunisia,2003,0.090757293,0.103184416,0.089127491,0.089127491
Tunisia,2004,0.093458842,0.105259726,0.091761904,0.091761904
Tunisia,2005,0.096221399,0.107418239,0.094561925,0.094561925
Tunisia,2006,0.098909134,0.109559168,0.097438057,0.097438057
Tunisia,2007,0.101637637,0.111765998,0.100475204,0.100475204
Tunisia,2008,0.10437051,0.114003718,0.10365583,0.10365583
Tunisia,2009,0.10711811,0.116298994,0.107024177,0.107024177
Tunisia,2010,0.109880869,0.118671729,0.11061286,0.11061286
Tunisia,2011,0.112607484,0.121046899,0.114353424,0.114353424
Tunisia,2012,0.115422002,0.123488707,0.118302171,0.118302171
Tunisia,2013,0.118306746,0.12600299,0.122463244,0.122463244
Tunisia,2014,0.121266469,0.128581778,0.126824945,0.126824945
Turkey,1980,0.044599064,0.05960428,0.049198239,0.049198239
Turkey,1981,0.045644161,0.060788504,0.050118628,0.050118628
Turkey,1982,0.046935663,0.062235433,0.05130176,0.05130176
Turkey,1983,0.048445276,0.063941956,0.052742374,0.052742374
Turkey,1984,0.050170724,0.065866985,0.054400302,0.054400302
Turkey,1985,0.05208786,0.067943904,0.056214555,0.056214555
Turkey,1986,0.054140368,0.07013831,0.058158585,0.058158585
Turkey,1987,0.056308633,0.072456962,0.060240686,0.060240686
Turkey,1988,0.058474829,0.074785743,0.062359134,0.062359134
Turkey,1989,0.060577916,0.077018888,0.064417155,0.064417155
Turkey,1990,0.062684164,0.079269874,0.066508199,0.066508199
Turkey,1991,0.064568003,0.081280601,0.068410668,0.068410668
Turkey,1992,0.066409544,0.083179471,0.07023803,0.07023803
Turkey,1993,0.06827824,0.085031845,0.072051968,0.072051968
Turkey,1994,0.070162558,0.086848386,0.073869509,0.073869509
Turkey,1995,0.072157937,0.088756143,0.075808104,0.075808104
Turkey,1996,0.074313622,0.090794812,0.077907084,0.077907084
Turkey,1997,0.076637787,0.092931921,0.080142575,0.080142575
Turkey,1998,0.079174941,0.095167331,0.08252227,0.08252227
Turkey,1999,0.081884097,0.097495082,0.085049176,0.085049176
Turkey,2000,0.084788618,0.099987706,0.087795704,0.087795704
Turkey,2001,0.08785074,0.102595023,0.090721909,0.090721909
Turkey,2002,0.091078774,0.105380525,0.093890554,0.093890554
Turkey,2003,0.094494285,0.108294289,0.097266511,0.097266511
Turkey,2004,0.098098292,0.111380544,0.100901241,0.100901241
Turkey,2005,0.101578526,0.11448648,0.1046622,0.1046622
Turkey,2006,0.105010748,0.117613654,0.108553864,0.108553864
Turkey,2007,0.10839708,0.120758792,0.112571376,0.112571376
Turkey,2008,0.111671084,0.123834479,0.116625798,0.116625798
Turkey,2009,0.114775185,0.126785369,0.120652546,0.120652546
Turkey,2010,0.117853036,0.129734791,0.124758681,0.124758681
Turkey,2011,0.120928432,0.132617937,0.128876102,0.128876102
Turkey,2012,0.124094085,0.135631606,0.133192805,0.133192805
Turkey,2013,0.127274281,0.138657803,0.137587108,0.137587108
Turkey,2014,0.130451608,0.141696724,0.14205187,0.14205187
Turkmenistan,1980,0.051395514,0.048185177,0.040590206,0.040590206
Turkmenistan,1981,0.051889501,0.048494409,0.040437238,0.040437238
Turkmenistan,1982,0.052447039,0.048879914,0.0403928,0.0403928
Turkmenistan,1983,0.053072797,0.049342792,0.04045838,0.04045838
Turkmenistan,1984,0.053754306,0.049862773,0.040615977,0.040615977
Turkmenistan,1985,0.054508036,0.050446789,0.040870246,0.040870246
Turkmenistan,1986,0.055316526,0.05109934,0.041224456,0.041224456
Turkmenistan,1987,0.056385733,0.051998751,0.041816963,0.041816963
Turkmenistan,1988,0.057581408,0.053011869,0.042524342,0.042524342
Turkmenistan,1989,0.058788864,0.054010664,0.043224625,0.043224625
Turkmenistan,1990,0.06025751,0.055274486,0.044132358,0.044132358
Turkmenistan,1991,0.061773289,0.056580772,0.045064691,0.045064691
Turkmenistan,1992,0.063287013,0.057836824,0.045953379,0.045953379
Turkmenistan,1993,0.064852221,0.059141681,0.046884644,0.046884644
Turkmenistan,1994,0.066278394,0.060369146,0.047768721,0.047768721
Turkmenistan,1995,0.067679334,0.061638079,0.048706841,0.048706841
Turkmenistan,1996,0.06919117,0.06306077,0.04979326,0.04979326
Turkmenistan,1997,0.070664613,0.064521006,0.050934355,0.050934355
Turkmenistan,1998,0.072268477,0.066183937,0.052255185,0.052255185
Turkmenistan,1999,0.07410477,0.068131312,0.053812568,0.053812568
Turkmenistan,2000,0.076091171,0.070273437,0.055530612,0.055530612
Turkmenistan,2001,0.078233182,0.072611957,0.057415724,0.057415724
Turkmenistan,2002,0.080513096,0.075100829,0.059443421,0.059443421
Turkmenistan,2003,0.082963759,0.077735317,0.061624519,0.061624519
Turkmenistan,2004,0.085590997,0.080519203,0.063981882,0.063981882
Turkmenistan,2005,0.088432756,0.083500006,0.06657323,0.06657323
Turkmenistan,2006,0.091451401,0.086698933,0.069424309,0.069424309
Turkmenistan,2007,0.094672552,0.090077373,0.072514209,0.072514209
Turkmenistan,2008,0.098192829,0.09369143,0.075916177,0.075916177
Turkmenistan,2009,0.101874818,0.097482052,0.079612159,0.079612159
Turkmenistan,2010,0.105784587,0.101505004,0.083675971,0.083675971
Turkmenistan,2011,0.109984194,0.105807038,0.088160204,0.088160204
Turkmenistan,2012,0.114315226,0.110301589,0.092991232,0.092991232
Turkmenistan,2013,0.118839183,0.11497266,0.09815917,0.09815917
Turkmenistan,2014,0.123522917,0.119818717,0.103663717,0.103663717
Tuvalu,1980,0.07611201,0.098542376,0.076192674,0.076192674
Tuvalu,1981,0.080452412,0.10220969,0.079098428,0.079098428
Tuvalu,1982,0.084875038,0.105796648,0.081887537,0.081887537
Tuvalu,1983,0.089521113,0.109566412,0.084823552,0.084823552
Tuvalu,1984,0.094380963,0.113565688,0.088009372,0.088009372
Tuvalu,1985,0.099417876,0.117630647,0.091367227,0.091367227
Tuvalu,1986,0.104819184,0.122119713,0.095212293,0.095212293
Tuvalu,1987,0.110467356,0.126886116,0.099410934,0.099410934
Tuvalu,1988,0.116417472,0.131962133,0.104003004,0.104003004
Tuvalu,1989,0.122428694,0.137051018,0.108723295,0.108723295
Tuvalu,1990,0.128745433,0.1424225,0.113807834,0.113807834
Tuvalu,1991,0.135027259,0.147777063,0.119014492,0.119014492
Tuvalu,1992,0.141251133,0.153092866,0.124343969,0.124343969
Tuvalu,1993,0.147381174,0.158336958,0.129729383,0.129729383
Tuvalu,1994,0.153398093,0.163588477,0.135224795,0.135224795
Tuvalu,1995,0.159064551,0.168591307,0.140564645,0.140564645
Tuvalu,1996,0.164298302,0.173243461,0.145654808,0.145654808
Tuvalu,1997,0.169372642,0.177870876,0.150771839,0.150771839
Tuvalu,1998,0.17436241,0.182538341,0.156011217,0.156011217
Tuvalu,1999,0.179106142,0.187009266,0.161132999,0.161132999
Tuvalu,2000,0.183548312,0.191261493,0.166148535,0.166148535
Tuvalu,2001,0.187889949,0.195447195,0.171169012,0.171169012
Tuvalu,2002,0.192237979,0.199626969,0.176261177,0.176261177
Tuvalu,2003,0.196356219,0.203601875,0.181255666,0.181255666
Tuvalu,2004,0.200207909,0.207399892,0.186195615,0.186195615
Tuvalu,2005,0.203757641,0.211012623,0.191115256,0.191115256
Tuvalu,2006,0.207234409,0.214583608,0.19613469,0.19613469
Tuvalu,2007,0.210715592,0.218204147,0.201341405,0.201341405
Tuvalu,2008,0.21421437,0.221903165,0.206724238,0.206724238
Tuvalu,2009,0.217462055,0.225457843,0.212030306,0.212030306
Tuvalu,2010,0.220469811,0.228926613,0.217280662,0.217280662
Tuvalu,2011,0.22355112,0.232467304,0.222615773,0.222615773
Tuvalu,2012,0.226549173,0.235924542,0.227886564,0.227886564
Tuvalu,2013,0.229497769,0.239408173,0.233162477,0.233162477
Tuvalu,2014,0.232480556,0.242970242,0.238471629,0.238471629
Uganda,1980,0.014472012,0.020932344,0.013773369,0.013773369
Uganda,1981,0.014729555,0.021195561,0.013947418,0.013947418
Uganda,1982,0.015017577,0.021498602,0.014149727,0.014149727
Uganda,1983,0.015312132,0.021826053,0.014368385,0.014368385
Uganda,1984,0.015641895,0.022189549,0.014611086,0.014611086
Uganda,1985,0.016002346,0.022575108,0.014867286,0.014867286
Uganda,1986,0.01641124,0.02300573,0.015152988,0.015152988
Uganda,1987,0.016875068,0.023485549,0.015470864,0.015470864
Uganda,1988,0.017393856,0.024029075,0.015832632,0.015832632
Uganda,1989,0.017965477,0.024621631,0.016228359,0.016228359
Uganda,1990,0.018588601,0.025258458,0.016655352,0.016655352
Uganda,1991,0.019243521,0.025927407,0.017104399,0.017104399
Uganda,1992,0.019948513,0.026636446,0.017579579,0.017579579
Uganda,1993,0.020700864,0.027387166,0.018079524,0.018079524
Uganda,1994,0.021468521,0.028149794,0.018580253,0.018580253
Uganda,1995,0.022266554,0.028936164,0.01908808,0.01908808
Uganda,1996,0.023110804,0.029751819,0.019605939,0.019605939
Uganda,1997,0.023985377,0.030586219,0.020126236,0.020126236
Uganda,1998,0.024864461,0.031417477,0.020633566,0.020633566
Uganda,1999,0.02574914,0.032254897,0.021135137,0.021135137
Uganda,2000,0.02663204,0.033082039,0.021620011,0.021620011
Uganda,2001,0.027481661,0.033884473,0.022079677,0.022079677
Uganda,2002,0.028312232,0.034673144,0.022522375,0.022522375
Uganda,2003,0.029155257,0.035448638,0.022949358,0.022949358
Uganda,2004,0.030044185,0.036245776,0.023385593,0.023385593
Uganda,2005,0.03100285,0.037086464,0.023846634,0.023846634
Uganda,2006,0.032074813,0.038002502,0.02435557,0.02435557
Uganda,2007,0.033246162,0.038973742,0.024900223,0.024900223
Uganda,2008,0.034512173,0.040001615,0.025483061,0.025483061
Uganda,2009,0.035879268,0.041088324,0.026107953,0.026107953
Uganda,2010,0.037329444,0.042243048,0.026783324,0.026783324
Uganda,2011,0.038903313,0.043467523,0.027512559,0.027512559
Uganda,2012,0.040515707,0.044710984,0.028263969,0.028263969
Uganda,2013,0.042220558,0.046005474,0.029062193,0.029062193
Uganda,2014,0.044017746,0.04736887,0.029922044,0.029922044
Ukraine,1980,0.048630127,0.062733741,0.077757814,0.077757814
Ukraine,1981,0.049060083,0.062866101,0.078333895,0.078333895
Ukraine,1982,0.049547927,0.063072844,0.078995822,0.078995822
Ukraine,1983,0.050091126,0.063331605,0.079723455,0.079723455
Ukraine,1984,0.050693953,0.063646046,0.080528394,0.080528394
Ukraine,1985,0.051342439,0.063985127,0.081376119,0.081376119
Ukraine,1986,0.0520219,0.064346557,0.082271167,0.082271167
Ukraine,1987,0.052741286,0.064746213,0.083223998,0.083223998
Ukraine,1988,0.053487526,0.065171332,0.0841867,0.0841867
Ukraine,1989,0.054268247,0.065607466,0.08509838,0.08509838
Ukraine,1990,0.05502344,0.0659967,0.085860342,0.085860342
Ukraine,1991,0.055733109,0.066347188,0.086466882,0.086466882
Ukraine,1992,0.056361628,0.066578385,0.086835877,0.086835877
Ukraine,1993,0.056857329,0.066657137,0.086961117,0.086961117
Ukraine,1994,0.057187456,0.066550475,0.086851755,0.086851755
Ukraine,1995,0.057478339,0.066425047,0.08674008,0.08674008
Ukraine,1996,0.057753195,0.06629439,0.086657887,0.086657887
Ukraine,1997,0.058059935,0.066216622,0.086664261,0.086664261
Ukraine,1998,0.058470458,0.066245238,0.086808327,0.086808327
Ukraine,1999,0.058988096,0.066387152,0.08707319,0.08707319
Ukraine,2000,0.059639558,0.066656148,0.087457849,0.087457849
Ukraine,2001,0.060446738,0.067053917,0.087961181,0.087961181
Ukraine,2002,0.061375756,0.067555835,0.08856679,0.08856679
Ukraine,2003,0.062405298,0.068117976,0.089244034,0.089244034
Ukraine,2004,0.063500643,0.068713747,0.089991625,0.089991625
Ukraine,2005,0.064568609,0.069237205,0.0907068,0.0907068
Ukraine,2006,0.065666452,0.069720825,0.091434988,0.091434988
Ukraine,2007,0.066801402,0.070140231,0.092142827,0.092142827
Ukraine,2008,0.067938454,0.070478293,0.092810547,0.092810547
Ukraine,2009,0.068873394,0.070627246,0.093308151,0.093308151
Ukraine,2010,0.069829323,0.070802264,0.093888318,0.093888318
