Entity,Year,Sex ratio by age (one-year olds),Sex ratio by age (five-year olds),Sex ratio by age (10 year olds),Sex ratio by age (15 year olds),Sex ratio by age (20 year olds),Sex ratio by age (30 year olds),Sex ratio by age (40 year olds),Sex ratio by age (50 year olds),Sex ratio by age (60 year olds),Sex ratio by age (70 year olds),Sex ratio by age (80 year olds),Sex ratio by age (90 year olds),Sex ratio by age (100 year olds)
Martinique,1992,101.1990408,102.5891056,103.920196,104.3076923,101.6584767,94.03627421,86.60248696,89.14988814,87.94098781,81.18049615,63.58543417,41.2371134,22.22222222
Martinique,1993,101.5520282,102.016129,103.2803867,104.6630361,101.4940239,92.51451268,87.35362998,88.42049093,87.77292576,81.48457048,64.05405405,41.66666667,16.66666667
Martinique,1994,101.9195943,101.6559649,102.6217228,104.8537234,100.8884151,90.7890697,88.10872027,87.57606491,87.52293578,81.58756137,64.30446194,40.97560976,18.75
Martinique,1995,102.1354934,101.674069,102.1148036,104.3592265,100.9379509,89.4509562,88.23953824,86.80351906,87.45410037,81.38041734,64.1221374,39.13043478,15.78947368
Martinique,1996,102.0346647,101.6024548,102.3648649,102.4021963,98.82960413,88.93256728,88.09854268,86.79883946,87.47697974,80.60747664,64.86146096,40.35874439,13.63636364
Martinique,1997,102.6315789,101.3712719,102.1646441,102.6676547,95.62356038,87.95108858,88.62718708,86.51579444,87.2650091,79.86425339,65.44117647,40.6779661,16
Martinique,1998,102.6877761,101.0072942,101.7257609,104.6856227,92.11121888,86.66866387,89.24237455,86.04440417,86.93349029,79.7080292,66.23376623,41.03585657,18.51851852
Martinique,1999,102.7146001,100.6725664,101.4140793,106.0593737,90.0973481,85.43897216,89.21319797,85.36796537,87.05612829,79.98580554,66.81818182,40.85603113,16.66666667
Martinique,2000,102.6917404,100.4691447,101.4678326,105.3455517,90.90574374,84.47302384,88.43825666,84.45917944,87.67045455,80.55749129,67.03296703,40.29850746,18.18181818
Martinique,2001,103.7545126,101.1297376,101.0207337,103.3368092,95.74112735,83.59023764,86.78376044,83.59157727,88.12888638,80.72702332,66.45021645,42.32081911,18.91891892
Martinique,2002,101.6393443,102.1245421,101.1737855,101.2271869,102.6390198,82.60869565,85.36451169,82.63862333,88.589095,80.68410463,65.29535865,42.53968254,17.07317073
Martinique,2003,101.174628,103.1652558,101.8729097,99.58677686,107.8574915,80.91397849,84.12189254,82.46392897,88.57770456,80.62622309,64.28571429,43.11377246,17.77777778
Martinique,2004,101.0064412,103.9106145,102.7229408,99.15080527,107.5812274,78.55648536,83.05039788,83.24982105,88.06907378,80.79847909,64.03162055,42.81524927,18.36734694
Martinique,2005,101.3217679,104.0199081,103.4967432,99.93961353,104.017502,75.91543979,81.98558847,84.36313428,87.4507874,81.47004324,64.80231437,43.26647564,18.51851852
Martinique,2006,99.67199672,103.3307514,104.1607898,100.4485742,99.41434846,74.42609746,80.912527,85.97315436,87.20712277,82.52427184,67.65267176,46.38069705,18.6440678
Martinique,2007,103.9847393,101.9798137,105.030988,101.1713521,95.93326382,73.11361665,79.28297756,87.36010533,86.94493783,83.61814968,71.79245283,47.47474747,18.46153846
Martinique,2008,105.8344058,100.2706883,105.7121383,102.0991053,94.10739191,73.41067285,77.28408775,87.89049919,86.53113088,84.65974625,75.32467532,47.46987952,18.30985915
Martinique,2009,107.571116,98.76923077,105.1829268,102.9567054,94.03853144,75.04826255,75.2742616,87.47266479,86.13617719,85.40103866,76.45454545,46.0807601,19.48051948
Martinique,2010,109.0909091,98.07840123,103.2551098,103.9564428,95.26515152,76.13248904,73.46996869,86.53208798,85.98956242,86.03417796,75.0667854,42.26327945,19.04761905
Martinique,2011,113.6772362,98.98397812,101.6393443,104.7323507,95.02332815,77.30358875,71.94202899,85.81395349,85.57956778,86.30630631,73.44434706,41.61220044,19.56521739
Martinique,2012,110.9762266,100.3968254,100.4238921,105.8918483,96.19246862,79.67836257,69.98824221,85.08895792,85.06493506,86.99088146,73.51164797,40.53497942,18.81188119
Martinique,2013,111.4842904,101.8511066,99.61134862,106.2220415,98.59681946,81.24697922,67.84313725,84.08015586,85.17969618,87.53726893,75.29510961,41.78217822,19.09090909
Martinique,2014,111.4155251,102.688391,99.61074348,105.4833469,100.7668712,79.43229409,65.80359962,82.84122563,86.31123919,87.60659466,77.3955774,43.22200393,20
Martinique,2015,110.5813953,102.2633745,100.3088803,104.4635545,101.982264,74.55024133,64.04682274,81.44503795,88.15049226,87.39224138,78.13990461,47.05882353,19.84732824
Mauritania,1950,94.36563912,94.0801725,94.16100426,94.39520334,94.67669173,95.66666667,97.13945173,99.85875706,105.5037313,117.2619048,,,
Mauritania,1951,94.92190506,94.08227546,94.35117967,94.50930083,94.64655427,95.7011259,96.8540635,99.17995444,104.4603033,115.6424581,,,
Mauritania,1952,103.0999213,93.9056113,94.46170921,94.43746861,94.41948108,95.4691259,96.39204545,98.28571429,103.1435854,114.2105263,,,
Mauritania,1953,105.4776579,94.04189716,94.55826558,94.45332677,94.29382541,95.25676205,96.09418283,97.58372192,101.7756255,112.345679,,,
Mauritania,1954,106.8122336,94.83802065,94.35423963,94.59198455,94.38654995,95.11681348,96.02810051,96.93376942,100.690184,110.6481481,,,
Mauritania,1955,107.2216216,96.58661036,93.79108839,94.78796494,94.60671104,94.9504395,96.12341772,96.40883978,99.63609898,109.3275488,,,
Mauritania,1956,110.0383676,98.90457852,93.39593753,94.76074048,94.44444444,94.5797473,95.87841319,95.63886764,98.53658537,107.5203252,,,
Mauritania,1957,105.7742258,101.7939091,93.34659373,95.21580269,94.532881,94.45441493,95.94662638,95.14275121,97.6,106.1185468,,,
Mauritania,1958,104.8772692,104.6416938,93.87774872,95.40114132,94.68302658,94.42686357,95.99311701,94.78792236,96.81325685,104.676259,,,
Mauritania,1959,104.0557979,106.6867853,95.71198179,95.02955989,94.79088405,94.37370957,95.99616399,94.52771,96.04141291,103.2040472,,,
Mauritania,1960,103.4313144,107.1787343,98.83057349,94.39162483,94.85357187,94.19875568,95.84403456,94.25481582,95.11911679,101.5748031,,,
Mauritania,1961,101.6736166,106.992026,101.6241512,93.98346762,95.11871761,94.13412424,95.73059361,94.16419387,94.56582633,100.2962963,,,
Mauritania,1962,103.5758601,106.071906,104.1502683,93.34759576,95.48463357,93.9564867,95.50111359,93.96855951,93.91491653,98.88423989,,,
Mauritania,1963,103.8705409,104.8501948,106.1042227,93.82949126,95.42037701,93.80308273,95.18019974,93.73636647,93.18181818,97.6346912,,,
Mauritania,1964,104.1814851,103.8831815,106.657212,95.99065784,94.85152986,93.73180077,94.79034307,93.67433414,92.42199108,96.17755857,,,
Mauritania,1965,104.3748028,103.7067338,105.8292741,99.15124928,94.20050622,93.71641791,94.43870167,93.73529412,91.73396675,94.68208092,,,
Mauritania,1966,104.8100616,103.6361425,105.2579289,101.8411215,93.45934916,93.49344978,94.26030719,93.69085174,91.13865932,93.55191257,,,
Mauritania,1967,104.3197517,103.7074207,104.8283419,104.6460582,92.65920736,93.30211437,94.13507109,93.62950545,90.56269384,92.5388601,,,
Mauritania,1968,104.2213015,103.8266774,104.4494193,106.4364347,93.09183673,93.14404432,94.02236791,93.57997824,90.16253208,91.55206287,,,
Mauritania,1969,104.10738,103.8628057,104.2547444,106.6359997,95.26568118,92.96060647,93.79232506,93.5731288,89.80181668,90.51162791,,,
Mauritania,1970,104.0092272,103.6725493,104.2439795,105.9162474,98.41611263,92.75880328,93.43360235,93.62795478,89.59330144,89.44591029,,,
Mauritania,1971,104.0731467,103.6498295,104.1403105,105.3416149,101.1690303,92.32965607,93.23065903,93.53869271,89.37572703,88.66498741,,,
Mauritania,1972,103.9086806,103.6299705,104.0230241,104.8286604,103.9973726,92.06510682,93.11188811,93.44062424,89.13125235,88.05132318,,,
Mauritania,1973,103.8832466,103.5848962,103.9158071,104.4428622,105.7912948,91.49253731,92.9764746,93.3048433,88.95772595,87.22264728,,,
Mauritania,1974,103.8734882,103.5094599,103.8143489,104.3289745,106.0296684,90.58023792,92.57598406,93.27012026,88.88104483,86.43326039,,,
Mauritania,1975,103.8754353,103.4034802,103.6995007,104.3652383,105.3890227,89.70083954,91.78126517,93.39941428,88.89268626,85.56557946,,,
Mauritania,1976,103.9087948,103.3875465,103.5773435,104.1885496,104.8557578,89.40756109,90.74688141,93.23937459,88.77788878,84.92328219,,,
Mauritania,1977,103.8413974,103.3766117,103.5116878,104.0296725,104.3326239,89.04831297,89.82137358,93.03525365,88.69452543,84.26103647,,,
Mauritania,1978,103.8415094,103.351735,103.4710658,103.915828,103.9416058,89.8590318,89.10429817,92.74633124,88.61277131,83.67096378,,,
Mauritania,1979,103.8518191,103.3007387,103.4074823,103.8315765,103.8285271,92.29699369,88.60331914,92.31712301,88.52959121,83.03886926,,,
Mauritania,1980,103.8523678,103.2123313,103.3118449,103.7599172,103.8803115,95.59425155,88.25387708,91.79936306,88.43879361,82.39277652,,,
Mauritania,1981,103.955768,103.2689812,103.2238006,103.5970016,103.7211462,98.50961044,87.96010115,91.23591139,88.41164601,81.99672668,,,
Mauritania,1982,103.8023073,103.3274197,103.1939093,103.501332,103.5399369,101.4707364,87.93624622,90.72634174,88.33099579,81.53603367,,,
Mauritania,1983,103.7834962,103.3663442,103.1856892,103.4278773,103.3860186,103.3453976,87.77345323,90.01663894,88.24331697,81.23732252,,,
Mauritania,1984,103.7664356,103.3700292,103.1952663,103.3649654,103.2807762,103.61231,87.28724797,89.04899135,88.1495228,81.17359413,,,
Mauritania,1985,103.7520906,103.316616,103.194492,103.3268589,103.2307421,102.9246042,86.74068402,87.94736842,88.04739825,81.24410933,,,
Mauritania,1986,103.8035156,103.3800114,103.2110283,103.223461,103.0909508,102.3897216,86.34213147,86.96248073,87.87726358,81.52223751,,,
Mauritania,1987,103.7067027,103.4327946,103.2728451,103.1934435,102.9886599,101.8468358,85.84070796,86.0367893,87.62254902,81.67259786,,,
Mauritania,1988,103.6937385,103.4578937,103.3437045,103.1999634,102.9143106,101.4460687,86.52297489,85.28018298,87.30007162,81.73201206,,,
Mauritania,1989,103.678653,103.4334764,103.3800874,103.2332769,102.8583505,101.2942258,88.84754041,84.70513025,86.89286544,81.70833333,,,
Mauritania,1990,103.653948,103.3557477,103.3492644,103.271514,102.8291733,101.2595022,92.08056764,84.27476138,86.40579055,81.53660499,72.20708447,65.625,
Mauritania,1991,103.6613831,103.3546177,103.3134502,103.1861399,102.6366944,101.0501919,95.03314979,83.90064397,85.93888397,81.48293448,72.17948718,65.90909091,
Mauritania,1992,103.6400567,103.3231254,103.3014862,103.1471121,102.4798993,100.7600281,98.0141218,83.80123105,85.51634553,81.16660313,71.83271833,67.9245283,
Mauritania,1993,103.6369345,103.2798511,103.3066098,103.1452581,102.367393,100.4784689,99.89272688,83.52406103,84.81841216,80.8274843,71.87127533,66.66666667,
Mauritania,1994,103.6504566,103.2441317,103.3027707,103.177134,102.3549316,100.252073,100.1441071,82.94950651,83.82987467,80.65784769,72.08765859,65.51724138,
Mauritania,1995,103.6899264,103.2399053,103.3025013,103.2616082,102.4674921,100.0772002,99.46062567,82.38652186,82.66507082,80.59392265,72.06208426,59.57446809,
Mauritania,1996,103.6579422,103.1876564,103.2106599,103.250899,102.6008082,100.1801354,99.12215166,82.13850115,81.6624489,80.72248481,72.49736565,61.29032258,
Mauritania,1997,103.5070188,103.1661703,103.1952334,103.2973301,102.7809,100.3416856,98.85374089,81.89825161,80.81075961,80.80210388,72.70875764,63.01369863,
Mauritania,1998,103.4638659,103.1479154,103.2088454,103.3463817,102.948175,100.5834778,98.74384655,82.89877301,80.15843773,80.72135334,72.77227723,62.96296296,
Mauritania,1999,103.4509254,103.1079733,103.2016169,103.3748737,103.0851646,100.8505198,98.89052048,85.57344315,79.7776981,80.55125426,72.45681382,62.33766234,
Mauritania,2000,103.4573237,103.012726,103.1398477,103.3907745,103.1910453,101.1229346,99.14213757,89.14104441,79.61249782,80.2580258,72.06290472,57.14285714,
Mauritania,2001,103.4871993,102.9998296,103.0867646,103.3518306,103.2456755,101.3357401,99.22486511,92.2673031,79.52527322,80.11163337,72.27112676,57.8313253,
Mauritania,2002,103.5103605,102.9607838,103.0628372,103.3245383,103.2853915,101.5425955,99.27382088,95.40471192,79.68645764,79.89114867,72.23168654,60.41666667,
Mauritania,2003,103.5644421,102.9036139,103.0353773,103.2816139,103.3004221,101.763999,99.37703525,97.50479846,79.65881397,79.37656554,72.23607648,60,
Mauritania,2004,103.6261502,102.8357096,102.963981,103.2428445,103.3056168,101.9992561,99.535646,98.04725429,79.31143399,78.3674569,72.33009709,59.5959596,
Mauritania,2005,103.6898554,102.7748298,102.8376155,103.2200461,103.3149536,102.2287258,99.73003226,97.70656292,78.9852851,77.20530835,72.37871674,55.55555556,
Mauritania,2006,103.8451935,102.8385316,102.7337383,103.1553193,103.2950783,102.4221,99.86011318,97.45365854,78.82001494,76.31512071,72.79521674,58.65384615,
Mauritania,2007,103.7011265,102.9205534,102.6827213,103.1189084,103.2710427,102.6276816,100.0307144,97.23048327,78.57349957,75.5500618,72.82608696,59.66386555,
Mauritania,2008,103.7185376,102.9945908,102.670205,103.0653805,103.2573886,102.8278268,100.2667457,97.13828653,79.52078929,74.96997358,72.61146497,60.9375,
Mauritania,2009,103.7509862,103.0407171,102.6861019,102.9970474,103.2472939,102.998447,100.5538426,97.28251581,82.12075368,74.56836211,72.37569061,60.33057851,
Mauritania,2010,103.7982206,103.0308983,102.7111738,102.9456693,103.2476005,103.1414219,100.8624952,97.56077462,85.59344791,74.32646593,71.97324415,56,
Mauritania,2011,103.8743063,103.1113579,102.7301143,102.8770555,103.2581383,103.2852594,101.1159888,97.68643664,88.74720652,74.33962264,72.22578576,57.8125,
Mauritania,2012,103.8128768,103.1866861,102.7985751,102.822074,103.2715676,103.453159,101.4103152,97.83158379,91.82284981,74.63171577,72.2741433,58.90410959,
Mauritania,2013,103.8376874,103.2366579,102.8802131,102.7868737,103.2661366,103.6174256,101.7511159,98.0298111,93.83986118,74.66835123,71.77615572,60.25641026,
Mauritania,2014,103.8567929,103.2525804,102.931444,102.7960451,103.2200031,103.7542197,102.110044,98.27476038,94.42673279,74.36734694,70.60910704,59.86394558,
Mauritania,2015,103.8638967,103.2194936,102.9332541,102.8476464,103.1427846,103.8500942,102.457182,98.54577729,94.21422987,74.0872311,69.19566458,56.55737705,
Mauritius,1950,101.4436123,101.1039795,100.7548914,100.5108557,100.3690037,98.92041949,97.72828508,95.9894806,92.17479675,86.75373134,,,
Mauritius,1951,102.0223299,101.3696924,100.9137208,100.4989309,100.1055743,99.09936956,97.78453519,95.761079,89.76143141,85.47794118,,,
Mauritius,1952,104.6468014,101.5942029,100.7809111,100.7131675,99.24211389,99.27049898,97.6371308,95.55972483,87.22168441,83.57400722,,,
Mauritius,1953,105.3108808,101.9242051,100.5998884,101.0011878,98.3681592,99.54584161,97.34151329,95.20048603,85.12241055,81.4159292,,,
Mauritius,1954,105.5423293,102.464628,100.6223786,101.0377203,98.06013579,99.91719569,96.91211401,94.75853946,84.31192661,79.20277296,,,
Mauritius,1955,105.4600329,103.27305,100.9113723,100.714626,98.55869524,100.2411576,96.47644581,94.40639269,84.43649374,76.85810811,,,
Mauritius,1956,105.7653553,103.7894962,101.2524209,100.3381494,99.05380334,100.3126628,96.09520268,93.95116537,84.68941382,76.19834711,,,
Mauritius,1957,104.5285948,104.3986466,101.4816675,100.5211435,99.40108893,100.7864028,95.74774775,93.69612069,84.81228669,75.32258065,,,
Mauritius,1958,104.0900658,105.008874,101.7635612,101.0289855,99.38118812,100.9135802,95.67039106,93.52142111,84.71760797,73.7833595,,,
Mauritius,1959,103.7363906,105.4471003,102.3826291,101.4570661,99.3304721,100.3840614,95.89691421,93.50912779,84.65266559,71.38508371,,,
Mauritius,1960,103.5490101,105.5607044,103.3461452,101.5988973,99.63321107,99.440429,96.26939584,93.68524914,84.85086342,68.57562408,,,
Mauritius,1961,102.8123523,105.3579469,104.2518308,101.5421751,100.21039,98.57272315,96.77731228,93.7950938,85.28735632,67.57142857,,,
Mauritius,1962,103.8750284,104.9442347,104.8790791,101.6221873,100.5657709,97.79590037,97.04402516,93.90243902,85.48990277,66.34214186,,,
Mauritius,1963,104.1901096,104.475945,105.2599326,102.1279307,100.6113404,97.39504844,97.39183799,93.88127854,85.43335761,65.58265583,,,
Mauritius,1964,104.4942175,104.1849107,105.2829815,102.9966704,100.6405482,97.51054852,97.93536804,93.66415596,85.27954706,65.30343008,,,
Mauritius,1965,104.742268,104.3047178,105.0120715,103.8657654,100.9449048,97.91149711,98.54142357,93.43347639,85.25377229,65.34017972,,,
Mauritius,1966,105.0560979,104.3167203,105.1889026,104.7943623,100.7385315,98.15340909,98.97523484,93.40292276,84.82620321,65.91194969,,,
Mauritius,1967,105.1245211,104.4552134,104.8987109,106.8150995,99.80622837,98.88490641,99.33738266,93.37373737,84.05703176,65.76687117,,,
Mauritius,1968,105.2033898,104.6253823,104.3323548,108.8212507,99.09958339,99.74683544,99.04076739,93.55720422,83.26018809,65.43504172,,,
Mauritius,1969,105.0963443,104.6553946,103.9760581,109.3040766,99.96077919,100.2268431,97.84061697,93.97499053,83.21167883,65.31791908,,,
Mauritius,1970,104.8133409,104.4528186,103.8729794,107.9805905,102.5726354,100.2006201,96.04870775,94.56561922,83.96449704,65.36312849,,,
Mauritius,1971,104.3709023,104.2154935,104.327038,106.0087982,103.4106412,99.84268485,94.50942946,95.33715925,83.61031519,65.54712893,,,
Mauritius,1972,104.9135852,103.6942988,103.8320049,105.9968386,102.2913652,100.3206751,92.51824818,95.79861111,82.18645949,64.63798531,,,
Mauritius,1973,104.7527166,103.0548844,102.9104643,107.2285631,99.69569288,100.5407177,90.86738038,95.98527936,80.20331728,62.71529889,,,
Mauritius,1974,104.5625445,102.5533848,102.2355024,107.7688122,98.24381343,99.85702939,89.84803715,96.16747182,79.39362795,60.83576288,,,
Mauritius,1975,104.4154794,102.4337531,102.0367686,106.691254,99.75267004,98.529637,89.17419885,96.42301711,80.58300395,59.88857939,,,
Mauritius,1976,103.8568818,102.1292704,101.9046854,104.0734222,101.9560704,97.30723955,89.98357964,96.15733737,83.09792844,62.00527704,,,
Mauritius,1977,102.918212,101.8942236,101.644764,103.0670822,102.6779046,97.54410727,90.52867932,96.2488836,84.46645655,63.71976647,,,
Mauritius,1978,102.369125,101.6861697,101.3883081,103.3450117,101.5022122,98.39564922,91.34382567,96.15723086,84.92678725,64.8456057,,,
Mauritius,1979,102.1160538,101.4316781,101.2679486,103.884083,100.0597134,99.06480506,92.21165279,96.11175115,85.48585486,66.29213483,,,
Mauritius,1980,102.1958512,101.0896974,101.2768817,103.7747525,99.99012248,99.33486825,92.56390395,96.71945701,86.85847589,68.78083157,,,
Mauritius,1981,102.6167698,101.1869978,101.1574468,103.1512423,102.3139523,98.78385155,92.64402327,96.0875513,88.40525328,70.25745257,,,
Mauritius,1982,102.8729178,101.4167979,101.0017271,102.4574189,104.7642292,98.42189619,92.70738377,95.60381356,89.86241854,71.493803,,,
Mauritius,1983,103.5308595,101.7472992,100.8867428,101.8760469,106.3007344,98.28446283,93.52441614,94.85331961,90.79971691,72.06068268,,,
Mauritius,1984,104.074964,102.1451044,100.9013029,101.6389309,106.3227638,98.44653179,95.29109589,93.85854518,91.22930609,71.70160296,,,
