Entity,Year,ghg_kg,ghg_1000kcal,ghg_100gprotein,ghg_100gfat,land_use_kg,land_use_1000kcal,land_use_100gprotein,land_use_100gfat,eutrophication_kg,eutrophication_1000kcal,eutrophication_100gprotein,eutrophication_100gfat,water_scarcity_kg,water_scarcity_1000kcal,water_scarcity_100gprotein,water_scarcity_100gfat,water_kg,water_1000kcal,water_100gprotein,water_100gfat,biodiversity_kg,biodiversity_1000kcal,biodiversity_100gprotein,biodiversity_100gfat
Naan,2022,1.0132342196078432,0.36949720889414234,1.288043717998673,1.6353354511608367,2.2928056901960785,0.83389750067454,2.8984099377726658,3.6298642387542706,5.372518245098039,1.9544365263521528,6.791513092283166,8.526551475863215,8656.553853921569,3153.4937103416023,10960.241810916246,13796.946817075488,282.89760349019605,103.07594448649866,357.27913728445384,451.2836830007267,39.71955272352942,14.405520684863397,50.02980478900895,62.24534114757261
Nut loaf,2022,0.7161309571428571,0.4955294787743369,2.2466445796135983,0.8200282948106051,2.004030042857143,1.3858924577576652,6.2893545483766395,2.291662177873891,5.724987371428572,3.962905025848105,17.951936427810036,6.561802153620391,48441.68058571428,33568.72021366474,151703.22656883963,55676.06594349523,885.1011361428572,613.4534485531492,2771.448996801588,1017.6666881749844,51.33877727142858,35.55678968238278,160.8647715828961,58.9280372870886
Oat milk,2022,0.4532805909090909,1.051134976955092,6.718169178030303,4.0987376976173335,0.52687415,1.2217088576726198,7.813359306818181,4.767600181838994,1.4349203068181817,3.327380756399845,21.22532218181818,12.960068359601184,811.5056176818182,1879.4399875666802,12115.759375909092,7349.413523483893,14.491945377272726,33.57493750705404,216.37505593939395,131.4048967911892,19.63500069772727,45.521055720425956,292.0527201401515,177.91474521558467
Olive oil,2022,5.184628231372549,0.5919589721824361,,0.5232917314092734,21.707958043137253,2.4783182319439154,,2.190833317038421,34.26383608039216,3.9119441370388754,,3.4581586171423666,109146.2891882353,12472.338464837161,,11025.547202916048,1411.242442745098,161.25459471823947,,142.54906173092368,914.0960456470589,104.35948151919266,,92.2537816629663
Onions,2022,0.36286034777070064,1.0140354489550092,3.19286452626535,12.702158251082999,0.3953572643312102,1.0891426887884754,3.2256292924373287,13.38825459968367,1.5376792522292992,4.244208345218327,15.159512305785825,54.39428866803379,315.76151570063695,720.8190044920896,2665.889585519283,9137.726630756995,53.86059318025478,151.41972973675385,387.90136496409554,1839.6668582534764,1.8041175248407646,4.180160506507327,17.417793928344523,54.12858286864505
Orange juice,2022,0.4888484060085837,1.1987125194300763,9.27981728337232,22.95158038722411,0.7052967030042918,1.7068712931472902,12.984564524062703,31.978453231720717,2.1838116137339054,5.397723494884776,42.731784006855506,123.29839650317913,6888.851487107296,17199.59617947541,120000.91352916587,325885.16257358255,142.6926414695279,356.5177759722582,2749.6407998257287,8520.91773160342,19.399417819313307,45.67361253655433,390.59046785875955,983.7381612355719
Oranges,2022,0.4665495395348837,1.076517295447458,4.971438553683473,21.60995030078795,0.6664983744186047,1.4867874000933685,6.94525865797292,31.58467129340626,1.5969830255813955,3.562758209010887,16.652822682877968,75.5625649671526,7715.904773720931,16980.456946715996,79752.15063988893,367667.91826584574,115.53649513953488,255.6253964839117,1198.702578727564,5489.831567990508,15.30332324883721,34.100804167138996,159.35364106095665,723.3853712721012
Pain au chocolat,2022,2.8095122264047983,0.7344787948323874,3.9675708942971504,1.4576039338457252,4.828993310673254,1.276534302061417,6.628470112014097,2.5476715830623315,9.584183133761815,2.4902699001044004,13.400791269330464,4.932603895216064,7522.756968240794,1991.5728600461864,10576.762589064314,4010.912167769149,307.2127896754602,80.65527777367801,427.88335309823475,161.8630088637455,374.3190984102771,94.27305503735965,507.85526269037086,182.64019127618081
Pancakes,2022,1.5478088875481386,0.6148320798229631,2.767286054712539,2.1688492195156885,2.441447486533516,0.9759692864959503,4.298289007827086,3.4666308236169527,7.8266204628133265,3.1545156643820746,13.92454943974293,11.696003072151766,8778.749784460419,3450.6851829379652,15390.075377428724,12671.303980862256,340.55935759070064,134.4037358257045,605.3745640744769,519.2936460312621,63.15031433528343,25.401454375202505,112.70668276308764,87.10175992729447
Parmesan cheese,2022,24.016479826923074,6.369094703736153,8.438339331651607,8.307382007140264,28.24949643076923,7.495260171233893,9.939259229323358,9.773974572752813,80.51443177692308,21.35456694797886,28.29048334535364,27.853411006955703,46478.717164999995,12318.256740008608,16289.337235653098,16071.374674577884,2253.2114089615384,597.4380326442841,790.9497199355865,779.3106278839313,1557.486856423077,413.4863779340759,549.0431110671339,539.0062074828053
Parsnips,2022,0.9896065119999999,1.51144240128053,5.535159746251994,12.563470323845497,1.8093500439999999,2.7738898524328657,10.046602272674109,22.47332560275715,6.199973040000001,9.418264376831536,34.629450140350876,79.9262032023901,1110.5161798,3029.873056231429,3144.1054476767677,22030.172573166667,12.653977848,34.21129223741604,36.78784558787879,248.10687094000002,4.462127484,6.702014957838857,27.160199590058482,46.44843022232181
Pasta shells,2022,1.0255827666666666,0.28693915869739084,0.8439458909703521,6.052061240503192,3.5033247666666667,0.9801623541970048,2.884287358835595,20.653158554749954,6.0387688666666675,1.6895391812086453,4.968022838673588,35.653091756584246,12889.329933333334,3606.2318359206265,10591.784158824321,76271.84187321064,333.5653423333333,93.32629473569446,274.1249018078809,1973.5938267100455,37.218272866666666,10.41291395821362,30.65760308671463,219.18758885765635
Peanut butter,2022,3.434960202255639,0.5780498557411254,1.5569822534644886,0.7032246843019236,8.694059591729324,1.4584909415831104,3.6309979499348706,1.7587927455392762,14.59059597443609,2.462874893391195,6.727363082572634,3.083749523364231,97613.03119255639,16307.884951771879,39064.9647152849,19500.745879092745,2618.9188445639097,438.9951648092788,1063.8416173503226,531.4401681883062,106.47586612255638,17.859684183325673,52.963450614243015,21.672042573574572
Peanuts,2022,3.1462268521739127,0.5691906909205455,2.5230111429113378,12.193901519057153,8.310863473913043,1.4542216042738936,4.567801835671581,13.263243713293646,16.732099910869564,3.1238759007383456,17.27215802401443,98.60925050464651,74295.36079086957,12925.982110894493,38849.05587504029,104917.46349429846,2169.6548552608697,389.0636400694008,1602.9241886869706,7214.509820483985,108.02082273913044,19.429032960005546,79.96581917157536,353.37611814258986
Pears,2022,0.9255553739583333,1.661147239277209,18.620108091162905,45.491804514707226,1.0134629541666667,1.8190214140461252,20.41201218874886,49.75755324905641,13.826378133333332,24.837728596394808,277.4702207243206,681.3317780369331,14139.939864895832,25411.513512193338,284005.272039761,696682.5718201709,783.3454527291667,1406.3930708038297,15701.352650171222,38522.3603507161,34.330081498958336,61.65085283571864,689.5572903786053,1689.303579649923
Pecan nuts,2022,2.5159416210526313,0.4217104413962379,3.066344480738422,0.5883722549593295,11.730031494736844,1.8359715727738077,11.802518985081303,1.9910048670298324,19.340349163157892,3.2110355757372258,21.037851166482664,4.062280061969189,132414.07337368422,22488.88826104066,115149.41327447789,24976.041837961013,3046.9752990526313,506.6522231263899,2828.0332692570087,569.543642931245,253.49797197894733,40.54734661412646,254.21569806110028,45.49755268331615
Penne pasta,2022,1.6251067503703704,0.6112010740973426,2.206148590613903,10.17266051666122,3.7357361029629628,1.5232207976191117,4.121784285519277,28.3395959108674,11.136437193333332,4.275668662467065,14.859632114086041,71.86531965785282,16664.938564404445,6185.897027156503,23487.01628520329,100824.46192307035,614.1643332614815,228.52613831394459,927.5165601441184,3484.638175832183,43.41923308814815,18.173359740066452,47.61745882033632,333.46601107472196
Peppers,2022,0.9186621428571429,2.7222885361590663,5.934465301817272,19.807687226888834,1.2399449999999992,3.675391345946554,8.015157847620582,26.752427550740215,2.674729285714286,7.925275590868239,17.27240005956209,57.65081262231651,32159.961357142853,95310.72885322469,207922.9513671755,693990.0764249394,362.9267492857144,1075.5012001073812,2345.6491802780956,7829.146505321804,24.043695714285718,71.30008001233307,155.59727467629182,519.3394033569151
Pineapple,2022,0.9320080325,1.9394608789621348,19.381985390218002,34.5793261626624,1.01530539,2.112082531717341,21.10603948614219,37.68037141216136,14.002615029999998,29.12609377943523,291.10142970194573,520.162197235411,14274.44631,29680.15481206181,296635.9952343129,530586.2893716205,793.0396442,1649.7223982739001,16486.343320362015,29437.74196140958,34.6412501775,72.05412338260625,720.103014008243,1286.4409134530927
Pitta bread,2022,0.5635607857142857,0.2542043261736352,0.745269643204216,6.044425681930638,1.8040658357142858,0.8056564815329487,2.3282433354968637,19.38176139552165,4.0814917714285714,1.8374159366984764,5.2694508040486,46.41835058634082,4853.897026114286,2189.2857415110493,6833.539230516253,43859.45857371335,134.3955014857143,60.98793066990407,190.30027262834554,1215.5291432153022,18.802954757142857,8.553349840024365,25.50997009744939,179.0626302996969
Popcorn,2022,1.8136259060000002,0.41921085193320995,2.562831553856592,1.948709349242211,3.1817772333333334,0.7343156922792996,4.345517434247398,3.5264324663546684,8.917384885333332,1.9997632579925717,12.88914492112337,8.688272323053091,8631.517364733334,2029.122750500647,12201.085186512353,10606.982713673064,316.845053608,72.82340644626908,509.52348474648386,347.5583996370049,128.10155782933333,30.004819410965514,185.79605521428877,129.37435083111558
Poppadoms,2022,1.5006180199999999,0.31265171119484614,2.369058244378307,0.606630903306233,4.95539256,1.032432033412912,7.824324301256613,2.0035360454417344,22.66945672,4.72294288215991,35.80247123941799,9.167814343371274,7616.897846,1587.0488101464305,12019.769457010581,3077.800050326287,293.5786351333333,61.16503491006035,463.58947035383596,118.70933002905149,133.49397264,27.812969202423027,210.77080591402114,53.970978442233054
Pork chops,2022,12.163890844686144,4.5881049591115985,7.407893196484369,5.900806782087318,17.308312471421083,6.422917874096158,10.650061742136902,8.198400871341056,76.00038775211395,28.843033751314316,46.226573417738,37.21812084397231,57088.76903928168,21681.848484919512,34593.76271201377,27985.43576319178,1642.005709044881,619.3176481015264,1014.346814734513,798.2837569424458,286.73597226297915,110.21448751718307,172.88597603226088,143.70674196869908
Pork loin,2022,11.976514490174353,4.804565021768175,6.7808333372996605,7.415404717450054,16.46357889728122,6.60189118670139,9.403660838627085,10.304038502801143,75.59216611122159,30.37542497422403,42.722858523680515,46.894257420530835,57525.90422817709,23138.946602582433,32344.005156928808,35602.117376391005,1611.1902953818817,645.2673847971447,908.900711273032,990.3831526463614,294.3676870711613,119.54695268164558,166.09558713904912,187.6058979331626
Pork sausage rolls,2022,6.186894384955056,1.581802682817077,5.639145972530659,2.243602336831857,7.92593466423641,2.0281725619619086,7.241583938521992,2.879976222067761,34.124387508704494,8.76273647333625,31.106623167354098,12.46624226026634,28143.643626256002,7225.828833431417,25698.377104652303,10282.345177038475,783.4298074990559,200.72047716208803,716.3545659673715,285.36169410966323,198.81559153940128,50.405057417232435,181.2844682673259,71.08143870251753
Pork sausages,2022,9.767878020218921,3.6608996091717176,6.913241103547524,5.448152974119955,13.559548049646155,5.112491734752957,9.581817684054643,7.713947217091471,60.90160707071434,22.768390212103355,42.86036208703209,33.571204311950744,45559.16489329039,17067.21660653893,32169.02171497478,25533.989055961745,1292.2172244383887,485.13619502443663,912.4748555787004,727.0528971097667,238.41781084288812,89.11281788006936,169.41743143354645,131.90882572560548
Porridge (oatmeal),2022,1.555169024137931,0.44273563749202544,1.3605644653056588,2.416015723054639,4.985335013218391,1.414826350437798,4.357804943779571,7.554351119539598,10.481901432471263,2.9699255022280657,9.23986117620648,16.064294537302278,8600.315522241379,2432.2949114627827,7683.064181359401,12920.328045031869,232.56529702586207,65.33769129696935,211.99168983286492,360.6300126528872,94.47030789482758,26.78133262297723,82.52480136002163,143.22053496332555
Potato croquettes,2022,0.7742251222222223,0.362325630954369,2.233950036960037,0.7225768471011051,1.4070545888888888,0.6578628057156894,4.088769166782166,1.3130395343339352,4.630590455555555,2.175174349035908,13.620919276738274,4.387173073604382,2664.9379099999996,1240.2180898738675,7290.52267904828,2408.2104873202243,71.9184978,33.49692650933654,195.4682244285054,65.01714380103543,18.597729966666666,8.68269325251034,52.89333906283207,17.17801410799848
Potatoes,2022,0.20727616209386285,0.2321241284551919,1.1575983572354807,7.6512733700907525,0.804448725631769,0.9521860230008241,4.672537959301028,36.574748765180615,1.440415094223827,1.6015430108381508,7.923948892135011,52.540405011138645,7340.237185732853,9014.092837483302,43653.94808049898,372692.6985414413,80.8085800624549,98.68406956372216,479.55407812979365,3983.7739197836477,5.214464823104693,5.854165323485958,29.702606315906436,181.83457938624156
Prawn crackers,2022,4.93285324,1.469756274067707,16.86797184363901,2.035469365947544,5.467811935,1.6153815875754638,19.979099162920082,2.2612155438322876,53.65846023499999,16.012137548284198,180.90660903381254,22.126461980920293,25995.93342,7720.459085981493,91534.77360358892,10744.230176860283,815.87152485,242.62366956334046,2837.363384233226,336.9938788694023,165.58511045,49.30658429321616,568.6940828300382,68.3270292632118
Prawns,2022,20.91128278264463,26.329289691999435,13.121884610305976,348.4896518401544,1.0171648834710743,1.0656573060983032,0.686571772896955,12.96081060700344,154.76684614710746,195.77243211792594,98.07257827417398,2563.046992043341,112126.91242396695,142258.49444632453,71583.9101035531,1843315.0254971336,3197.153872785124,4056.1360732060675,2042.8128633439765,52598.78916205693,21.888702336363636,21.73714445981473,14.616188754154983,250.56661676434197
Protein bar,2022,3.3728507866666666,1.8967594106800394,7.929393919322725,16.315066321213138,11.128268446666667,3.0953558533117804,10.004095959169884,14.376104182203983,12.169021724444445,3.9476751775620853,17.657805986435918,22.75733502070661,67106.94949622222,16257.297240999953,75761.3369129994,44187.45730314705,1423.9165438488888,346.4416283878542,1657.6984590344448,1019.3615119673262,446.11120399111115,134.13896329103326,447.4893498250991,610.8081382179313
Protein shake,2022,1.7437289185185187,2.9464055354880427,8.048589608513591,21.87270207160457,5.642653148148148,3.364558128660939,7.826691634309819,18.34048559823482,7.090676822222221,10.279058378402993,20.346219300295832,46.102531934280435,6877.318103333333,10061.269812685454,19457.89553378954,44357.15751842095,322.9014169259259,465.0957227692373,847.0520646361413,1816.7937990590317,131.85244854444443,112.86055172795146,261.0258526948613,654.155997642495
Pumpkin seeds,2022,1.3239754169230769,0.3177728569148958,0.559059658083375,0.4552417885009308,3.336552010769231,0.8165643179057611,1.3951854292071846,1.1901460202335024,5.709214653846154,1.3973297966357539,2.3881039217349698,2.04006808173528,7409.417526923078,1811.7001272064,3105.328268745482,2637.590084710207,212.60543383076921,52.07794271286852,88.97820240364389,76.06066085334035,100.4919578476923,24.559320513089283,41.979285785401906,35.797254174928135
Quiche,2022,4.666832655555556,1.8671281730226916,4.77923998609366,2.85358289350444,5.589517788888889,2.2458953040244674,5.766239589337172,3.43502024877246,18.21115841111111,7.191890645403511,18.620768456343868,10.964698233980148,12242.389093333333,4949.249457140394,12718.264151985402,7544.956848662279,455.8618671111111,183.18863125078877,468.6816576344124,279.843623669977,248.24916353333336,100.8710165451948,256.7083538430653,154.75802829525247
Quinoa,2022,1.1386422326086956,0.4096006210790415,1.2812730772476106,2.8545917153194234,3.2318744239130437,1.1554588229103975,3.6010879061540186,8.146428130775675,5.669842854347826,2.0585636099586453,6.425828895706697,14.13353094337996,7388.279832173914,2751.0390501386396,8586.393834438999,18821.29267235437,210.35475422173914,77.86859840507356,244.26988594124674,528.7653924452292,96.11611085652174,33.570231147820934,104.9774234652147,234.89411624156
Rapeseed oil,2022,3.288695422222222,1.1084640092654208,13.263623205522295,9.63710935428297,7.214231961111111,1.0744186501383144,4.210359264293547,2.8833523769826193,15.363705222222222,2.368763150889511,10.658044589286733,7.7563089568675165,3755.4483977777777,953.220976863308,8586.181477993321,4730.920781913162,88.67183560555554,21.872989441717422,185.00670724651283,87.94218501499883,103.14173763888888,17.734552719390532,95.60193313821172,52.878396056074386
Raspberries,2022,8.3709720025,24.614977907373138,60.83917065116153,186.98609302900283,1.5448360025000003,4.542864209053636,11.227628077735574,34.50904599693542,4.9609239975,14.590973583369923,36.054768817524355,110.83238658920709,3090.6986240000006,9111.996846772407,22458.4702768469,69168.24583198916,45.713304,134.69262396994864,332.18886478332774,1022.6061617069872,26.0336760025,76.72818209577649,189.17737592693751,582.487342257504
Raspberry jam,2022,5.107337593055555,3.067139099394902,81.98781031073472,168.2774099286301,1.9588101097222221,0.9908464399598165,33.31058525527743,65.74366127662124,14.228613005555557,6.5101445399020195,248.91189163716479,471.2336964058788,11008.5771725,5004.988650134944,192382.333402594,369580.4852580196,786.81067525,334.3111065730289,14020.68883376738,26383.14635989623,54.78522076944444,25.80160303975819,949.8210874192072,1861.7047587248583
Rice,2022,3.925909801226994,2.047880252851582,9.117488609822283,48.276323521971754,2.9366605355828224,1.6400121506480885,7.345336825202558,32.9260435741039,26.451045927198365,13.76480899306553,62.08243814686097,320.40235731074324,43467.188884766874,22782.530630809495,100271.20707300778,544510.4934621184,2114.437865009407,1081.4246582622666,4821.089625838991,26642.39597760675,42.37499937423313,23.66931770752828,109.66906047672613,440.46358247081105
Rice milk,2022,1.4417970766666668,2.3415307353391666,113.58140105509639,16.421106961949267,0.5183953633333334,0.695843049507883,32.42012311019283,6.699361391944817,5.668575343333334,7.882317016361089,369.99399203431005,71.82696571192702,9387.363546666667,12477.673466720775,579957.5226155773,121945.67020218958,474.15133273333333,626.6717013030707,29095.691305564735,6179.024879619047,5.23050381,6.150732408003236,277.07352172126224,72.3128390023587
Rice noodles,2022,3.411126114285714,1.4360200583480212,9.72127495125514,64.99689771117106,2.4880236619047618,1.004569966348495,6.390458296290785,44.65610959666555,22.400583966666666,9.529666688673396,64.7198061442797,430.5320460989958,38578.81926190476,15977.245787853508,107820.44719168848,726463.3090486607,1869.5568466190475,780.1869755667116,5318.148577274556,35603.52221432397,31.385324614285715,12.75905651046844,81.80008633352695,567.9456111366741
Ricotta cheese,2022,16.294973589473685,5.201454772073049,8.801846588677055,6.620458568654322,18.968722342105263,6.017694517134642,10.139899248373311,7.649685521633666,55.20656814210526,17.577704687666873,29.69837434695667,22.36336139839433,33023.84304736842,10412.687840636161,17656.557695983458,13366.376053568745,1549.2425105263158,488.89034773315024,825.0958138281641,624.3006824045574,1025.0649548947367,322.303122887392,539.9680780525098,409.1992175953803
Salmon,2022,10.412581473563218,5.953092734495825,4.8321654450539775,13.16493867347422,4.7479583689655165,2.707115117355574,2.214772399636708,5.940112517956385,57.763191109195404,33.180217111495054,26.792520883972614,72.59103695936061,13113.2553045977,7266.066106612606,6110.937880775103,17616.40018167791,1360.675370678161,757.1832836099287,630.7933063231346,1853.0860574235671,103.6109713770115,58.94269157163145,48.67126622709442,129.21133513415379
Salmon fishcakes,2022,6.505734658333333,4.2603763919010476,5.108375056604145,9.979379753879673,3.360536633333333,2.1112910436010215,2.7598332061834747,4.888973302845864,35.13801746666667,22.541048540187358,28.35621254265291,52.49329009968303,12596.077404999998,8910.711594914928,8860.457530898739,21297.677572020893,1074.9294263333334,795.703413542192,708.7519763211957,1922.388982111843,76.49048045833334,47.90868462109871,62.8201945727204,110.85968438981728
Sausage rolls,2022,5.849549300000001,1.5521194888368528,5.5985325915386746,2.217681047294022,7.8397986428571445,2.0812322867784894,7.562765225865567,2.9728548046060594,33.48887201428572,8.906437846685424,32.318908438667144,12.721003583211289,27457.923514285718,7308.348269045939,26694.09965779863,10430.763373243053,779.4442135714287,207.02350910907072,754.3742708785358,295.7031156171103,178.271733,47.090519915859254,168.60023395283096,67.33268014648891
Shepherd's pie,2022,7.737124814285714,5.535570319355741,15.49815434827865,8.889205001630089,11.04638827142857,7.903258320429903,22.126914730442614,12.691351310584459,8.490628,6.074313867773581,17.007415812713447,9.754133895465046,2672.6386914285713,1912.2427454704848,5353.504762390647,3070.903817902208,74.28052877142856,53.131375962738055,148.7868627143282,85.31498385129369,146.229889,104.61974363296642,292.9110872528281,168.0016393891594
Shortbread biscuits,2022,2.223782583333333,0.4295585004535641,4.023549409048102,0.7424830195931129,3.0729300000000004,0.5948009112762414,5.582912382930626,1.0328745817002494,11.522117616666668,2.2217885126255235,20.76202819043068,3.8183513222135876,9510.628866666668,1851.9372303391558,17392.69618153663,3239.871901895424,514.0502986666667,99.63099011912306,933.05613149064,172.75293458537374,108.74544746666666,21.11881645009445,200.26767264209312,37.26657114461454
Sourdough bread,2022,0.851167273619632,0.3447473452459472,1.2429045467966615,4.52364681270683,2.371923044785276,0.9694744759799274,3.6816140298487032,13.151977545178331,5.415048952760736,2.1732334201681645,7.782016535540201,27.811441325747836,8694.92046395092,3585.2728003463817,13792.630804476676,48354.04926973265,248.65015546625767,100.02099987874018,359.36217233498957,1340.6803341957814,36.03072702453988,16.39913970656213,80.6849251300156,168.85783260539367
Soy desert,2022,1.0872644037037036,1.292242002449495,3.5628392222222223,5.494769868397511,1.9790152555555558,2.356372030225932,6.460835631944445,10.072057623386163,6.153635044444444,7.343002340209965,19.92965725462963,31.74557189691217,2670.49205,3194.765731311578,8605.121825617283,13920.494155596989,289.26426044444446,345.79000019676954,931.6326003009259,1507.0692584060796,156.0862405962963,184.8052614166211,517.661832804784,772.003625500937
Soy milk,2022,0.8931078380434783,2.320072569596529,3.676490248619647,6.030485329541526,0.8736948463768117,1.9519415073422373,3.653078411399604,4.891940008251717,2.75337799057971,6.056867132991147,12.800416223026406,17.38228461326619,685.6844249615942,2055.8688973991075,3685.975899148523,4983.884507275683,50.476136625724635,119.87833838843193,235.1682883456638,351.20750633596583,38.29720475905796,94.84332632872353,205.014794297576,335.09207981585126
Soy yoghurt,2022,0.4960198166666666,0.7944170689501548,11.65939405410745,31.16689710116055,1.0238125444444444,1.5673927582238103,8.738902368051658,23.570114710716407,3.602947613888889,5.707726563958106,52.78029043415001,141.85640965068447,3004.15248625,4342.281208202577,34974.4315685244,98537.15247917148,196.36602355555553,312.4061201956302,3220.266648882307,8647.977068100052,19.007077991666666,29.360715273023967,234.5656018695313,627.1391833270859
Spaghetti,2022,1.6460149465648855,0.7668989946019614,1.9871462652364085,11.587034346542522,3.8149462610687017,1.4519729359464926,3.7998609986020044,24.845106897993652,11.099124530534352,4.873650644476795,12.938554003995357,76.02223559314275,13985.7050805687,5735.620544461574,18625.767787116343,101651.19230046312,500.9899480885497,196.9505953014039,700.2719947882111,3546.6367109859016,40.47192561374046,15.221558977031293,39.983611608490314,259.105004099764
Spaghetti bolognese,2022,7.83470288,4.614566326611547,12.927427274548709,9.76058330981331,15.159678880000001,8.921030733769927,24.886996084519698,19.656015075026577,96.66471189,57.67327397189356,160.03132949794778,118.28446258793026,20838.93658,11943.687320627441,33770.6949408581,29275.17610662103,844.7613337999999,490.5615029619573,1380.1773486984923,1129.6492712986512,303.1126838,178.84435027592644,501.0576884127494,376.9769129453992
Spinach,2022,1.0091279447881063,3.774241391732385,4.083186363899168,13.39116932754229,0.9922938889942162,3.355186732409358,3.774242390069413,11.81838206198827,2.5686207456015224,6.660618036300905,9.228397574893874,23.353069597695725,11379.193479893987,44369.58773445831,47337.75915961517,157629.49420964313,269.9605126595278,950.6533713090779,1098.8770477445387,3366.8729626819177,16.655393401764233,47.225370157498375,56.810686545839026,164.23860316837016
Sponge cake,2022,1.8774483782608697,0.48579965009457626,5.396654176401704,1.0641394089898746,2.395599504347826,0.6232399582924864,6.93183431540056,1.3733287690701381,9.037613947826086,2.3389070624616957,26.130076081408614,5.278933654002261,9002.760913043478,2352.5738639707547,26490.832734412015,5281.567432018649,487.8855319565218,125.80622028075622,1406.8244797129225,289.2280839471469,87.80619552608697,22.45740434020508,236.71450399714269,47.13239912838304
Steak pie,2022,7.10186367,3.380397944970586,10.84177218823682,5.998883698368616,14.103153670000001,6.712400263890725,21.46076372852912,11.942608000730518,91.04132639,43.27203462743549,134.98834738430676,76.66648213512515,17743.36035,8465.169563567071,29161.778819439474,15321.27811337494,727.7406384,346.5897216371851,1145.0797239137587,620.7420563000014,281.13337903,133.83977434742218,424.31451445067927,236.66856628757483
Strawberries,2022,3.241715,5.180194958001879,24.40202374906845,64.04604105290153,3.4472300000000002,5.508603768398152,25.949038804614606,68.10636780185604,3.8288125,6.118364880205252,28.82140273149557,75.64523178591041,12006.428495,19186.0297260583,90378.4426689213,237209.07368152248,349.2011275,558.0163339479477,2628.6130046769936,6899.110423829517,75.101395,120.01050916502761,565.3260772085672,1483.7661630649745
Strawberry jam,2022,2.5966625545454547,1.985822126712109,46.13098102084807,135.56965482678737,2.968536572727273,1.5208677737474214,61.33341469217808,192.82744433956117,13.649316547272726,6.318259917943885,283.7133905470529,849.3132256557753,15682.252042454546,7334.324809404236,330884.768751907,1015853.3514791703,949.7015981818183,415.74431557275284,20183.207956864375,61580.81052553646,80.79864532454545,39.17183483356856,1692.5491942592362,5293.263999408644
Sugar,2022,1.8516856681818181,0.4649769212047688,159.7330435096417,239.24452426318683,2.153669372727273,0.539468560767948,198.8930807084552,293.6407945058687,17.230218131818184,4.329213416897916,1583.020377025843,2375.6465542470005,11123.746327272727,2786.4508385283034,1090050.352106811,1609149.2445681489,1202.3900472727273,302.08063519845774,114836.05168129623,172117.37980589093,73.75056324090909,18.488875816703118,6031.645261049468,8954.415096205868
Sunflower oil,2022,3.6613972142857145,0.4245406921212547,,0.3752939718351892,19.461267114285715,2.2570527704286594,,1.995234649058935,88.05763412142858,10.214262669974927,,9.029408200257835,1279.4895827857144,148.53489142523645,,131.30484401990904,23.193771392857144,2.689366169311192,,2.3773996936710935,623.5043686428571,72.32696882745918,,63.93704044347391
Sunflower seeds,2022,1.9344241125,0.32407742240026416,0.911359448553114,0.379434762605549,10.97975300625,1.8390147241495896,5.170353685684842,2.1532499673069823,49.43456511875,8.282634847527891,23.29427344316167,9.696641034216995,812.8472519375,135.33197004597338,380.5862211196857,159.92967128256706,14.26395734375,2.3824043948677667,6.682358107537014,2.8066874216272875,357.7331150625,59.92653414268852,168.17676714465264,70.11519745410014
Sweetcorn,2022,0.9712034777777777,1.2893299815595625,2.40097567625678,6.795925173348491,2.082797161904762,2.752130483385002,5.138556214483815,14.521168991852207,4.068735271428571,5.394090197465216,10.045218539430412,28.44248306773246,7993.130957301588,10685.372547461398,19800.294407113426,56392.66755146789,157.23502601587302,208.98261275144583,388.7750307340145,1103.0727774966072,10.938746633333334,14.462830931430954,26.953743026308928,76.46808670641391
Tea,2022,17.621043520156775,1510.9629978516539,4257.812459241631,14838.527213328867,23.65968258174692,2023.699473557805,5790.334290273828,19871.209907567878,66.70887755240761,5851.853151872506,16591.342060643077,57476.37021594486,2563.3420540940647,49968.355772507944,250821.7115716615,576684.8728572187,62.435396881746925,1624.4880206474338,6359.465017164036,17381.986594279504,2573.8137422305717,216268.24051697864,601399.594099519,2123697.232975447
Tofu,2022,1.0208654566666666,0.5425097650945467,0.6146941826357601,0.8469480176938361,3.0348171733333333,2.1298532582871927,2.161063252549297,3.681934503279243,5.546511616666667,3.5636096416765644,3.735631916335848,6.055815538174764,1032.4459432366666,472.54278130526757,476.9217542571607,997.2983738894536,31.183341956666666,14.292015101388992,14.229670750345377,30.228037336895714,31.931617753333338,20.350567240729443,21.352408381734392,34.863733790170954
Tomato ketchup,2022,2.609794211941467,2.37888922388229,16.75410651825201,108.46860276583999,1.667763272560234,1.352345231820396,8.800690833964502,54.86900725124782,10.314095481922061,8.862538770002084,60.59022234461925,389.0554489005336,9008.075734236276,7985.7232514543475,55554.018985189745,361418.36361355806,494.9507034273989,464.84608876063743,3393.1760866320255,22445.06701302096,26.750757830513002,21.069816425651325,136.4037998840481,871.8987221891116
Tomatoes,2022,2.271515456192983,11.728078966099202,28.672931477107795,100.32942981121322,0.8890183432280702,4.59135204963094,11.229249658494496,39.172078942373616,6.023792182842104,31.101297805674424,76.03423171749108,266.12319294686625,4959.105277929035,25583.600519609252,62542.066717757676,218981.55570932417,291.66502367098246,1505.6961809218342,3680.7782437664364,12889.65966494245,5.9295936780526315,30.626582385354528,74.89760184728928,261.4706666324698
