Entity,Year,"Health Expenditure, Total (World Bank (WDI) (2016))","World Health Expenditure, Private (World Bank (WDI) (2016))","World Health Expenditure, Public (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI) (2016))","Health Expenditure, Out-of-Pocket Share (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI by region) (2016))",Health Expenditure per capita (World Bank (WDI) (2016))
New Zealand,1995,7.00118301,,,77.16879676,16.15098201,,1251.139698
New Zealand,1996,6.94771056,,,76.68092526,16.293925,,1275.45654
New Zealand,1997,7.16337878,,,77.28928142,15.62882264,,1358.795053
New Zealand,1998,7.5925381,,,77.03425178,16.26403269,,1456.614816
New Zealand,1999,7.47181123,,,77.4818169,15.91948283,,1524.744754
New Zealand,2000,7.55787447,,,78.01608579,15.36159567,,1613.911451
New Zealand,2001,7.65951098,,,76.42234751,16.98616094,,1714.460804
New Zealand,2002,7.97306452,,,77.89759148,16.05667438,,1856.5849
New Zealand,2003,7.79326,,,78.3384119,15.73649628,,1865.52285
New Zealand,2004,7.97140942,,,79.63243081,14.10670572,,1990.085798
New Zealand,2005,8.34102385,,,79.67781363,14.07014346,,2134.6576
New Zealand,2006,8.7431797,,,80.06910144,13.83843693,,2405.117195
New Zealand,2007,8.44581902,,,82.39470302,11.45369899,,2448.621463
New Zealand,2008,9.25461124,,,82.84343651,11.23987922,,2709.359904
New Zealand,2009,9.8354191,,,83.02458762,10.62527028,,2990.303191
New Zealand,2010,9.95202372,,,83.17431085,10.5296345,,3033.583407
New Zealand,2011,10.0098146,,,82.69342656,10.93816035,,3180.262287
New Zealand,2012,10.19646705,,,82.9327824,10.71657198,,3290.842129
New Zealand,2013,9.73879432,,,83.00562436,10.67083422,,3405.161383
Nicaragua,1995,6.48283057,,,64.40233525,35.06827627,,139.4355635
Nicaragua,1996,6.40874855,,,59.20996136,40.31343924,,146.2151423
Nicaragua,1997,5.26920643,,,48.90871654,49.87417067,,124.6950042
Nicaragua,1998,5.62660864,,,49.26627776,49.74093264,,137.103697
Nicaragua,1999,5.3151022,,,45.78740157,51.85367454,,138.2599616
Nicaragua,2000,5.38943363,,,53.45834526,42.64529058,,146.9235735
Nicaragua,2001,5.25911894,,,53.92443405,42.12190456,,148.7880928
Nicaragua,2002,5.71455164,,,52.4140849,45.42569696,,163.129451
Nicaragua,2003,6.11615627,,,56.60795639,38.47827856,,180.1926178
Nicaragua,2004,6.1259658,,,55.33002104,41.09128843,,192.7987607
Nicaragua,2005,6.11145325,,,56.46066981,39.89481012,,204.396878
Nicaragua,2006,6.33181254,,,54.85045961,42.0077353,,224.471407
Nicaragua,2007,6.91384674,,,54.85183277,42.00716921,,261.5717507
Nicaragua,2008,6.98286868,,,54.84921298,42.01055161,,273.4836348
Nicaragua,2009,7.48754967,,,57.25097011,39.58115614,,283.5824465
Nicaragua,2010,7.32312401,,,57.26633597,39.56692896,,286.0551666
Nicaragua,2011,7.41115589,,,54.28348341,42.221963,,312.3543908
Nicaragua,2012,8.12801204,,,54.28212992,39.14458687,,355.0436026
Nicaragua,2013,8.35219545,,,53.72979385,40.01130982,,381.7647692
Niger,1995,5.96439904,,,22.78276514,67.74130246,,35.68226814
Niger,1996,5.68033768,,,21.04594083,69.19345873,,34.76706472
Niger,1997,6.09045071,,,25.80632319,65.04080029,,37.17849236
Niger,1998,6.27449375,,,25.72427429,65.19021616,,40.99436558
Niger,1999,6.26925658,,,25.68528907,65.22366537,,39.83133677
Niger,2000,5.81028666,,,26.16208845,64.59396097,,33.30270548
Niger,2001,6.68253013,,,27.46121852,63.75883765,,41.35619788
Niger,2002,6.35731077,,,30.03248437,61.29785071,,39.81529391
Niger,2003,6.13238776,,,27.40279968,63.6039024,,40.40422678
Niger,2004,6.44709512,,,28.63099642,61.81844486,,41.35689898
Niger,2005,7.0887187,,,42.01758616,53.52245307,,49.2920584
Niger,2006,7.31994602,,,43.38138162,51.16178773,,54.06920684
Niger,2007,6.77385106,,,39.3109806,54.82076748,,50.95497989
Niger,2008,6.92862582,,,38.90935304,56.07808206,,56.19828788
Niger,2009,7.21760055,,,36.94217787,57.39478231,,56.07221028
Niger,2010,6.6573992,,,34.36839688,59.63491172,,54.94362815
Niger,2011,6.78207105,,,36.57606944,56.57463277,,56.21330752
Niger,2012,6.06874376,,,33.0575226,60.18691885,,54.58615223
Niger,2013,6.54974186,,,36.70353321,53.07619941,,60.24530239
Nigeria,1995,2.82461978,,,25.2418226,70.68662401,,90.25643404
Nigeria,1996,2.90806587,,,20.37500554,75.43482463,,96.8944576
Nigeria,1997,2.9039761,,,24.29758012,71.60786715,,98.67416645
Nigeria,1998,3.46834069,,,26.14005563,70.16698057,,119.3425096
Nigeria,1999,3.37741321,,,29.1248386,67.1586864,,115.5016641
Nigeria,2000,2.83703653,,,33.46047946,61.65204089,,101.9125955
Nigeria,2001,3.24623068,,,31.35043227,62.7398175,,121.4537704
Nigeria,2002,2.43166603,,,25.57934921,67.29754354,,93.48360675
Nigeria,2003,4.04693455,,,22.40366808,74.66082686,,197.9447042
Nigeria,2004,4.32750562,,,32.69228426,64.16937783,,244.4839934
Nigeria,2005,4.10629745,,,29.16950914,67.85555192,,243.0780867
Nigeria,2006,3.65686026,,,32.94085015,64.12439269,,235.1664442
Nigeria,2007,4.4733267,,,32.92245139,64.27974176,,307.1949692
Nigeria,2008,3.99807623,,,36.76916892,60.48490972,,289.5639414
Nigeria,2009,4.23482861,,,31.27630253,65.83765283,,321.6278756
Nigeria,2010,3.48603171,,,26.06346626,70.74115522,,174.8328381
Nigeria,2011,3.70197224,,,31.10804656,65.90676661,,193.1373433
Nigeria,2012,3.41201015,,,33.1591495,63.85911339,,183.6807438
Nigeria,2013,3.87599694,,,27.58376418,69.34984285,,217.096109
Norway,1995,7.87765406,,,84.23184468,15.21648683,,1861.112837
Norway,1996,7.82718887,,,84.17023277,15.2732085,,2044.069687
Norway,1997,8.39940134,,,81.31121747,17.83115612,,2355.108711
Norway,1998,9.2519906,,,82.18930529,16.98197259,,2545.284774
Norway,1999,9.32856938,,,82.55708174,16.63497935,,2790.560713
Norway,2000,8.4213113,,,82.48801257,16.71957672,,3055.121645
Norway,2001,8.80136275,,,83.55696511,15.73110958,,3275.301109
Norway,2002,9.79111888,,,83.47597147,15.75684863,,3639.828731
Norway,2003,10.02222709,,,83.70849888,15.53135223,,3848.032374
Norway,2004,9.59823415,,,83.55850903,15.6705639,,4087.863216
Norway,2005,9.03039297,,,83.54240038,15.65939502,,4316.985651
Norway,2006,8.56396342,,,83.77730064,15.4489915,,4636.279109
Norway,2007,8.74600508,,,84.09690946,15.07521769,,4906.286537
Norway,2008,8.5513029,,,84.39786941,14.84427106,,5280.111404
Norway,2009,9.67426847,,,84.56695578,14.58565645,,5382.739281
Norway,2010,9.42236386,,,84.6965336,14.48504568,,5475.381068
Norway,2011,9.28343961,,,84.81401277,14.43451973,,5784.754669
Norway,2012,9.28356048,,,85.04489591,14.19976443,,6059.927918
Norway,2013,9.57301148,,,85.46471973,13.94640343,,6307.782585
Oman,1995,3.64458652,,,83.96133812,10.13745805,,487.1577168
Oman,1996,3.55549262,,,83.93932991,10.11329618,,493.1944599
Oman,1997,3.35359307,,,82.97279058,10.72188089,,502.0001177
Oman,1998,3.70112429,,,81.55677748,11.88518388,,576.0397642
Oman,1999,3.54359148,,,81.66139847,11.91781245,,555.9867167
Oman,2000,3.07275925,,,81.75173652,11.74951694,,678.2428997
Oman,2001,3.09031453,,,82.05783889,11.27116392,,719.8267991
Oman,2002,3.19417679,,,83.5060615,10.15357598,,747.886531
Oman,2003,3.18565082,,,82.88930553,10.59635598,,738.7466095
Oman,2004,2.98643892,,,81.91887404,11.17911762,,714.7529141
Oman,2005,2.60173887,,,82.35083794,10.5781105,,658.2026464
Oman,2006,2.33953807,,,80.59061153,11.60557199,,639.9430575
Oman,2007,2.46375337,,,80.24158441,11.98402705,,745.0617438
Oman,2008,2.05809763,,,77.50748218,13.50393419,,628.1029196
Oman,2009,2.95614711,,,80.35829591,12.29187147,,824.7097958
Oman,2010,2.80074261,,,82.14952978,10.88279621,,600.7304394
Oman,2011,2.38930713,,,81.65336181,10.88591881,,1152.297806
Oman,2012,2.65581115,,,80.46045311,11.99560161,,709.8645609
Oman,2013,2.59887945,,,80.03241493,12.25838025,,795.7899333
Pakistan,1995,3.267659,,,26.28548405,72.37062789,,77.7354287
Pakistan,1996,3.36090918,,,27.88825591,70.80348135,,83.13467111
Pakistan,1997,3.34800202,,,25.65678664,73.02257153,,82.84742945
Pakistan,1998,3.60703647,,,20.75664821,65.23502982,,90.13882248
Pakistan,1999,3.71612876,,,19.55947932,66.50229518,,95.24788456
Pakistan,2000,3.01725188,,,21.73969268,63.42469848,,80.59685447
Pakistan,2001,2.82453435,,,21.0450027,62.08706852,,77.08635208
Pakistan,2002,2.98992475,,,29.1760286,55.91477368,,83.90507196
Pakistan,2003,2.84686902,,,24.54452046,61.22325317,,83.90778102
Pakistan,2004,2.81449163,,,25.93655371,61.10829743,,89.89682263
Pakistan,2005,3.17690019,,,23.27020622,66.22396669,,110.7436609
Pakistan,2006,3.66627707,,,23.18775761,68.96789844,,127.4086395
Pakistan,2007,3.57270878,,,23.82045391,67.784018,,132.67847
Pakistan,2008,3.38478736,,,25.75043914,65.56618604,,131.2320301
Pakistan,2009,2.93915549,,,27.31749064,64.32017631,,120.4115774
Pakistan,2010,3.01609686,,,31.63805773,60.60552672,,124.8265322
Pakistan,2011,3.0062486,,,30.60932794,61.51753578,,128.1044771
Pakistan,2012,2.76583443,,,36.90448063,54.7604576,,122.4374666
Pakistan,2013,2.75442197,,,36.77362314,54.87402852,,126.3287283
Palau,1995,11.44840888,,,69.10659502,25.06063336,,1426.524738
Palau,1996,11.63975196,,,71.65861314,23.00964642,,1589.921188
Palau,1997,11.36776849,,,70.76949471,23.80428458,,1577.505703
Palau,1998,9.95606079,,,64.84015028,28.35471752,,1393.684369
Palau,1999,11.07245149,,,62.83605693,28.99314707,,1459.314784
Palau,2000,12.02855298,,,58.53672544,30.43702981,,1217.912368
Palau,2001,8.61559354,,,80.10947498,13.87711048,,895.7053236
Palau,2002,8.28564635,,,77.42974011,13.86387468,,936.8208841
Palau,2003,8.28740815,,,79.09798781,12.68074116,,952.3855428
Palau,2004,9.22636897,,,80.30286491,10.8976507,,1113.058455
Palau,2005,8.27807956,,,78.01875651,11.56309277,,1065.604351
Palau,2006,8.37409986,,,78.18357215,11.20700016,,1158.312154
Palau,2007,8.63549155,,,76.86640886,10.66678124,,1267.971595
Palau,2008,8.62219332,,,76.22547148,10.97189764,,1216.750989
Palau,2009,8.3973901,,,73.80983934,12.07569244,,1137.07095
Palau,2010,9.65156934,,,75.97644112,11.09122922,,1323.521721
Palau,2011,8.99569892,,,74.75909212,11.65325656,,1231.166692
Palau,2012,9.50055849,,,77.20156516,10.5256123,,1309.710168
Palau,2013,9.88783243,,,77.0196959,10.60957795,,1287.551098
Panama,1995,7.72062079,,,67.95543906,26.94954128,,496.1585905
Panama,1996,7.18293088,,,64.44145759,30.66009558,,473.3695324
Panama,1997,7.1201904,,,68.46796657,26.40668524,,497.7077812
Panama,1998,7.08621084,,,66.70969408,27.73977023,,526.5050233
Panama,1999,6.85474368,,,66.28040239,27.60728384,,525.952208
Panama,2000,7.76386558,,,68.06694746,25.94768344,,613.2644262
Panama,2001,7.72136354,,,67.08347044,27.10321378,,615.0616781
Panama,2002,8.0293993,,,69.04810229,25.26892632,,650.9434262
Panama,2003,7.60445984,,,66.36502288,27.6359939,,642.652341
Panama,2004,8.08643586,,,70.3471132,24.1583813,,740.6407164
Panama,2005,7.48349467,,,69.55845502,24.62628532,,744.1711331
Panama,2006,7.00064189,,,67.43352505,26.25656414,,764.5332833
Panama,2007,6.30660121,,,64.2006375,29.71861924,,778.4579469
Panama,2008,6.75011236,,,69.13147647,25.80808993,,910.8869536
Panama,2009,7.56026325,,,74.5048813,21.31556899,,1050.484608
Panama,2010,8.04716512,,,70.21133234,24.90527735,,1177.613445
Panama,2011,7.50141666,,,67.8502827,26.97756097,,1219.256456
Panama,2012,7.24519314,,,68.61818182,24.8,,1299.439832
Panama,2013,7.21292022,,,68.36415592,24.91096316,,796.076112
Papua New Guinea,1995,3.50823417,,,86.24170768,6.36985339,,54.96431696
Papua New Guinea,1996,3.66043578,,,86.05772224,6.48262929,,61.28683606
Papua New Guinea,1997,3.34709505,,,80.209769,9.26558819,,53.34360153
Papua New Guinea,1998,3.80939566,,,83.13654254,7.9052713,,57.51011782
Papua New Guinea,1999,4.0942661,,,82.40697192,8.57656661,,62.19459407
Papua New Guinea,2000,3.98375069,,,81.73778523,10.23591595,,58.795411
Papua New Guinea,2001,4.53591659,,,82.78772447,9.6198842,,66.66362317
Papua New Guinea,2002,4.61904217,,,78.55156624,11.98745912,,67.1010258
Papua New Guinea,2003,4.0853313,,,80.20758925,11.0619133,,60.31952083
Papua New Guinea,2004,4.61159536,,,81.75300592,10.198185,,70.1063089
Papua New Guinea,2005,3.99489295,,,76.49359492,13.13765252,,63.36185375
Papua New Guinea,2006,3.48644252,,,75.67410055,13.59566523,,57.06776011
Papua New Guinea,2007,3.21779727,,,71.6082369,15.86806305,,56.58565899
Papua New Guinea,2008,3.46145708,,,71.70564987,15.81361926,,64.66843203
Papua New Guinea,2009,3.7895621,,,69.33477029,17.13869607,,73.53879493
Papua New Guinea,2010,3.5434904,,,71.2945042,16.04340723,,73.4747844
Papua New Guinea,2011,3.45500271,,,72.89436298,15.14925141,,77.87236764
Papua New Guinea,2012,4.44845747,,,80.17943508,11.07764857,,107.8101587
Papua New Guinea,2013,4.49326279,,,80.37707914,10.96718595,,114.0597508
Paraguay,1995,5.9229547,,,35.96218074,57.86874681,,284.8562828
Paraguay,1996,6.07591708,,,41.71130164,51.99238753,,295.4719871
Paraguay,1997,6.19124096,,,39.21806401,51.85648932,,312.257629
Paraguay,1998,6.28535061,,,44.88284463,47.66071412,,313.8202735
Paraguay,1999,6.79445741,,,44.60902702,46.36408273,,332.2857068
Paraguay,2000,8.10005683,,,39.88402045,52.06640697,,387.6304019
Paraguay,2001,7.61414603,,,34.85766119,55.33057738,,362.1460549
Paraguay,2002,6.99826542,,,34.10764575,56.40390342,,331.1790017
Paraguay,2003,6.10383183,,,33.87797236,56.13464338,,301.3512828
Paraguay,2004,5.90174387,,,36.53701551,54.09833401,,305.5402153
Paraguay,2005,5.61979101,,,38.77305388,53.31286664,,300.9238241
Paraguay,2006,5.77463461,,,41.6884418,51.09134472,,327.8992207
Paraguay,2007,6.03042893,,,40.71264799,53.06421891,,363.8837564
Paraguay,2008,5.68558623,,,43.30018186,50.59861742,,365.4149987
Paraguay,2009,7.46659492,,,43.57561975,51.50576098,,456.2488219
Paraguay,2010,8.79796444,,,34.74856333,59.71644636,,604.6492046
Paraguay,2011,9.26289857,,,38.92152658,55.81261396,,665.609153
Paraguay,2012,9.72506184,,,42.61093345,52.44128803,,690.2282622
Paraguay,2013,9.00534271,,,38.45116512,56.63246649,,724.3333459
Peru,1995,4.5513847,,,53.77491374,39.71820325,,206.869608
Peru,1996,4.5773365,,,54.15357011,39.45120092,,213.3801529
Peru,1997,4.42970745,,,51.70242979,41.40032173,,220.6102253
Peru,1998,4.60475657,,,56.42333693,36.53505479,,226.4811344
Peru,1999,4.9860406,,,57.12804444,34.81034819,,247.0442969
Peru,2000,4.85208584,,,56.35833137,36.41014345,,249.3411805
Peru,2001,5.01440214,,,56.80751192,35.67747137,,260.4237903
Peru,2002,4.98076682,,,57.21547882,35.01202413,,272.1477769
Peru,2003,4.69379848,,,58.51184572,32.37538295,,271.6005458
Peru,2004,4.55473032,,,56.72210464,35.92704238,,280.7784161
Peru,2005,4.65486753,,,58.50962351,34.13851517,,311.1405442
Peru,2006,4.49021336,,,53.53710224,39.60659521,,329.0046178
Peru,2007,4.59944188,,,52.49814099,40.93852158,,371.4768676
Peru,2008,4.72300671,,,51.99760524,41.54940989,,420.0582861
Peru,2009,5.32586116,,,56.01646453,37.71299028,,477.1838488
Peru,2010,4.98123736,,,56.10092607,37.50167011,,484.3818206
Peru,2011,4.77082281,,,55.00380983,38.4147668,,497.5667831
Peru,2012,5.7212738,,,58.74463241,32.23301285,,635.2530816
Peru,2013,5.31788895,,,58.74463241,34.9220429,,626.2010416
Philippines,1995,3.44929165,,,39.53440203,50.01414669,,100.1252814
Philippines,1996,3.54187897,,,40.97893078,48.25049696,,108.3540027
Philippines,1997,3.61927658,,,43.05025282,46.48219046,,115.8577936
Philippines,1998,3.19884187,,,42.92825209,46.30478501,,100.6826552
Philippines,1999,3.23121551,,,44.2049063,43.3181103,,104.0603254
Philippines,2000,3.2091775,,,47.57484958,40.49712561,,108.0394706
Philippines,2001,2.9983988,,,44.17167844,43.85349811,,104.0391955
Philippines,2002,2.79116169,,,40.00636521,46.77649868,,99.83710635
Philippines,2003,3.24713196,,,40.22628529,46.88237874,,121.8705356
Philippines,2004,3.22814859,,,40.36776506,46.88821844,,130.2515428
Philippines,2005,3.9138542,,,38.36751473,51.927638,,167.6071445
Philippines,2006,3.95164594,,,36.74891761,53.9562058,,180.3258368
Philippines,2007,3.89202547,,,35.14433615,55.12168554,,191.0816999
Philippines,2008,3.94970628,,,33.74290464,56.11225336,,202.5036618
Philippines,2009,4.26311855,,,36.32731673,53.29900282,,219.1105766
Philippines,2010,4.22977561,,,37.20508262,52.51282078,,232.8731891
Philippines,2011,4.29083858,,,30.45187419,57.74220994,,245.4131502
Philippines,2012,4.42785736,,,30.41399699,57.59309281,,270.5314284
Philippines,2013,4.39834128,,,31.64313924,56.67290664,,287.3253647
Poland,1995,5.47591794,,,72.89071808,27.10928192,,406.0784237
Poland,1996,5.87639311,,,73.38865614,26.61134386,,473.2608107
Poland,1997,5.60547819,,,71.95721407,28.04278593,,492.6895807
Poland,1998,5.90595471,,,65.38364,34.61636,,553.78939
Poland,1999,5.73450302,,,71.12975387,28.87051219,,567.3682863
Poland,2000,5.52111965,,,70.03017178,29.96982822,,584.0804721
Poland,2001,5.85904429,,,71.89928845,28.10071155,,642.2409614
Poland,2002,6.33669348,,,71.15936173,25.43890613,,732.4964816
Poland,2003,6.24226122,,,69.91374069,26.43068855,,748.189783
Poland,2004,6.2039204,,,68.58085234,28.10926427,,806.5465207
Poland,2005,6.21373666,,,69.29761683,26.1196606,,856.3418894
Poland,2006,6.20081364,,,69.89855601,25.59070471,,935.1037595
Poland,2007,6.33310255,,,70.39298497,24.60527848,,1059.666644
Poland,2008,6.88631449,,,71.77038966,22.79781637,,1241.300178
Poland,2009,7.21274628,,,71.58075305,22.70419372,,1369.061445
Poland,2010,7.02287764,,,71.21524406,22.11461382,,1432.185714
Poland,2011,6.87093426,,,70.27885203,22.28396715,,1494.504159
Poland,2012,6.75293001,,,69.17047868,22.74231516,,1509.188567
Poland,2013,6.66303457,,,69.57749284,22.81357622,,1550.715841
Portugal,1995,7.52039196,,,62.61795823,23.9177231,,1015.359722
Portugal,1996,7.79432836,,,65.25448441,23.32911222,,1094.973866
Portugal,1997,7.78023641,,,65.68501086,22.87343706,,1161.14698
Portugal,1998,7.69476289,,,67.11349266,22.95951718,,1209.719846
Portugal,1999,7.93582392,,,67.56389922,23.6811818,,1326.935085
Portugal,2000,9.29631899,,,66.57662425,24.32704786,,1652.430099
Portugal,2001,9.26155235,,,66.98247708,24.07457926,,1710.056676
Portugal,2002,9.29481695,,,68.55253798,23.21104489,,1775.204752
Portugal,2003,9.73366094,,,68.6925157,23.35613778,,1894.363261
Portugal,2004,10.04880703,,,68.0831261,23.42593092,,1999.665205
Portugal,2005,10.35329877,,,67.96162083,23.87977084,,2224.076873
Portugal,2006,10.03262468,,,67.00011032,25.11824423,,2322.349928
Portugal,2007,9.99415393,,,66.6759002,25.45675101,,2432.945463
Portugal,2008,10.21887743,,,65.30280049,26.88347358,,2565.244472
Portugal,2009,10.81366876,,,66.52738757,25.87552655,,2734.843419
Portugal,2010,10.86361062,,,68.71399494,23.30488083,,2810.369054
Portugal,2011,10.36520591,,,66.54975483,25.15964548,,2673.443017
Portugal,2012,9.93780049,,,64.03080099,27.3951301,,2522.421785
Portugal,2013,9.7092228,,,64.66064469,26.62854321,,2507.794136
Qatar,1995,3.70451691,,,62.63733059,34.62881555,,2105.432968
Qatar,1996,3.62367521,,,66.94403373,30.1269566,,2139.179408
Qatar,1997,3.18431066,,,68.69072037,28.25471577,,2424.666582
Qatar,1998,3.40904799,,,66.60374065,29.86018483,,2785.868591
Qatar,1999,2.90484352,,,67.18569139,28.99869133,,2410.837258
Qatar,2000,2.17801565,,,72.30113636,27.69886364,,1928.126906
Qatar,2001,2.55450075,,,75.23945647,24.76054353,,2317.853171
Qatar,2002,2.70997179,,,75.12709376,24.87290624,,2592.416175
Qatar,2003,4.14063333,,,84.24042323,15.75957677,,4009.172457
Qatar,2004,3.6062796,,,84.2115518,15.7884482,,3907.17392
Qatar,2005,3.01256128,,,84.15269999,15.84730001,,3179.991621
Qatar,2006,2.58293184,,,84.09367025,15.90632975,,3002.893378
Qatar,2007,2.31252883,,,84.03446235,15.96553765,,2746.317486
Qatar,2008,1.87458316,,,83.97507606,16.02492394,,2260.61479
Qatar,2009,2.63380793,,,78.42363481,15.81697952,,3105.995138
Qatar,2010,2.09267664,,,77.45252334,16.01091176,,2606.305766
Qatar,2011,1.9368038,,,78.60865249,13.64877161,,2614.186675
Qatar,2012,2.16219119,,,83.62257971,8.54465489,,2851.305052
Qatar,2013,2.18726131,,,83.81029567,8.44671711,,2882.332618
Romania,1995,3.21987371,,,74.54398747,25.45601253,,183.1189655
Romania,1996,3.23706171,,,73.21808882,26.78191118,,193.4350421
Romania,1997,4.19451962,,,79.37601337,20.62398663,,232.7792454
Romania,1998,3.77177815,,,75.58261769,24.41738231,,199.5097905
Romania,1999,4.21985833,,,79.66169537,20.33830463,,227.7559501
Romania,2000,4.34294664,,,81.1963098,18.8036902,,247.902256
Romania,2001,4.37096011,,,81.11764957,18.88235043,,279.8731874
Romania,2002,4.59076447,,,82.18644068,17.81355932,,322.6691061
Romania,2003,5.3346138,,,84.79965818,14.8063046,,411.735558
Romania,2004,5.43627308,,,74.95463875,24.24521848,,479.9628574
Romania,2005,5.47504695,,,80.76786933,18.54188263,,519.9489549
Romania,2006,5.08535311,,,79.80395625,19.82518101,,575.7229949
Romania,2007,5.23049142,,,82.2493474,17.288779,,680.2966078
Romania,2008,5.43532155,,,81.9921646,17.62249961,,849.0224717
Romania,2009,5.63611642,,,78.9327593,20.62114088,,875.4377161
Romania,2010,5.94630483,,,80.34867889,19.21169927,,964.2699322
Romania,2011,5.60301442,,,79.22429335,20.31682801,,957.6413705
Romania,2012,5.55879089,,,80.26870083,19.1377291,,982.1939562
