Entity,Year,Food exports (% of merchandise exports) (World Bank (2016))
Russia,2009,3.238371872
Russia,2010,1.889711453
Russia,2011,2.174013884
Russia,2012,3.195166049
Russia,2013,3.074289884
Russia,2014,3.797124033
Russia,2015,4.67017008
Rwanda,1996,57.29475997
Rwanda,1997,54.49190985
Rwanda,1998,70.96896931
Rwanda,1999,83.00668102
Rwanda,2001,56.65537582
Rwanda,2002,0.108463127
Rwanda,2003,61.42839286
Rwanda,2004,58.86476885
Rwanda,2005,56.60640834
Rwanda,2006,61.31988594
Rwanda,2007,44.51811139
Rwanda,2008,66.31717716
Rwanda,2009,49.78815856
Rwanda,2010,52.55085734
Rwanda,2011,43.67187212
Rwanda,2012,51.17234879
Rwanda,2013,37.96409471
Rwanda,2014,36.86674912
Saint Kitts and Nevis,1981,71.53913615
Saint Kitts and Nevis,1982,74.45880874
Saint Kitts and Nevis,1983,71.1250217
Saint Kitts and Nevis,1986,52.82465944
Saint Kitts and Nevis,1987,42.04234821
Saint Kitts and Nevis,1993,59.64995499
Saint Kitts and Nevis,1994,68.22896424
Saint Kitts and Nevis,1995,58.1830973
Saint Kitts and Nevis,1996,71.40852228
Saint Kitts and Nevis,1997,65.93116997
Saint Kitts and Nevis,1999,29.37092888
Saint Kitts and Nevis,2000,26.80477893
Saint Kitts and Nevis,2001,26.69182261
Saint Kitts and Nevis,2002,30.11204831
Saint Kitts and Nevis,2003,22.51442419
Saint Kitts and Nevis,2004,28.99835749
Saint Kitts and Nevis,2005,4.212117082
Saint Kitts and Nevis,2006,7.246647271
Saint Kitts and Nevis,2007,9.523363606
Saint Kitts and Nevis,2008,9.596746396
Saint Kitts and Nevis,2009,9.961509261
Saint Kitts and Nevis,2010,11.52737707
Saint Kitts and Nevis,2011,11.76401703
Saint Lucia,1973,91.97889552
Saint Lucia,1974,83.40210514
Saint Lucia,1975,76.95511474
Saint Lucia,1976,68.46102699
Saint Lucia,1977,71.87579117
Saint Lucia,1978,74.74968817
Saint Lucia,1979,76.23645885
Saint Lucia,1980,56.9577445
Saint Lucia,1981,66.14324309
Saint Lucia,1982,67.84983081
Saint Lucia,1983,67.3080198
Saint Lucia,1985,73.66368406
Saint Lucia,1986,78.27948827
Saint Lucia,1987,68.8919895
Saint Lucia,1988,71.31415789
Saint Lucia,1989,69.85899498
Saint Lucia,1990,71.59085361
Saint Lucia,1991,70.23856458
Saint Lucia,1992,70.26802026
Saint Lucia,1993,63.11457231
Saint Lucia,1994,65.99574966
Saint Lucia,1995,67.80551468
Saint Lucia,1996,74.58928035
Saint Lucia,1997,71.05289961
Saint Lucia,1998,75.85903667
Saint Lucia,1999,81.01170223
Saint Lucia,2000,79.39958259
Saint Lucia,2001,78.5505548
Saint Lucia,2002,75.12036912
Saint Lucia,2003,73.39125993
Saint Lucia,2004,73.01753974
Saint Lucia,2005,73.47794954
Saint Lucia,2006,66.05825648
Saint Lucia,2007,65.56207378
Saint Lucia,2008,59.78555238
Saint Lucia,2014,37.01562991
Saint Vincent and the Grenadines,1976,98.22165061
Saint Vincent and the Grenadines,1980,84.15801755
Saint Vincent and the Grenadines,1993,89.43938403
Saint Vincent and the Grenadines,1994,81.46583935
Saint Vincent and the Grenadines,1995,85.75502481
Saint Vincent and the Grenadines,1996,84.72978485
Saint Vincent and the Grenadines,1997,87.11532823
Saint Vincent and the Grenadines,1998,89.64679456
Saint Vincent and the Grenadines,1999,89.28698198
Saint Vincent and the Grenadines,2000,86.78477922
Saint Vincent and the Grenadines,2001,89.75890231
Saint Vincent and the Grenadines,2002,90.79627475
Saint Vincent and the Grenadines,2003,66.82496522
Saint Vincent and the Grenadines,2004,88.58768532
Saint Vincent and the Grenadines,2005,87.72195628
Saint Vincent and the Grenadines,2006,86.80115509
Saint Vincent and the Grenadines,2007,86.37056973
Saint Vincent and the Grenadines,2008,83.88894213
Saint Vincent and the Grenadines,2009,84.09353568
Saint Vincent and the Grenadines,2010,82.33712813
Saint Vincent and the Grenadines,2011,82.36746051
Saint Vincent and the Grenadines,2012,83.83777595
Samoa,1962,99.12063263
Samoa,1963,98.8868693
Samoa,1964,97.67320905
Samoa,1965,96.40619899
Samoa,1966,95.5924456
Samoa,1967,88.42073256
Samoa,1968,92.63845154
Samoa,1969,94.02931877
Samoa,1970,92.44585455
Samoa,1971,88.980303
Samoa,1972,75.0505362
Samoa,1973,83.9420617
Samoa,1974,92.47010544
Samoa,1975,90.54820636
Samoa,1976,93.05036179
Samoa,1977,93.93617086
Samoa,1978,93.25176005
Samoa,1979,96.47481411
Samoa,1980,92.0320576
Samoa,1981,93.6868063
Samoa,1982,89.61761426
Samoa,1983,95.34748122
Samoa,1990,96.30680554
Samoa,2001,32.05531856
Samoa,2002,25.27043179
Samoa,2003,17.27690867
Samoa,2004,22.48953805
Samoa,2005,22.05045299
Samoa,2006,22.10767541
Samoa,2007,15.18944641
Samoa,2008,14.33410705
Samoa,2009,21.39016019
Samoa,2010,21.03493665
Samoa,2011,31.57393271
Samoa,2012,30.59001175
Samoa,2013,31.83414488
Samoa,2014,34.12930647
Sao Tome and Principe,1999,98.59925242
Sao Tome and Principe,2000,96.92116752
Sao Tome and Principe,2001,97.98937417
Sao Tome and Principe,2002,96.62884692
Sao Tome and Principe,2003,94.91546185
Sao Tome and Principe,2004,94.32157452
Sao Tome and Principe,2005,94.86752733
Sao Tome and Principe,2006,94.52963283
Sao Tome and Principe,2007,95.00937014
Sao Tome and Principe,2008,92.48432171
Sao Tome and Principe,2009,92.41618774
Sao Tome and Principe,2010,94.61621867
Sao Tome and Principe,2011,95.95976919
Sao Tome and Principe,2012,87.24635572
Sao Tome and Principe,2013,85.28144961
Sao Tome and Principe,2014,97.01216249
Saudi Arabia,1968,0.088769927
Saudi Arabia,1969,0.124427236
Saudi Arabia,1974,0.109596456
Saudi Arabia,1975,0.085479745
Saudi Arabia,1976,0.061825117
Saudi Arabia,1977,0.04127006
Saudi Arabia,1978,0.060870061
Saudi Arabia,1979,0.07174578
Saudi Arabia,1980,0.09638294
Saudi Arabia,1981,0.094079554
Saudi Arabia,1982,0.128489839
Saudi Arabia,1985,0.259787311
Saudi Arabia,1988,1.371078529
Saudi Arabia,1989,1.374888969
Saudi Arabia,1990,0.713126234
Saudi Arabia,1991,0.526384845
Saudi Arabia,1992,1.074388363
Saudi Arabia,1993,0.982275388
Saudi Arabia,1994,0.673955645
Saudi Arabia,1995,0.810242733
Saudi Arabia,1996,0.632336949
Saudi Arabia,1998,1.114818605
Saudi Arabia,1999,0.930990348
Saudi Arabia,2000,0.586155035
Saudi Arabia,2001,0.609694254
Saudi Arabia,2002,0.681469091
Saudi Arabia,2003,0.942070343
Saudi Arabia,2004,0.778252327
Saudi Arabia,2005,0.647857332
Saudi Arabia,2006,0.668615813
Saudi Arabia,2007,0.85709857
Saudi Arabia,2008,0.218699843
Saudi Arabia,2009,0.530437724
Saudi Arabia,2010,1.175997979
Saudi Arabia,2011,0.910531486
Saudi Arabia,2012,0.871757022
Saudi Arabia,2013,0.890516976
Saudi Arabia,2014,1.006265279
Saudi Arabia,2015,1.798068624
Senegal,1962,89.43836918
Senegal,1963,85.29947903
Senegal,1964,86.34335862
Senegal,1965,86.85298979
Senegal,1966,86.04300292
Senegal,1967,85.58444229
Senegal,1968,81.70346398
Senegal,1969,67.09145878
Senegal,1970,64.75799469
Senegal,1971,52.99158433
Senegal,1972,64.95669994
Senegal,1973,53.65893831
Senegal,1974,48.2159857
Senegal,1975,52.04214608
Senegal,1977,64.38562556
Senegal,1978,48.71053301
Senegal,1979,59.98345116
Senegal,1980,43.04736419
Senegal,1981,26.68222308
Senegal,1986,41.11332516
Senegal,1987,45.2972382
Senegal,1989,52.10326735
Senegal,1990,53.17132842
Senegal,1991,49.68604614
Senegal,1992,41.02832575
Senegal,1993,35.58300527
Senegal,1994,32.17788294
Senegal,1996,9.492213925
Senegal,1997,6.211366218
Senegal,1998,15.32138687
Senegal,1999,13.44283586
Senegal,2000,52.42384924
Senegal,2001,46.14045829
Senegal,2002,15.59028565
Senegal,2003,37.14501025
Senegal,2004,35.01056861
Senegal,2005,28.79729596
Senegal,2006,43.75980674
Senegal,2007,37.08741869
Senegal,2008,20.58639581
Senegal,2009,29.51926824
Senegal,2010,28.55980018
Senegal,2011,33.83613659
Senegal,2012,31.16759327
Senegal,2013,37.49224622
Senegal,2014,38.74269096
Serbia,1992,18.937267
Serbia,1996,28.17777144
Serbia,1997,16.03202861
Serbia,1998,14.05565631
Serbia,1999,21.61659697
Serbia,2000,16.974543
Serbia,2001,16.41657189
Serbia,2002,23.13603867
Serbia,2004,20.62107505
Serbia,2005,19.75148687
Serbia,2006,19.03552964
Serbia,2007,18.61051311
Seychelles,1971,90.34347734
Seychelles,1972,90.22002619
Seychelles,1973,92.69243627
Seychelles,1974,95.04080625
Seychelles,1975,93.92392471
Seychelles,1976,91.24399365
Seychelles,1977,91.18515007
Seychelles,1978,88.9886606
Seychelles,1979,91.69451833
Seychelles,1980,90.69651771
Seychelles,1981,86.63117005
Seychelles,1982,96.38600978
Seychelles,1983,96.86161516
Seychelles,1984,12.08392211
Seychelles,1985,11.070792
Seychelles,1986,96.13516512
Seychelles,1987,99.04948681
Seychelles,1988,99.49021313
Seychelles,1989,99.60336859
Seychelles,1990,99.43373254
Seychelles,1991,99.58215321
Seychelles,1992,99.23182262
Seychelles,1993,98.77230087
Seychelles,1994,98.7266721
Seychelles,1995,98.59626138
Seychelles,1996,99.11056315
Seychelles,1997,99.07981715
Seychelles,1998,99.93615735
Seychelles,1999,99.94003872
Seychelles,2000,94.91192821
Seychelles,2001,98.86860702
Seychelles,2002,96.44307784
Seychelles,2003,99.73269436
Seychelles,2004,99.49050372
Seychelles,2005,90.82862133
Seychelles,2006,93.18446123
Seychelles,2007,97.76297611
Seychelles,2008,58.47817624
Sierra Leone,1963,15.31559031
Sierra Leone,1964,15.41896226
Sierra Leone,1972,18.37147444
Sierra Leone,1973,21.41168338
Sierra Leone,1974,20.73150262
Sierra Leone,1975,24.76276197
Sierra Leone,1976,22.43416625
Sierra Leone,1983,32.74833248
Sierra Leone,1984,31.36011771
Sierra Leone,2000,18.87932418
Sierra Leone,2002,91.63799267
Sierra Leone,2014,4.044083501
Singapore,1962,17.92995867
Singapore,1963,20.0929848
Singapore,1964,18.40593582
Singapore,1965,18.22138114
Singapore,1966,17.18620539
Singapore,1967,18.41537978
Singapore,1968,17.62367313
Singapore,1969,14.75193632
Singapore,1970,16.38138986
Singapore,1971,15.46089567
Singapore,1972,12.64533385
Singapore,1973,9.493022858
Singapore,1974,8.617486883
Singapore,1975,9.509026561
Singapore,1976,7.839054405
Singapore,1977,9.850190557
Singapore,1978,9.407473181
Singapore,1979,8.760476559
Singapore,1980,8.114585797
Singapore,1981,7.319848785
Singapore,1982,7.728865445
Singapore,1983,6.375982445
Singapore,1984,9.186042362
Singapore,1985,8.069955118
Singapore,1986,7.985981055
Singapore,1987,6.606129761
Singapore,1988,6.085846921
Singapore,1989,5.759097613
Singapore,1990,5.216022586
Singapore,1991,5.595156526
Singapore,1992,5.587837422
Singapore,1993,5.001140792
Singapore,1994,4.502689726
Singapore,1995,3.954124879
Singapore,1996,3.632556278
Singapore,1997,3.535538866
Singapore,1998,3.428723865
Singapore,1999,2.8141068
Singapore,2000,2.247329417
Singapore,2001,2.288886611
Singapore,2002,2.28891663
Singapore,2003,1.938191433
Singapore,2004,1.818897985
Singapore,2005,1.655612895
Singapore,2006,1.563063727
Singapore,2007,1.716680892
Singapore,2008,1.843584186
Singapore,2009,2.112357513
Singapore,2010,1.975703898
Singapore,2011,2.15203138
Singapore,2012,2.169332308
Singapore,2013,2.359748035
Singapore,2014,2.5837665
Singapore,2015,2.93218439
Slovakia,1994,5.714336148
Slovakia,1995,6.159078132
Slovakia,1996,5.215788962
Slovakia,1997,4.51419438
Slovakia,1998,4.126024479
Slovakia,1999,3.951180861
Slovakia,2000,3.187979236
Slovakia,2001,3.557328507
Slovakia,2002,3.574293134
Slovakia,2003,3.060033422
Slovakia,2004,3.727698842
Slovakia,2005,4.570211209
Slovakia,2006,4.169921706
Slovakia,2007,3.864602154
Slovakia,2008,3.628900388
Slovakia,2009,4.673530569
Slovakia,2010,4.294340801
Slovakia,2011,4.835329659
Slovakia,2012,5.611814192
Slovakia,2013,4.850079963
Slovakia,2014,4.054712613
Slovakia,2015,3.838207855
Slovenia,1992,6.524181957
Slovenia,1993,4.781737987
Slovenia,1995,3.877808636
Slovenia,1996,4.164488818
Slovenia,1997,3.916964871
Slovenia,1998,3.833129945
Slovenia,1999,3.863209736
Slovenia,2000,3.677765572
Slovenia,2001,3.636670204
Slovenia,2002,3.655865273
Slovenia,2003,3.492780111
Slovenia,2004,2.709251305
Slovenia,2005,2.801367453
Slovenia,2006,3.030103322
Slovenia,2007,3.2373426
Slovenia,2008,3.780084358
Slovenia,2009,4.236393514
Slovenia,2010,4.105315468
Slovenia,2011,4.107484468
Slovenia,2012,3.822178518
Slovenia,2013,4.027703576
Slovenia,2014,4.112146705
Slovenia,2015,4.323518673
Solomon Islands,1970,55.62968667
Solomon Islands,1971,59.81983836
Solomon Islands,1972,60.95612771
Solomon Islands,1973,47.48059027
Solomon Islands,1974,74.36608495
Solomon Islands,1975,69.41492168
Solomon Islands,1976,66.06034017
Solomon Islands,1977,71.71316893
Solomon Islands,1978,73.5389861
Solomon Islands,1979,70.8978467
Solomon Islands,1980,71.58502612
Solomon Islands,1981,69.24324554
Solomon Islands,1982,55.83868043
Solomon Islands,1983,71.11316949
Solomon Islands,1984,71.1808295
Solomon Islands,1985,72.19542231
Solomon Islands,1986,64.07676958
Solomon Islands,1987,64.15473785
Solomon Islands,1988,69.32258292
Solomon Islands,2011,19.67229928
Solomon Islands,2013,10.15404833
Solomon Islands,2014,14.06848473
Somalia,1962,76.54104083
Somalia,1966,83.98406555
Somalia,1970,85.47843967
Somalia,1971,86.05847687
Somalia,1972,89.54323803
Somalia,1973,88.5375761
Somalia,1974,91.99572177
Somalia,1975,90.30340647
Somalia,1976,87.52963939
Somalia,1977,90.40826033
Somalia,1978,96.39812929
Somalia,1979,88.57194427
Somalia,1980,86.66352117
Somalia,1981,97.51060187
Somalia,1982,93.72973713
South Africa,1974,27.25621208
South Africa,1975,28.68221498
South Africa,1976,23.13290951
South Africa,1977,18.9240833
South Africa,1978,17.17135919
South Africa,1979,14.65691011
South Africa,1980,8.739124279
South Africa,1981,9.80916483
South Africa,1982,9.403443115
South Africa,1983,6.446584859
South Africa,1984,5.732013983
South Africa,1992,8.180676767
South Africa,1993,6.464662241
South Africa,1994,8.562082648
South Africa,1995,7.960609076
South Africa,1996,11.11455159
South Africa,1997,10.79137372
South Africa,1998,12.06964373
South Africa,1999,10.17098041
South Africa,2000,8.473699487
South Africa,2001,8.997517003
South Africa,2002,10.60854303
South Africa,2003,9.914214865
South Africa,2004,8.774659377
South Africa,2005,8.538483724
South Africa,2006,7.114156552
South Africa,2007,6.611444955
South Africa,2008,7.343051783
South Africa,2009,10.15839789
South Africa,2010,9.966597284
South Africa,2011,9.244534853
South Africa,2012,9.692660926
South Africa,2013,10.50408424
South Africa,2014,10.99626138
South Africa,2015,11.78161362
South Korea,1962,39.184259
South Korea,1963,19.46965246
South Korea,1964,22.44912533
South Korea,1965,16.65757067
South Korea,1966,19.05177711
South Korea,1967,14.0878678
South Korea,1968,11.69138438
South Korea,1969,10.5680599
South Korea,1970,9.628309403
South Korea,1971,8.042216044
South Korea,1972,7.506877684
South Korea,1973,8.37151253
South Korea,1974,7.826880595
South Korea,1975,13.23264145
South Korea,1976,7.643559243
South Korea,1977,10.59309663
South Korea,1978,8.415592986
South Korea,1979,8.206562589
South Korea,1980,7.394654469
South Korea,1981,6.873209817
South Korea,1982,5.571536515
South Korea,1983,4.989137379
South Korea,1984,4.364142627
South Korea,1985,4.111569222
South Korea,1986,4.809523943
South Korea,1987,4.60520364
South Korea,1988,4.134188491
South Korea,1989,3.715500722
South Korea,1990,3.300158437
South Korea,1991,3.149182947
South Korea,1992,2.85966472
South Korea,1993,2.587418837
South Korea,1994,2.503888045
South Korea,1995,2.294949243
South Korea,1996,2.370700226
South Korea,1997,2.233359887
South Korea,1998,2.106359791
South Korea,1999,2.000243165
South Korea,2000,1.540532903
South Korea,2001,1.662720478
South Korea,2002,1.536941748
South Korea,2003,1.373506081
South Korea,2004,1.179901086
South Korea,2005,1.058597963
South Korea,2006,0.91932686
South Korea,2007,0.90266132
South Korea,2008,0.92406745
South Korea,2009,1.139174111
South Korea,2010,1.076468293
South Korea,2011,1.116461872
South Korea,2012,1.174192374
South Korea,2013,1.110718658
South Korea,2014,1.143606798
Spain,1962,55.5006437
Spain,1963,52.08509978
Spain,1964,52.85242408
Spain,1965,47.17243942
Spain,1966,43.55917696
Spain,1967,44.98034453
Spain,1968,36.58928975
Spain,1969,33.2638713
Spain,1970,35.11803957
Spain,1971,30.84430499
Spain,1972,27.94384415
Spain,1973,29.29375628
Spain,1974,24.04679783
Spain,1975,22.22644077
Spain,1976,22.51903328
Spain,1977,21.1672661
Spain,1978,19.70680415
Spain,1979,20.29403565
Spain,1980,17.97869978
Spain,1981,18.537322
Spain,1982,16.1265013
Spain,1983,15.74443256
Spain,1984,15.64614117
Spain,1985,14.88791479
Spain,1986,16.33809319
Spain,1987,17.78352368
Spain,1988,17.22521308
Spain,1989,15.76211919
Spain,1990,14.73194585
Spain,1991,15.43764741
Spain,1992,15.19203024
Spain,1993,15.91881799
Spain,1994,15.86916306
Spain,1995,15.45060128
Spain,1996,15.54042802
Spain,1997,15.86278955
Spain,1998,15.27118756
Spain,1999,14.61402938
Spain,2000,13.54939814
Spain,2001,14.56684236
Spain,2002,15.05591302
Spain,2003,15.06878653
Spain,2004,14.49945814
Spain,2005,14.10360837
Spain,2006,13.54965088
Spain,2007,13.47911201
Spain,2008,14.21405501
Spain,2009,16.04570457
Spain,2010,15.13687584
Spain,2011,14.37463938
Spain,2012,15.48521087
Spain,2013,15.3452644
Spain,2014,15.56784799
Spain,2015,16.24580354
Sri Lanka,1962,79.74373948
Sri Lanka,1963,80.64713038
Sri Lanka,1964,79.21288564
Sri Lanka,1965,79.99479815
Sri Lanka,1966,75.83306801
Sri Lanka,1967,78.19829436
Sri Lanka,1968,78.59131923
Sri Lanka,1969,72.11842211
Sri Lanka,1970,72.601668
Sri Lanka,1971,77.314614
Sri Lanka,1972,75.97495406
Sri Lanka,1974,56.77134116
Sri Lanka,1975,63.81339822
Sri Lanka,1976,58.47064846
Sri Lanka,1977,65.21084505
Sri Lanka,1978,63.74895101
Sri Lanka,1979,54.25434609
Sri Lanka,1980,46.97533229
Sri Lanka,1981,47.50778923
Sri Lanka,1982,45.997421
Sri Lanka,1983,47.0993291
Sri Lanka,1984,52.83783319
Sri Lanka,1985,47.43029587
Sri Lanka,1986,39.42609563
Sri Lanka,1987,36.64430895
Sri Lanka,1988,35.55526359
Sri Lanka,1989,34.77260605
Sri Lanka,1990,34.32629734
Sri Lanka,1991,29.90422872
Sri Lanka,1992,22.49048456
Sri Lanka,1993,22.01039697
Sri Lanka,1994,21.22765304
Sri Lanka,1999,21.12724868
Sri Lanka,2000,20.2631687
Sri Lanka,2001,21.21252006
Sri Lanka,2002,20.95357892
Sri Lanka,2003,21.07715368
Sri Lanka,2004,20.62509116
Sri Lanka,2005,22.23036031
Sri Lanka,2006,22.4123427
Sri Lanka,2007,24.00484134
Sri Lanka,2008,25.38283675
Sri Lanka,2009,26.38337586
Sri Lanka,2010,26.89163625
Sri Lanka,2011,25.74295217
Sri Lanka,2012,26.41289919
Sri Lanka,2013,26.573135
Sri Lanka,2014,26.46855109
Sri Lanka,2015,25.66409825
Sudan,1963,29.48590905
Sudan,1964,37.80363742
Sudan,1965,36.03039556
Sudan,1966,36.0139201
Sudan,1967,30.57805247
Sudan,1968,27.53814361
Sudan,1969,28.86026378
Sudan,1970,24.55174992
Sudan,1971,28.78375379
Sudan,1972,28.83978863
Sudan,1973,32.87636934
Sudan,1974,44.63199814
Sudan,1975,42.44947095
Sudan,1976,38.9346197
Sudan,1978,37.44007227
Sudan,1979,28.63982242
Sudan,1980,46.88138088
Sudan,1981,58.77106125
Sudan,1982,60.97002313
Sudan,1984,42.7249383
Sudan,1985,45.19143594
Sudan,1992,60.5054461
Sudan,1993,77.2027693
Sudan,1994,58.1282036
Sudan,1995,44.48813891
Sudan,1996,68.48823352
Sudan,1997,63.42028675
Sudan,1998,66.79102084
Sudan,1999,69.57915751
Sudan,2000,17.26754317
Sudan,2001,10.61108578
Sudan,2002,18.26952874
Sudan,2003,10.16407313
Sudan,2004,10.21611854
Sudan,2005,6.841634894
Sudan,2006,5.575285425
Sudan,2008,2.945844586
Sudan,2009,5.563862649
Sudan,2010,3.757755051
Sudan,2011,6.681054759
Suriname,1962,21.11530421
Suriname,1965,10.9064355
Suriname,1973,9.156791979
Suriname,1974,12.91489015
Suriname,1988,22.54312609
Suriname,1989,14.94785569
Suriname,1990,15.98540614
Suriname,1991,18.27254766
Suriname,1992,17.92016247
Suriname,1994,17.70793602
Suriname,1995,18.7425311
Suriname,1996,23.19107301
Suriname,1997,15.54616404
Suriname,1998,11.92860577
Suriname,1999,14.59162974
Suriname,2000,2.411136103
Suriname,2001,3.141093787
Suriname,2002,4.004823574
Suriname,2003,2.346556592
Suriname,2004,1.823726473
Suriname,2005,1.27493126
Suriname,2006,1.249973486
Suriname,2007,1.415024269
Suriname,2008,2.228557716
Suriname,2009,2.179873895
Suriname,2010,2.378687413
Suriname,2011,1.815613563
Suriname,2012,3.556519128
Suriname,2013,2.337030137
Suriname,2014,3.319653953
Swaziland,2000,33.5814977
Swaziland,2001,36.83087068
Swaziland,2002,14.04343996
Swaziland,2003,14.72892398
Swaziland,2004,13.51913044
Swaziland,2005,18.49859612
Swaziland,2006,25.61745255
Swaziland,2007,21.12659385
Sweden,1962,3.804788178
Sweden,1963,3.529011809
Sweden,1964,3.078737527
Sweden,1965,3.267586331
Sweden,1966,3.215950321
Sweden,1967,2.997571095
Sweden,1968,2.64207276
Sweden,1969,2.780469015
Sweden,1970,2.303944318
Sweden,1971,2.923466559
Sweden,1972,3.049061096
Sweden,1973,2.599228153
Sweden,1974,2.909473811
Sweden,1975,2.928372989
Sweden,1976,2.720565985
Sweden,1977,2.459778629
Sweden,1978,2.395887213
Sweden,1979,2.40367703
Sweden,1980,2.39935549
Sweden,1981,2.556647418
Sweden,1982,2.919830109
Sweden,1983,2.86201153
Sweden,1984,2.808533447
Sweden,1985,2.863375384
Sweden,1986,2.255983952
Sweden,1987,1.978575579
Sweden,1988,1.89301999
Sweden,1989,1.940145029
Sweden,1990,2.156319426
Sweden,1991,2.101963446
Sweden,1992,1.986561258
Sweden,1993,1.982941306
Sweden,1994,2.215756481
Sweden,1995,2.20916592
Sweden,1996,2.479575712
Sweden,1997,2.776461182
Sweden,1998,2.537494124
Sweden,1999,2.564101744
Sweden,2000,2.475363086
Sweden,2001,3.010656701
Sweden,2002,3.201172405
Sweden,2003,3.316177174
Sweden,2004,3.324827211
Sweden,2005,3.466481347
Sweden,2006,3.507744342
Sweden,2007,3.569108914
Sweden,2008,3.929143029
Sweden,2009,4.942657676
Sweden,2010,4.713154114
Sweden,2011,4.463247186
Sweden,2012,4.967475848
Sweden,2013,5.795895452
Sweden,2014,6.137513407
Sweden,2015,6.316642011
Switzerland,1962,5.209252084
Switzerland,1963,5.585234864
Switzerland,1964,5.493686417
Switzerland,1965,5.507343225
Switzerland,1966,5.438192178
Switzerland,1967,5.440860558
Switzerland,1968,5.667242252
Switzerland,1969,5.759732111
Switzerland,1970,6.4397861
Switzerland,1971,6.467851303
Switzerland,1972,5.311011786
Switzerland,1973,4.727052263
Switzerland,1974,3.904829212
Switzerland,1975,4.038152883
Switzerland,1976,3.984967956
Switzerland,1977,4.078009552
Switzerland,1978,3.68806665
Switzerland,1979,3.4032153
Switzerland,1980,3.238983723
Switzerland,1981,3.37367583
Switzerland,1982,3.536796797
Switzerland,1983,3.547211369
Switzerland,1984,3.362865703
Switzerland,1985,3.257034677
Switzerland,1986,3.161634607
Switzerland,1987,3.08716473
Switzerland,1988,2.80539206
Switzerland,1989,2.754507763
Switzerland,1990,2.753657481
Switzerland,1991,2.91651161
Switzerland,1992,2.943821515
Switzerland,1993,2.976295376
Switzerland,1994,3.061457042
Switzerland,1995,2.988556066
Switzerland,1996,2.924829574
Switzerland,1997,2.792054952
Switzerland,1998,2.650008049
Switzerland,1999,2.633927804
Switzerland,2000,2.51197842
Switzerland,2001,2.511204281
Switzerland,2002,2.447471721
Switzerland,2003,2.552789078
Switzerland,2004,2.60059469
Switzerland,2005,2.630179889
Switzerland,2006,2.772875655
Switzerland,2007,3.066805767
Switzerland,2008,3.427451338
Switzerland,2009,3.931739796
Switzerland,2010,3.758363667
Switzerland,2011,3.708697982
Switzerland,2012,3.746458987
Switzerland,2013,4.007396386
Switzerland,2014,3.981819618
Switzerland,2015,3.985836229
Syria,1974,5.962014778
Syria,1975,5.252134957
Syria,1976,6.268933311
Syria,1977,5.828404537
Syria,1978,7.253212003
Syria,1979,4.767550522
Syria,1980,4.313521414
Syria,1981,3.292060412
Syria,1982,7.68072574
Syria,1983,4.661524084
Syria,1984,5.917478669
Syria,1985,2.76334957
Syria,1986,6.952619753
Syria,1987,4.0056446
Syria,1989,11.54825432
Syria,1990,13.69551364
Syria,1992,13.16269497
Syria,1995,12.27330363
Syria,1996,15.93271004
Syria,1997,16.62227672
Syria,1998,19.10052476
Syria,1999,14.81861986
Syria,2000,8.77576629
Syria,2001,6.21191322
Syria,2002,13.04132027
Syria,2003,14.0022603
Syria,2004,14.67818753
Syria,2005,13.3841223
Syria,2006,17.38080348
Syria,2007,20.79368903
Syria,2008,21.95483229
Syria,2009,27.3357638
Syria,2010,21.01172606
Tajikistan,2000,4.37233791
Tanzania,1976,60.06250078
Tanzania,1977,68.59654864
Tanzania,1978,65.2364135
Tanzania,1979,61.02847162
Tanzania,1980,58.12620047
Tanzania,1981,63.05289738
Tanzania,1987,68.4489094
Tanzania,1997,65.24200094
Tanzania,1998,64.84524664
Tanzania,1999,70.11287638
Tanzania,2000,66.15885284
Tanzania,2001,61.12004462
Tanzania,2002,61.34277697
Tanzania,2003,60.9740497
Tanzania,2004,54.57065798
Tanzania,2005,57.74627665
Tanzania,2006,53.10384369
Tanzania,2007,48.7789337
Tanzania,2008,37.36649182
Tanzania,2009,35.46131325
Tanzania,2010,31.87302312
Tanzania,2011,32.22550983
Tanzania,2012,38.34565085
Tanzania,2013,45.220892
Tanzania,2014,57.77561905
Thailand,1962,54.19864603
Thailand,1963,58.94199768
Thailand,1964,62.31687911
Thailand,1965,56.22382005
Thailand,1966,54.72062747
Thailand,1967,58.31951437
Thailand,1968,57.28583923
Thailand,1969,49.56222359
Thailand,1970,52.31365587
Thailand,1971,52.70711949
Thailand,1972,54.42660645
Thailand,1973,46.67831184
Thailand,1974,58.78115925
Thailand,1975,62.75004244
Thailand,1976,60.96898266
Thailand,1977,59.85042606
Thailand,1978,52.47484203
Thailand,1979,49.0838253
Thailand,1980,47.02032124
Thailand,1981,55.50947003
Thailand,1982,57.45482097
Thailand,1983,52.65841687
Thailand,1984,51.62533681
Thailand,1985,46.16089767
Thailand,1986,44.46871857
Thailand,1987,37.04931849
Thailand,1989,34.11506176
Thailand,1990,28.72520691
Thailand,1991,27.05752212
Thailand,1992,26.09075391
Thailand,1993,21.85203884
Thailand,1994,21.07135537
Thailand,1995,19.30348353
Thailand,1996,19.78678984
Thailand,1997,18.54108383
Thailand,1998,18.21905434
Thailand,1999,17.0731381
Thailand,2000,14.3927467
Thailand,2001,15.41196696
Thailand,2002,14.62679076
Thailand,2003,14.15559038
