Entity,Year,regime_bti,state_basic_bti,electfreefair_bti,effective_power_bti,freeassoc_bti,freeexpr_bti,sep_power_bti,civ_rights_bti,democracy_bti,state_bti,political_participation_bti,rule_of_law_bti,stability_dem_inst_bti,pol_soc_integr_bti,number_hardaut_bti,number_modaut_bti,number_hdefdem_bti,number_defdem_bti,number_consdem_bti,pop_hardaut_bti,pop_modaut_bti,pop_hdefdem_bti,pop_defdem_bti,pop_consdem_bti,pop_missreg_bti,popw_democracy_bti,region
Myanmar,2017,1,3.5,7,3,5,5,4,3,3.5,4,5,3,2.5,3,,,,,,,,,,,,,Asia
Myanmar,2019,1,3.5,7,3,4,4,4,2,3.3,3.75,4.5,2.75,2.5,3,,,,,,,,,,,,,Asia
Myanmar,2021,1,3.5,6,2,4,4,4,2,3.15,3.75,4,3,2,3,,,,,,,,,,,,,Asia
Namibia,2005,4,8,9,9,9,9,8,8,7.699999809265137,8.75,9,7.75,7.5,5.5,,,,,,,,,,,,,Africa
Namibia,2007,5,8,8,10,9,9,9,7,8.100000381469727,8.75,9,7.5,8.5,6.75,,,,,,,,,,,,,Africa
Namibia,2009,4,8.5,7,8,8,8,7,7,7.800000190734863,9.25,7.75,7.25,8,6.75,,,,,,,,,,,,,Africa
Namibia,2011,4,8,7,9,9,9,7,7,7.699999809265137,8.5,8.5,7.25,8,6.25,,,,,,,,,,,,,Africa
Namibia,2013,4,8,8,10,8,9,7,7,7.75,8.5,8.75,7.25,7.5,6.75,,,,,,,,,,,,,Africa
Namibia,2015,4,8,9,9,8,8,7,7,7.75,8.5,8.5,7.25,7.5,7,,,,,,,,,,,,,Africa
Namibia,2017,4,7.5,9,9,8,8,6,7,7.5,8,8.5,6.75,7.5,6.75,,,,,,,,,,,,,Africa
Namibia,2019,4,8,9,9,8,8,6,7,7.5,8.25,8.5,6.75,7.5,6.5,,,,,,,,,,,,,Africa
Namibia,2021,4,7.5,9,9,9,8,7,7,7.55,8.25,8.75,6.75,7.5,6.5,,,,,,,,,,,,,Africa
Nepal,2005,1,4.5,1,1,6,6,3,4,3.700000047683716,5.25,3.5,3.75,2,4,,,,,,,,,,,,,Asia
Nepal,2007,1,4,1,1,6,6,5,4,3.799999952316284,5,3.5,4,2.5,4,,,,,,,,,,,,,Asia
Nepal,2009,3,5.5,7,6,7,6,6,5,5.349999904632568,6.25,6.5,5,5,4,,,,,,,,,,,,,Asia
Nepal,2011,3,5,7,5,7,6,5,4,5,6,6.25,4.25,4.5,4,,,,,,,,,,,,,Asia
Nepal,2013,2,5,5,3,7,7,5,4,4.633333206176758,5.5,5.5,4.5,3,4.6666667,,,,,,,,,,,,,Asia
Nepal,2015,3,5,7,6,7,7,5,4,5.199999809265137,5.5,6.75,4.25,5,4.5,,,,,,,,,,,,,Asia
Nepal,2017,3,4.5,7,5,6,7,5,4,4.900000095367432,5,6.25,4.25,5,4,,,,,,,,,,,,,Asia
Nepal,2019,3,5.5,8,5,7,8,5,5,5.85,5.75,7,5,6.5,5,,,,,,,,,,,,,Asia
Nepal,2021,3,5.5,8,6,7,8,5,5,5.95,5.75,7.25,5,6.5,5.25,,,,,,,,,,,,,Asia
Nicaragua,2005,4,6.5,8,8,8,7,6,6,6.650000095367432,7.75,7.75,5,6.5,6.25,,,,,,,,,,,,,North America
Nicaragua,2007,4,6.5,9,8,8,8,6,7,6.650000095367432,7.75,8.25,5,6,6.25,,,,,,,,,,,,,North America
Nicaragua,2009,3,7,6,8,7,7,4,7,5.900000095367432,8,7,4.5,4,6,,,,,,,,,,,,,North America
Nicaragua,2011,3,7,6,8,7,7,4,6,5.75,7.75,7,4,4,6,,,,,,,,,,,,,North America
Nicaragua,2013,3,6.5,6,8,7,7,4,6,5.599999904632568,7.5,7,4,4,5.5,,,,,,,,,,,,,North America
Nicaragua,2015,3,6.5,6,8,7,7,4,6,5.599999904632568,7.5,7,4,4,5.5,,,,,,,,,,,,,North America
Nicaragua,2017,2,6.5,5,3,6,6,3,6,4.916666507720947,7.5,5,3.75,3,5.3333333,,,,,,,,,,,,,North America
Nicaragua,2019,2,6,5,3,2,4,2,3,4.033333333333333,7,3.5,2.5,2.5,4.666666666666667,,,,,,,,,,,,,North America
Nicaragua,2021,1,5.5,5,3,2,4,2,2,3.65,6.75,3.5,2,2,4,,,,,,,,,,,,,North America
Niger,2005,4,5.5,9,8,8,5,8,7,6.533333301544189,6.75,7.5,6.25,7.5,4.6666667,,,,,,,,,,,,,Africa
Niger,2007,4,5,9,8,7,5,8,6,6.433333396911621,6.25,7.25,6,7,5.6666667,,,,,,,,,,,,,Africa
Niger,2009,2,4,9,3,7,3,7,6,5.133333206176758,5.75,5.5,5.75,3,5.6666667,,,,,,,,,,,,,Africa
Niger,2011,4,4.5,9,8,9,9,7,6,6.650000095367432,5.75,8.75,5.75,7,6,,,,,,,,,,,,,Africa
Niger,2013,4,4.5,9,7,9,9,8,6,6.599999904632568,5.5,8.5,6,7,6,,,,,,,,,,,,,Africa
Niger,2015,4,5,9,7,9,8,8,6,6.699999809265137,5.75,8.25,6,7.5,6,,,,,,,,,,,,,Africa
Niger,2017,4,4.5,7,7,7,7,8,6,6.300000190734863,5.5,7,6,7,6,,,,,,,,,,,,,Africa
Niger,2019,4,5,7,7,6,7,7,6,6.1,5.75,6.75,5.5,6.5,6,,,,,,,,,,,,,Africa
Niger,2021,3,4.5,7,7,6,6,7,5,5.95,5.75,6.5,5,6.5,6,,,,,,,,,,,,,Africa
Nigeria,2005,4,4.5,6,5,7,7,6,6,6.050000190734863,5.75,6.25,5.25,7,6,,,,,,,,,,,,,Africa
Nigeria,2007,4,5,6,5,8,7,6,5,6.050000190734863,6,6.5,5.5,7,5.25,,,,,,,,,,,,,Africa
Nigeria,2009,2,5,5,2,8,6,6,5,4.766666889190674,6,5.25,5.25,2,5.3333333,,,,,,,,,,,,,Africa
Nigeria,2011,2,5,5,2,8,7,7,4,4.800000190734863,5.75,5.5,5.75,3,4,,,,,,,,,,,,,Africa
Nigeria,2013,3,4.5,7,6,8,7,7,4,5.400000095367432,5.25,7,5.75,5,4,,,,,,,,,,,,,Africa
Nigeria,2015,3,4,7,6,7,6,7,4,5.400000095367432,5,6.5,5.5,5.5,4.5,,,,,,,,,,,,,Africa
Nigeria,2017,3,4,7,6,7,6,6,4,5.349999904632568,5,6.5,5.25,5.5,4.5,,,,,,,,,,,,,Africa
Nigeria,2019,3,4,7,7,7,6,6,4,5.45,5.25,6.75,5.25,5.5,4.5,,,,,,,,,,,,,Africa
Nigeria,2021,2,4,5,3,6,5,5,4,4.25,4.75,4.75,4.75,3,4,,,,,,,,,,,,,Africa
North America,2005,,,,,,,,,6.696969704194502,,,,,,2,0,1,6,2,20456875,0,13096028,137382481,7025504,335318568,6.912173156918847,World
North America,2007,,,,,,,,,6.828787912021983,,,,,,1,0,2,6,2,11251117,0,23195662,141467426,7172855,341760461,6.941296788039653,World
North America,2009,,,,,,,,,6.77424244447188,,,,,,1,0,3,5,2,11226711,0,29859835,139928295,7316578,348333591,6.829442685392704,World
North America,2011,,,,,,,,,6.539393901824951,,,,,,2,0,2,5,2,21336991,0,20851827,143906403,7459018,354432799,6.535562697659169,World
North America,2013,,,,,,,,,6.493939399719238,,,,,,2,0,2,5,2,21683394,0,21658283,147775431,7600821,360003809,6.433677164275383,World
North America,2015,,,,,,,,,6.412121252580122,,,,,,2,0,2,5,2,22020317,0,22475659,151546441,7738829,365139739,6.112912551325224,World
North America,2017,,,,,,,,,6.222727320410988,,,,,,1,2,2,4,2,11339255,17367210,26343995,145785325,7870803,369886163,5.927085214368441,World
North America,2019,,,,,,,,,6.1125,,,,,,1,4,0,4,3,11333484,45136173,0,149014476,9390807,372647534,5.741366071895897,World
North America,2021,,,,,,,,,5.963888888888889,,,,,,3,2,1,3,3,29561560,28312862,130262220,21853797,9515889,377084864,5.625566032808554,World
North Korea,2005,1,8.5,1,1,1,1,1,1,2.700000047683716,9.25,1,1.25,1,1,,,,,,,,,,,,,Asia
North Korea,2007,1,9,1,1,1,1,1,1,2.700000047683716,9.5,1,1,1,1,,,,,,,,,,,,,Asia
North Korea,2009,1,8.5,1,1,1,1,1,1,2.650000095367432,9.25,1,1,1,1,,,,,,,,,,,,,Asia
North Korea,2011,1,8,1,1,1,1,1,1,2.599999904632568,9,1,1,1,1,,,,,,,,,,,,,Asia
North Korea,2013,1,8,1,1,1,1,1,1,2.599999904632568,9,1,1,1,1,,,,,,,,,,,,,Asia
North Korea,2015,1,8,1,1,1,1,1,1,2.599999904632568,9,1,1,1,1,,,,,,,,,,,,,Asia
North Korea,2017,1,8,1,1,1,1,1,1,2.599999904632568,9,1,1,1,1,,,,,,,,,,,,,Asia
North Korea,2019,1,8,1,1,1,1,1,1,2.65,9,1,1.25,1,1,,,,,,,,,,,,,Asia
North Korea,2021,1,7,1,1,1,1,1,1,2.55,8.5,1,1.25,1,1,,,,,,,,,,,,,Asia
North Macedonia,2005,4,7.5,9,9,9,9,8,8,7.550000190734863,8,9,7,8,5.75,,,,,,,,,,,,,Europe
North Macedonia,2007,4,8.5,9,9,9,8,8,7,7.75,8.5,8.75,6.75,8,6.75,,,,,,,,,,,,,Europe
North Macedonia,2009,4,9,8,9,10,7,8,8,7.949999809265137,8.75,8.5,7.25,8.5,6.75,,,,,,,,,,,,,Europe
North Macedonia,2011,4,9,8,9,8,6,7,8,7.599999904632568,8.75,7.75,6.75,8,6.75,,,,,,,,,,,,,Europe
North Macedonia,2013,4,9,8,8,8,5,7,8,7.199999809265137,8.5,7.25,6.75,7,6.5,,,,,,,,,,,,,Europe
North Macedonia,2015,4,9,7,7,7,4,6,8,6.650000095367432,8.25,6.25,6.25,6,6.5,,,,,,,,,,,,,Europe
North Macedonia,2017,4,9,7,7,7,4,5,8,6.449999809265137,8,6.25,6,5.5,6.5,,,,,,,,,,,,,Europe
North Macedonia,2019,4,9,7,8,9,6,6,8,7.2,8.5,7.5,6.5,6.5,7,,,,,,,,,,,,,Europe
North Macedonia,2021,4,9.5,7,9,9,7,7,8,7.6,9,8,7,7,7,,,,,,,,,,,,,Europe
Oceania,2005,,,,,,,,,6,,,,,,0,0,0,1,0,0,0,0,6494902,0,27195310,6,World
Oceania,2007,,,,,,,,,6.099999904632568,,,,,,0,0,0,1,0,0,0,0,6808503,0,28092423,6.099999904632568,World
Oceania,2009,,,,,,,,,6.349999904632568,,,,,,0,0,0,1,0,0,0,0,7144774,0,29080364,6.349999904632568,World
Oceania,2011,,,,,,,,,6.099999904632568,,,,,,0,0,0,1,0,0,0,0,7472196,0,30026128,6.099999904632568,World
Oceania,2013,,,,,,,,,5.949999809265137,,,,,,0,0,1,0,0,0,0,7788388,0,0,30907354,5.949999809265137,World
Oceania,2015,,,,,,,,,5.900000095367432,,,,,,0,0,1,0,0,0,0,8107772,0,0,31750921,5.900000095367432,World
Oceania,2017,,,,,,,,,6.300000190734863,,,,,,0,0,0,1,0,0,0,0,8438038,0,32568441,6.300000190734863,World
Oceania,2019,,,,,,,,,6,,,,,,0,0,0,1,0,0,0,0,8776119,0,33351929,6,World
Oceania,2021,,,,,,,,,6.1,,,,,,0,0,0,1,0,0,0,0,9119005,0,34100949,6.1,World
Oman,2007,1,8.5,2,1,4,4,3,5,3.633333444595337,7.5,2.75,4.25,1,2.6666667,,,,,,,,,,,,,Asia
Oman,2009,1,9,3,1,4,4,2,5,3.983333349227905,8.25,3,4,2,2.6666667,,,,,,,,,,,,,Asia
Oman,2011,1,9,3,1,4,4,1,5,3.883333444595337,8.25,3,3.5,2,2.6666667,,,,,,,,,,,,,Asia
Oman,2013,1,9,3,1,2,2,1,3,3.316666603088379,7.75,2,2.5,2,2.3333333,,,,,,,,,,,,,Asia
Oman,2015,1,9,2,1,2,2,2,3,3.216666698455811,7.75,1.75,2.25,2,2.3333333,,,,,,,,,,,,,Asia
Oman,2017,1,9,2,1,2,1,1,3,3,7.5,1.5,2,2,2,,,,,,,,,,,,,Asia
Oman,2019,1,9,2,1,2,1,1,2,2.9,7.25,1.5,1.75,2,2,,,,,,,,,,,,,Asia
Oman,2021,1,9,2,1,2,1,1,2,2.95,7.25,1.5,2,2,2,,,,,,,,,,,,,Asia
Pakistan,2005,1,5,4,2,5,5,4,4,3.583333253860474,4.75,4,4,1.5,3.6666667,,,,,,,,,,,,,Asia
Pakistan,2007,1,5,4,1,5,5,4,4,3.650000095367432,4.75,3.75,3.75,2,4,,,,,,,,,,,,,Asia
Pakistan,2009,1,4.5,6,2,5,6,3,3,3.633333444595337,4.5,4.75,3.25,2,3.6666667,,,,,,,,,,,,,Asia
Pakistan,2011,1,3.5,6,2,5,5,3,2,3.433333396911621,3.75,4.5,2.75,2.5,3.6666667,,,,,,,,,,,,,Asia
Pakistan,2013,1,3.5,6,2,5,4,4,2,3.533333301544189,3.75,4.25,3,3,3.6666667,,,,,,,,,,,,,Asia
Pakistan,2015,1,4,6,3,5,3,4,3,3.700000047683716,4,4.25,3.25,3,4,,,,,,,,,,,,,Asia
Pakistan,2017,1,4.5,6,3,4,3,4,2,3.700000047683716,4.25,4,3.25,3,4,,,,,,,,,,,,,Asia
Pakistan,2019,1,5,6,3,4,3,4,3,3.75,4.5,4,3.25,3,4,,,,,,,,,,,,,Asia
Pakistan,2021,1,5.5,6,3,3,3,4,3,3.75,4.75,3.75,3.25,3,4,,,,,,,,,,,,,Asia
Panama,2005,4,7,10,7,8,7,8,7,7.550000190734863,8.25,8,6,8.5,7,,,,,,,,,,,,,North America
Panama,2007,4,7,10,8,8,8,8,8,7.800000190734863,8.25,8.5,6.25,8.5,7.5,,,,,,,,,,,,,North America
Panama,2009,4,7.5,10,8,9,8,7,8,7.900000095367432,8.5,8.75,6.25,8.5,7.5,,,,,,,,,,,,,North America
Panama,2011,4,7.5,9,9,8,7,7,7,7.699999809265137,8.5,8.25,6,8.5,7.25,,,,,,,,,,,,,North America
Panama,2013,4,8,8,9,8,7,6,7,7.349999904632568,8.75,8,5.5,7.5,7,,,,,,,,,,,,,North America
Panama,2015,4,7.5,8,9,8,7,7,7,7.599999904632568,8.5,8,6,8.5,7,,,,,,,,,,,,,North America
Panama,2017,4,7.5,8,8,8,7,7,7,7.300000190734863,8.5,7.75,6,7.5,6.75,,,,,,,,,,,,,North America
Panama,2019,4,7.5,8,8,8,7,7,7,7.05,8,7.75,6,7,6.5,,,,,,,,,,,,,North America
Panama,2021,4,7.5,8,8,7,7,6,7,6.8,8,7.5,5.5,7,6,,,,,,,,,,,,,North America
Papua New Guinea,2005,4,5,7,5,10,10,8,5,6,6.5,8,6.25,4.5,4.75,,,,,,,,,,,,,Oceania
Papua New Guinea,2007,4,5,7,5,10,10,7,6,6.099999904632568,6.5,8,5.75,5.5,4.75,,,,,,,,,,,,,Oceania
Papua New Guinea,2009,4,5,7,5,10,10,8,6,6.349999904632568,6.5,8,6.5,6,4.75,,,,,,,,,,,,,Oceania
Papua New Guinea,2011,4,5,7,5,10,10,7,6,6.099999904632568,6.5,8,6.25,5,4.75,,,,,,,,,,,,,Oceania
Papua New Guinea,2013,3,5,6,4,10,9,6,5,5.949999809265137,6.5,7.25,5.5,5.5,5,,,,,,,,,,,,,Oceania
Papua New Guinea,2015,3,4.5,6,5,10,9,6,5,5.900000095367432,6.25,7.5,5.5,5.5,4.75,,,,,,,,,,,,,Oceania
Papua New Guinea,2017,4,4.5,6,8,9,8,6,6,6.300000190734863,6.5,7.75,5.75,6.5,5,,,,,,,,,,,,,Oceania
Papua New Guinea,2019,4,4,6,7,9,8,6,6,6,6,7.5,5.75,6,4.75,,,,,,,,,,,,,Oceania
Papua New Guinea,2021,4,4,6,7,8,8,7,6,6.1,6,7.25,6,6.5,4.75,,,,,,,,,,,,,Oceania
Paraguay,2005,4,6.5,8,7,8,6,8,6,6.599999904632568,8.25,7.25,5.25,7,5.25,,,,,,,,,,,,,South America
Paraguay,2007,4,6.5,7,8,8,7,8,6,6.75,8,7.5,5.75,7,5.5,,,,,,,,,,,,,South America
Paraguay,2009,4,6.5,8,8,8,7,9,7,7,8,7.75,6.25,7.5,5.5,,,,,,,,,,,,,South America
Paraguay,2011,4,6.5,8,7,8,7,9,7,7,8,7.5,6.25,7.5,5.75,,,,,,,,,,,,,South America
Paraguay,2013,4,6,8,7,8,6,6,7,6.550000190734863,7.75,7.25,5.5,6.5,5.75,,,,,,,,,,,,,South America
Paraguay,2015,4,6,8,8,8,6,7,7,6.75,7.75,7.5,5.75,7,5.75,,,,,,,,,,,,,South America
Paraguay,2017,4,6,8,8,8,6,7,6,6.449999809265137,7.5,7.5,5.5,6,5.75,,,,,,,,,,,,,South America
Paraguay,2019,4,6,8,8,8,6,8,6,6.6,7.5,7.5,5.75,6.5,5.75,,,,,,,,,,,,,South America
Paraguay,2021,4,6,8,8,8,6,8,6,6.55,7.25,7.5,5.75,6.5,5.75,,,,,,,,,,,,,South America
Peru,2005,4,7,9,8,9,8,7,6,6.849999904632568,8,8.5,6.25,6.5,5,,,,,,,,,,,,,South America
Peru,2007,4,6.5,8,8,8,8,7,6,6.599999904632568,7.75,8,6.25,6.5,4.5,,,,,,,,,,,,,South America
Peru,2009,4,6.5,8,7,8,8,7,6,6.699999809265137,7.75,7.75,6.25,7,4.75,,,,,,,,,,,,,South America
Peru,2011,4,6.5,9,7,8,8,6,6,6.699999809265137,7.75,8,6,7,4.75,,,,,,,,,,,,,South America
Peru,2013,4,6.5,9,7,8,8,7,6,6.75,7.75,8,6.25,7,4.75,,,,,,,,,,,,,South America
Peru,2015,4,6.5,8,7,8,8,7,6,6.550000190734863,7.75,7.75,6.25,6.5,4.5,,,,,,,,,,,,,South America
Peru,2017,4,6.5,7,8,8,8,8,6,6.599999904632568,7.75,7.75,6.5,6.5,4.5,,,,,,,,,,,,,South America
Peru,2019,4,6.5,8,8,8,8,7,6,6.55,7.5,8,6.25,6.5,4.5,,,,,,,,,,,,,South America
Peru,2021,4,7,8,8,8,8,6,6,6.45,7.75,8,6,6,4.5,,,,,,,,,,,,,South America
Philippines,2005,4,6,7,7,10,8,9,6,6.949999809265137,6.75,8,6.5,7.5,6,,,,,,,,,,,,,Asia
Philippines,2007,4,6.5,6,6,7,6,9,6,6.300000190734863,7,6.25,6.5,6,5.75,,,,,,,,,,,,,Asia
Philippines,2009,3,6,6,5,6,5,7,4,5.900000095367432,6.5,5.5,5.75,6,5.75,,,,,,,,,,,,,Asia
Philippines,2011,4,6.5,7,6,9,5,7,5,6.400000095367432,6.75,6.75,6,7,5.5,,,,,,,,,,,,,Asia
Philippines,2013,4,7,7,6,9,6,7,6,6.800000190734863,7,7,6.5,7.5,6,,,,,,,,,,,,,Asia
Philippines,2015,4,7,7,6,9,6,6,6,6.699999809265137,7,7,6,7.5,6,,,,,,,,,,,,,Asia
Philippines,2017,4,6,7,6,8,6,6,4,6.300000190734863,6.5,6.75,5.5,7,5.75,,,,,,,,,,,,,Asia
Philippines,2019,3,6,7,6,7,5,5,4,5.75,6.5,6.25,4.75,5.5,5.75,,,,,,,,,,,,,Asia
Philippines,2021,3,6,7,6,6,4,4,4,5.4,6.5,5.75,4.5,4.5,5.75,,,,,,,,,,,,,Asia
Poland,2005,5,10,10,10,10,9,10,10,9.199999809265137,9.75,9.75,9.25,9.5,7.75,,,,,,,,,,,,,Europe
Poland,2007,5,10,10,10,10,8,9,9,8.800000190734863,9.75,9.5,8.75,8.5,7.5,,,,,,,,,,,,,Europe
Poland,2009,5,10,10,10,10,9,9,9,9,9.75,9.75,8.75,9,7.75,,,,,,,,,,,,,Europe
Poland,2011,5,10,10,10,10,9,10,10,9.199999809265137,9.5,9.75,9.25,9.5,8,,,,,,,,,,,,,Europe
Poland,2013,5,10,10,10,10,9,10,10,9.350000381469727,9.75,9.75,9.25,9.5,8.5,,,,,,,,,,,,,Europe
Poland,2015,5,10,10,10,10,10,10,9,9.5,9.75,10,9.25,10,8.5,,,,,,,,,,,,,Europe
Poland,2017,5,10,10,10,9,8,8,9,8.550000190734863,9.5,9.25,8,8,8,,,,,,,,,,,,,Europe
Poland,2019,4,9.5,9,10,9,7,6,8,7.95,9.25,8.75,6.75,7,8,,,,,,,,,,,,,Europe
Poland,2021,4,9.5,7,10,8,6,5,8,7.5,9,7.75,6.25,6.5,8,,,,,,,,,,,,,Europe
Qatar,2009,2,10,3,1,4,7,3,7,4.199999809265137,8.75,3.75,4.5,2,2,,,,,,,,,,,,,Asia
Qatar,2011,2,10,2,1,4,7,2,6,4.083333492279053,8.25,3.5,4,2,2.6666667,,,,,,,,,,,,,Asia
Qatar,2013,2,10,2,1,3,6,2,6,4,8,3,4,2,3,,,,,,,,,,,,,Asia
Qatar,2015,1,10,2,1,3,5,2,6,3.833333253860474,8,2.75,3.75,2,2.6666667,,,,,,,,,,,,,Asia
Qatar,2017,1,10,2,1,2,4,2,6,3.733333349227905,8,2.25,3.75,2,2.6666667,,,,,,,,,,,,,Asia
Qatar,2019,1,10,2,1,2,4,2,6,3.9,8.5,2.25,3.75,2,3,,,,,,,,,,,,,Asia
Qatar,2021,1,10,2,1,2,4,2,6,3.9,8.5,2.25,3.75,2,3,,,,,,,,,,,,,Asia
Romania,2005,5,9.5,10,9,9,8,8,8,8.199999809265137,9.25,9,7.25,8.5,7,,,,,,,,,,,,,Europe
Romania,2007,5,10,10,9,10,8,9,9,8.550000190734863,9.5,9.25,8.25,8.5,7.25,,,,,,,,,,,,,Europe
Romania,2009,5,9.5,10,9,10,8,9,9,8.5,9.25,9.25,8.25,8.5,7.25,,,,,,,,,,,,,Europe
Romania,2011,5,10,9,9,10,8,9,9,8.550000190734863,9.5,9,8.25,8.5,7.5,,,,,,,,,,,,,Europe
Romania,2013,4,10,8,9,9,7,7,8,7.900000095367432,9.5,8.25,7.5,7.5,6.75,,,,,,,,,,,,,Europe
Romania,2015,5,9.5,8,9,9,7,8,8,8.149999618530273,9.5,8.25,8.25,8,6.75,,,,,,,,,,,,,Europe
Romania,2017,5,9.5,9,9,9,7,8,8,8.149999618530273,9.5,8.5,8.25,7.5,7,,,,,,,,,,,,,Europe
Romania,2019,4,9.5,9,8,8,7,6,8,7.65,9.25,8,6.75,7.5,6.75,,,,,,,,,,,,,Europe
Romania,2021,5,9.5,9,8,9,7,7,8,8,9.25,8.25,7.5,8,7,,,,,,,,,,,,,Europe
Russia,2005,3,6.5,6,8,5,5,4,6,5.699999809265137,7.5,6,4.75,5.5,4.75,,,,,,,,,,,,,Europe
Russia,2007,3,7.5,6,6,4,4,4,5,5.349999904632568,8,5,4.25,5.5,4,,,,,,,,,,,,,Europe
Russia,2009,3,7.5,6,7,4,4,4,5,5.25,8,5.25,4.25,5,3.75,,,,,,,,,,,,,Europe
Russia,2011,3,7,6,7,4,4,4,5,5.349999904632568,7.75,5.25,4.25,5.5,4,,,,,,,,,,,,,Europe
Russia,2013,2,7,5,2,3,4,4,5,4.400000095367432,7.75,3.5,4.25,2.5,4,,,,,,,,,,,,,Europe
Russia,2015,2,8,4,3,3,4,3,5,4.400000095367432,8,3.5,4,2.5,4,,,,,,,,,,,,,Europe
Russia,2017,2,8,4,3,3,4,3,5,4.550000190734863,8,3.5,4.25,3,4,,,,,,,,,,,,,Europe
Russia,2019,2,8,4,3,3,4,3,5,4.5,8,3.5,4,3,4,,,,,,,,,,,,,Europe
Russia,2021,2,8,4,3,3,4,3,4,4.4,8,3.5,3.5,3,4,,,,,,,,,,,,,Europe
Rwanda,2005,2,7.5,3,2,5,3,2,5,4.233333110809326,8.25,3.25,4,2,3.6666667,,,,,,,,,,,,,Africa
Rwanda,2007,1,8,4,2,4,3,4,3,3.666666746139526,7.75,3.25,3,2,2.3333333,,,,,,,,,,,,,Africa
Rwanda,2009,2,8,3,2,5,4,4,4,4.033333301544189,8,3.5,4,2,2.6666667,,,,,,,,,,,,,Africa
Rwanda,2011,1,8,2,2,4,3,4,4,3.816666603088379,8,2.75,4,2,2.3333333,,,,,,,,,,,,,Africa
Rwanda,2013,1,8,2,2,3,3,3,4,3.950000047683716,8.25,2.5,4,2,3,,,,,,,,,,,,,Africa
Rwanda,2015,1,8,2,2,3,3,3,3,3.833333253860474,8.25,2.5,3.75,2,2.6666667,,,,,,,,,,,,,Africa
Rwanda,2017,1,8,2,2,3,3,3,3,3.883333444595337,8.5,2.5,3.75,2,2.6666667,,,,,,,,,,,,,Africa
Rwanda,2019,1,8.5,2,2,3,3,3,4,3.983333333333333,9,2.5,3.75,2,2.666666666666667,,,,,,,,,,,,,Africa
Rwanda,2021,1,7.5,2,2,3,3,3,3,3.833333333333333,8.5,2.5,3.5,2,2.666666666666667,,,,,,,,,,,,,Africa
Saudi Arabia,2005,1,7.5,1,1,2,2,1,3,2.566666603088379,5.75,1.5,2.25,1,2.3333333,,,,,,,,,,,,,Asia
Saudi Arabia,2007,1,7.5,1,1,2,2,2,3,2.716666698455811,5.75,1.5,3,1,2.3333333,,,,,,,,,,,,,Asia
Saudi Arabia,2009,1,8,1,1,2,3,2,4,2.866666555404663,6,1.75,3.25,1,2.3333333,,,,,,,,,,,,,Asia
Saudi Arabia,2011,1,7.5,1,1,2,2,1,4,2.766666650772095,5.75,1.5,3.25,1,2.3333333,,,,,,,,,,,,,Asia
Saudi Arabia,2013,1,7,1,1,2,2,1,3,2.733333349227905,5.5,1.5,3,1,2.6666667,,,,,,,,,,,,,Asia
Saudi Arabia,2015,1,7,1,1,2,2,1,2,2.516666650772095,5.5,1.5,2.25,1,2.3333333,,,,,,,,,,,,,Asia
Saudi Arabia,2017,1,7.5,1,1,2,2,1,2,2.566666603088379,5.75,1.5,2.25,1,2.3333333,,,,,,,,,,,,,Asia
Saudi Arabia,2019,1,7.5,1,1,2,1,1,2,2.45,5.75,1.25,2.25,1,2,,,,,,,,,,,,,Asia
Saudi Arabia,2021,1,7.5,1,1,2,1,1,2,2.5,6,1.25,2.25,1,2,,,,,,,,,,,,,Asia
Senegal,2005,4,7,9,9,9,9,6,9,7.75,8,9,6.75,8.5,6.5,,,,,,,,,,,,,Africa
Senegal,2007,4,6.5,8,9,9,7,6,7,7.099999904632568,7.5,8.25,6,8,5.75,,,,,,,,,,,,,Africa
Senegal,2009,4,6.5,7,8,8,7,5,6,6.300000190734863,7,7.5,5.25,6.5,5.25,,,,,,,,,,,,,Africa
Senegal,2011,4,6.5,7,8,8,8,5,6,6.5,7.25,7.75,5.25,6.5,5.75,,,,,,,,,,,,,Africa
Senegal,2013,4,6.5,8,8,9,9,6,7,7.116666793823242,7.25,8.5,6.5,8,5.3333333,,,,,,,,,,,,,Africa
Senegal,2015,4,6.5,8,8,8,8,6,7,7.150000095367432,7,8,6.5,8,6.25,,,,,,,,,,,,,Africa
Senegal,2017,4,6.5,8,8,8,8,6,7,7.099999904632568,7,8,6.25,8,6.25,,,,,,,,,,,,,Africa
Senegal,2019,4,6.5,7,8,8,7,6,6,6.95,7,7.5,6,8,6.25,,,,,,,,,,,,,Africa
Senegal,2021,4,6.5,7,8,7,7,6,6,6.8,7,7.25,5.25,8,6.5,,,,,,,,,,,,,Africa
Serbia,2005,4,9,9,8,9,8,8,7,7.400000095367432,8.75,8.5,6.75,7,6,,,,,,,,,,,,,Europe
Serbia,2007,4,9,9,9,9,8,8,7,7.75,8.75,8.75,7,7.5,6.75,,,,,,,,,,,,,Europe
Serbia,2009,5,9.5,9,9,9,7,8,7,8,9.25,8.5,6.75,8,7.5,,,,,,,,,,,,,Europe
Serbia,2011,5,9.5,9,9,9,7,8,8,8.050000190734863,9.25,8.5,7,8,7.5,,,,,,,,,,,,,Europe
Serbia,2013,4,9.5,9,9,9,6,8,8,7.949999809265137,9,8.25,7.25,8,7.25,,,,,,,,,,,,,Europe
