Entity,Year,Adjusted net savings per capita (World Bank (2017))
Sweden,2013,10796.865
Sweden,2014,10498.644
Sweden,2015,9782.3701
Switzerland,1980,3415.9631
Switzerland,1981,3254.1821
Switzerland,1982,3125.5896
Switzerland,1983,2883.0352
Switzerland,1984,3141.0808
Switzerland,1985,3140.6616
Switzerland,1986,4365.8452
Switzerland,1987,5141.7427
Switzerland,1988,5879.4863
Switzerland,1989,5345.8071
Switzerland,1990,6694.6045
Switzerland,1991,5907.3853
Switzerland,1992,5318.3091
Switzerland,1993,5577.6206
Switzerland,1994,6331.0132
Switzerland,1995,7849.2134
Switzerland,1996,7330.7783
Switzerland,1997,7283.6177
Switzerland,1998,7537.9531
Switzerland,1999,7277.8374
Switzerland,2000,7805.3291
Switzerland,2001,6293.083
Switzerland,2002,6072.2412
Switzerland,2003,8979.5645
Switzerland,2004,10250.305
Switzerland,2005,11665.585
Switzerland,2006,13490.899
Switzerland,2007,11930.938
Switzerland,2008,8502.9219
Switzerland,2009,12209.712
Switzerland,2010,17050.549
Switzerland,2011,16554.4
Switzerland,2012,16135.831
Switzerland,2013,15905.117
Switzerland,2014,14170.592
Switzerland,2015,14825.541
Syria,1977,233.08203
Syria,1978,187.10547
Syria,1979,183.3839
Syria,1980,203.95033
Syria,1981,222.25885
Syria,1982,319.99966
Syria,1983,265.88602
Syria,1984,279.01077
Syria,1985,261.59296
Syria,1986,199.79938
Syria,1987,35.144512
Syria,1988,4.5044947
Syria,1989,-59.627415
Syria,1990,-80.864983
Syria,1991,-75.893951
Syria,1992,-68.763306
Syria,1993,-41.691254
Syria,1994,-.4000971
Syria,1995,16.067932
Syria,1996,-28.888746
Syria,1997,-28.262104
Syria,1998,71.194565
Syria,1999,-21.386944
Syria,2000,-39.631351
Syria,2001,54.45652
Syria,2002,50.615963
Syria,2003,31.603567
Syria,2004,-26.615648
Syria,2005,-88.322533
Syria,2006,-52.110622
Syria,2007,188.71014
Tajikistan,2004,-23.237057
Tajikistan,2005,-56.775314
Tajikistan,2006,-37.452438
Tajikistan,2007,36.518028
Tajikistan,2008,35.48682
Tajikistan,2009,47.448448
Tajikistan,2010,-9.5812759
Tajikistan,2011,-52.718475
Tajikistan,2012,-42.419685
Tajikistan,2013,-82.624214
Tanzania,1990,16.303238
Tanzania,1991,16.093029
Tanzania,1992,14.053442
Tanzania,1993,4.0975566
Tanzania,1994,-4.5808625
Tanzania,1995,-3.473098
Tanzania,1996,2.7440379
Tanzania,1997,.76856035
Tanzania,1998,8.1373367
Tanzania,1999,3.0402229
Tanzania,2000,10.753297
Tanzania,2001,8.0087557
Tanzania,2002,23.659086
Tanzania,2003,29.576231
Tanzania,2004,36.731663
Tanzania,2005,38.454247
Tanzania,2006,62.748005
Tanzania,2007,75.664116
Tanzania,2008,90.278297
Tanzania,2009,66.664909
Tanzania,2010,76.81208
Tanzania,2011,83.039627
Tanzania,2012,78.542061
Tanzania,2013,101.86994
Tanzania,2014,131.88829
Tanzania,2015,138.46313
Thailand,1975,53.836304
Thailand,1976,57.038567
Thailand,1977,62.886673
Thailand,1978,91.148468
Thailand,1979,72.300827
Thailand,1980,94.088692
Thailand,1981,101.32225
Thailand,1982,115.86292
Thailand,1983,114.30592
Thailand,1984,127.88979
Thailand,1985,113.73267
Thailand,1986,137.11795
Thailand,1987,164.92384
Thailand,1988,229.49498
Thailand,1989,283.17468
Thailand,1990,338.68323
Thailand,1991,418.98212
Thailand,1992,456.72061
Thailand,1993,539.42352
Thailand,1994,604.1076
Thailand,1995,650.3186
Thailand,1996,667.75397
Thailand,1997,462.32144
Thailand,1998,277.40848
Thailand,1999,282.31152
Thailand,2000,250.41237
Thailand,2001,184.78334
Thailand,2002,218.6804
Thailand,2003,274.93436
Thailand,2004,337.95288
Thailand,2005,342.32181
Thailand,2006,451.72638
Thailand,2007,692.79883
Thailand,2008,584.29395
Thailand,2009,541.04095
Thailand,2010,654.36218
Thailand,2011,764.77441
Thailand,2012,681.4552
Thailand,2013,615.50732
Thailand,2014,626.26801
Thailand,2015,823.98578
Togo,1974,109.73649
Togo,1975,29.533831
Togo,1976,55.219837
Togo,1977,51.144085
Togo,1978,115.07704
Togo,1979,71.319939
Togo,1980,70.725723
Togo,1981,27.694187
Togo,1982,1.9433303
Togo,1983,24.119125
Togo,1984,10.54299
Togo,1985,8.3002462
Togo,1986,12.836748
Togo,1987,14.906207
Togo,1988,19.211432
Togo,1989,18.422998
Togo,1990,56.160709
Togo,1991,25.429905
Togo,1992,12.737513
Togo,1993,-22.101988
Togo,1994,4.3484306
Togo,1995,7.9974003
Togo,1996,.63181335
Togo,1997,-18.027224
Togo,1998,-18.556335
Togo,1999,-9.4914551
Togo,2000,-13.168942
Togo,2001,-12.478913
Togo,2002,-4.5181432
Togo,2003,-27.066586
Togo,2004,-24.755383
Togo,2005,-14.177545
Togo,2006,11.061776
Togo,2007,-5.7903142
Togo,2008,-68.054207
Togo,2009,-46.90221
Togo,2010,-83.57106
Togo,2011,-168.45483
Togo,2012,-156.42819
Togo,2013,-172.75935
Togo,2014,-116.99813
Tonga,1981,140.23663
Tonga,1982,309.87656
Tonga,1983,126.33633
Tonga,1984,121.65579
Tonga,1985,162.07755
Tonga,1986,150.37526
Tonga,1987,209.40602
Tonga,1988,151.53371
Tonga,1989,229.1123
Tonga,1990,232.48903
Tonga,1991,65.663399
Tonga,1992,299.53644
Tonga,1993,219.18047
Tonga,2001,255.99556
Tonga,2002,471.29327
Tonga,2003,298.80887
Tonga,2004,409.67154
Tonga,2005,213.8745
Tonga,2006,152.08499
Tonga,2007,404.34094
Tonga,2008,307.61517
Tonga,2009,16.621498
Tonga,2010,136.25137
Tonga,2011,561.98029
Tonga,2012,724.10913
Trinidad and Tobago,1975,564.54584
Trinidad and Tobago,1976,308.14722
Trinidad and Tobago,1977,406.70435
Trinidad and Tobago,1978,537.19598
Trinidad and Tobago,1979,-40.774513
Trinidad and Tobago,1980,485.69327
Trinidad and Tobago,1981,915.27039
Trinidad and Tobago,1982,674.54968
Trinidad and Tobago,1983,74.835075
Trinidad and Tobago,1984,101.14381
Trinidad and Tobago,1985,327.36435
Trinidad and Tobago,1986,-65.208847
Trinidad and Tobago,1987,-122.14282
Trinidad and Tobago,1988,-175.10149
Trinidad and Tobago,1989,-202.09013
Trinidad and Tobago,1990,-37.679935
Trinidad and Tobago,1991,-64.968674
Trinidad and Tobago,1992,-101.04381
Trinidad and Tobago,1993,-66.198807
Trinidad and Tobago,1994,241.25723
Trinidad and Tobago,1995,324.151
Trinidad and Tobago,1996,246.12897
Trinidad and Tobago,1997,17.066776
Trinidad and Tobago,1998,306.30087
Trinidad and Tobago,1999,115.88926
Trinidad and Tobago,2000,128.31714
Trinidad and Tobago,2001,885.26569
Trinidad and Tobago,2002,230.47533
Trinidad and Tobago,2003,978.50854
Trinidad and Tobago,2004,1064.1304
Trinidad and Tobago,2005,3192.4651
Trinidad and Tobago,2006,3193.9229
Trinidad and Tobago,2007,1257.7361
Trinidad and Tobago,2008,3254.0718
Trinidad and Tobago,2009,-903.35596
Trinidad and Tobago,2010,646.8158
Trinidad and Tobago,2011,-1457.8673
Tunisia,1976,160.17744
Tunisia,1977,146.55739
Tunisia,1978,173.52623
Tunisia,1979,193.73282
Tunisia,1980,182.44611
Tunisia,1981,188.46199
Tunisia,1982,158.26242
Tunisia,1983,195.73349
Tunisia,1984,159.8371
Tunisia,1985,135.84949
Tunisia,1986,115.81045
Tunisia,1987,161.87862
Tunisia,1988,178.49654
Tunisia,1989,169.09644
Tunisia,1990,216.53441
Tunisia,1991,206.18216
Tunisia,1992,117.47188
Tunisia,1993,73.888687
Tunisia,1994,119.32054
Tunisia,1995,126.7739
Tunisia,1996,178.981
Tunisia,1997,186.72844
Tunisia,1998,217.90727
Tunisia,1999,229.06792
Tunisia,2000,182.67125
Tunisia,2001,218.08177
Tunisia,2002,167.29945
Tunisia,2003,232.6803
Tunisia,2004,285.31979
Tunisia,2005,226.69696
Tunisia,2006,262.02194
Tunisia,2007,219.63242
Tunisia,2008,124.23239
Tunisia,2009,329.51889
Tunisia,2010,263.57571
Tunisia,2011,-40.181824
Tunisia,2012,-34.174847
Tunisia,2013,-125.76208
Tunisia,2014,-94.566895
Tunisia,2015,-160.91263
Turkey,1974,105.63076
Turkey,1975,118.58871
Turkey,1976,151.36856
Turkey,1977,154.48878
Turkey,1978,160.43871
Turkey,1979,189.77415
Turkey,1980,128.53279
Turkey,1981,159.66183
Turkey,1982,139.71782
Turkey,1983,109.42165
Turkey,1984,97.836746
Turkey,1985,118.1445
Turkey,1986,161.89952
Turkey,1987,282.55179
Turkey,1988,317.69946
Turkey,1989,325.41998
Turkey,1990,461.42432
Turkey,1991,447.80896
Turkey,1992,470.17902
Turkey,1993,569.68549
Turkey,1994,384.68835
Turkey,1995,470.93945
Turkey,1996,423.81921
Turkey,1997,479.14398
Turkey,1998,860.11829
Turkey,1999,567.87207
Turkey,2000,524.63538
Turkey,2001,331.56531
Turkey,2002,382.10947
Turkey,2003,399.57706
Turkey,2004,603.55621
Turkey,2005,772.35175
Turkey,2006,894.47052
Turkey,2007,981.42059
Turkey,2008,1235.7759
Turkey,2009,713.96045
Turkey,2010,914.02838
Turkey,2011,1033.45
Turkey,2012,1038.996
Turkey,2013,938.12695
Turkey,2014,1044.4731
Turkey,2015,763.08899
Uganda,1980,-45.736942
Uganda,1981,-30.748438
Uganda,1982,-50.51722
Uganda,1983,-30.785543
Uganda,1984,-19.616072
Uganda,1985,-12.99002
Uganda,1986,-19.993547
Uganda,1987,-20.295198
Uganda,1988,-16.056421
Uganda,1989,-22.183163
Uganda,1990,-31.615133
Uganda,1991,-26.966778
Uganda,1992,-21.888685
Uganda,1993,-18.527346
Uganda,1994,-12.017638
Uganda,1995,-24.401207
Uganda,1996,-5.5185223
Uganda,1997,2.3568711
Uganda,1998,-4.1736622
Uganda,1999,4.2723975
Uganda,2000,-1.5105405
Uganda,2001,-2.4633694
Uganda,2002,-.92813039
Uganda,2003,-15.604903
Uganda,2004,7.7292352
Uganda,2005,11.834266
Uganda,2006,1.1016915
Uganda,2007,-16.078466
Uganda,2008,.96870422
Uganda,2009,-9.4167023
Uganda,2010,10.931498
Uganda,2011,-15.352326
Uganda,2012,-22.615032
Ukraine,1995,-43.174309
Ukraine,1996,-69.304672
Ukraine,1997,-82.956932
Ukraine,1998,-93.875168
Ukraine,1999,-76.636177
Ukraine,2000,-74.146774
Ukraine,2001,-50.939529
Ukraine,2002,-11.737071
Ukraine,2003,16.195103
Ukraine,2004,126.37495
Ukraine,2005,133.75179
Ukraine,2006,162.77873
Ukraine,2007,251.45886
Ukraine,2008,331.39569
Ukraine,2009,-19.536789
Ukraine,2010,49.73151
Ukraine,2011,53.007454
Ukraine,2012,-462.60214
Ukraine,2013,-158.91339
Ukraine,2014,-95.70784
Ukraine,2015,19.642056
United Kingdom,1970,521.53949
United Kingdom,1971,561.16846
United Kingdom,1972,567.77734
United Kingdom,1973,691.54065
United Kingdom,1974,655.30151
United Kingdom,1975,808.96265
United Kingdom,1976,859.8869
United Kingdom,1977,919.74609
United Kingdom,1978,1108.6946
United Kingdom,1979,1188.2882
United Kingdom,1980,1257.0148
United Kingdom,1981,990.2923
United Kingdom,1982,928.27863
United Kingdom,1983,907.90778
United Kingdom,1984,838.21234
United Kingdom,1985,851.49164
United Kingdom,1986,1103.2208
United Kingdom,1987,1297.882
United Kingdom,1988,1682.9316
United Kingdom,1989,1505.3374
United Kingdom,1990,1381.8977
United Kingdom,1991,1294.2076
United Kingdom,1992,1337.8911
United Kingdom,1993,1363.9806
United Kingdom,1994,2133.542
United Kingdom,1995,1345.5029
United Kingdom,1996,1481.0929
United Kingdom,1997,2080.6814
United Kingdom,1998,2475.4844
United Kingdom,1999,1757.1859
United Kingdom,2000,1807.8868
United Kingdom,2001,1615.5522
United Kingdom,2002,1822.7745
United Kingdom,2003,2128.7202
United Kingdom,2004,2263.0562
United Kingdom,2005,2767.395
United Kingdom,2006,2480.5732
United Kingdom,2007,3068.6145
United Kingdom,2008,1933.6323
United Kingdom,2009,794.35474
United Kingdom,2010,1710.1038
United Kingdom,2011,2005.6461
United Kingdom,2012,1369.3025
United Kingdom,2013,1436.9535
United Kingdom,2014,1850.8613
United Kingdom,2015,1898.6206
United States,1970,793.13049
United States,1971,819.49426
United States,1972,933.14783
United States,1973,1131.8302
United States,1974,927.66559
United States,1975,865.1637
United States,1976,1028.5367
United States,1977,1170.4921
United States,1978,1445.0884
United States,1979,1309.5155
United States,1980,1087.6047
United States,1981,1544.7648
United States,1982,1418.0494
United States,1983,1262.3229
United States,1984,1896.2494
United States,1985,1737.5087
United States,1986,1325.428
United States,1987,1886.3258
United States,1988,1846.5802
United States,1989,1772.2947
United States,1990,1599.0393
United States,1991,1663.5123
United States,1992,1777.5404
United States,1993,1609.3359
United States,1994,2055.1902
United States,1995,2185.697
United States,1996,2537.4136
United States,1997,3127.1597
United States,1998,3347.9812
United States,1999,3274.0933
United States,2000,3274.855
United States,2001,2914.335
United States,2002,2524.4485
United States,2003,2358.1877
United States,2004,2381.9514
United States,2005,2492.1003
United States,2006,3228.7864
United States,2007,2305.4185
United States,2008,1074.7073
United States,2009,714.19598
United States,2010,1389.583
United States,2011,1892.7378
United States,2012,3132.427
United States,2013,3437.9922
United States,2014,4037.5315
United States,2015,4335.1343
Uruguay,1978,227.74217
Uruguay,1979,306.80505
Uruguay,1980,43.444103
Uruguay,1981,355.39816
Uruguay,1982,164.95981
Uruguay,1983,-26.908613
Uruguay,1984,-19.494013
Uruguay,1985,-7.8866234
Uruguay,1986,80.026855
Uruguay,1987,129.62842
Uruguay,1988,194.7764
Uruguay,1989,151.65907
Uruguay,1990,180.97807
Uruguay,1991,293.66101
Uruguay,1992,299.87823
Uruguay,1993,345.99939
Uruguay,1994,386.84946
Uruguay,1995,407.06158
Uruguay,1996,434.41006
Uruguay,1997,440.14215
Uruguay,1998,448.41193
Uruguay,1999,206.79019
Uruguay,2000,67.10479
Uruguay,2001,51.199745
Uruguay,2002,107.64138
Uruguay,2003,48.373993
Uruguay,2004,181.17337
Uruguay,2005,349.71555
Uruguay,2006,326.52579
Uruguay,2007,429.0817
Uruguay,2008,464.62347
Uruguay,2009,657.2326
Uruguay,2010,840.41949
Uruguay,2011,1135.1283
Uruguay,2012,973.57123
Uruguay,2013,1073.1241
Uruguay,2014,850.92529
Uruguay,2015,690.4975
Vanuatu,1983,117.2904
Vanuatu,1984,219.33417
Vanuatu,1985,181.97369
Vanuatu,1986,133.07907
Vanuatu,1987,152.29971
Vanuatu,1988,144.17789
Vanuatu,1989,165.95998
Vanuatu,1990,232.97661
Vanuatu,1991,205.48395
Vanuatu,1992,123.86854
Vanuatu,1993,214.19623
Vanuatu,1994,117.52224
Vanuatu,1995,181.24464
Vanuatu,1996,-18.436796
Vanuatu,1997,102.0454
Vanuatu,1998,21.539774
Vanuatu,1999,2.7680953
Vanuatu,2000,91.694756
Vanuatu,2001,116.63747
Vanuatu,2002,121.1263
Vanuatu,2003,93.654213
Vanuatu,2004,201.15218
Vanuatu,2005,183.0522
Vanuatu,2006,398.93881
Vanuatu,2007,506.22348
Vanuatu,2008,846.77924
Vanuatu,2009,773.71631
Vanuatu,2010,690.77179
Vanuatu,2011,521.99231
Vanuatu,2012,427.38367
Vanuatu,2013,658.09827
Vanuatu,2014,806.78229
Venezuela,1970,277.73004
Venezuela,1971,311.07184
Venezuela,1972,345.29169
Venezuela,1973,465.72504
Venezuela,1974,590.60553
Venezuela,1975,617.14465
Venezuela,1976,628.83429
Venezuela,1977,752.95251
Venezuela,1978,700.16785
Venezuela,1979,421.92343
Venezuela,1980,502.80063
Venezuela,1981,668.21631
Venezuela,1982,606.89056
Venezuela,1983,315.5304
Venezuela,1984,346.07736
Venezuela,1985,438.22778
Venezuela,1986,348.29855
Venezuela,1987,285.11557
Venezuela,1988,341.28253
Venezuela,1989,215.12024
Venezuela,1990,322.29538
Venezuela,1991,329.69595
Venezuela,1992,270.2811
Venezuela,1993,157.13245
Venezuela,1994,291.5835
Venezuela,1995,463.36499
Venezuela,1996,601.25061
Venezuela,1997,871.23041
Venezuela,1998,760.86365
Venezuela,1999,865.3913
Venezuela,2000,1173.3685
Venezuela,2001,1019.6971
Venezuela,2002,715.65546
Venezuela,2003,570.59802
Venezuela,2004,1045.5768
Venezuela,2005,1598.9751
Venezuela,2006,2074.2231
Venezuela,2007,2331.1819
Venezuela,2008,3582.5127
Venezuela,2009,2341.3657
Venezuela,2010,4014.8433
Venezuela,2011,3012.5117
Venezuela,2012,2980.7268
Venezuela,2013,2047.642
Vietnam,1996,49.087196
Vietnam,1997,57.413692
Vietnam,1998,68.867989
Vietnam,1999,78.585899
Vietnam,2000,80.576729
Vietnam,2001,93.89576
Vietnam,2002,89.522438
Vietnam,2003,88.868965
Vietnam,2004,71.054298
Vietnam,2005,136.47496
Vietnam,2006,156.21184
Vietnam,2007,154.43201
Vietnam,2008,143.16026
Vietnam,2009,190.47139
Vietnam,2010,231.43823
Vietnam,2011,215.06125
Vietnam,2012,337.07788
Vietnam,2013,347.3656
Vietnam,2014,389.20197
Vietnam,2015,359.53741
Yemen,2005,-91.73555
Yemen,2006,-132.03726
Yemen,2007,-165.14545
Yemen,2008,-176.19989
Yemen,2009,-142.88382
Yemen,2010,-109.827
Yemen,2011,-150.19417
Yemen,2012,-30.705284
Yemen,2013,-97.059128
Yemen,2014,21.102201
Yemen,2015,-116.46827
Zambia,2010,83.241859
Zambia,2011,145.53801
Zambia,2012,145.51923
Zambia,2013,89.002167
Zambia,2014,108.01634
Zambia,2015,103.03465
Zimbabwe,1977,93.122307
Zimbabwe,1978,59.72657
Zimbabwe,1979,51.90942
Zimbabwe,1980,96.68425
Zimbabwe,1981,145.45526
Zimbabwe,1982,131.23128
Zimbabwe,1983,95.282585
Zimbabwe,1984,143.89296
Zimbabwe,1985,131.39975
Zimbabwe,1986,170.33031
Zimbabwe,1987,167.41484
Zimbabwe,1988,221.61649
Zimbabwe,1989,187.54048
Zimbabwe,1990,207.87596
Zimbabwe,1991,230.68307
Zimbabwe,1992,176.0074
Zimbabwe,1993,310.43887
Zimbabwe,1994,347.43549
Zimbabwe,2009,-8.3804207
Zimbabwe,2010,-3.8212733
Zimbabwe,2011,-123.78156
Zimbabwe,2012,-206.86813
Zimbabwe,2013,-224.0535
Zimbabwe,2014,-190.56676
Zimbabwe,2015,-133.8914
