Entity,Year,"GDP per capita in current USD, 1960-2014 (World Bank EdStats (2015))"
Saint Vincent and the Grenadines,1996,2604.771679
Saint Vincent and the Grenadines,1997,2713.589367
Saint Vincent and the Grenadines,1998,2945.172106
Saint Vincent and the Grenadines,1999,3076.286032
Saint Vincent and the Grenadines,2000,3672.58926
Saint Vincent and the Grenadines,2001,3982.250865
Saint Vincent and the Grenadines,2002,4270.766863
Saint Vincent and the Grenadines,2003,4446.635421
Saint Vincent and the Grenadines,2004,4808.082956
Saint Vincent and the Grenadines,2005,5064.218215
Saint Vincent and the Grenadines,2006,5608.204138
Saint Vincent and the Grenadines,2007,6273.089431
Saint Vincent and the Grenadines,2008,6370.846405
Saint Vincent and the Grenadines,2009,6177.836699
Saint Vincent and the Grenadines,2010,6233.036945
Saint Vincent and the Grenadines,2011,6191.093459
Saint Vincent and the Grenadines,2012,6349.335658
Saint Vincent and the Grenadines,2013,6572.732589
Saint Vincent and the Grenadines,2014,6662.613524
Samoa,1982,770.1262421
Samoa,1983,706.2668339
Samoa,1984,685.5829943
Samoa,1985,597.2220795
Samoa,1986,628.6134086
Samoa,1987,693.8312731
Samoa,1988,824.0166621
Samoa,1989,758.5669867
Samoa,1990,772.211776
Samoa,1991,765.4958672
Samoa,1992,799.085796
Samoa,1993,796.1609819
Samoa,1994,1309.931549
Samoa,1995,1321.511368
Samoa,1996,1459.094641
Samoa,1997,1657.900941
Samoa,1998,1557.90752
Samoa,1999,1489.610697
Samoa,2000,1540.65373
Samoa,2001,1555.465191
Samoa,2002,1631.30447
Samoa,2003,1907.033698
Samoa,2004,2350.851102
Samoa,2005,2587.48893
Samoa,2006,2793.527692
Samoa,2007,3130.318243
Samoa,2008,3375.74803
Samoa,2009,3173.473513
Samoa,2010,3530.573994
Samoa,2011,4066.066689
Samoa,2012,4258.245954
Samoa,2013,4181.013485
Samoa,2014,4173.395704
San Marino,1999,32088.96291
San Marino,2000,28696.1935
San Marino,2001,29679.44199
San Marino,2002,31355.37379
San Marino,2003,39128.27614
San Marino,2004,44976.36854
San Marino,2005,46193.67269
San Marino,2006,48755.39812
San Marino,2007,55554.11542
San Marino,2008,62191.2323
Sao Tome and Principe,2000,550.1714472
Sao Tome and Principe,2001,539.9338664
Sao Tome and Principe,2002,585.8063558
Sao Tome and Principe,2003,687.093687
Sao Tome and Principe,2004,734.0353601
Sao Tome and Principe,2005,797.1963075
Sao Tome and Principe,2006,851.2390081
Sao Tome and Principe,2007,882.9136217
Sao Tome and Principe,2008,1090.411383
Sao Tome and Principe,2009,1134.113593
Sao Tome and Principe,2010,1127.981667
Sao Tome and Principe,2011,1355.447344
Sao Tome and Principe,2012,1399.953483
Sao Tome and Principe,2013,1609.82311
Sao Tome and Principe,2014,1692.434694
Saudi Arabia,1968,780.9959703
Saudi Arabia,1969,805.1775238
Saudi Arabia,1970,926.6524061
Saudi Arabia,1971,1185.712449
Saudi Arabia,1972,1523.796085
Saudi Arabia,1973,2246.373779
Saudi Arabia,1974,6489.086711
Saudi Arabia,1975,6339.674957
Saudi Arabia,1976,8215.768343
Saudi Arabia,1977,9007.163552
Saudi Arabia,1978,9202.155669
Saudi Arabia,1979,12084.0884
Saudi Arabia,1980,16716.17492
Saudi Arabia,1981,17577.13538
Saudi Arabia,1982,13715.57007
Saudi Arabia,1983,10868.38062
Saudi Arabia,1984,9499.442936
Saudi Arabia,1985,7827.295624
Saudi Arabia,1986,6248.017173
Saudi Arabia,1987,5898.507438
Saudi Arabia,1988,5841.761539
Saudi Arabia,1989,6086.430811
Saudi Arabia,1990,7205.821641
Saudi Arabia,1991,7845.683525
Saudi Arabia,1992,7895.458665
Saudi Arabia,1993,7441.755341
Saudi Arabia,1994,7381.822583
Saudi Arabia,1995,7672.4861
Saudi Arabia,1996,8369.068316
Saudi Arabia,1997,8656.165036
Saudi Arabia,1998,7559.667302
Saudi Arabia,1999,8203.434755
Saudi Arabia,2000,9354.468013
Saudi Arabia,2001,8760.0911
Saudi Arabia,2002,8639.144344
Saudi Arabia,2003,9389.535852
Saudi Arabia,2004,10853.62751
Saudi Arabia,2005,13303.36892
Saudi Arabia,2006,14855.00096
Saudi Arabia,2007,16050.72329
Saudi Arabia,2008,19714.39514
Saudi Arabia,2009,16013.2804
Saudi Arabia,2010,19326.58255
Saudi Arabia,2011,24116.17413
Saudi Arabia,2012,25945.96633
Saudi Arabia,2013,25819.10888
Saudi Arabia,2014,25409.0251
Senegal,1960,249.4934926
Senegal,1961,256.1427625
Senegal,1962,255.4462677
Senegal,1963,256.8816471
Senegal,1964,264.6910775
Senegal,1965,261.9115725
Senegal,1966,262.3415815
Senegal,1967,254.8833533
Senegal,1968,260.1456078
Senegal,1969,240.2582504
Senegal,1970,242.9632935
Senegal,1971,243.3097655
Senegal,1972,285.4195998
Senegal,1973,318.1913189
Senegal,1974,347.9989785
Senegal,1975,456.1767933
Senegal,1976,450.4537423
Senegal,1977,449.6942568
Senegal,1978,489.8378098
Senegal,1979,594.8185994
Senegal,1980,629.0789581
Senegal,1981,555.019577
Senegal,1982,528.1074664
Senegal,1983,457.5861621
Senegal,1984,433.1584714
Senegal,1985,460.1196388
Senegal,1986,631.1923309
Senegal,1987,736.2623123
Senegal,1988,705.8794468
Senegal,1989,674.3895049
Senegal,1990,760.7879742
Senegal,1991,724.8414768
Senegal,1992,751.4590603
Senegal,1993,689.6313197
Senegal,1994,457.4450197
Senegal,1995,560.0302128
Senegal,1996,566.6287762
Senegal,1997,509.8732702
Senegal,1998,535.8394299
Senegal,1999,534.8038536
Senegal,2000,474.5241578
Senegal,2001,482.0184934
Senegal,2002,513.3625289
Senegal,2003,642.6130346
Senegal,2004,732.281235
Senegal,2005,772.526793
Senegal,2006,807.9747504
Senegal,2007,947.8897703
Senegal,2008,1093.763691
Senegal,2009,1017.968581
Senegal,2010,998.5996199
Senegal,2011,1083.261708
Senegal,2012,1023.288644
Senegal,2013,1046.586426
Senegal,2014,1070.850546
Serbia,1997,3178.831484
Serbia,1998,2416.069077
Serbia,1999,2441.430389
Serbia,2000,870.1365252
Serbia,2001,1634.875061
Serbia,2002,2148.903537
Serbia,2003,2832.490652
Serbia,2004,3331.228766
Serbia,2005,3528.131008
Serbia,2006,4129.758741
Serbia,2007,5458.121718
Serbia,2008,6701.773913
Serbia,2009,5821.305397
Serbia,2010,5411.877404
Serbia,2011,6423.291783
Serbia,2012,5659.380204
Serbia,2013,6353.826383
Serbia,2014,6152.867126
Seychelles,1960,288.0638914
Seychelles,1961,270.2850388
Seychelles,1962,287.0505002
Seychelles,1963,308.201397
Seychelles,1964,332.3116155
Seychelles,1965,328.4914373
Seychelles,1966,337.6529652
Seychelles,1967,333.2360765
Seychelles,1968,314.3536735
Seychelles,1969,314.1824601
Seychelles,1970,343.8840359
Seychelles,1971,400.5872716
Seychelles,1972,546.5740236
Seychelles,1973,644.1038194
Seychelles,1974,737.7825061
Seychelles,1975,802.0795157
Seychelles,1976,811.8004263
Seychelles,1977,1045.108713
Seychelles,1978,1364.332375
Seychelles,1979,2001.165268
Seychelles,1980,2288.173532
Seychelles,1981,2378.446785
Seychelles,1982,2248.601555
Seychelles,1983,2210.643147
Seychelles,1984,2261.736137
Seychelles,1985,2505.761546
Seychelles,1986,3062.21118
Seychelles,1987,3646.819562
Seychelles,1988,4122.593014
Seychelles,1989,4393.177023
Seychelles,1990,5265.496556
Seychelles,1991,5290.927229
Seychelles,1992,6051.986461
Seychelles,1993,6517.814629
Seychelles,1994,6580.334184
Seychelles,1995,6748.931109
Seychelles,1996,6583.201018
Seychelles,1997,7280.989621
Seychelles,1998,7715.918147
Seychelles,1999,7747.612159
Seychelles,2000,7578.851053
Seychelles,2001,7663.13708
Seychelles,2002,8333.551352
Seychelles,2003,8523.005025
Seychelles,2004,10173.57488
Seychelles,2005,11086.89089
Seychelles,2006,12014.418
Seychelles,2007,12155.70166
Seychelles,2008,11123.00451
Seychelles,2009,9707.265391
Seychelles,2010,10805.09945
Seychelles,2011,12188.97553
Seychelles,2012,12844.82928
Seychelles,2013,15695.59289
Seychelles,2014,15359.17835
Sierra Leone,1960,149.0707981
Sierra Leone,1961,149.7618498
Sierra Leone,1962,154.4140066
Sierra Leone,1963,154.8022202
Sierra Leone,1964,162.7121159
Sierra Leone,1965,154.8478434
Sierra Leone,1966,159.2213846
Sierra Leone,1967,145.4785521
Sierra Leone,1968,135.2268026
Sierra Leone,1969,164.5322307
Sierra Leone,1970,171.5766163
Sierra Leone,1971,162.4146118
Sierra Leone,1972,176.4236592
Sierra Leone,1973,213.3814261
Sierra Leone,1974,235.2685324
Sierra Leone,1975,240.8324717
Sierra Leone,1976,206.0077093
Sierra Leone,1977,233.8984286
Sierra Leone,1978,317.0757216
Sierra Leone,1979,357.3665352
Sierra Leone,1980,346.1018298
Sierra Leone,1981,342.4049549
Sierra Leone,1982,388.88697
Sierra Leone,1983,291.9615723
Sierra Leone,1984,311.4025424
Sierra Leone,1985,239.0612699
Sierra Leone,1986,132.8948136
Sierra Leone,1987,184.5079711
Sierra Leone,1988,269.9475206
Sierra Leone,1989,233.6515586
Sierra Leone,1990,160.6966538
Sierra Leone,1991,192.4332797
Sierra Leone,1992,168.6615913
Sierra Leone,1993,192.6155699
Sierra Leone,1994,230.7745961
Sierra Leone,1995,221.730445
Sierra Leone,1996,240.2582419
Sierra Leone,1997,216.4333732
Sierra Leone,1998,169.711802
Sierra Leone,1999,166.0821822
Sierra Leone,2000,153.6017699
Sierra Leone,2001,251.2947088
Sierra Leone,2002,275.7603666
Sierra Leone,2003,291.0060543
Sierra Leone,2004,290.4135258
Sierra Leone,2005,317.9468514
Sierra Leone,2006,356.9673709
Sierra Leone,2007,398.5396778
Sierra Leone,2008,452.8914955
Sierra Leone,2009,434.997461
Sierra Leone,2010,448.1983752
Sierra Leone,2011,499.8910283
Sierra Leone,2012,633.766984
Sierra Leone,2013,808.9645952
Sierra Leone,2014,788.4065766
Singapore,1960,427.8776117
Singapore,1961,448.9562506
Singapore,1962,471.87743
Singapore,1963,510.9838507
Singapore,1964,485.3000891
Singapore,1965,516.2895554
Singapore,1966,566.5337783
Singapore,1967,625.7155887
Singapore,1968,708.2604821
Singapore,1969,812.2616564
Singapore,1970,925.2813442
Singapore,1971,1074.509043
Singapore,1972,1370.682855
Singapore,1973,1927.758425
Singapore,1974,2359.283786
Singapore,1975,2558.662396
Singapore,1976,2647.52749
Singapore,1977,2882.515711
Singapore,1978,3425.561
Singapore,1979,4077.900101
Singapore,1980,5003.886123
Singapore,1981,5670.819587
Singapore,1982,5997.941764
Singapore,1983,6714.403658
Singapore,1984,7155.443803
Singapore,1985,6781.817641
Singapore,1986,6864.249173
Singapore,1987,7786.613947
Singapore,1988,9316.388477
Singapore,1989,10711.03394
Singapore,1990,12766.19211
Singapore,1991,14504.52192
Singapore,1992,16144.32852
Singapore,1993,18302.37408
Singapore,1994,21578.13947
Singapore,1995,24937.31312
Singapore,1996,26262.2844
Singapore,1997,26386.61798
Singapore,1998,21824.08604
Singapore,1999,21796.38078
Singapore,2000,23793.03637
Singapore,2001,21576.86984
Singapore,2002,22016.71267
Singapore,2003,23574.00256
Singapore,2004,27404.57524
Singapore,2005,29869.63276
Singapore,2006,33578.88807
Singapore,2007,39223.52986
Singapore,2008,39722.11502
Singapore,2009,38576.95923
Singapore,2010,46569.68854
Singapore,2011,53122.24973
Singapore,2012,54578.17678
Singapore,2013,55979.75705
Singapore,2014,56286.79949
Slovakia,1990,2395.558976
Slovakia,1991,2680.03345
Slovakia,1992,2908.800467
Slovakia,1993,3089.44063
Slovakia,1994,3755.728713
Slovakia,1995,4799.156415
Slovakia,1996,5177.751223
Slovakia,1997,5137.809021
Slovakia,1998,5532.270407
Slovakia,1999,5635.452319
Slovakia,2000,5402.043094
Slovakia,2001,5707.513359
Slovakia,2002,6536.231078
Slovakia,2003,8711.648972
Slovakia,2004,10671.33536
Slovakia,2005,11665.50981
Slovakia,2006,13111.77166
Slovakia,2007,16006.88076
Slovakia,2008,18558.88684
Slovakia,2009,16455.16583
Slovakia,2010,16509.89692
Slovakia,2011,18065.67259
Slovakia,2012,17151.37028
Slovakia,2013,18050.17245
Slovakia,2014,18416.54243
Slovenia,1995,10690.71278
Slovenia,1996,10801.41329
Slovenia,1997,10447.91508
Slovenia,1998,11165.31142
Slovenia,1999,11442.02282
Slovenia,2000,10227.75111
Slovenia,2001,10479.31264
Slovenia,2002,11814.10709
Slovenia,2003,14880.46899
Slovenia,2004,17260.90239
Slovenia,2005,18169.17979
Slovenia,2006,19726.13825
Slovenia,2007,23841.32389
Slovenia,2008,27501.81752
Slovenia,2009,24633.79608
Slovenia,2010,23417.64045
Slovenia,2011,24964.80172
Slovenia,2012,22488.65889
Slovenia,2013,23296.57769
Slovenia,2014,23962.57603
Solomon Islands,1967,173.3940864
Solomon Islands,1968,187.3207633
Solomon Islands,1969,184.7052571
Solomon Islands,1971,301.1592454
Solomon Islands,1972,235.2662069
Solomon Islands,1973,308.173271
Solomon Islands,1974,453.6880952
Solomon Islands,1975,385.7237201
Solomon Islands,1976,414.1660665
Solomon Islands,1977,447.9472125
Solomon Islands,1978,515.5353766
Solomon Islands,1979,678.6308421
Solomon Islands,1980,731.591981
Solomon Islands,1981,785.4200686
Solomon Islands,1982,764.4809862
Solomon Islands,1983,707.8475327
Solomon Islands,1984,962.2706519
Solomon Islands,1985,857.8254827
Solomon Islands,1986,755.7500185
Solomon Islands,1987,831.7633881
Solomon Islands,1988,1053.302709
Solomon Islands,1989,1095.722985
Solomon Islands,1990,970.0689337
Solomon Islands,1991,998.7252018
Solomon Islands,1992,1147.867918
Solomon Islands,1993,1210.413374
Solomon Islands,1994,1330.727669
Solomon Islands,1995,1445.662731
Solomon Islands,1996,1529.789087
Solomon Islands,1997,1495.071889
Solomon Islands,1998,1206.620882
Solomon Islands,1999,1201.561068
Solomon Islands,2000,1055.210356
Solomon Islands,2001,945.5423217
Solomon Islands,2002,785.6490434
Solomon Islands,2003,745.4855803
Solomon Islands,2004,819.3262833
Solomon Islands,2005,881.9647785
Solomon Islands,2006,950.0003847
Solomon Islands,2007,1048.615922
Solomon Islands,2008,1208.029836
Solomon Islands,2009,1160.784581
Solomon Islands,2010,1275.69391
Solomon Islands,2011,1647.784511
Solomon Islands,2012,1865.226373
Solomon Islands,2013,1888.153118
Solomon Islands,2014,2021.7382
Somalia,1960,65.47027273
Somalia,1961,68.09327759
Somalia,1962,70.79549052
Somalia,1963,73.58551555
Somalia,1964,76.4550217
Somalia,1965,79.40097572
Somalia,1966,81.8562107
Somalia,1967,84.21483006
Somalia,1968,86.59325764
Somalia,1969,88.68339928
Somalia,1970,91.75888146
Somalia,1971,95.21153778
Somalia,1972,119.4572225
Somalia,1973,143.7755728
Somalia,1974,128.2941938
Somalia,1975,183.1637362
Somalia,1976,189.5175548
Somalia,1977,104.866479
Somalia,1978,106.8218649
Somalia,1979,102.5219417
Somalia,1980,99.11686292
Somalia,1981,111.8270057
Somalia,1982,123.4816031
Somalia,1983,118.3774658
Somalia,1984,128.9505531
Somalia,1985,144.420441
Somalia,1986,152.9444513
Somalia,1987,164.4906403
Somalia,1988,166.9995232
Somalia,1989,173.7969402
Somalia,1990,145.0648693
South Africa,1960,423.263749
South Africa,1961,431.3454751
South Africa,1962,447.9928194
South Africa,1963,484.5163244
South Africa,1964,519.3995082
South Africa,1965,554.7791283
South Africa,1966,591.8003045
South Africa,1967,646.2628946
South Africa,1968,684.3103103
South Africa,1969,754.8990874
South Africa,1970,810.7503056
South Africa,1971,874.4701882
South Africa,1972,897.3870346
South Africa,1973,1202.397493
South Africa,1974,1476.973213
South Africa,1975,1494.17417
South Africa,1976,1403.896196
South Africa,1977,1526.746615
South Africa,1978,1719.826936
South Africa,1979,2076.339777
South Africa,1980,2920.90924
South Africa,1981,3073.263004
South Africa,1982,2764.184855
South Africa,1983,2893.793637
South Africa,1984,2791.9498
South Africa,1985,2142.114701
South Africa,1986,2475.10247
South Africa,1987,3158.667713
South Africa,1988,3398.619067
South Africa,1989,3621.49758
South Africa,1990,3182.23967
South Africa,1991,3345.827626
South Africa,1992,3557.128685
South Africa,1993,3584.099342
South Africa,1994,3650.486114
South Africa,1995,3973.932383
South Africa,1996,3690.178479
South Africa,1997,3728.333992
South Africa,1998,3288.203765
South Africa,1999,3183.149769
South Africa,2000,3099.131614
South Africa,2001,2705.780204
South Africa,2002,2535.490042
South Africa,2003,3799.439554
South Africa,2004,4892.039055
South Africa,2005,5444.075846
South Africa,2006,5660.116974
South Africa,2007,6153.655167
South Africa,2008,5811.618944
South Africa,2009,5912.143179
South Africa,2010,7389.960264
South Africa,2011,8080.865243
South Africa,2012,7592.157997
South Africa,2013,6886.290406
South Africa,2014,6477.860092
South Korea,1960,155.5969477
South Korea,1961,91.48059299
South Korea,1962,103.5694516
South Korea,1963,141.7270489
South Korea,1964,120.0012701
South Korea,1965,105.1262372
South Korea,1966,129.3008282
South Korea,1967,156.0767884
South Korea,1968,193.1149376
South Korea,1969,236.9905308
South Korea,1970,291.8590112
South Korea,1971,316.8310915
South Korea,1972,339.2753501
South Korea,1973,426.3040608
South Korea,1974,588.7907132
South Korea,1975,646.1749485
South Korea,1976,874.639813
South Korea,1977,1105.569916
South Korea,1978,1468.081061
South Korea,1979,1857.819037
South Korea,1980,1778.48024
South Korea,1981,1968.868622
South Korea,1982,2075.941819
South Korea,1983,2268.18078
South Korea,1984,2474.471196
South Korea,1985,2542.04198
South Korea,1986,2906.168843
South Korea,1987,3627.601544
South Korea,1988,4813.284872
South Korea,1989,5860.40382
South Korea,1990,6642.451218
South Korea,1991,7675.693138
South Korea,1992,8140.218706
South Korea,1993,8869.020761
South Korea,1994,10275.27753
South Korea,1995,12403.91322
South Korea,1996,13254.6374
South Korea,1997,12196.76978
South Korea,1998,8133.731245
South Korea,1999,10432.2108
South Korea,2000,11947.57725
South Korea,2001,11255.94789
South Korea,2002,12788.58018
South Korea,2003,14219.19359
South Korea,2004,15921.9392
South Korea,2005,18657.52186
South Korea,2006,20917.02989
South Korea,2007,23101.51118
South Korea,2008,20474.88747
South Korea,2009,18338.70637
South Korea,2010,22151.20912
South Korea,2011,24155.8293
South Korea,2012,24453.97135
South Korea,2013,25997.88066
South Korea,2014,27970.49426
South Sudan,2008,1705.384141
South Sudan,2009,1284.718489
South Sudan,2010,1582.126752
South Sudan,2011,1717.241588
South Sudan,2012,956.7660468
South Sudan,2013,1044.995162
South Sudan,2014,1113.408743
Spain,1960,396.3922533
Spain,1961,450.0532892
Spain,1962,520.2061314
Spain,1963,609.4873841
Spain,1964,675.2416391
Spain,1965,774.7616093
Spain,1966,889.659872
Spain,1967,968.3067818
Spain,1968,950.5457406
Spain,1969,1077.6787
Spain,1970,1208.995797
Spain,1971,1359.766391
Spain,1972,1709.19305
Spain,1973,2252.516941
Spain,1974,2759.540138
Spain,1975,3221.584063
Spain,1976,3288.456558
Spain,1977,3631.823293
Spain,1978,4343.70833
Spain,1979,5753.02761
Spain,1980,6200.336146
Spain,1981,5359.141589
Spain,1982,5151.552037
Spain,1983,4472.088884
Spain,1984,4483.852369
Spain,1985,4693.076473
Spain,1986,6504.073096
Spain,1987,8228.720646
Spain,1988,9689.538113
Spain,1989,10662.92324
Spain,1990,13773.36465
Spain,1991,14782.03946
Spain,1992,16105.41741
Spain,1993,13362.01873
Spain,1994,13465.3784
Spain,1995,15561.97275
Spain,1996,16236.77168
Spain,1997,14872.56589
Spain,1998,15534.35989
Spain,1999,15859.08603
Spain,2000,14787.75606
Spain,2001,15359.10844
Spain,2002,17019.53541
Spain,2003,21495.70741
Spain,2004,24918.64584
Spain,2005,26510.71745
Spain,2006,28482.60948
Spain,2007,32709.40104
Spain,2008,35578.73619
Spain,2009,32333.4661
Spain,2010,30737.83227
Spain,2011,31973.01908
Spain,2012,28985.33333
Spain,2013,29880.71284
Spain,2014,30262.22563
Sri Lanka,1960,143.4549249
Sri Lanka,1961,143.0312866
Sri Lanka,1962,139.67343
Sri Lanka,1963,117.3112563
Sri Lanka,1964,121.2364232
Sri Lanka,1965,152.1246263
Sri Lanka,1966,153.11396
Sri Lanka,1967,158.8878938
Sri Lanka,1968,150.1981713
Sri Lanka,1969,160.4265604
Sri Lanka,1970,183.5121135
Sri Lanka,1971,186.7067455
Sri Lanka,1972,198.5799198
Sri Lanka,1973,219.6642732
Sri Lanka,1974,269.0896165
Sri Lanka,1975,280.9201353
Sri Lanka,1976,261.8152553
Sri Lanka,1977,294.3989085
Sri Lanka,1978,192.6133796
Sri Lanka,1979,232.4911161
Sri Lanka,1980,272.9112294
Sri Lanka,1981,297.4233283
Sri Lanka,1982,313.817124
Sri Lanka,1983,335.2087502
Sri Lanka,1984,387.3277474
Sri Lanka,1985,377.3804426
Sri Lanka,1986,397.1730988
Sri Lanka,1987,408.1211213
Sri Lanka,1988,420.409156
Sri Lanka,1989,415.2907984
Sri Lanka,1990,472.0864633
Sri Lanka,1991,521.2464575
Sri Lanka,1992,556.8123285
Sri Lanka,1993,585.8936663
Sri Lanka,1994,654.9440618
Sri Lanka,1995,718.4438443
Sri Lanka,1996,757.9482098
Sri Lanka,1997,812.7924836
Sri Lanka,1998,840.8737674
Sri Lanka,1999,821.5964534
Sri Lanka,2000,854.9267252
Sri Lanka,2001,837.6988035
Sri Lanka,2002,903.8964049
Sri Lanka,2003,984.8101725
Sri Lanka,2004,1063.160584
Sri Lanka,2005,1242.428436
Sri Lanka,2006,1424.101241
Sri Lanka,2007,1614.363924
Sri Lanka,2008,2010.95655
Sri Lanka,2009,2057.028067
Sri Lanka,2010,2399.920469
Sri Lanka,2011,2835.812873
Sri Lanka,2012,2921.65956
Sri Lanka,2013,3281.068664
Sri Lanka,2014,3631.047204
Sudan,1960,107.4519249
Sudan,1961,113.6382089
Sudan,1962,120.1850108
Sudan,1963,118.9959057
Sudan,1964,118.9409824
Sudan,1965,120.5476552
Sudan,1966,120.2275234
Sudan,1967,126.4952887
Sudan,1968,128.2455903
Sudan,1969,137.124226
Sudan,1970,151.3149635
Sudan,1971,159.9968477
Sudan,1972,168.4350513
Sudan,1973,202.4334376
Sudan,1974,252.4130214
Sudan,1975,297.8391337
Sudan,1976,359.4570779
Sudan,1977,433.7626309
Sudan,1978,454.8104147
Sudan,1979,455.4467458
Sudan,1980,398.3915835
Sudan,1981,482.0725276
Sudan,1982,451.9432007
Sudan,1983,399.6917323
Sudan,1984,459.2143946
Sudan,1985,552.6679389
Sudan,1986,688.6635731
Sudan,1987,866.7431855
Sudan,1988,635.1229403
Sudan,1989,610.1131185
Sudan,1990,481.4588101
Sudan,1991,428.7702264
Sudan,1992,257.008153
Sudan,1993,314.6960405
Sudan,1994,439.7320978
Sudan,1995,461.5663927
Sudan,1996,292.5727307
Sudan,1997,368.6893983
Sudan,1998,345.6092218
Sudan,1999,319.3654116
Sudan,2000,356.4952699
Sudan,2001,372.826544
Sudan,2002,406.986579
Sudan,2003,471.5243186
Sudan,2004,557.2210234
Sudan,2005,669.3966858
Sudan,2006,878.5373712
Sudan,2007,1094.004621
Sudan,2008,1263.426945
Sudan,2009,1197.767614
Sudan,2010,1439.567091
Sudan,2011,1617.597384
Sudan,2012,1685.415582
Sudan,2013,1751.136779
Sudan,2014,1904.220535
Suriname,1960,323.467879
Suriname,1961,329.7465576
Suriname,1962,337.5590728
Suriname,1963,349.3361026
Suriname,1964,373.653487
Suriname,1965,417.2246212
Suriname,1966,500.665701
Suriname,1967,564.6398056
Suriname,1968,611.8464116
Suriname,1969,634.7682803
Suriname,1970,663.826747
Suriname,1971,724.0793504
Suriname,1972,771.8443215
Suriname,1973,825.6327462
Suriname,1974,1005.208759
Suriname,1975,1276.063249
Suriname,1976,1391.49632
Suriname,1977,1765.315003
Suriname,1978,2022.315586
Suriname,1979,2147.447061
Suriname,1980,2174.138987
Suriname,1981,2424.878013
Suriname,1982,2487.530409
Suriname,1983,2390.343402
Suriname,1984,2321.286586
Suriname,1985,2322.603124
Suriname,1986,2339.258054
Suriname,1987,2532.880792
Suriname,1988,2950.318057
Suriname,1989,1355.449455
Suriname,1990,954.6075857
Suriname,1991,1085.777119
Suriname,1992,966.3243372
Suriname,1993,1010.529917
Suriname,1994,1408.226978
Suriname,1995,1592.493823
Suriname,1996,1948.301291
Suriname,1997,2076.077951
Suriname,1998,2081.864646
Suriname,1999,1923.979414
Suriname,2000,1911.775382
Suriname,2001,1613.028088
Suriname,2002,2246.207819
Suriname,2003,2610.971946
Suriname,2004,3007.925792
Suriname,2005,3590.97918
Suriname,2006,5198.743778
Suriname,2007,5753.178227
Suriname,2008,6855.182343
Suriname,2009,7450.232588
Suriname,2010,8321.34168
Suriname,2011,8349.41533
Suriname,2012,9378.196065
Suriname,2013,9825.743921
Swaziland,1960,100.4376977
Swaziland,1961,120.3428027
Swaziland,1962,125.5801899
Swaziland,1963,144.7317648
Swaziland,1964,169.8471683
Swaziland,1965,179.4382216
Swaziland,1966,191.5260914
Swaziland,1967,181.6828721
Swaziland,1968,188.9766262
Swaziland,1969,243.0613421
Swaziland,1970,251.5179239
Swaziland,1971,297.4934968
Swaziland,1972,310.6706683
Swaziland,1973,455.9730432
Swaziland,1974,526.9419894
Swaziland,1975,557.5380146
Swaziland,1976,511.0772496
Swaziland,1977,552.6785936
Swaziland,1978,600.1416156
Swaziland,1979,704.0295451
Swaziland,1980,898.2843343
Swaziland,1981,919.8934429
Swaziland,1982,840.8387817
Swaziland,1983,843.3401961
Swaziland,1984,726.8996974
Swaziland,1985,511.7207431
Swaziland,1986,611.2584661
Swaziland,1987,761.170993
Swaziland,1988,863.5636293
Swaziland,1989,835.8434836
Swaziland,1990,1292.067822
Swaziland,1991,1303.065206
Swaziland,1992,1415.023382
Swaziland,1993,1465.311842
Swaziland,1994,1503.133746
Swaziland,1995,1763.476293
Swaziland,1996,1627.984086
Swaziland,1997,1705.172944
Swaziland,1998,1532.918723
Swaziland,1999,1476.776192
Swaziland,2000,1433.18124
Swaziland,2001,1255.478802
Swaziland,2002,1131.256077
Swaziland,2003,1704.185242
Swaziland,2004,2211.123592
Swaziland,2005,2339.289953
Swaziland,2006,2636.204497
Swaziland,2007,2690.634399
Swaziland,2008,2616.954084
Swaziland,2009,2679.330412
Swaziland,2010,2956.696795
Swaziland,2011,3140.505791
Swaziland,2012,3054.954303
Swaziland,2013,2825.279679
Swaziland,2014,2682.347722
Sweden,1960,1983.106544
Sweden,1961,2147.229311
Sweden,1962,2315.846527
Sweden,1963,2492.545346
Sweden,1964,2758.943466
Sweden,1965,3007.597978
Sweden,1966,3240.611037
Sweden,1967,3490.550337
Sweden,1968,3683.313694
Sweden,1969,3972.002749
Sweden,1970,4669.438203
Sweden,1971,5060.343852
Sweden,1972,5942.149582
Sweden,1973,7198.270632
Sweden,1974,7975.850201
Sweden,1975,9974.657427
Sweden,1976,10715.0389
Sweden,1977,11287.19991
Sweden,1978,12442.57591
Sweden,1979,14667.40179
Sweden,1980,16856.76129
Sweden,1981,15366.66897
Sweden,1982,13545.25988
Sweden,1983,12430.45969
Sweden,1984,12914.33021
Sweden,1985,13474.16188
Sweden,1986,17727.49503
Sweden,1987,21485.29481
Sweden,1988,24188.76538
Sweden,1989,25300.39583
Sweden,1990,30162.31625
Sweden,1991,31374.11682
Sweden,1992,32338.50429
Sweden,1993,24080.89967
Sweden,1994,25747.24169
Sweden,1995,29914.33175
Sweden,1996,32587.2641
Sweden,1997,29897.79263
Sweden,1998,30143.62746
Sweden,1999,30577.08177
Sweden,2000,29283.00505
Sweden,2001,26969.24457
Sweden,2002,29571.70446
Sweden,2003,36961.42537
Sweden,2004,42442.22045
Sweden,2005,43085.35315
Sweden,2006,46256.4716
Sweden,2007,53324.37937
