Entity,Year,Primary energy (TWh),Fossil Fuels (TWh),Low-carbon energy (TWh),Coal (% primary direct energy),Gas (% primary direct energy),Oil (% primary direct energy),Nuclear (% primary direct energy),Hydro (% primary direct energy),Renewables (% primary direct energy),Solar (% primary direct energy),Wind (% primary direct energy),Other renewables (% primary direct energy),Coal (% sub energy),Gas (% sub energy),Oil (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Renewables (% sub energy),Solar (% sub energy),Wind (% sub energy),Other renewables (% sub energy),Fossil fuels (% sub energy),Low-carbon energy (% sub energy),Coal (% growth),Coal (TWh growth – sub method),Gas (% growth),Gas (TWh growth – sub method),Oil (% growth),Oil (TWh growth – sub method),Nuclear (% growth),Nuclear (TWh growth – sub method),Hydro (% growth),Hydro (TWh growth – sub method),Solar (% growth),Solar (TWh growth – sub method),Wind (% growth),Wind (TWh growth – sub method),Other renewables (% growth),Other renewables (TWh growth – sub method),Renewables (% growth),Renewables ((TWh growth – sub method),Fossil fuels (% growth),Fossil fuels (TWh growth – sub method),Low-carbon energy (% growth),Low-carbon energy (TWh growth – sub method),Fossil Fuels (% primary direct energy),Low-carbon energy (% primary direct energy),Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh),Solar per capita (kWh),Wind per capita (kWh),Hydro per capita (kWh),Renewables per capita (kWh),Fossil fuels per capita (kWh),Low-carbon energy per capita(kWh),Other renewables per capita (kWh),Hydro (TWh – sub method),Nuclear (TWh – sub method),Renewables (TWh – sub method),Solar (TWh – sub method),Wind (TWh – sub method),Other renewables (TWh – sub method),Low-carbon energy (TWh – sub method),Primary energy – direct (TWh),Biofuels (TWh),Biofuels (% primary direct energy),Biofuels (% sub energy),Biofuels (% growth),Biofuels (TWh growth – sub method),Biofuels per capita (kWh)
Finland,1997,348.156772136306,234.46458062707,40.92915619,28.11542426232864,12.21464243623821,44.807882819440096,7.664050763805077,4.326184225429167,7.197999718187964,0.0004357397571452754,0.006027733307176311,2.865352019694474,22.239440302395234,9.661842863947028,35.4432579690734,16.83974191947368,9.505655437704718,15.815716945110644,0.0009574238580931506,0.013244363370288581,6.2958597201775435,67.34454113541567,32.65545886458433,-5.283241983220588,-4.318892344000005,-1.611933507742791,-0.5511115519999947,-1.238392194245741,-1.5473142934060178,7.345146808871972,4.011699042689997,0.7792406498599913,0.25589242693600767,19.99999999999997,0.0005555559999999996,50.90909090909091,0.015555568000000002,33.99558498896249,5.561115560000005,11.848619159760121,5.8331191109360105,-2.6640931597335493,-6.417318189406018,9.480083930398408,9.844818153626022,85.13794951800695,14.862050481993041,15028.749514363351,23951.495125207686,6529.1848299689445,11379.794624014754,0.646998447204969,8.950145186335403,6423.638032281057,10687.78913165994,45509.42946953998,22067.583755674692,4254.553955745342,33.094583142312004,58.62870190292401,55.06348960631201,0.003333336,0.046111148000000005,21.919461980000005,113.69219150923603,275.39373681707,0.0,0.0,0.0,,0.0,0.0
Finland,1998,360.28407294925,231.497418253342,46.36315859,22.86720212051647,13.868977080446665,46.578057342877486,7.946431354473404,5.371707911775916,8.739332101685969,0.0004678605417035972,0.008277532660909796,3.3588787967074407,17.635789225950646,10.696120814485264,35.922225969054296,17.02361747438097,11.50779471390849,18.72224651612883,0.0010022963186909087,0.01773293486914684,7.1957165710324995,64.25413600949021,35.7458639905098,-17.938157644551744,-13.88917777799999,14.560934119473457,4.898059473999993,4.881724912645202,6.02395593027201,4.6132361953951095,2.704680497075998,25.279570144818365,8.366168359595996,8.333333333333348,0.0002777780000000002,38.55421686746987,0.017777792,18.27398301862879,4.005558759999996,22.500903553660233,12.389782689595997,-1.2655055897109913,-2.9671623737280015,13.276605003647713,15.094463186671973,83.31423654384062,16.685763456159375,12304.209860573199,25062.366153242063,7462.513500774592,11877.107358636717,0.6992862122385748,12.371986831913246,8028.80548061735,13062.213845063518,44829.089514589854,24939.32120370023,5020.337091402013,41.460751501908,61.333382400000005,67.45327229590801,0.0036111140000000003,0.06388894,25.92502074,128.786654695908,277.860576843342,0.0,0.0,0.0,,0.0,0.0
Finland,1999,353.72422825693405,230.64666618385203,44.30788697,22.391193054202922,14.031420982656861,47.46276394223942,8.445414838068368,4.60928331414411,7.669207182832419,0.0005091750560015727,0.017821126960055046,3.0415935666722516,17.40497252988097,10.90681037706017,36.89343844283642,18.235385163868735,9.952389316300204,16.559393407824167,0.0010994135222542078,0.03847947327889726,6.567425204722813,65.20522134977756,34.794778571692895,-3.1057095392148293,-1.9733349119999986,0.1131686501214757,0.04361114600001059,0.8336845406311078,1.0789716965099956,5.167810688405816,3.169593091228009,-15.090751965183424,-6.256739172053997,7.692307692307687,0.0002777780000000002,113.04347826086953,0.07222228,-10.393228329583193,-2.694446599999999,-13.162720520220983,-8.878685714054015,-0.3674995928286906,-0.8507520694899711,-4.4329846413872165,-5.709092622825992,83.88537797909922,16.114622020900786,11894.436786707884,25212.718414190884,7453.638111282846,12461.934986713295,0.7513315301391037,26.296603554868625,6801.393417668857,11316.573914577664,44560.79331218161,23778.50890129096,4488.1325618238025,35.204012329854,64.50297549122801,58.57458658185399,0.0038888920000000006,0.13611122,23.23057414,123.077562073082,274.95455315385203,0.0,0.0,0.0,,0.0,0.0
Finland,2000,356.19233384252806,228.48100806243804,45.976040516,21.251874996874225,14.359271052474673,47.63721985922045,8.274710537634263,5.319152106172912,8.476923553796384,0.0005829691779778542,0.027909649395689767,3.1292788290498046,16.37521734656413,11.064255951867015,36.705929669524714,17.71089372302626,11.38492246134788,18.143703231032486,0.0012477663257342486,0.05973681284452715,6.69779619051435,64.14540296795586,35.85459695405875,-5.2599758162031325,-3.2383359239999905,2.1513737687921086,0.8300006639999964,0.18595802472529677,0.2426771385860036,-2.1985493456916028,-1.41812974561401,15.192043091271646,5.348208723008007,14.28571428571428,0.0005555559999999996,56.32653061224489,0.07666672799999999,2.696715293554952,0.6264624456140027,10.331943946654931,6.051893452622011,-0.9389505416426469,-2.1656581214139976,3.764913465101394,4.633763707008001,83.24836590856934,16.751634091430645,11242.727232845029,25201.177264926373,7596.382329992291,12159.762094374326,0.8566784888203547,41.013482652274476,7816.5422229880505,12456.915966552815,44040.286827763695,24616.67806092714,4598.503582423671,40.55222105286201,63.084845745614004,64.626480034476,0.004444448,0.212777948,23.857036585614004,127.71132578009001,274.45704857843805,0.0,0.0,0.0,,0.0,0.0
Finland,2001,364.1485014852348,241.514402655812,44.436790693999995,24.650788210479188,14.953612785133744,44.85560766060581,8.044766308024615,4.598545579040033,7.495225035756644,0.0005945070485928496,0.024339817989448426,2.8717451316785696,19.357273984797803,11.742471570193349,35.22330725602641,17.43393317901608,9.965576783180287,16.24301413201678,0.0012883643061528012,0.05274721951868872,6.223401765011652,66.32305281101756,33.676947311032855,20.8512320338321,12.161954173999995,8.500380614057335,3.350002679999996,-1.8957411451515527,-2.4785622606260063,0.6349553422722698,0.40056059822600076,-10.51168706958201,-4.262722576842009,5.560000000000009,0.0002471113088000007,-9.728328981723223,-0.02069973878199996,-5.0073794383094565,-1.194612344578001,-8.476072882154483,-5.477787548893204,5.704366723475007,13.03339459337397,-3.9755494821264614,-5.07722695066721,84.46000865621875,15.53999134378126,13555.619818846155,24666.374113425387,8223.083501538462,12208.731989200001,0.9022229440000001,36.9381171573077,6978.749706926923,11374.748554919768,46445.07743381,23583.48054411977,4358.158507891539,36.28949847602,63.485406343840005,59.1486924855828,0.004691559308800001,0.19207820921800003,22.662424241036003,122.6340988294228,285.951193349812,0.0,0.0,0.0,,0.0,0.0
Finland,2002,367.78627977712176,251.93548015933402,42.25642864651137,26.034425180111615,14.432767420541767,45.16924831370267,7.655153468161095,3.6474164376429625,6.708405617482854,0.000645836932671701,0.021414593030693246,3.0362565337903398,20.824912889330776,11.544757458841847,36.13084041233194,16.789844783735898,7.99978158795592,14.709644453795828,0.0014164940675478036,0.046968060564763166,6.659340808004384,68.50051076050457,31.49948923753173,8.656570552606603,6.10194932600001,-0.7015902712815825,-0.3000002400000028,3.6012343053009266,4.619128417522006,-2.7323773006618146,-1.734660832171997,-18.923930258617272,-6.8673993828040025,11.043482379689262,0.0005181115255999992,-10.066798653903742,-0.01933612658000003,8.073794557119074,1.8297175748839969,-8.535502928815575,-5.048638379463036,4.314888631454972,10.421077503522014,-5.531332049065907,-6.7832992116350255,85.63644091435604,14.363559085643947,14692.340760406678,25490.940688151546,8145.028576251679,11845.529543769042,0.999361372415116,33.13678930328026,5643.986014428544,10377.911779420634,48328.3100248099,22223.441323189672,4698.28156837138,29.422099093215998,61.75074551166801,54.100054106119764,0.0052096708344,0.172742082638,24.49214181592,115.85079961778777,294.1919088058454,0.007861443511372,0.0026722160861875474,0.0021375032032140114,,0.007861443511372,1.508045945016689
Finland,2003,394.4723048120359,280.23259251922804,41.96251582206823,29.669158220968477,14.587446048440187,42.719450072913006,7.131964922837645,2.964199270487775,5.89198073484068,0.000651778982868822,0.028523089774116547,2.883966813722426,24.23302607669099,11.914660936835803,34.8921779272849,15.869977195205177,6.595906650211732,13.090157881165032,0.001450335340350222,0.06346930022585937,6.417374187857858,71.0398649408117,28.960135076370204,24.808869610630737,19.00140408999998,10.692416391898263,4.540003632000001,3.5788317922323953,4.755704637894013,1.379609728736031,0.8519192926460022,-11.56638790646537,-3.403074111345994,9.81828651865122,0.0005115004092000001,44.937937289244864,0.07762672876799998,3.3587182908245694,0.8226220469859982,-4.552687900819152,-2.463006617625929,11.23188855416386,28.297112359894015,-1.3906570608879676,-1.611087324979934,86.97605434232169,13.023945657678324,18288.229667878324,26332.500180835665,8991.780677252726,11976.786838399466,1.0945420400994836,47.899141267648744,4977.812317174288,9878.907114691761,53612.51052596672,21855.693953091224,4843.077073446719,26.019024981870004,62.60266480431401,51.637047488493835,0.0057211712436,0.250368811406,25.314763862906,114.23971229280784,322.19510834129625,0.047168661068232004,0.014639781873493553,0.011957407529233797,500.0000000000001,0.03930721755686001,9.024040763005932
Finland,2004,390.82821091731864,259.56258820546003,48.5257279845796,27.874965922117774,14.697096204086394,41.67734772332507,7.4530577088928744,4.8736189335846785,8.29753244157789,0.0007789974088207864,0.039047245117141915,3.366225470102812,21.973724176200076,11.585662170206367,32.85408656020154,15.90425875396057,10.399932391383965,17.682268248314344,0.0016623187798627773,0.0833238310097752,7.183269325276723,66.41347290660798,33.586527002274906,-10.160897095018495,-9.713063325999997,-3.659574468085103,-1.720001375999999,-6.71094235563523,-9.236939611768008,-0.7097697858404639,-0.4443347999120064,56.21596031063405,14.626844757021999,13.557355240287027,0.0007756395093999995,30.069331108465658,0.07528422689400005,10.900671114177364,2.759479152026003,33.832773306521126,17.470245218962773,-7.376017231953391,-20.670004313768004,14.903670603976703,17.025910419050774,84.24940984952924,15.750590150470764,16382.967025562763,24495.04746918352,8637.93136665395,11857.750859290729,1.2393763359404806,62.123815013353685,7753.885871593286,13183.382813326327,49515.945861400236,25041.133672617056,5355.6358288691345,40.645869738892,62.158330004402,69.10729270745661,0.006496810753,0.32565303830000003,28.074243014932,131.2656227118586,308.0883161900396,0.05503010457960401,0.017861795364436838,0.014080381864016469,16.666666666666675,0.007861443511372003,10.497921514613507
Finland,2005,355.21751145155963,229.47401274573002,46.74695741399999,19.972753332991886,14.99887322821374,48.104619464949565,8.519609266592475,4.910429628915057,8.404144707252334,0.0009412753848835229,0.060929479721498814,3.4318443232308953,15.531028525926613,11.663285681266125,37.406671212669494,17.820264501091852,10.271029163001572,17.5787500946858,0.0019688421987178735,0.12744478551152102,7.178307303973992,64.60098541986223,35.39901459577766,-35.76007711067841,-30.710580124000003,-8.502650176678427,-3.8500030799999934,3.4827896480473797,4.472007744270002,1.8378390804275169,1.142370080562003,-10.238126476447828,-4.161375551319999,7.647775616221653,0.0004968615086000001,39.01488463342859,0.12705315719800003,-9.174382539996095,-2.575638449397996,-9.643691462206426,-6.664494086590999,-11.592030911601569,-30.08857545973001,-4.206831836047897,-5.522124006028989,83.07624602615519,16.923753973844807,10490.38467845598,25266.2191629074,7877.929861950943,12036.641963294163,1.3298483098687963,86.08218206845409,6937.5345479315465,11873.51181229618,43634.53370331432,23910.153775590345,4848.565233986311,36.484494187572004,63.30070008496401,62.44279862086561,0.0069936722616,0.45270619549800006,25.498604565534006,125.74349870582962,276.22097015973003,0.0,0.0,0.0,-100.0,-0.05503010457960401,0.0
Finland,2006,380.3499826611316,258.718010029798,45.50955357434759,28.318919164110223,14.554905840687152,42.167124922552524,7.613276041002481,3.75615956510401,7.345774031647625,0.0011175844685868133,0.050192690692119526,3.5357189376818927,22.651232220416073,11.641918613953345,33.72788817090582,16.277169601801265,8.030661963035914,15.701791405558074,0.002389394831455834,0.107311850391542,7.559360350656038,68.02103900527524,31.97896100735934,56.163900749214534,30.985024788000004,6.8790731354091195,2.8500022799999982,-3.455148202899272,-4.591029783932015,-2.1966397413388017,-1.3904883346120016,-16.280540376720765,-5.939872807450001,29.946936116804103,0.0020943905644000005,-9.83984571781652,-0.04454559119200002,12.759212785485463,3.2534212138459964,-4.357648599969643,-2.721037739884011,12.743925525227962,29.243997284067973,-3.2697722878816338,-4.1115260744960125,85.0409499273499,14.959050072650108,16326.313779041124,24310.027817661172,8391.138037521321,11732.084849412926,1.7222025442486262,77.34709196626872,5788.254951700209,11317.369884590033,49027.47963422361,23049.454734002957,5448.555197911693,30.544621380122003,61.910211750352005,59.7217608809816,0.009088062826,0.40816060430600004,28.752025779380002,121.63197263133361,304.2275636041456,0.007865054347594,0.002585253701018308,0.0020678466431257856,,0.007865054347594,1.4904404676130376
Finland,2007,379.369992104362,252.01994050468,47.95331163007499,27.120124897487287,13.654561690586933,43.239450909580654,7.895861884832296,4.711059765972604,8.090000617512828,0.0012667796121678713,0.06280559971905972,3.30962841831648,21.444268743080823,10.796856267024479,34.19004923882958,16.58396580780539,9.894810103360049,16.984859942600742,0.002660663279914022,0.1319128847199478,6.951332906049055,66.43117424893488,33.56882575040613,-5.572393069249459,-4.800837173999994,-7.497741644083112,-3.3200026559999998,1.1090783875039811,1.4227703048819933,1.6223139888037696,1.0043780257239945,22.895418610541853,6.993318927983999,11.0661124186203,0.0010056952490000003,22.60808492306603,0.09227729604399998,-8.280302405986973,-2.3807546823799974,7.892769525028331,4.713700942624406,-2.5889459818999594,-6.698069525118001,4.701131490878541,5.718078968348394,84.01413749765487,15.985862502345125,15355.439909022272,24482.217270419027,7731.225513023784,11875.158508130617,1.9052015996602494,94.4578898357871,7085.303946414873,12162.223824765195,47568.882692465086,24037.382332895813,4977.58986353341,37.537940308106,62.914589776076,64.435461823606,0.010093758075,0.50043790035,26.371271097000005,127.350051599682,299.973252134755,0.015718760074998,0.0052400538925173115,0.004143385191776131,99.8557083055189,0.007853705727403999,2.966923381464326
Finland,2008,365.96509717045467,230.58057474209002,51.84534264349883,21.968118691208286,14.828875992574547,44.84585767076376,8.218158852012047,6.047710914108744,10.138988793441369,0.0013808930979501539,0.09223657744000388,3.6792880965712067,16.953436590221838,11.443875207438076,34.60885363204443,16.741825546085433,12.320243861458696,20.252008935783387,0.002813119634712414,0.1879020247041865,7.495352750212135,63.00616542970434,36.993834481868824,-23.735364716888995,-19.309459891999992,2.247450086805558,0.9205562920000006,-2.3518138339740147,-3.05046216258998,-2.6152146901284423,-1.6453515940579848,20.11259032600059,7.549852150988002,1.9940832473340109,0.00020127793879999925,37.41082108710434,0.18721792755200006,4.016127622147425,1.0591039028379967,15.022508023981306,9.679822422740628,-8.507011675209819,-21.439365762589972,6.308965507087949,8.034470828682643,81.64285235454659,18.357147645453416,11664.534827223166,23812.055825548036,7873.771208873849,11518.939308520026,1.9355209651814251,129.2829155672119,8476.742331094943,13934.063592093746,43350.36186164505,25453.00290061377,5157.054897506674,45.087792459094004,61.269238182018015,74.11528424634663,0.0102950360138,0.6876558279020001,27.430374999838,135.38452242836465,282.42591738558883,0.8991659234988301,0.31837231222346424,0.2456971797736558,5620.336204692306,0.8834471634238321,169.04792695973492
Finland,2009,339.6138245563979,218.71232330305202,47.01010321546805,23.51693571097382,14.067322203003712,44.724309777733055,8.953070353036944,4.7794234631960375,8.738361955252467,0.0016182299914758239,0.10409358503307277,3.2904934150865124,18.400243941972445,11.006627875621092,34.99342857252529,18.377613317848297,9.810533416980805,17.222086236086948,0.003321675772246268,0.21366875645179292,6.754265682357588,64.40030039011884,35.599699553935245,0.7190282820775717,0.446111467999998,-10.746169662399685,-4.500559156000001,-6.169296128701673,-7.813803751038009,1.8666419524139943,1.143677303829996,-26.10432680717344,-11.769864693662,9.575820042577199,0.0009858341220000018,5.524974359326507,0.0379928081719999,-16.37584241001637,-4.49195498245,-21.084312956162034,-15.62669847884878,-5.14711677352393,-11.868251439038005,-10.697693440313394,-14.483021175018777,82.30856769171059,17.69143230828941,11697.823327218273,22246.82163703707,6997.384856608012,11683.43606998278,2.1117315866342197,135.8383818932984,6236.976369418197,10948.81800215235,40942.029820863354,22632.254072135132,4293.976042191689,33.317927765432,62.41291548584801,58.48858576749785,0.011280870135800002,0.725648636074,22.938420017388,120.90150125334587,265.7224265185201,1.4953084784680482,0.5627332619453667,0.4402967045245138,66.29950483994223,0.5961425549692181,279.91547706253243
Finland,2010,369.3388445005615,244.802917786622,48.68123399556865,26.892444672301846,14.072321380628017,42.447887168734574,7.850867752170795,4.385830407480656,8.736479026164764,0.0016014493360064315,0.10027798714610484,3.7413299707402827,21.36928307035279,11.182152560095918,33.729953810459726,16.265933882991437,9.086846183345413,17.45267671423136,0.0033179886442879173,0.2077624090350541,7.751528623118661,66.28138944090844,33.7186105972228,26.300769459866725,16.435290925999993,10.486891385767795,3.9200031359999983,4.82596663583017,5.7353004215700025,-3.7436213961512532,-2.336503258090005,0.7303122769071413,0.24332491688200264,8.631876506669345,0.0009737507789999988,5.746396037564905,0.041698644470000046,24.80984398724091,5.690986219452,10.20870763129591,5.970928718683609,11.929183545555567,26.090594483569987,3.0061044924312164,3.6344254605936044,83.41265322166443,16.58734677833556,14708.360629891913,23216.1426773429,7696.614431606411,11195.753303719346,2.2837534317554975,143.00172950875884,6254.426515526278,12012.581902009219,45621.11773884122,23208.335205728563,5335.334744099889,33.561252682314006,60.076412227758006,64.45951448618146,0.0122546209148,0.767347280544,28.62940623684,124.53592671393947,293.4841517821907,1.4892536655686461,0.5074392114617133,0.4032215100879412,-0.40492065594419646,-0.006054812899402018,277.53515944253564
Finland,2011,343.80313738173436,218.478873116292,49.71495839180052,23.90716853309332,13.467882051161235,44.08799869161949,8.738966249972382,4.624387951154564,9.797984474153582,0.001976182662441316,0.17949704409419803,4.169686546151069,18.649495698077313,10.506020737155259,34.392150655484166,17.666252801153075,9.348429136599263,18.78608014222595,0.003994949289026668,0.36286217848564484,8.429227704445198,63.54766709071673,36.45233294337903,-18.761482420019004,-14.807511845999997,-12.542372881355956,-5.180004144000009,-5.086401896108594,-6.336528680330005,1.0997979326413887,0.6607191396860017,-4.23422820115672,-1.4210600257360042,12.078219989754423,0.0014801400730000015,62.57717792334916,0.4801842730360002,1.2244160962057382,0.3505430582120006,0.19798227280196645,0.1276184118168544,-10.753158053971756,-26.32404467033001,0.6330201832549731,0.7883375515028632,81.46304927587404,18.536950724125965,11895.649590723564,21937.1600976423,6701.304062337662,11268.484483755847,2.5481931331725423,231.45297840074215,5962.929991943971,11982.770482003398,40534.113750703524,23251.254965759246,5376.613969397403,32.140192656578,60.73713136744401,64.58713289799832,0.013734760987800002,1.2475315535800002,28.979949295052002,125.32426426544234,268.1938315080925,2.2057246318005164,0.8224367500913087,0.641566173406817,48.10939753223962,0.7164709662318702,409.2253491281106
Finland,2012,332.83270436539493,197.573997225738,53.85415179435192,20.881396483495948,12.705429237140626,44.99387337600723,9.236833700010386,6.695850323686237,12.182467203345828,0.002267049263264692,0.1965969211985504,4.415282538278152,15.77420367239062,9.59792266241424,33.98922687971811,17.97282567719676,13.02863669779342,22.665821121466763,0.004411170269739426,0.382533911623099,8.59115864572218,59.361353214522964,40.63864679866352,-18.116478860425524,-11.615842626000003,-11.558693244739738,-4.175003339999993,-4.325079503098738,-5.114029924553989,-1.5109202597801685,-0.9176896230400047,34.92004954928283,11.223371200911998,6.895324309183315,0.0009470563131999989,2.057375570849973,0.025666409422000047,-1.3311398098611038,-0.38576364194399915,16.80231341805072,10.852132497254615,-9.568374091451282,-20.904875890553996,7.926990780630483,9.934442874214596,78.5806990966438,21.419300903356213,9695.606402216068,20891.46131149363,5899.358366759003,11046.988318449492,2.7113236012927056,235.12427756269628,8008.045033700831,13931.535622392046,36486.4260804687,24978.52394084154,5280.551367148292,43.36356385749,59.819441744404,75.43926539525293,0.014681817301,1.2731979630020003,28.594185653108003,135.25870713965693,251.4281490200899,2.193636104351924,0.8724703709196244,0.6590806960583236,-0.5480524302221901,-0.012088527448592234,405.1036203789334
Finland,2013,334.96265113157324,206.10083043608802,51.8012968206404,22.50521775038432,11.51859069484468,45.89055000863716,9.254224602126596,4.963279743426796,10.831416944007241,0.0025203359387298042,0.29999752550696146,4.630683626782077,17.3277334485832,8.86865754765652,35.33310484609566,18.242307206869206,9.783820675605067,20.228196982473936,0.0049681863986486665,0.5913673993072815,9.128193573052949,61.52949584233538,38.470504189343146,10.551516883061907,5.539726653999992,-7.006834663744965,-2.2383351239999953,4.619082563917165,5.225441680349988,2.1489235714144073,1.2854740839340053,-24.424696239713207,-10.591418750905994,13.34815389418118,0.001959751567799999,55.581455168954584,0.7076619550179997,6.930966854482135,1.9818535299260027,-10.183503892641477,-7.682360528105718,4.315766917752684,8.52683321035002,-4.7293712763103795,-6.396886444171713,79.91435845386616,20.085641546133836,10671.343136973708,21760.011892275787,5461.792688361832,11234.586473310905,3.0596743645523077,364.19560912300057,6025.398989995221,12457.603395320319,37893.147717611326,23692.189868631223,5621.628825709507,32.772145106584006,61.10491582833801,67.75690486714721,0.0166415688688,1.98085991802,30.576039183034005,128.86182069548522,257.9021272567284,2.411219090640397,0.9349357123526753,0.7198471481099871,9.918827733406332,0.21758298628847283,443.3202961280377
Finland,2014,322.6457544441749,190.22094023218602,55.12621730242164,21.204551283485568,10.824013777397875,45.502775486786945,9.715985699421655,5.451026832505091,12.752673752907953,0.0032606858299842143,0.45127891886981525,4.771713386713527,16.124422254298608,8.230825840159913,34.60134363998178,18.802463319677152,10.54887634427757,22.240944926941904,0.006310107534629422,0.8733190067677883,9.23426280205831,58.9565917344403,41.04340824661906,-10.366165906513059,-6.016671479999992,-10.604615499700799,-3.1502802980000055,-5.671977200634237,-6.712938425901996,-0.719363048008903,-0.4395661849860062,3.854970622555265,1.2633565662399988,22.339992254997544,0.003717725196400002,42.247650779894826,0.8368667806040004,-2.5578273485663328,-0.782082292332003,5.907235150923085,4.002559701489631,-7.704913255469082,-15.879890203901994,2.764972198339022,3.5629935165036386,77.5313405476704,22.468659452329607,9526.600227430876,20443.099479250322,4862.920735030215,11108.835312827687,3.7281256299578835,515.9726604328878,6232.466887534152,13140.352420552435,34832.620441711406,24249.187733380124,5455.769436129281,34.035501672824005,60.665349643352,71.75946456863684,0.0203592940652,2.8177266986240004,29.793956890702002,132.42481421198886,245.34715753460767,5.09192001242164,2.0753939289895356,1.5781766663036059,111.17616529277203,2.6807009217812428,932.4153108261563
Finland,2015,319.9549062498313,178.491419737466,58.99472415431134,18.69794792922126,9.633669164473787,46.82704977101464,9.895757388148695,7.05376612524972,14.945575747141627,0.004758172335792955,0.9800150702942055,4.765751725354395,13.878529335781971,7.150579337180564,34.75732130687435,18.581404497844545,13.244956995168467,25.632165524923124,0.008934512707994962,1.8401882181322085,8.948719842927812,55.78642997983688,44.21357002276767,-14.64634869106034,-7.619728318,-13.848937794839067,-3.6777807199999977,-0.3869691519495233,-0.43201145671999086,-1.9998801804531507,-1.2132343039200038,24.510842070105454,8.342388062793994,40.409641250098915,0.0082271176928,108.95470418998462,3.0700457893679993,-3.900417496444253,-1.1620887074479995,14.286487038222973,10.251906604296508,-6.166261443352572,-11.72952049472002,6.8255125402004735,9.038672300376476,75.15866686470967,24.841333135290323,8101.630272577999,20289.683415337717,4174.170664842183,10846.946786979019,5.21554675387703,1074.2150133172777,7731.780648717021,14962.84823443411,32565.48435275789,25809.795021413127,5223.84020858493,42.377889735618,59.452115339432,82.01137117293335,0.028586411758000002,5.887772487992,28.631868183254003,141.46348651236534,237.48614389177735,5.08525435431134,2.141284653907512,1.5893659559866393,-0.13090657539864825,-0.0066656581102995105,927.7968170609998
Finland,2016,327.9145630406073,190.85290573775802,55.63041243656524,20.60440840141633,8.13544551027913,48.69050005764656,9.514938785193264,6.406973634958596,13.05470724546472,0.00896612402157373,1.2447089818184705,4.634113121571037,15.487701757089,6.115164836064442,36.59915531690384,17.986033549372106,12.11106502503336,23.811944587415496,0.016948618694056783,2.352866193743531,8.759837116723897,58.20202191005729,41.79797813678759,14.370879155250261,6.381393993999993,-12.35263407112418,-2.826113372000002,7.918697211513415,8.806205378291992,-0.7960894958872644,-0.47329204529999913,-6.286164352306079,-2.6639437978199965,94.41750638901576,0.026990577148000003,31.04091420423247,1.8276184065380008,0.3245104618019301,0.09291340766399969,-4.790234705297403,-3.9285371642161238,6.925535142514927,12.361486000292018,-3.11163630844864,-4.401829209516109,77.43035396934202,22.569646030657985,9237.255277919243,21828.657726038196,3647.2382761004005,10727.323261937432,10.108582922153511,1403.3086385103677,7223.344113822845,14202.04329005406,34713.15128005784,24929.366551991494,5224.587411953074,39.713945937798,58.978823294132,78.08283400871723,0.055576988906000005,7.7153908945300005,28.724781590918003,137.06165730284923,246.48331817432324,1.8731385965652338,0.7599453830950428,0.571227633220652,-63.16529191942652,-3.2121157577461066,340.6945428456228
Finland,2017,317.2131050036144,179.24231478262604,57.64200596497432,19.64181099414168,7.7377257600472396,48.28706465570695,9.58673567263951,6.229951283151566,14.746662917464617,0.02047412840450366,2.024279186088164,4.745565246582018,14.667858874682132,5.778279278484885,36.059192813422726,17.897662080147054,11.630816442402363,25.597006991793236,0.03822354598033905,3.7791659316478725,8.859587466762502,56.50533096658974,43.49466907194029,-8.384245560107406,-4.258058961999993,-8.592721882835331,-1.7230569339999988,-4.690683526144735,-5.629475059131991,-3.7387889166947574,-2.2050937085179925,-7.099450611666747,-2.8194719777980026,118.16600608765624,0.06567310809400001,55.37786424922644,4.27261869587,-2.1619280409580166,-0.6210091079180025,3.9883626999366317,3.114226626657114,-6.083528521743098,-11.610590955131983,0.6633021488499091,0.9091329181391075,75.66660140989588,24.333398590104125,8442.818101252042,20755.667776923612,3325.9769747777177,10301.892503286883,22.001469243331524,2175.2875322808927,6694.696780983488,14733.634664375675,32524.462852953377,25035.527167662553,5099.577659771367,36.89447396,56.77372958561401,81.19706063537434,0.12125009700000002,11.9880095904,28.103772483,137.97079022098833,236.88432074760036,4.089554504974321,1.7263930732383637,1.2892136050001561,118.32631672174814,2.216415908409087,742.0712220965925
